TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20140801,22.892,1.0,450.453,242.134,1.0,377.425,1.0,12.241,1.0,97.631,1.0,0.0,1.0,1.679,1.0,0.318826206897,0.604166666667,154.028479167,1.0,489.0999375,1.0,229.335333333,1.0,27.2627083333,1.0,436.404166667,1.0,372.903,1.0,19.797,1.0,-9999,1.0,53.7624,1.0,-9999,-9999,-9999,4.21553,41.3942,1.0,-9999,-9999,-9999,4.92211,-0.825539,1.0,0.165159,-1.03563,-0.860277,-0.825301,1.0,1.0,1.0,2.11602,2.05291,2.10499,2.166,2.93172,2.91643,2.93172,3.13435,2.09747,1.66445,1.75749,2.08408,3.22443,2.63077,2.71221,3.11846,-9999,-9999
20140802,19.476,1.0,448.658,106.281,1.0,387.075,1.0,3.868,1.0,97.558,1.0,2.396,1.0,1.619,1.0,0.194534146341,0.854166666667,64.8380625,1.0,214.587708333,1.0,175.778791667,1.0,11.6165625,1.0,415.4125,1.0,386.025,1.0,19.537,1.0,-9999,1.0,28.5769,1.0,-9999,-9999,-9999,3.3716,5.47757,1.0,-9999,-9999,-9999,3.982,0.339561,0.875,0.153616,-0.0306505,0.339561,0.451065,0.895833,0.875,0.854167,1.82504,1.778,1.81538,1.85097,1.48438,1.36915,1.48438,1.74041,2.33141,1.82412,1.96214,2.14413,2.25076,1.92,1.99429,2.20033,-9999,-9999
20140803,20.966,1.0,446.826,297.07,1.0,373.902,1.0,7.934,1.0,97.829,1.0,0.0,1.0,2.02,1.0,0.337408571429,0.729166666667,208.8874375,1.0,599.773270833,1.0,185.199,1.0,32.2546875,1.0,428.410416667,1.0,392.025,1.0,19.127,1.0,-9999,1.0,66.9458,1.0,-9999,-9999,-9999,4.66212,64.1797,1.0,-9999,-9999,-9999,5.18863,-1.02662,0.916667,0.17479,-1.03019,-1.01146,-0.872261,0.9375,0.916667,0.916667,1.90865,1.86517,1.88858,1.93142,2.93047,2.75696,2.8918,2.94712,2.30424,1.83366,2.0209,2.10786,3.86026,3.53606,3.6535,3.89786,-9999,-9999
20140804,22.335,1.0,444.958,213.913,1.0,385.873,1.0,10.141,1.0,98.169,1.0,0.0,1.0,1.604,1.0,0.322911428571,0.729166666667,142.18575,1.0,424.5636875,1.0,258.766645833,1.0,23.0923541667,1.0,432.96875,1.0,377.218,1.0,19.509,1.0,-9999,1.0,51.1676,1.0,-9999,-9999,-9999,4.20328,33.7381,1.0,-9999,-9999,-9999,4.48451,-1.02455,1.0,0.155234,-1.1462,-1.10268,-1.0825,1.0,1.0,1.0,1.97416,1.89795,1.92825,2.00699,2.9791,2.9659,3.00808,3.15087,1.88441,1.56755,1.61424,1.88441,3.025,2.6769,2.72331,3.0231,-9999,-9999
20140805,23.118,1.0,443.055,311.422,1.0,362.221,1.0,14.341,1.0,98.292,1.0,0.0,1.0,2.059,1.0,0.447696829268,0.854166666667,198.756895833,1.0,618.286354167,1.0,168.463666667,1.0,34.408875,1.0,438.410416667,1.0,370.377,1.0,19.591,1.0,-9999,1.0,65.7303,1.0,-9999,-9999,-9999,4.98886,65.215,1.0,-9999,-9999,-9999,5.14661,-1.31948,0.958333,0.178837,-1.343,-1.335,-1.3071,0.958333,0.958333,0.958333,2.02376,1.90862,1.98466,2.09278,3.33393,3.24889,3.30763,3.38549,1.4937,1.37202,1.39274,1.50164,2.90095,2.66117,2.67464,2.81218,-9999,-9999
20140806,23.067,1.0,441.117,316.308,1.0,359.887,1.0,16.063,1.0,98.146,1.0,0.0,1.0,2.574,1.0,0.5016125,0.75,201.625041667,1.0,634.306645833,1.0,168.7859375,1.0,34.7752083333,1.0,437.635416667,1.0,371.587,1.0,19.446,1.0,-9999,1.0,64.2952,1.0,-9999,-9999,-9999,5.26293,59.6397,1.0,-9999,-9999,-9999,4.54623,-0.834195,0.9375,0.154057,-0.910656,-0.872156,-0.841,0.916667,0.9375,0.9375,2.12119,1.93442,2.08128,2.19271,2.95042,2.81574,2.92066,3.06545,1.14601,1.15255,1.20903,1.23694,2.45271,2.26105,2.27879,2.37015,-9999,-9999
20140807,23.992,1.0,439.145,286.435,1.0,391.183,1.0,12.939,1.0,98.081,1.0,0.0,1.0,2.381,1.0,0.501726,0.9375,187.891680851,0.979166666667,584.359083333,1.0,230.173270833,1.0,30.179625,1.0,445.197916667,1.0,369.361,1.0,20.104,1.0,-9999,1.0,47.3642,1.0,-9999,-9999,-9999,4.56147,61.1195,1.0,-9999,-9999,-9999,5.6169,-1.03886,1.0,0.156107,-1.11166,-1.00452,-0.974544,1.0,1.0,1.0,2.29625,2.02142,2.25215,2.36792,3.28853,3.14619,3.28853,3.32417,1.31001,1.31429,1.36499,1.46227,2.88686,2.64518,2.68878,2.737,-9999,-9999
20140808,23.276,1.0,437.138,303.076,1.0,388.244,1.0,10.137,1.0,97.923,1.0,23.4,1.0,2.509,1.0,0.455012894737,0.791666666667,191.616869565,0.958333333333,619.715041667,1.0,201.492895833,1.0,33.1706041667,1.0,440.277083333,1.0,375.775,1.0,20.339,1.0,-9999,1.0,61.0499,1.0,-9999,-9999,-9999,5.07255,80.7041,1.0,-9999,-9999,-9999,5.35522,-0.87338,0.979167,0.171659,-1.07378,-1.00863,-0.955262,1.0,1.0,0.979167,2.33543,2.03087,2.28502,2.38987,3.20334,3.12703,3.17729,3.35983,1.95373,1.69236,1.95373,2.08534,3.32995,2.98145,3.17794,3.28432,-9999,-9999
20140809,21.228,1.0,435.096,260.903,1.0,386.446,1.0,5.715,1.0,98.017,1.0,1.2,1.0,2.13,1.0,0.342265128205,0.8125,189.783395833,1.0,521.933291667,1.0,242.13625,1.0,27.4860208333,1.0,428.84375,1.0,383.918,1.0,20.076,1.0,-9999,1.0,60.1723,1.0,-9999,-9999,-9999,5.11637,42.6402,1.0,-9999,-9999,-9999,4.73345,-0.800518,1.0,0.17186,-0.871925,-0.716185,-0.623497,1.0,1.0,1.0,2.21354,1.97147,2.15956,2.23629,3.01335,2.80096,2.8502,2.93351,2.36147,2.10198,2.2953,2.43497,3.32201,3.1046,3.26466,3.32448,-9999,-9999
20140810,21.755,1.0,433.022,104.54,1.0,410.64,1.0,2.638,1.0,97.91,1.0,0.6,1.0,1.878,1.0,0.285556216216,0.770833333333,73.2270416667,1.0,213.325729167,1.0,200.885645833,1.0,10.6225,1.0,430.160416667,1.0,387.864,1.0,20.186,1.0,-9999,1.0,17.7843,1.0,-9999,-9999,-9999,2.33846,15.3834,1.0,-9999,-9999,-9999,3.02797,0.479466,1.0,0.147427,0.119698,0.452627,0.534548,0.979167,1.0,1.0,2.30235,2.05281,2.26324,2.34709,1.82288,1.80027,1.82637,1.91046,2.62966,2.46786,2.58447,2.78767,2.28478,2.23558,2.35288,2.50804,-9999,-9999
20140811,22.816,1.0,430.915,269.907,1.0,381.469,1.0,10.342,1.0,98.09,1.0,0.0,1.0,2.042,1.0,0.484862352941,0.708333333333,170.83912766,0.979166666667,534.987729167,1.0,256.776083333,1.0,29.2277708333,1.0,436.435416667,1.0,374.814,1.0,20.322,1.0,-9999,1.0,68.0372,1.0,-9999,-9999,-9999,4.498,44.251,1.0,-9999,-9999,-9999,4.76384,-1.11756,1.0,0.167657,-1.3646,-1.23319,-1.18133,1.0,1.0,1.0,2.44436,2.15944,2.42859,2.51606,3.55159,3.51905,3.60991,3.68954,2.51796,2.16838,2.33954,2.77757,3.3204,3.32014,3.40188,3.63006,-9999,-9999
20140812,21.812,1.0,428.775,235.815,1.0,369.169,1.0,13.506,1.0,97.946,1.0,0.0,1.0,1.728,1.0,0.30663925,0.833333333333,147.610166667,1.0,478.627333333,1.0,193.551851064,0.979166666667,26.0985833333,1.0,429.44375,1.0,371.885,1.0,19.661,1.0,-9999,1.0,64.6622,1.0,-9999,-9999,-9999,5.52699,23.5538,1.0,-9999,-9999,-9999,4.40687,-0.853272,1.0,0.15882,-0.957419,-0.88146,-0.863744,1.0,1.0,1.0,2.40398,2.15272,2.3925,2.46032,3.25027,3.12673,3.25027,3.35784,1.93855,0.995595,1.38516,1.8766,2.36459,2.12537,2.38827,2.66556,-9999,-9999
20140813,18.881,1.0,426.603,306.606,1.0,353.804,1.0,9.265,1.0,97.729,1.0,11.6,1.0,3.415,1.0,0.750358,0.729166666667,187.599043478,0.958333333333,597.694145833,1.0,125.331354167,1.0,32.5926458333,1.0,413.1875,1.0,384.125,1.0,19.021,1.0,-9999,1.0,66.1465,1.0,-9999,-9999,-9999,4.44964,44.5751,1.0,-9999,-9999,-9999,4.06854,-0.502961,1.0,0.142213,-0.515525,-0.48588,-0.450089,1.0,1.0,1.0,2.16257,2.02924,2.13606,2.17771,2.66446,2.52272,2.61323,2.64202,1.57487,0.719742,1.05347,1.45522,2.28254,2.11774,2.31361,2.5311,-9999,-9999
20140814,18.324,1.0,424.4,247.699,1.0,337.754,1.0,9.351,1.0,98.217,1.0,0.0,1.0,2.911,1.0,0.567718,0.9375,145.742291667,1.0,485.736333333,1.0,175.5079375,1.0,27.3663541667,1.0,410.14375,1.0,384.13,1.0,18.157,1.0,-9999,1.0,44.0459,1.0,-9999,-9999,-9999,4.62176,31.6271,1.0,-9999,-9999,-9999,4.40273,-0.473185,0.979167,0.15542,-0.473185,-0.450289,-0.24042,0.979167,0.979167,0.979167,2.0422,1.99054,2.02456,2.05633,2.51539,2.29002,2.41239,2.46256,1.51823,1.28974,1.36699,1.50921,2.17421,2.20061,2.251,2.32118,-9999,-9999
20140815,18.396,1.0,422.164,286.15,1.0,341.246,1.0,9.013,1.0,98.385,1.0,0.4,1.0,3.504,1.0,0.612875,1.0,182.234395833,1.0,559.041166667,1.0,161.459145833,1.0,31.4186458333,1.0,411.516666667,1.0,382.78,1.0,17.96,1.0,-9999,1.0,44.5678,1.0,-9999,-9999,-9999,4.49282,42.4546,1.0,-9999,-9999,-9999,3.97816,-0.839185,1.0,0.148593,-0.854982,-0.840088,-0.837738,1.0,1.0,1.0,1.96453,1.93981,1.95794,2.00109,2.80371,2.75173,2.79803,2.85187,1.53664,1.48077,1.53664,1.75489,2.36242,2.41744,2.45516,2.4969,-9999,-9999
20140816,19.351,1.0,419.899,316.987,1.0,332.46,1.0,11.211,1.0,98.55,1.0,0.0,1.0,3.672,1.0,0.71194893617,0.979166666667,194.182729167,1.0,622.023354167,1.0,119.841958333,1.0,35.3502083333,1.0,417.327083333,1.0,379.071,1.0,17.901,1.0,-9999,1.0,56.5114,1.0,-9999,-9999,-9999,5.00816,54.03,1.0,-9999,-9999,-9999,4.54088,-0.794182,1.0,0.167478,-0.794182,-0.791984,-0.789562,1.0,1.0,1.0,1.96604,1.94458,1.97432,2.01777,2.76022,2.70499,2.77051,2.81002,1.63607,1.55977,1.63998,1.81607,2.55699,2.54628,2.63717,2.65776,-9999,-9999
20140817,19.473,1.0,417.603,314.849,1.0,332.915,1.0,12.305,1.0,98.331,1.0,0.0,1.0,2.271,1.0,0.341987692308,0.8125,193.6394375,1.0,621.684166667,1.0,92.2012083333,1.0,35.0506458333,1.0,416.583333333,1.0,381.044,1.0,17.898,1.0,-9999,1.0,70.6856,0.979167,-9999,-9999,-9999,4.86189,63.4386,0.979167,-9999,-9999,-9999,4.34741,-0.786088,1.0,0.152284,-0.802834,-0.796497,-0.781622,1.0,1.0,1.0,1.94373,1.89696,1.94653,2.0061,2.71932,2.69559,2.74496,2.7855,1.57202,1.45533,1.57724,1.84546,2.5345,2.42801,2.55485,2.6052,-9999,-9999
20140818,20.118,1.0,415.278,284.129,1.0,361.027,1.0,8.578,1.0,97.89,1.0,1.8,1.0,1.745,1.0,0.267651315789,0.791666666667,188.8243125,1.0,562.0764375,1.0,145.390416667,1.0,31.9431041667,1.0,421.825,1.0,383.376,1.0,18.035,1.0,-9999,1.0,59.2458,1.0,-9999,-9999,-9999,4.26532,59.1994,1.0,-9999,-9999,-9999,5.28603,-0.851714,0.9375,0.15533,-0.831137,-0.750657,-0.697159,1.0,0.9375,0.9375,1.9634,1.87712,1.9634,2.03866,2.79881,2.59947,2.70629,2.81264,1.37238,1.24971,1.42107,1.90124,2.38058,2.3997,2.45426,2.51474,-9999,-9999
20140819,21.152,1.0,412.923,282.144,1.0,366.133,1.0,10.545,1.0,97.871,1.0,0.4,1.0,2.441,1.0,0.520991578947,0.791666666667,188.337395833,1.0,552.829395833,1.0,186.5873125,1.0,31.1152708333,1.0,427.00625,1.0,376.262,1.0,18.735,1.0,-9999,1.0,58.324,1.0,-9999,-9999,-9999,5.07783,44.0578,1.0,-9999,-9999,-9999,4.9826,-0.680654,0.875,0.148781,-0.681008,-0.665941,-0.662007,0.875,1.0,1.0,2.00782,1.87641,2.00262,2.09761,2.71764,2.53733,2.68363,2.77295,1.3505,1.31632,1.44094,1.98598,2.46756,2.44457,2.49674,2.588,-9999,-9999
20140820,19.948,1.0,410.539,285.517,1.0,346.0,1.0,12.006,1.0,98.1,1.0,0.0,1.0,2.846,1.0,0.568388444444,0.9375,177.024666667,1.0,563.8581875,1.0,204.413666667,1.0,31.6105,1.0,420.472916667,1.0,374.567,1.0,18.444,1.0,-9999,1.0,52.8675,1.0,-9999,-9999,-9999,4.55856,52.1059,1.0,-9999,-9999,-9999,5.47902,-1.04061,1.0,0.153822,-1.03556,-0.981289,-0.869744,1.0,1.0,1.0,1.88423,1.78661,1.85408,1.97879,2.79691,2.78183,2.82985,2.8878,1.46027,1.43949,1.50343,1.99911,2.797,2.75995,2.80087,2.83961,-9999,-9999
20140821,19.97,1.0,408.128,286.188,1.0,340.113,1.0,12.507,1.0,98.167,1.0,0.0,1.0,1.973,1.0,0.381366304348,0.958333333333,170.0969375,1.0,557.259770833,1.0,171.141375,1.0,32.6175625,1.0,421.10625,1.0,375.553,1.0,18.226,1.0,-9999,1.0,54.1156,1.0,-9999,-9999,-9999,4.27451,49.2998,1.0,-9999,-9999,-9999,4.74584,-1.02745,0.979167,0.158645,-1.17844,-1.0534,-1.03856,1.0,0.979167,0.979167,1.85715,1.75595,1.82412,1.94215,2.95711,2.79134,2.877,3.14626,1.47856,1.44876,1.48632,2.01959,2.7763,2.67263,2.75377,2.78024,-9999,-9999
20140822,19.483,1.0,405.688,149.809,1.0,371.446,1.0,9.542,1.0,98.152,1.0,0.0,1.0,1.765,1.0,0.3080295,0.833333333333,86.1211041667,1.0,297.823375,1.0,250.230833333,1.0,16.7267708333,1.0,416.320833333,1.0,375.229,1.0,18.304,1.0,-9999,1.0,37.3592,1.0,-9999,-9999,-9999,3.41902,17.2731,1.0,-9999,-9999,-9999,3.73555,-0.795199,0.9375,0.15498,-0.825797,-0.769281,-0.677669,0.9375,0.9375,0.9375,1.79082,1.72086,1.76963,1.83055,2.5566,2.22064,2.57498,2.60132,1.37445,1.2518,1.37984,2.00885,2.21065,2.16571,2.2195,2.28143,-9999,-9999
20140823,19.196,1.0,403.221,271.563,1.0,356.085,1.0,10.206,1.0,98.271,1.0,0.4,1.0,2.727,1.0,0.579199791667,1.0,179.239395833,1.0,534.753166667,1.0,145.353520833,1.0,30.0140833333,1.0,416.45625,1.0,379.795,1.0,18.157,1.0,-9999,1.0,40.2687,1.0,-9999,-9999,-9999,3.82321,62.7733,1.0,-9999,-9999,-9999,4.84342,-0.589293,1.0,0.146352,-0.602706,-0.593304,-0.584332,1.0,1.0,1.0,1.74154,1.69106,1.7353,1.74154,2.31127,2.28939,2.31118,2.32983,1.21232,1.01448,1.21232,2.00415,2.44247,2.47603,2.53024,2.97117,-9999,-9999
20140824,19.86,1.0,400.727,289.882,1.0,340.994,1.0,12.803,1.0,98.415,1.0,0.0,1.0,2.13,1.0,0.366633555556,0.9375,174.8816875,1.0,567.5536875,1.0,142.028208333,1.0,32.9484166667,1.0,420.772916667,1.0,377.092,1.0,18.146,1.0,-9999,1.0,39.9098,1.0,-9999,-9999,-9999,4.43092,70.2575,1.0,-9999,-9999,-9999,4.93865,-0.83095,0.895833,0.168364,-0.793492,-0.771461,-0.741531,0.895833,0.875,0.9375,1.73981,1.67693,1.73308,1.74905,2.53331,2.41348,2.49861,2.53331,1.00069,0.767417,1.01437,2.04967,2.0012,2.06245,2.15833,2.70558,-9999,-9999
20140825,19.377,1.0,398.207,272.936,1.0,358.665,1.0,11.158,1.0,98.204,1.0,0.0,1.0,1.819,1.0,0.334406176471,0.708333333333,171.627957447,0.979166666667,516.460829787,0.979166666667,198.623291667,1.0,30.4925,1.0,417.65625,1.0,380.067,1.0,18.117,1.0,-9999,1.0,43.5273,1.0,-9999,-9999,-9999,4.16724,84.9138,1.0,-9999,-9999,-9999,5.1664,-0.69513,0.916667,0.155396,-0.768996,-0.617993,-0.569766,0.9375,0.916667,0.895833,1.64336,1.61549,1.64133,1.64437,2.33263,2.17938,2.23604,2.4079,0.97733,0.725572,1.03308,2.03157,1.91118,1.98655,2.11749,2.77629,-9999,-9999
20140826,20.674,1.0,395.661,161.776,1.0,402.9,1.0,7.302,1.0,97.827,1.0,0.4,1.0,2.28,1.0,0.362719787234,0.979166666667,119.7266875,1.0,296.941170213,0.979166666667,228.909354167,1.0,17.39925,1.0,425.929166667,1.0,381.451,1.0,18.495,1.0,-9999,1.0,33.1746,0.9375,-9999,-9999,-9999,3.25555,26.8635,0.916667,-9999,-9999,-9999,4.1429,-0.0930695,0.979167,0.16511,-0.0819332,-0.0245327,0.0377294,0.979167,0.958333,0.958333,1.65976,1.61806,1.66018,1.67562,1.76126,1.6426,1.69486,1.75761,1.18882,0.95813,1.30382,2.0978,1.71438,1.76453,1.84696,2.42871,-9999,-9999
20140827,22.595,1.0,393.09,288.505,1.0,369.702,1.0,12.519,1.0,98.042,1.0,0.6,1.0,2.621,1.0,0.493710638298,0.979166666667,188.62925,1.0,577.190208333,1.0,92.343125,1.0,31.6115833333,1.0,436.03125,1.0,373.196,1.0,18.993,1.0,-9999,1.0,26.2798,1.0,-9999,-9999,-9999,3.96262,71.6678,1.0,-9999,-9999,-9999,5.34596,-0.488635,1.0,0.164557,-0.528089,-0.506992,-0.487961,1.0,1.0,1.0,1.71018,1.63125,1.71174,1.75325,2.20601,2.13317,2.23504,2.26515,1.41118,1.21174,1.53515,2.19427,2.10809,2.11703,2.28089,2.84971,-9999,-9999
20140828,23.157,1.0,390.494,278.022,1.0,365.74,1.0,15.763,1.0,98.169,1.0,0.0,1.0,1.807,1.0,0.261218157895,0.791666666667,170.832916667,1.0,560.503979167,1.0,90.6721041667,1.0,31.0748958333,1.0,439.76875,1.0,373.038,1.0,19.058,1.0,-9999,1.0,38.9853,1.0,-9999,-9999,-9999,4.06282,75.546,1.0,-9999,-9999,-9999,5.18725,0.138712,0.958333,0.136387,0.125241,0.133403,0.152876,0.958333,0.958333,0.979167,1.67436,1.60569,1.6814,1.73055,1.54116,1.48355,1.55355,1.59131,1.60552,1.45586,1.66299,2.22548,1.58386,1.60374,1.72767,1.92439,-9999,-9999
20140829,22.899,1.0,387.875,200.938,1.0,382.083,1.0,12.061,1.0,98.269,1.0,0.2,1.0,1.966,1.0,0.37647425,0.833333333333,122.553395833,1.0,401.682666667,1.0,172.268041667,1.0,21.9719375,1.0,436.633333333,1.0,378.281,1.0,19.352,1.0,-9999,1.0,29.5851,1.0,-9999,-9999,-9999,3.24473,44.547,1.0,-9999,-9999,-9999,4.56808,-0.120282,1.0,0.135399,-0.120282,-0.0907822,-0.0597779,1.0,1.0,0.979167,1.58153,1.56363,1.59864,1.63625,1.70939,1.62308,1.68321,1.73962,1.85866,1.52157,1.91538,2.21705,1.63137,1.66723,1.95265,2.16097,-9999,-9999
20140830,22.595,1.0,385.23,211.011,1.0,364.64,1.0,13.404,1.0,98.285,1.0,0.0,1.0,2.039,1.0,0.373546904762,0.875,113.728395833,1.0,411.719541667,1.0,253.6693125,1.0,24.2397708333,1.0,435.385416667,1.0,370.874,1.0,19.447,1.0,-9999,1.0,34.4916,1.0,-9999,-9999,-9999,3.89744,41.2426,1.0,-9999,-9999,-9999,5.08596,-0.437316,1.0,0.142936,-0.711211,-0.472384,-0.44077,1.0,0.9375,1.0,1.48678,1.48392,1.51495,1.52639,1.92755,1.93884,1.96445,2.23593,2.17898,1.43817,2.16778,2.21982,1.67594,1.77891,2.35288,2.51621,-9999,-9999
20140831,22.658,1.0,382.564,281.251,1.0,354.515,1.0,14.451,1.0,98.156,1.0,0.0,1.0,2.876,1.0,0.550558,0.9375,165.681354167,1.0,561.313020833,1.0,91.7321041667,1.0,31.5363333333,1.0,436.110416667,1.0,370.559,1.0,19.439,1.0,-9999,1.0,19.413,1.0,-9999,-9999,-9999,3.37502,79.3922,1.0,-9999,-9999,-9999,5.17318,-0.196426,0.979167,0.142494,-0.20083,-0.188675,-0.176354,0.979167,0.979167,0.979167,1.4161,1.3864,1.42695,1.4657,1.61748,1.56458,1.62337,1.6503,2.35032,1.3114,2.22021,2.3104,1.57243,1.68218,2.54108,2.57162,-9999,-9999
20140901,21.311,1.0,379.875,288.162,1.0,337.046,1.0,15.424,1.0,98.11,1.0,0.0,1.0,2.988,1.0,0.551343617021,0.979166666667,160.548416667,1.0,562.974541667,1.0,85.4726666667,1.0,33.1189166667,1.0,428.879166667,1.0,371.389,1.0,19.289,1.0,-9999,1.0,26.984,1.0,-9999,-9999,-9999,3.40004,79.8829,1.0,-9999,-9999,-9999,4.60674,0.0358662,0.979167,0.148104,-0.0600874,0.0128144,0.0955801,0.979167,0.979167,0.979167,1.31498,1.28445,1.31498,1.36126,1.27912,1.19646,1.27912,1.42062,2.29583,1.01665,2.17519,2.26906,1.41752,1.46486,2.51835,2.56886,-9999,-9999
20140902,22.016,1.0,377.165,283.956,1.0,340.252,1.0,18.418,1.0,97.902,1.0,0.0,1.0,1.871,1.0,0.306394761905,0.875,156.502125,1.0,559.717583333,1.0,80.8651875,1.0,32.59675,1.0,432.19375,1.0,371.654,1.0,18.966,1.0,-9999,1.0,24.7704,1.0,-9999,-9999,-9999,3.27163,79.9328,1.0,-9999,-9999,-9999,4.95265,0.247574,0.895833,0.135314,0.0343955,0.247574,0.299491,0.979167,0.895833,0.854167,1.3304,1.28861,1.33163,1.38537,1.09159,0.985853,1.03942,1.24872,2.33022,1.03105,2.23965,2.30186,1.13447,1.16595,1.84198,2.1479,-9999,-9999
20140903,19.731,1.0,374.432,281.194,1.0,332.125,1.0,14.208,1.0,97.871,1.0,0.0,1.0,1.842,1.0,0.23570425,0.833333333333,161.799791667,1.0,549.423770833,1.0,90.1854375,1.0,32.2877708333,1.0,416.5375,1.0,379.441,1.0,18.677,1.0,-9999,1.0,27.7365,1.0,-9999,-9999,-9999,3.63862,81.406,1.0,-9999,-9999,-9999,4.94232,0.0110811,0.854167,0.141618,-0.140171,-0.0411227,0.0170189,0.770833,0.8125,0.8125,1.1966,1.17943,1.1966,1.23475,1.18552,1.16573,1.18523,1.31466,2.18817,1.06962,2.129,2.18817,1.43391,1.44853,2.56555,2.67125,-9999,-9999
20140904,19.234,1.0,371.679,263.52,1.0,345.488,1.0,10.256,1.0,98.0,1.0,0.0,1.0,2.256,1.0,0.288438095238,0.875,158.673583333,1.0,519.043020833,1.0,108.47575,1.0,30.3202291667,1.0,417.858333333,1.0,385.326,1.0,18.371,1.0,-9999,1.0,18.2479,1.0,-9999,-9999,-9999,4.09141,83.6938,0.979167,-9999,-9999,-9999,5.30178,0.279761,0.8125,0.133617,0.0479604,0.203796,0.272445,0.8125,0.8125,0.8125,1.18924,1.16768,1.18924,1.21401,0.908075,0.900848,0.969912,1.13193,2.13629,1.07295,2.10535,2.14703,1.32421,1.32945,2.54817,2.68351,-9999,-9999
20140905,21.941,1.0,368.906,184.288,1.0,373.679,1.0,11.515,1.0,97.931,1.0,0.0,1.0,1.611,1.0,0.260986341463,0.854166666667,103.6045,1.0,366.392020833,1.0,187.217145833,1.0,20.7165625,1.0,431.529166667,1.0,377.597,1.0,18.777,1.0,-9999,1.0,20.7548,1.0,-9999,-9999,-9999,3.33853,46.1602,1.0,-9999,-9999,-9999,4.54466,0.477051,0.729167,0.144557,0.244522,0.394226,0.48186,0.875,0.625,0.729167,1.42306,1.38519,1.42009,1.45585,0.910941,0.914933,0.977796,1.12541,2.31902,1.1076,2.27081,2.36711,1.16634,1.18033,2.15035,2.39876,-9999,-9999
20140906,23.073,1.0,366.113,242.478,1.0,370.433,1.0,13.75,1.0,97.773,1.0,0.0,1.0,1.653,1.0,0.268032439024,0.854166666667,144.862895833,1.0,484.9494375,1.0,146.0335,1.0,27.7564375,1.0,438.075,1.0,371.009,1.0,19.182,1.0,-9999,1.0,24.6514,1.0,-9999,-9999,-9999,5.31025,77.0044,1.0,-9999,-9999,-9999,5.36836,-0.20476,0.916667,0.135374,-0.19124,-0.16028,-0.0779308,0.916667,0.916667,0.916667,1.59038,1.55889,1.59189,1.6615,1.79975,1.74269,1.74995,1.77675,2.40851,1.04699,2.34712,2.45854,1.12514,1.1377,2.1954,2.45356,-9999,-9999
20140907,22.215,1.0,363.302,247.583,1.0,381.056,1.0,9.543,1.0,97.852,1.0,0.0,1.0,2.032,1.0,0.272592727273,0.916666666667,163.0394375,1.0,496.181208333,1.0,136.646291667,1.0,27.9621041667,1.0,436.11875,1.0,379.959,1.0,19.453,1.0,-9999,1.0,19.5928,1.0,-9999,-9999,-9999,4.41593,78.5593,1.0,-9999,-9999,-9999,5.70586,0.293765,0.8125,0.147777,0.242763,0.267686,0.295336,0.791667,0.8125,0.791667,1.6497,1.64443,1.66345,1.74853,1.38094,1.32343,1.3995,1.47489,2.33768,1.01186,2.27711,2.39462,1.16065,1.28186,2.50442,2.75398,-9999,-9999
20140908,20.576,1.0,360.471,107.403,1.0,400.823,1.0,2.832,1.0,98.131,1.0,45.4,1.0,1.881,1.0,0.333257837838,0.770833333333,73.081625,1.0,220.5918125,1.0,175.455375,1.0,11.0637708333,1.0,422.895833333,1.0,382.563,1.0,19.85,1.0,-9999,1.0,20.7691,0.979167,35.82,-9999,-9999,2.90056,29.2797,0.979167,50.4981,-9999,-9999,3.58269,0.844129,0.875,0.154545,0.653057,0.7704,0.852997,0.9375,0.916667,0.875,1.64414,1.62338,1.71211,1.76229,0.791145,0.791145,0.910641,1.09822,2.14289,1.07887,2.14289,2.28116,0.830886,0.994802,1.61718,1.80188,-9999,-9999
