TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20080101,-1.304,1.0,82.3936,11.602,1.0,287.616,1.0,0.384,1.0,96.743,1.0,0.1,1.0,1.53,1.0,0.316477142857,0.729166666667,-9.22625,1.0,28.3247916667,1.0,-9999,0.0,-9999,0.0,9.85583333333,1.0,0.125,1.0,308.318333333,1.0,393.551,1.0,0.384,0.275,0.959,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.923,42.047,46.001,1.0,1.0,1.0,-3.35813,1.0,-0.482629,1.0,-0.152878,-0.225512,-0.0149359,1.43665,-0.922813,1.0,-0.292312,-0.431191,-0.0285583,3.7074,1.64864,1.0,0.128523,1.54625,1.60846,1.70994,1.0,1.0,1.0,0.92837,0.92837,0.939974,0.963465,-0.720267,-0.780836,-0.694667,-0.601168,0.39685,0.39685,0.407226,0.44232,0.0,0.0,0.0,0.0,1.22583,1.0
20080102,-3.584,1.0,82.9829,12.419,1.0,282.953,1.0,0.191,1.0,96.404,1.0,0.0,1.0,2.635,1.0,0.657426470588,0.708333333333,-3.395625,1.0,27.818125,1.0,-9999,0.0,-9999,0.0,10.3560416667,1.0,0.371875,1.0,298.3975,1.0,398.05,1.0,0.379,0.207,0.977,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.36,41.933,46.086,1.0,1.0,1.0,-3.90771,1.0,1.62137,1.0,0.60551,0.13657,0.871356,1.21877,14.9258,1.0,5.57413,1.25721,8.02141,3.33163,1.35767,1.0,0.124382,1.35512,1.39887,1.40996,1.0,1.0,1.0,0.838453,0.838453,0.848717,0.878153,-0.519221,-0.544356,-0.522711,-0.509509,0.299404,0.299404,0.310573,0.350013,0.0,0.0,0.0,0.0,1.22527,1.0
20080103,-4.633,1.0,83.629,17.001,1.0,275.241,1.0,0.151,1.0,95.53,1.0,0.0,1.0,3.348,1.0,0.952568421053,0.791666666667,-2.105,1.0,35.701875,1.0,-9999,0.0,-9999,0.0,14.37,1.0,1.25645833333,1.0,293.089166667,1.0,399.19,1.0,0.194,0.009,0.929,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.124,41.645,46.021,1.0,1.0,1.0,-3.97625,1.0,3.50824,1.0,1.35971,0.295504,1.89868,1.23804,18.7074,1.0,7.25051,1.57575,10.1245,3.12617,1.01547,1.0,0.140777,1.01547,1.02232,1.02701,1.0,1.0,1.0,0.79706,0.79706,0.806453,0.838615,-0.218408,-0.218408,-0.209539,-0.191509,0.260132,0.260132,0.271306,0.31147,0.0,0.0,0.0,0.0,1.20543,1.0
20080104,-4.519,1.0,84.3325,41.661,1.0,238.194,1.0,0.304,1.0,95.63,1.0,0.0,1.0,2.202,1.0,0.54248,0.729166666667,-16.368125,1.0,73.025625,1.0,-9999,0.0,-9999,0.0,18.055,1.0,4.068125,1.0,292.154791667,1.0,401.986,1.0,-0.096,-0.271,0.823,-9999,-9999,1.0,1.0,1.0,-9999,-9999,42.907,41.436,45.956,0.791667,1.0,1.0,-4.22312,1.0,7.74122,1.0,3.61714,1.08327,4.18958,1.54842,-9.89935,1.0,-4.62554,-5.35757,-1.38527,3.39542,1.07995,1.0,0.117532,1.04911,1.07995,1.11222,1.0,1.0,1.0,0.801569,0.801569,0.811071,0.842792,-0.278384,-0.32477,-0.283717,-0.211445,0.266976,0.266976,0.277993,0.317513,0.0,0.0,0.0,0.0,1.17489,1.0
20080105,1.901,1.0,85.0926,17.434,1.0,292.308,1.0,1.231,1.0,95.234,1.0,0.8,1.0,3.595,1.0,0.915374074074,0.5625,-10.5835416667,1.0,35.8833333333,1.0,-9999,0.0,-9999,0.0,13.0891666667,1.0,1.85729166667,1.0,318.4675,1.0,399.722,1.0,-0.003,-0.112,0.748,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.01,41.284,45.9,1.0,1.0,1.0,-3.55604,1.0,-4.39427,1.0,-2.05325,-2.64139,-0.614912,1.50933,-45.8255,1.0,-21.4123,-27.5457,-6.41259,3.46298,1.18631,1.0,0.135569,1.14898,1.18618,1.2135,1.0,1.0,1.0,1.05389,1.05389,1.06778,1.08051,-0.13242,-0.153677,-0.124122,-0.0898174,0.566078,0.566078,0.572853,0.593508,0.0,0.0,0.0,0.0,1.18458,1.0
20080106,2.375,1.0,85.9094,26.567,1.0,278.979,1.0,0.678,1.0,95.301,1.0,4.1,1.0,3.655,1.0,0.765028205128,0.8125,-17.7104166667,1.0,50.99625,1.0,-9999,0.0,-9999,0.0,19.7910416667,1.0,1.54979166667,1.0,321.706458333,1.0,392.556,1.0,0.153,0.019,0.746,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.657,42.853,46.268,1.0,1.0,1.0,-3.31729,1.0,0.800308,1.0,0.373949,0.111991,0.481065,1.89561,-37.9367,1.0,-14.7033,-20.5315,-3.19546,3.32389,0.790299,1.0,0.131827,0.807411,0.841191,0.861611,1.0,1.0,1.0,1.0736,1.07898,1.087,1.09454,0.2833,0.22633,0.239748,0.274521,0.592149,0.592149,0.598314,0.616595,0.0,0.0,0.0,0.0,1.201,1.0
20080107,2.739,1.0,86.7839,16.84,1.0,289.324,1.0,1.058,1.0,95.517,1.0,2.1,1.0,4.4,1.0,1.02649117647,0.708333333333,-18.004375,1.0,34.863125,1.0,-9999,-9999,-9999,-9999,11.3204166667,1.0,0.8575,1.0,323.309791667,1.0,390.688,1.0,0.246,0.116,0.767,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.047,42.946,46.446,1.0,1.0,1.0,-3.12396,1.0,-3.5706,1.0,-1.66839,-2.14629,-0.499651,1.65682,-43.4061,1.0,-20.2818,-26.0914,-6.07403,3.4368,0.892259,1.0,0.132447,0.878651,0.892259,0.907288,1.0,1.0,1.0,1.08897,1.09776,1.10323,1.10593,0.196706,0.192467,0.203522,0.223319,0.616762,0.616762,0.622031,0.637144,0.0,0.0,0.0,0.0,1.21094,1.0
20080108,2.616,1.0,87.715,40.009,1.0,258.406,1.0,1.072,1.0,96.229,1.0,0.3,1.0,4.904,1.0,1.01954390244,0.854166666667,-27.713125,1.0,75.1135416667,1.0,-9999,0.0,-9999,0.0,20.3058333333,1.0,4.01458333333,1.0,322.11375,1.0,390.111,1.0,0.447,0.29,0.835,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.265,43.053,46.536,1.0,1.0,1.0,-2.51062,1.0,-2.08004,1.0,-0.956474,-1.25031,-0.29107,2.10863,-30.1334,1.0,-13.8564,-18.1132,-4.21672,3.42205,0.948913,1.0,0.151,0.94789,0.951495,0.956416,1.0,1.0,1.0,1.08576,1.09444,1.09897,1.10587,0.136848,0.141639,0.148492,0.164899,0.60607,0.60607,0.611861,0.628737,0.0,0.0,0.0,0.0,1.23262,1.0
20080109,2.569,1.0,88.7032,26.01,1.0,281.049,1.0,0.974,1.0,95.823,1.0,0.3,1.0,3.367,1.0,0.7455,0.6875,-18.2827083333,1.0,51.665,1.0,-9999,0.0,-9999,0.0,16.756875,1.0,2.50770833333,1.0,322.832708333,1.0,394.985,1.0,0.609,0.499,0.918,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.926,42.762,46.488,1.0,1.0,1.0,-2.31354,1.0,-0.545185,1.0,-0.290269,-0.33102,-0.172694,1.72223,-26.0214,1.0,-13.8544,-15.7994,-8.24257,3.42562,1.03468,1.0,0.128539,1.03902,1.04939,1.07577,1.0,1.0,0.979167,1.11852,1.1304,1.13711,1.14683,0.0838429,0.0571429,0.0781751,0.097182,0.603457,0.603457,0.60931,0.626426,0.0,0.0,0.0,0.0,1.25051,1.0
20080110,3.218,1.0,89.7481,38.715,1.0,273.978,1.0,0.876,1.0,95.87,1.0,0.0,1.0,4.348,1.0,0.939238888889,0.75,-16.0054166667,1.0,74.2372916667,1.0,-9999,0.0,-9999,0.0,19.7685416667,1.0,3.58416666667,1.0,325.114375,1.0,392.216,1.0,1.053,0.902,1.106,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.076,42.846,46.501,1.0,1.0,1.0,-1.58563,1.0,-0.658917,1.0,-0.356609,-0.400074,-0.255379,1.9792,-25.985,1.0,-14.0632,-15.7773,-10.0711,3.2966,1.18977,1.0,0.138114,1.18844,1.19013,1.22127,1.0,1.0,1.0,1.21836,1.22641,1.2323,1.23801,0.0285984,0.0267945,0.0333092,0.0422446,0.647288,0.647288,0.651536,0.662991,0.0,0.0,0.0,0.0,1.30093,1.0
20080111,7.071,1.0,90.85,28.39,1.0,296.135,1.0,3.18,1.0,95.134,1.0,0.0,1.0,3.451,1.0,0.886458333333,0.75,-21.86375,1.0,55.2710416667,1.0,-9999,0.0,-9999,0.0,19.276875,1.0,2.740625,1.0,343.648958333,1.0,392.1,1.0,2.389,1.869,1.625,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.938,42.858,46.58,1.0,1.0,1.0,1.62792,1.0,-2.02091,1.0,-1.09372,-1.22703,-0.783252,2.00229,-42.1013,1.0,-22.7854,-25.5627,-16.3174,3.24914,1.45178,1.0,0.130246,1.45125,1.45281,1.46984,1.0,1.0,1.0,1.46303,1.45556,1.47003,1.48824,0.0112487,-0.000270608,0.0155878,0.0252386,0.909723,0.884623,0.904114,0.909723,0.0,0.0,0.0,0.0,1.46511,1.0
20080112,4.411,1.0,92.0087,17.097,1.0,282.845,1.0,2.239,1.0,95.003,1.0,0.0,1.0,4.25,1.0,0.929713888889,0.75,-33.6916666667,1.0,35.1947916667,1.0,-9999,0.0,-9999,0.0,13.3522916667,1.0,1.669375,1.0,331.965208333,1.0,395.594,1.0,2.461,2.002,2.083,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.44,42.537,46.49,1.0,1.0,1.0,0.1025,1.0,-4.08673,1.0,-2.17586,-2.48134,-1.29452,1.60656,-27.4045,1.0,-14.5908,-16.6392,-8.6807,3.68943,1.16553,1.0,0.132075,1.16174,1.16355,1.17075,1.0,1.0,1.0,1.38498,1.38034,1.38777,1.41485,0.219447,0.217341,0.220485,0.242093,0.721642,0.721642,0.723536,0.7267,0.0,0.0,0.0,0.0,1.47318,1.0
20080113,1.092,1.0,93.2241,61.846,1.0,218.906,1.0,1.165,1.0,96.064,1.0,0.0,1.0,2.736,1.0,0.530705405405,0.770833333333,-40.6985416667,1.0,108.873541667,1.0,-9999,0.0,-9999,0.0,8.30104166667,1.0,7.513125,1.0,313.937916667,1.0,392.029,1.0,1.341,1.138,1.895,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.048,42.158,46.358,1.0,1.0,1.0,-5.04,1.0,10.6753,1.0,5.7775,3.38151,6.4817,2.05021,-14.5182,1.0,-7.72982,-8.81503,-4.59881,3.09707,1.25022,1.0,0.130546,1.23743,1.25115,1.26203,0.958333,0.958333,1.0,1.22792,1.22856,1.23506,1.25292,-0.0222975,-0.0399732,-0.0230925,0.0136357,0.519067,0.519067,0.527119,0.552596,0.0,0.0,0.0,0.0,1.33444,1.0
20080114,1.777,1.0,94.4961,33.77,1.0,269.031,1.0,1.089,1.0,95.383,1.0,0.0,1.0,4.012,1.0,0.809353846154,0.8125,-20.3222916667,1.0,63.399375,1.0,-9999,-9999,-9999,-9999,21.1233333333,1.0,3.67854166667,1.0,319.444583333,1.0,397.366,1.0,1.0,0.798,1.47,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.769,41.908,46.277,1.0,1.0,1.0,-3.29417,1.0,-1.27437,1.0,-0.678505,-0.773762,-0.231884,1.85113,-26.7707,1.0,-14.2533,-16.2544,-4.87117,3.29199,1.14886,1.0,0.13615,1.15615,1.15852,1.17792,1.0,1.0,1.0,1.25742,1.25629,1.26083,1.2807,0.108558,0.100391,0.103174,0.108558,0.557286,0.557286,0.564404,0.58626,0.0,0.0,0.0,0.0,1.29459,1.0
20080115,4.442,1.0,95.8246,28.911,1.0,296.874,1.0,1.768,1.0,94.825,1.0,0.0,1.0,4.879,1.0,1.2562,0.708333333333,-9.61375,1.0,57.0789583333,1.0,-9999,0.0,-9999,0.0,22.4420833333,1.0,2.551875,1.0,332.846041667,1.0,395.591,1.0,2.186,1.726,1.768,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.778,41.83,46.24,1.0,1.0,1.0,1.47708,1.0,-3.91935,1.0,-2.08675,-2.37971,-0.46635,2.02461,-20.1998,1.0,-10.7548,-12.2647,-2.40351,3.63468,1.23526,1.0,0.137528,1.22878,1.23088,1.25175,1.0,1.0,1.0,1.37788,1.36747,1.37197,1.39837,0.142624,0.138728,0.140707,0.144815,0.723344,0.723344,0.725199,0.728293,0.0,0.0,0.0,0.0,1.43842,1.0
20080116,5.28,1.0,97.2092,14.159,1.0,306.738,1.0,1.646,1.0,94.284,1.0,0.1,1.0,4.042,1.0,-9999,0.0,-17.0464583333,1.0,30.019375,1.0,-9999,0.0,-9999,0.0,12.13625,1.0,1.10125,1.0,336.842083333,1.0,392.213,1.0,3.06,2.5,2.392,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.637,41.773,46.24,1.0,1.0,1.0,2.04104,1.0,-6.28355,1.0,-3.31601,-3.78826,-0.747658,1.71334,-23.3669,1.0,-12.3314,-14.0876,-2.78035,4.28675,1.41153,1.0,0.126027,1.36438,1.36438,1.45703,1.0,1.0,1.0,1.41434,1.40121,1.40221,1.42413,0.00280659,-0.0200189,0.00283552,0.0378245,0.778452,0.776904,0.778377,0.778452,0.0,0.0,0.0,0.0,1.55359,1.0
20080117,4.401,1.0,98.6503,30.036,1.0,299.201,1.0,1.339,1.0,95.247,1.0,2.9,1.0,3.855,1.0,0.947702702703,0.770833333333,-6.128125,1.0,59.8897916667,1.0,-9999,0.0,-9999,0.0,19.323125,1.0,2.6925,1.0,332.67375,1.0,394.598,1.0,2.886,2.44,2.57,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.537,41.65,46.24,1.0,1.0,1.0,0.32625,1.0,1.69781,1.0,0.903954,0.202017,1.03086,2.06808,-12.4036,1.0,-6.54576,-7.5311,-1.47586,4.59625,1.17,1.0,0.13919,1.16439,1.16472,1.22271,1.0,1.0,1.0,1.40818,1.39509,1.39728,1.40818,0.238175,0.194025,0.232488,0.235866,0.871851,0.871048,0.871851,0.880044,0.028295,0.0293668,0.0296558,0.0310077,1.52964,1.0
20080118,4.99,1.0,100.148,18.65,1.0,323.361,1.0,0.821,1.0,95.554,1.0,4.2,1.0,4.999,1.0,1.17058285714,0.729166666667,5.54625,1.0,39.9641666667,1.0,-9999,0.0,-9999,0.0,16.8554166667,1.0,0.549166666667,1.0,335.915,1.0,391.176,1.0,3.514,2.942,2.836,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.113,42.894,46.61,1.0,1.0,1.0,2.57604,1.0,-3.47185,1.0,-1.8322,-2.108,-0.413104,1.89511,-33.2587,1.0,-17.5516,-20.1937,-3.95734,3.84637,1.17708,1.0,0.136698,1.17053,1.17157,1.19058,1.0,1.0,1.0,1.48994,1.4753,1.48168,1.49309,0.312855,0.304552,0.307408,0.312855,1.2116,1.20406,1.2116,1.22878,0.0611177,0.0632302,0.0638303,0.066498,1.61768,1.0
20080119,9.301,1.0,101.701,8.888,1.0,354.038,1.0,1.004,1.0,96.063,1.0,13.5,1.0,5.807,1.0,1.38577631579,0.791666666667,5.59354166667,1.0,20.7116666667,1.0,-9999,0.0,-9999,0.0,8.77291666667,1.0,0.253125,1.0,357.077708333,1.0,388.215,1.0,5.699,4.664,3.741,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.161,43.014,46.786,1.0,1.0,1.0,9.25458,1.0,-11.8552,1.0,-6.25633,-7.63178,-1.41061,1.74644,-45.5797,1.0,-24.0537,-29.342,-5.42337,4.67363,1.56312,1.0,0.110866,1.55594,1.56312,1.56312,1.0,1.0,1.0,1.75694,1.72166,1.74913,1.76775,0.193814,0.158539,0.186047,0.208007,1.58071,1.58071,1.58313,1.58577,0.0340952,0.0350967,0.0354105,0.0366811,1.96429,1.0
20080120,9.225,1.0,103.309,5.72,1.0,350.732,1.0,1.208,1.0,96.249,1.0,1.4,1.0,5.901,1.0,1.36246363636,0.916666666667,0.5025,1.0,15.0660416667,1.0,-9999,0.0,-9999,0.0,6.28645833333,1.0,0.0,1.0,355.949166667,1.0,387.375,1.0,6.708,5.75,4.909,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.077,43.187,47.206,1.0,1.0,1.0,6.88229,1.0,-15.9404,1.0,-7.32994,-9.67853,-1.01608,1.82277,-37.6774,1.0,-17.3253,-22.8766,-2.40165,4.92497,1.86844,1.0,0.10419,1.8676,1.86844,1.86844,1.0,1.0,1.0,1.81948,1.78447,1.81599,1.83991,-0.0489596,-0.0839643,-0.0524507,-0.0285314,1.63206,1.63206,1.63596,1.6485,0.00787365,0.00808848,0.008159,0.00843255,2.14397,1.0
20080121,7.475,1.0,104.973,7.0,1.0,340.39,1.0,1.558,1.0,95.542,1.0,0.4,1.0,6.172,1.0,1.45984102564,0.8125,-1.56854166667,1.0,16.2285416667,1.0,-9999,-9999,-9999,-9999,6.15145833333,1.0,0.337708333333,1.0,348.621458333,1.0,387.606,1.0,6.263,5.575,5.205,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.242,42.371,46.599,1.0,1.0,1.0,2.79083,1.0,-11.9866,1.0,-2.18107,-7.2779,0.157847,1.77018,-11.9714,1.0,-2.17831,-7.26868,0.157647,4.6589,1.93474,1.0,0.133439,1.93351,1.93351,1.93616,1.0,1.0,1.0,1.8293,1.8048,1.83218,1.85246,-0.105441,-0.128709,-0.101328,-0.0837034,1.6745,1.66877,1.6745,1.67995,0.0070361,0.00543532,0.00780853,0.008668,2.06217,1.0
20080122,2.145,1.0,106.692,45.315,1.0,278.781,1.0,1.379,1.0,95.757,1.0,7.0,1.0,4.692,1.0,1.0303974359,0.8125,-2.97166666667,1.0,82.728125,1.0,-9999,0.0,-9999,0.0,19.615,1.0,4.48625,1.0,322.58125,1.0,388.596,1.0,4.115,3.986,4.651,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.023,43.082,46.843,1.0,1.0,1.0,-5.70062,1.0,9.92178,1.0,4.56238,-0.130656,6.38715,1.9134,-26.2848,1.0,-4.78277,-16.9209,0.346135,3.89009,1.34861,1.0,0.137565,1.2997,1.36118,1.42216,1.0,1.0,1.0,1.62236,1.62558,1.63243,1.64876,0.273755,0.217137,0.27096,0.329785,1.5807,1.54313,1.57528,1.59239,0.104709,0.0738929,0.104709,0.113888,1.71081,1.0
20080123,1.189,1.0,108.466,53.457,1.0,271.414,1.0,1.362,1.0,97.138,1.0,0.0,1.0,4.702,1.0,0.999660526316,0.791666666667,1.578125,1.0,100.903541667,1.0,-9999,0.0,-9999,0.0,26.06125,1.0,4.66291666667,1.0,318.628541667,1.0,394.537,1.0,2.551,2.486,3.452,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.391,42.408,46.631,1.0,1.0,1.0,-6.00708,1.0,8.34954,1.0,1.51927,-0.109952,5.37502,2.0271,6.02374,1.0,1.09607,-0.0793243,3.87779,3.31525,1.46899,1.0,0.161785,1.46558,1.49362,1.50814,1.0,1.0,1.0,1.59198,1.59102,1.60349,1.60844,0.122988,0.0845029,0.110653,0.137913,1.96535,1.89645,1.96183,1.99409,0.285132,0.271052,0.292826,0.30619,1.48484,1.0
20080124,4.066,1.0,110.295,30.306,1.0,318.788,1.0,1.372,1.0,96.865,1.0,2.1,1.0,5.857,1.0,1.27900294118,0.708333333333,13.0627083333,1.0,61.45625,1.0,-9999,0.0,-9999,0.0,27.7510416667,1.0,2.73270833333,1.0,333.298333333,1.0,396.56,1.0,3.406,3.033,3.284,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.17,42.11,46.488,1.0,1.0,1.0,0.149167,1.0,-0.347565,1.0,-0.0471067,-0.209542,0.00457694,1.83395,6.75805,1.0,1.22969,-0.088994,4.07433,4.08234,1.63439,1.0,0.137552,1.62986,1.6333,1.63439,1.0,1.0,1.0,1.7574,1.72389,1.7574,1.77247,0.123015,0.0908277,0.124289,0.139174,2.93235,2.87823,2.93097,3.01471,0.501907,0.52368,0.540336,0.584341,1.60299,1.0
20080125,2.156,1.0,112.176,70.226,1.0,242.116,1.0,2.014,1.0,97.626,1.0,0.0,1.0,5.134,1.0,1.16282333333,0.625,-17.0102083333,1.0,123.917916667,1.0,-9999,0.0,-9999,0.0,17.59,1.0,8.256875,1.0,321.096041667,1.0,392.47,1.0,2.479,2.381,3.188,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.643,42.436,46.41,1.0,1.0,1.0,-5.71104,1.0,14.696,1.0,1.9918,-0.590576,7.75553,2.27693,1.92398,1.0,0.260764,-0.0773172,1.01534,3.95623,1.25934,1.0,0.142552,1.22233,1.26374,1.267,1.0,1.0,1.0,1.63577,1.56655,1.63577,1.66701,0.376435,0.320914,0.376435,0.404925,2.49978,2.39476,2.47649,2.52775,0.569316,0.589808,0.606118,0.654531,1.47605,1.0
20080126,4.064,1.0,114.113,57.924,1.0,294.873,1.0,1.909,1.0,97.143,1.0,0.1,1.0,6.297,1.0,-9999,0.0,14.2208333333,1.0,103.519375,1.0,-9999,0.0,-9999,0.0,19.9216666667,1.0,6.49604166667,1.0,332.080833333,1.0,394.113,1.0,2.891,2.569,2.935,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.227,42.156,46.41,1.0,1.0,1.0,-0.848125,1.0,8.82562,0.958333,1.19617,-0.116221,4.65754,1.92331,9.66995,1.0,1.3106,-0.12734,5.10312,3.89081,1.46779,0.9375,0.129443,1.4521,1.4586,1.46779,0.9375,0.9375,0.9375,1.74145,1.63288,1.74145,1.77418,0.273654,0.176417,0.273654,0.315247,1.3407,1.1221,1.31062,1.33575,0.175712,0.182364,0.187707,0.203558,1.53039,1.0
20080127,4.178,1.0,116.101,3.75,1.0,331.265,1.0,0.328,1.0,96.751,1.0,10.0,1.0,5.768,1.0,-9999,0.0,1.80604166667,1.0,10.2133333333,1.0,-9999,0.0,-9999,0.0,3.72416666667,1.0,0.0,1.0,333.208125,1.0,394.561,1.0,3.698,3.168,3.241,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.631,43.512,46.868,1.0,1.0,1.0,1.45917,1.0,-7.26407,1.0,-0.984525,-3.83347,0.291914,1.31865,-19.077,1.0,-2.58557,-10.0675,0.76663,3.84599,1.74467,1.0,0.127756,1.7309,1.74204,1.74467,1.0,1.0,1.0,1.74046,1.59408,1.74046,1.78135,-0.00420834,-0.147958,-0.00420834,0.0434514,0.737734,0.398888,0.733201,0.737615,0.00116277,0.000807047,0.00111962,0.00114489,1.64398,1.0
20080128,4.897,1.0,118.144,7.941,1.0,332.013,1.0,0.277,1.0,97.467,1.0,0.4,1.0,2.435,1.0,0.451002777778,0.75,3.00833333333,1.0,21.7839583333,1.0,-9999,-9999,-9999,-9999,7.81333333333,1.0,0.0,1.0,336.944166667,1.0,397.702,1.0,4.465,3.866,3.752,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.104,42.996,46.868,1.0,1.0,1.0,2.18375,1.0,-1.85679,1.0,-0.337859,-1.07346,0.074617,1.40624,-18.6623,1.0,-3.39578,-10.7892,0.749966,4.11607,1.73126,1.0,0.128547,1.73126,1.73126,1.73345,1.0,1.0,1.0,1.77475,1.58774,1.77475,1.82076,0.0434897,-0.145706,0.0434897,0.0895006,0.873018,0.621074,0.866168,0.872686,0.00697292,0.00484036,0.0067146,0.00686621,1.75832,1.0
20080129,3.186,1.0,120.237,16.189,1.0,307.779,1.0,1.678,1.0,97.08,1.0,0.0,1.0,1.485,1.0,0.319686486486,0.770833333333,-6.10916666667,1.0,33.935625,1.0,-9999,0.0,-9999,0.0,14.4591666667,1.0,1.13395833333,1.0,328.944166667,1.0,396.86,1.0,3.915,3.531,3.819,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.449,42.371,46.621,1.0,1.0,1.0,-1.63812,1.0,-0.813592,1.0,-0.236941,-0.596798,0.0326951,1.44756,-3.08865,1.0,-0.899502,-2.26563,0.124121,5.09082,1.39239,1.0,0.129092,1.38903,1.39239,1.41078,1.0,1.0,1.0,1.66592,1.45274,1.66592,1.72907,0.273531,0.011347,0.273531,0.340046,0.931182,0.774633,0.92907,0.930708,0.0237264,0.0164717,0.0228479,0.0233637,1.67519,1.0
20080130,0.538,1.0,122.383,21.048,1.0,289.944,1.0,0.479,1.0,96.378,1.0,0.7,1.0,3.279,1.0,0.657615789474,0.791666666667,-5.80416666667,1.0,45.455625,1.0,-9999,0.0,-9999,0.0,20.1822916667,1.0,0.829791666667,1.0,315.965416667,1.0,402.554,1.0,2.665,2.545,3.321,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.198,42.112,46.529,1.0,1.0,1.0,-5.33708,1.0,0.0400277,1.0,0.0116572,-0.00145793,0.0293617,1.50563,-3.48629,1.0,-1.0153,-2.55731,0.126981,4.97483,1.86996,1.0,0.171625,1.54815,1.86996,1.97139,1.0,1.0,1.0,1.46535,1.2855,1.46535,1.53298,-0.404617,-0.439306,-0.43427,-0.305784,0.938517,0.844711,0.928905,0.937971,0.0425646,0.0295549,0.04099,0.0419145,1.49994,1.0
20080131,-0.308,1.0,124.58,44.855,1.0,279.63,1.0,0.88,1.0,95.914,1.0,0.4,1.0,5.038,1.0,1.19861081081,0.770833333333,7.18666666667,1.0,85.4270833333,1.0,-9999,0.0,-9999,0.0,32.285625,1.0,4.59520833333,1.0,312.701666667,1.0,395.552,1.0,1.976,1.901,2.781,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.18,41.98,46.416,1.0,1.0,1.0,-5.70188,1.0,7.43748,1.0,2.166,-0.270895,5.45565,1.84735,36.8184,1.0,10.7225,-1.34104,27.0076,4.92747,1.00692,1.0,0.181614,0.95739,1.00692,1.01491,1.0,1.0,1.0,1.35584,1.21955,1.35584,1.41241,0.348921,0.275018,0.348921,0.394331,0.884319,0.840713,0.868404,0.892516,0.0782278,0.0673987,0.076333,0.0781974,1.41123,1.0
