TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20130501,23.185,1.0,439.943,302.799,1.0,354.435,1.0,16.275,1.0,98.671,1.0,0.0,1.0,3.057,1.0,0.356913043478,0.958333333333,182.450416667,1.0,641.712958333,1.0,138.169125,1.0,37.7624166667,1.0,436.109833333,1.0,409.222,1.0,14.153,1.0,40.382,1.0,20.0058,1.0,50.4485,1.0,58.7098,55.3568,67.8098,5.10966,98.6718,0.958333,114.83,108.272,132.629,10.5403,1.70712,0.916667,0.774669,1.49407,1.64278,1.89819,0.916667,0.916667,0.916667,6.45948,6.0947,6.29677,6.6708,4.60752,4.30465,4.53337,5.15334,5.05582,5.07262,5.30743,5.51146,3.79317,3.78122,3.89001,4.04689,-9999,-9999
20130502,21.516,1.0,441.777,277.493,1.0,363.249,1.0,12.037,1.0,98.659,1.0,0.0,1.0,3.363,1.0,0.578375,1.0,175.477208333,1.0,584.42725,1.0,217.58525,1.0,36.0110416667,1.0,428.54,1.0,416.646,1.0,14.856,1.0,39.785,1.0,17.4004,1.0,59.7234,1.0,72.5134,65.5341,90.4511,5.41477,98.6782,1.0,119.811,108.279,149.448,10.9776,1.6956,1.0,0.697354,1.70011,1.71994,1.77171,1.0,1.0,1.0,6.45222,5.9718,6.27463,6.66479,4.73228,4.15786,4.59713,4.92487,5.93741,5.6518,5.8367,5.96461,5.33025,5.18693,5.28395,5.38334,-9999,-9999
20130503,19.192,1.0,443.578,151.11,1.0,377.902,1.0,7.272,1.0,98.197,1.0,0.5,1.0,3.381,1.0,0.543458333333,1.0,93.6663333333,1.0,317.276666667,1.0,253.553458333,1.0,21.3682916667,1.0,413.585625,1.0,416.505,1.0,14.906,1.0,39.501,1.0,11.476,1.0,34.0176,1.0,43.5538,37.3273,54.4131,4.99306,27.1296,1.0,34.7349,29.7691,43.3953,8.99307,0.198623,1.0,0.800505,-0.359745,0.033799,0.179391,1.0,1.0,1.0,6.0553,5.64148,5.91274,6.22256,5.80614,5.52042,5.72928,6.56167,5.94052,5.2171,5.7588,5.82007,5.27436,5.04699,5.25104,5.2956,-9999,-9999
20130504,14.433,1.0,445.345,93.463,1.0,363.778,1.0,4.423,1.0,98.16,1.0,4.1,1.0,2.67,1.0,0.502476190476,0.875,56.1065,1.0,201.545416667,1.0,182.319791667,1.0,14.034125,1.0,386.754625,1.0,408.934,1.0,14.135,1.0,39.471,1.0,2.03171,1.0,24.1202,1.0,30.8818,26.4669,38.5816,4.97531,9.68592,1.0,12.4012,10.6283,15.4932,6.89961,-0.101484,1.0,0.624841,-0.172565,-0.101484,0.16028,1.0,1.0,0.875,5.20869,4.75676,5.14156,5.3001,5.28699,5.01386,5.1488,5.25134,4.54612,4.31912,4.54641,4.73081,4.52305,4.37457,4.48885,4.52402,-9999,-9999
20130505,11.376,1.0,447.079,42.583,1.0,367.632,1.0,0.462,1.0,98.077,1.0,18.1,1.0,4.846,0.625,-9999,0.0,32.7620416667,1.0,95.620125,1.0,87.74,1.0,5.35954166667,1.0,372.057833333,1.0,411.988,1.0,12.892,1.0,41.999,1.0,-1.97429,1.0,6.197,1.0,7.93421,7.08949,9.91245,3.24136,-2.84791,1.0,-3.63745,-4.31316,-3.05443,4.06258,3.40255,1.0,0.325193,3.20551,3.40255,3.60053,1.0,1.0,1.0,4.62176,4.15673,4.56998,4.65209,1.17317,1.00402,1.16108,1.30292,3.82258,3.8237,4.03909,4.1581,2.50308,2.41903,2.44059,2.50308,-9999,-9999
20130506,14.631,1.0,448.779,130.939,1.0,371.792,1.0,2.847,1.0,98.02,1.0,3.1,1.0,3.478,1.0,0.526708333333,1.0,96.1496666667,1.0,273.16825,1.0,224.22975,1.0,17.5187083333,1.0,388.90425,1.0,405.999,1.0,12.652,1.0,43.381,1.0,5.94867,1.0,20.547,1.0,26.2433,22.037,31.1184,2.92749,18.753,1.0,23.952,20.1129,28.4014,8.2071,-1.4661,1.0,0.758969,-1.88391,-1.4661,-1.27279,1.0,1.0,1.0,4.91753,4.54229,4.87609,4.99939,6.32642,6.32642,6.35647,6.40583,4.79755,4.72132,4.7598,4.79755,5.85588,5.75033,5.77215,5.82522,-9999,-9999
20130507,17.847,1.0,450.445,230.027,1.0,361.365,1.0,6.663,1.0,98.207,1.0,0.4,1.0,2.478,1.0,0.3343,0.833333333333,153.08875,1.0,475.946125,1.0,249.168583333,1.0,32.24725,1.0,405.710958333,1.0,408.994,1.0,13.508,1.0,42.272,1.0,11.5196,1.0,38.6506,1.0,49.4856,41.4535,61.8238,5.844,54.8252,1.0,70.1944,58.801,87.696,8.90802,-2.28442,0.958333,0.679527,-2.36462,-2.26319,-1.99104,0.958333,0.958333,0.958333,5.17527,4.87904,5.13204,5.33223,7.42422,7.23772,7.30956,7.38738,6.84421,5.78399,6.18694,6.58632,8.57479,7.67631,8.11079,8.31304,-9999,-9999
20130508,19.528,1.0,452.078,203.762,1.0,356.49,1.0,8.117,1.0,98.287,1.0,0.4,1.0,2.245,1.0,0.194454545455,0.916666666667,117.584833333,1.0,430.213375,1.0,170.072833333,1.0,29.0502083333,1.0,413.136333333,1.0,414.333,1.0,14.096,1.0,41.572,1.0,11.1792,1.0,60.2244,0.958333,78.1403,64.5917,96.3323,5.951,33.9302,1.0,44.0239,36.3907,54.2732,7.25291,-1.18191,0.875,0.621548,-1.30985,-1.18676,-1.17311,0.875,0.875,0.875,5.21228,4.98937,5.17917,5.41085,6.39904,6.24964,6.35711,6.61056,9.78497,6.85343,8.26263,9.60322,9.57956,7.28027,8.50258,9.2595,-9999,-9999
20130509,18.871,1.0,453.675,206.098,1.0,363.052,1.0,6.508,1.0,98.229,0.875,29.8,1.0,3.513,1.0,0.395409090909,0.916666666667,127.82375,1.0,424.19725,1.0,195.238375,1.0,29.1900833333,1.0,411.807375,1.0,415.578,1.0,14.5,1.0,41.973,1.0,11.8123,1.0,42.1479,1.0,56.6526,48.218,67.4179,5.15601,16.7881,1.0,22.5655,19.2059,26.8535,7.42823,-0.778373,1.0,0.72635,-1.26029,-0.830062,-0.786699,0.958333,1.0,1.0,4.95689,4.78674,4.9465,5.12644,5.77217,5.42184,5.77217,6.35276,10.0692,7.26845,8.35834,9.77911,8.64133,6.90204,7.6623,8.34631,-9999,-9999
20130510,16.532,1.0,455.238,82.129,1.0,369.682,1.0,1.352,1.0,97.883,0.708333,0.7,1.0,3.332,1.0,0.399166666667,1.0,40.982125,1.0,176.583041667,1.0,159.017708333,1.0,12.1935,1.0,398.295125,1.0,416.675,1.0,14.624,1.0,43.706,1.0,7.04675,1.0,6.08085,1.0,9.20945,7.76668,9.80699,2.24617,-5.69992,1.0,-8.63252,-9.19263,-7.28013,4.41261,0.567757,0.916667,0.643454,0.523277,0.61561,0.70762,0.916667,1.0,0.791667,4.51551,4.51551,4.60533,4.79354,3.47871,3.90109,3.99544,4.10171,7.60747,6.8942,7.16041,7.58979,6.2726,5.35083,5.81814,6.06597,-9999,-9999
20130511,10.593,1.0,456.767,175.74,1.0,328.441,1.0,3.551,1.0,98.138,1.0,0.0,1.0,3.35,1.0,0.610666666667,1.0,108.239541667,1.0,349.583916667,1.0,207.312916667,1.0,27.02475,1.0,368.354083333,1.0,408.358,1.0,13.318,1.0,42.615,1.0,-5.23567,1.0,26.1919,1.0,39.6677,33.4532,42.2414,3.10047,62.6525,1.0,94.8872,80.022,101.044,8.9282,-2.73936,1.0,0.776756,-2.73936,-2.73936,-2.73936,1.0,1.0,1.0,3.99292,3.99292,4.06265,4.26943,6.73228,6.68546,6.79067,7.00412,4.65166,4.61876,4.95086,5.07666,6.6761,6.44828,6.6761,6.78634,-9999,-9999
20130512,8.726,1.0,458.261,321.987,1.0,268.115,1.0,6.173,1.0,98.616,1.0,0.0,1.0,3.783,1.0,0.533541666667,1.0,182.173541667,1.0,636.693416667,1.0,123.854791667,1.0,48.4725833333,1.0,358.539,1.0,408.64,1.0,11.949,1.0,41.969,1.0,-6.33567,1.0,47.0558,1.0,61.4786,55.2249,75.89,4.0108,117.722,1.0,153.804,138.159,189.858,8.48605,-2.43064,1.0,0.837438,-2.78964,-2.56733,-2.45834,1.0,1.0,1.0,4.24413,4.1102,4.29764,4.41435,6.78267,6.82507,6.9025,7.01971,3.67531,3.61455,3.7631,3.96924,8.28726,8.25188,8.32057,8.45539,-9999,-9999
20130513,11.959,1.0,459.719,343.287,1.0,282.313,1.0,9.004,1.0,98.77,1.0,0.0,1.0,3.518,1.0,0.478791666667,1.0,198.001416667,1.0,693.262875,1.0,75.896375,1.0,51.3780833333,1.0,375.369083333,1.0,409.857,1.0,11.561,1.0,41.245,1.0,0.04175,1.0,61.7704,1.0,80.7032,72.4939,99.6211,5.75981,125.21,1.0,163.587,146.947,201.934,10.0517,-3.32323,0.875,0.814589,-3.58091,-3.32323,-3.32323,0.916667,0.875,0.875,5.17307,5.04728,5.22077,5.32613,8.60422,8.47958,8.65581,8.67834,3.9691,3.99712,4.07945,4.23895,8.05703,8.06994,8.08791,8.16438,-9999,-9999
20130514,19.376,1.0,461.142,326.208,1.0,338.765,1.0,12.234,1.0,98.084,0.5,0.0,1.0,5.425,1.0,0.744416666667,1.0,200.421666667,1.0,686.341875,1.0,82.942,1.0,47.0594166667,1.0,416.771,1.0,409.835,1.0,12.634,1.0,40.39,1.0,14.109,1.0,52.5985,1.0,68.7201,61.7298,80.7723,4.88454,57.5493,0.958333,75.1883,67.54,88.3749,8.51445,-0.406646,1.0,0.636993,-0.599204,-0.571457,-0.406646,1.0,1.0,1.0,6.68351,6.72995,6.80219,6.835,7.34992,7.22559,7.30441,7.34992,5.23994,5.26622,5.65195,5.76062,7.51544,7.51873,7.54234,7.62477,-9999,-9999
20130515,24.641,1.0,462.529,326.364,1.0,364.805,1.0,14.916,1.0,97.779,0.0,0.0,1.0,5.816,1.0,0.805708333333,1.0,196.508208333,1.0,691.634291667,1.0,100.560583333,1.0,47.71675,1.0,446.1625,1.0,408.455,1.0,14.978,1.0,39.654,1.0,22.5239,1.0,77.0946,1.0,100.724,90.4785,124.335,5.73869,56.9988,1.0,74.469,66.8939,91.9256,8.09335,-0.117804,1.0,0.645309,-0.117804,-0.117804,-0.117804,1.0,1.0,1.0,7.94199,7.94199,8.12116,8.2547,8.0598,8.0598,8.23896,8.3725,6.30598,6.30662,7.18978,7.27439,7.51204,7.52454,7.84435,7.9036,-9999,-9999
20130516,20.47,1.0,463.88,202.17,1.0,370.657,1.0,5.209,1.0,97.964,0.0,0.8,1.0,3.603,1.0,0.427375,1.0,119.953958333,1.0,422.731833333,1.0,252.137916667,1.0,31.5063333333,1.0,420.777458333,1.0,406.768,1.0,15.76,1.0,39.203,1.0,12.7466,1.0,42.4984,1.0,55.5243,52.0736,68.5399,4.83761,27.3145,1.0,35.6864,33.4686,44.0518,7.50247,-3.84836,0.958333,0.708652,-4.16591,-4.15417,-3.92784,0.958333,1.0,0.916667,7.64255,7.6434,7.6929,7.78372,11.7705,11.5741,11.8276,11.9065,6.03297,6.02483,7.06567,7.2845,9.75323,9.66036,9.76731,10.3524,-9999,-9999
20130517,20.712,1.0,465.195,209.484,1.0,377.056,1.0,6.236,1.0,98.284,0.0,2.5,1.0,2.82,0.958333,0.324608695652,0.958333333333,132.1685,1.0,436.471875,1.0,283.311208333,1.0,31.9249166667,1.0,422.013916667,1.0,405.054,1.0,15.802,1.0,39.076,1.0,11.9184,1.0,43.1909,1.0,56.0396,50.9171,66.3256,5.32748,31.0843,1.0,40.3315,36.6448,47.7343,6.32469,-4.08097,1.0,0.823803,-4.02602,-3.88895,-3.87535,1.0,1.0,1.0,7.75874,7.75275,7.80889,7.84748,11.6477,11.6212,11.7373,11.7858,5.78858,5.78858,7.22043,7.3957,10.1289,10.1289,10.1939,11.2306,-9999,-9999
20130518,20.77,1.0,466.475,173.44,1.0,389.24,1.0,5.527,1.0,98.293,0.0,0.0,1.0,2.28,1.0,0.264347826087,0.958333333333,113.233375,1.0,360.813541667,1.0,288.230541667,1.0,28.620826087,0.958333333333,421.458833333,1.0,407.048,1.0,15.98,1.0,39.059,1.0,11.8785,1.0,49.1421,1.0,64.2043,57.9329,75.4645,4.01846,28.4351,1.0,37.1506,33.5217,43.6661,4.06968,-3.56475,0.916667,0.6975,-3.79553,-3.56475,-3.0985,1.0,0.916667,0.958333,7.72971,7.74592,7.77389,7.79164,10.7307,10.8287,11.2989,11.5415,4.89266,4.90646,6.54017,6.88977,8.97071,8.97071,9.16412,10.4253,-9999,-9999
20130519,23.689,1.0,467.719,305.33,1.0,379.418,1.0,8.533,1.0,98.053,0.0,0.0,1.0,2.503,1.0,0.327826086957,0.958333333333,197.971833333,1.0,648.189375,1.0,183.050291667,1.0,45.8772916667,1.0,440.30175,1.0,404.707,1.0,16.678,1.0,38.668,1.0,17.8712,1.0,94.4014,1.0,134.56,111.288,152.247,6.03904,59.0581,1.0,84.1816,69.6228,95.2469,7.59751,-3.85924,1.0,0.694749,-4.15065,-3.87879,-3.86921,0.958333,1.0,1.0,8.18601,8.1751,8.23222,8.34688,12.0453,12.0453,12.2257,12.4081,4.9363,4.95474,6.45798,7.14705,10.9746,11.0382,11.9287,12.135,-9999,-9999
20130520,24.24,1.0,468.926,235.709,1.0,393.793,1.0,6.504,1.0,97.898,0.0,0.0,1.0,4.616,1.0,0.707791666667,1.0,146.592958333,1.0,480.880708333,1.0,301.089541667,1.0,38.483375,1.0,443.880125,1.0,405.246,1.0,17.566,1.0,38.114,1.0,17.7298,1.0,77.3948,1.0,110.319,94.8325,124.82,5.76929,27.7732,1.0,39.5879,34.0307,44.7916,4.98279,-3.75862,1.0,0.733642,-3.75862,-3.75862,-3.75862,1.0,1.0,1.0,8.24309,8.19145,8.25963,8.42376,12.0017,11.9501,12.0183,12.1824,5.28282,5.29023,6.49475,7.16033,11.1266,11.1553,11.5323,12.4947,-9999,-9999
20130521,21.703,1.0,470.097,285.719,1.0,382.118,1.0,6.448,1.0,97.705,0.0,8.2,1.0,4.746,1.0,0.686833333333,1.0,196.394708333,1.0,598.800291667,1.0,188.980583333,1.0,41.6479583333,1.0,429.430333333,1.0,401.286,1.0,17.859,1.0,38.844,1.0,14.3812,1.0,89.9203,1.0,132.366,116.67,150.886,5.46457,37.7724,1.0,55.6023,49.0092,63.3818,8.29294,-3.4829,1.0,0.798703,-3.6742,-3.50829,-3.4829,1.0,1.0,1.0,7.75087,7.70466,7.73861,7.83346,11.2439,11.2078,11.2855,11.447,5.07083,5.07304,6.18056,6.68437,11.7592,11.7982,12.0759,12.7317,-9999,-9999
20130522,19.711,1.0,471.231,159.093,1.0,387.143,1.0,4.488,1.0,97.496,0.0,3.1,1.0,4.46,1.0,0.597125,1.0,103.515041667,1.0,329.729791667,1.0,205.488625,1.0,25.9885416667,1.0,416.342541667,1.0,404.533,1.0,17.386,1.0,38.724,1.0,6.55746,1.0,33.0793,1.0,47.1513,42.9199,53.3491,3.67643,13.4053,1.0,19.1079,17.3931,21.6195,5.01507,-2.56144,1.0,0.632171,-2.78384,-2.58075,-2.57101,1.0,1.0,1.0,6.97768,6.95209,7.01409,7.03878,9.53691,9.57404,9.62267,9.707,4.7729,4.77541,5.9326,6.27775,9.19619,9.20651,9.27644,10.2384,-9999,-9999
20130523,13.963,1.0,472.328,135.219,1.0,363.695,1.0,1.944,1.0,98.066,0.0,0.9,1.0,3.818,1.0,0.555083333333,1.0,92.319125,1.0,276.12125,1.0,233.735875,1.0,21.7319166667,1.0,384.684541667,1.0,409.515,1.0,16.189,1.0,38.867,1.0,-3.34804,1.0,15.8722,1.0,22.6242,20.2974,25.5981,3.3133,20.9497,1.0,29.8618,26.7906,33.787,4.26961,-4.41452,1.0,0.743625,-4.60213,-4.49171,-4.37838,1.0,1.0,1.0,5.5232,5.41646,5.57417,5.67889,9.90158,9.90176,10.0029,10.18,3.61379,3.62558,4.77101,5.07067,8.74632,8.76521,8.87319,9.60791,-9999,-9999
20130524,12.204,1.0,473.389,328.67,1.0,300.253,1.0,6.75,1.0,99.186,0.0,0.0,1.0,2.409,1.0,0.470263157895,0.791666666667,198.997125,1.0,666.108958333,1.0,97.7434583333,1.0,59.5021904762,0.875,376.3905,1.0,402.606,1.0,14.316,1.0,38.691,1.0,-5.77642,1.0,68.2499,1.0,97.2836,87.2784,110.071,5.27437,105.451,1.0,150.31,134.852,170.068,6.57165,-5.12821,0.875,0.784984,-5.12821,-5.0869,-4.91894,0.875,0.875,0.916667,5.17856,5.0009,5.17487,5.2578,10.2603,10.0444,10.1757,10.3439,3.33906,3.3486,4.2721,4.60606,15.1141,15.085,15.2328,15.9879,-9999,-9999
20130525,13.032,1.0,474.412,155.227,1.0,340.88,1.0,6.395,1.0,99.243,0.0,3.0,1.0,2.374,1.0,0.214333333333,0.875,92.2325416667,1.0,319.004916667,1.0,248.627791667,1.0,25.63925,1.0,377.578041667,1.0,410.135,1.0,13.686,1.0,38.288,1.0,-4.82117,1.0,37.024,1.0,51.4181,47.3466,56.3583,4.24596,28.9076,1.0,40.1462,36.9672,44.0034,4.23137,-3.35839,0.75,0.652418,-3.35839,-3.35839,-2.96091,0.75,0.75,0.75,5.42842,5.23078,5.41422,5.50974,8.56806,8.23216,8.62559,8.85565,3.38431,3.39398,4.19042,4.58854,9.47755,9.44917,9.50118,9.98501,-9999,-9999
20130526,14.363,1.0,475.399,154.441,1.0,371.908,1.0,4.089,1.0,98.979,0.0,3.9,1.0,2.739,1.0,0.353625,1.0,114.645458333,1.0,318.784875,1.0,261.428125,1.0,25.0552916667,1.0,386.557541667,1.0,405.018,1.0,13.477,1.0,38.361,1.0,0.836792,1.0,48.2281,1.0,68.7444,61.6744,80.9264,4.73033,18.0617,1.0,25.7452,23.0974,30.3074,4.50044,-5.4703,0.958333,0.675768,-5.55298,-5.4703,-4.78371,0.958333,0.958333,0.958333,5.76535,5.59471,5.75329,5.83278,11.13,10.6578,11.1075,11.2946,3.69743,3.70144,4.35459,4.7192,9.98376,9.94674,9.99679,10.3978,-9999,-9999
20130527,19.743,1.0,476.348,226.195,1.0,383.494,1.0,6.549,1.0,98.377,0.0,8.9,1.0,4.222,1.0,0.628458333333,1.0,157.098916667,1.0,469.318708333,1.0,281.247041667,1.0,35.3683333333,1.0,417.133916667,1.0,400.568,1.0,14.537,1.0,40.377,1.0,11.4464,1.0,49.591,1.0,70.6871,63.4173,83.2134,5.37257,-1.15347,1.0,-1.64416,-1.93551,-1.47506,4.8993,-5.22002,1.0,0.784117,-5.25439,-5.22002,-5.1985,1.0,1.0,1.0,6.7474,6.7322,6.75835,6.7625,11.9816,11.9511,11.9601,11.979,5.61496,5.5781,5.72155,5.84963,13.538,13.529,13.5586,13.8274,-9999,-9999
20130528,22.539,1.0,477.261,198.639,1.0,379.83,1.0,7.223,1.0,97.99,0.0,0.0,1.0,5.301,1.0,0.679833333333,1.0,111.803625,1.0,411.014958333,1.0,322.532583333,1.0,33.2989583333,1.0,432.83325,1.0,404.228,1.0,15.997,1.0,40.116,1.0,15.3773,1.0,67.6583,1.0,96.4403,86.5219,113.53,5.69407,-10.193,1.0,-14.5292,-17.1039,-13.0349,4.83219,-5.04435,1.0,0.749932,-5.10486,-5.04435,-5.04435,1.0,1.0,1.0,7.34339,7.33422,7.37045,7.49711,12.4623,12.3827,12.4598,12.5415,6.87999,6.20589,6.7666,6.82775,13.1257,13.0882,13.1341,13.2744,-9999,-9999
20130529,24.486,1.0,478.135,293.116,1.0,378.592,1.0,12.703,1.0,98.237,0.0,0.0,1.0,4.781,1.0,0.62525,1.0,181.052458333,1.0,614.335583333,1.0,210.327375,1.0,45.9815416667,1.0,444.068958333,1.0,403.802,1.0,17.088,1.0,39.183,1.0,16.873,1.0,101.736,1.0,141.288,130.1,170.712,6.5615,20.6923,1.0,28.7369,26.4614,34.7215,5.534,-4.10029,1.0,0.716678,-4.10029,-4.10029,-3.94327,1.0,1.0,1.0,7.81022,7.7645,7.89204,8.03671,11.4627,11.7748,11.9181,12.1279,8.07646,6.48287,7.57274,7.97323,16.7439,16.5228,16.6793,16.7311,-9999,-9999
20130530,24.86,1.0,478.971,274.266,1.0,392.702,1.0,9.998,1.0,98.343,0.5,0.6,1.0,5.118,1.0,0.829833333333,1.0,176.850833333,1.0,579.365583333,1.0,279.122708333,1.0,42.9669166667,1.0,446.579208333,1.0,403.713,1.0,17.813,1.0,38.415,1.0,16.6019,1.0,110.417,1.0,148.072,141.201,168.077,6.1908,14.8948,1.0,19.9743,19.0475,22.6729,4.90642,-4.08569,1.0,0.648231,-4.08569,-4.08569,-4.08569,1.0,1.0,1.0,7.99673,7.82973,8.02885,8.33534,12.0824,11.9154,12.1145,12.4214,8.59073,6.45115,7.56031,8.45319,16.8223,16.5213,16.6832,16.7779,-9999,-9999
20130531,21.65,1.0,479.771,127.264,1.0,399.745,1.0,3.239,1.0,98.17,1.0,32.2,1.0,4.631,1.0,0.831041666667,1.0,78.2684583333,1.0,269.642208333,1.0,223.259375,1.0,21.3907391304,0.958333333333,427.793375,1.0,403.694,1.0,18.047,1.0,41.607,1.0,10.6191,1.0,61.1849,1.0,82.0508,74.2513,93.1363,4.7352,-16.7434,1.0,-21.6048,-25.4869,-20.319,3.74992,-2.64361,1.0,0.646086,-2.64688,-2.64276,-2.62788,1.0,1.0,1.0,6.57546,6.9307,6.99644,7.17494,9.22234,9.52137,9.69935,9.79685,6.80191,6.07663,6.4391,6.54711,9.14411,9.06128,9.1532,9.20343,-9999,-9999
20130601,20.03,1.0,480.532,161.525,1.0,393.077,1.0,2.5,1.0,97.832,1.0,9.5,1.0,4.767,1.0,0.65452173913,0.958333333333,108.530791667,1.0,338.013708333,1.0,271.459291667,1.0,26.8356521739,0.958333333333,418.998416667,1.0,401.298,1.0,17.959,1.0,43.951,1.0,7.71929,1.0,59.4695,1.0,79.7503,72.1695,90.5251,4.78107,13.1205,1.0,17.595,15.9225,19.9722,5.08699,-4.73147,1.0,0.678668,-4.75556,-4.73363,-4.55566,1.0,1.0,0.958333,4.98971,5.76955,5.84367,5.96106,9.73957,10.4696,10.514,10.606,5.88942,5.68089,5.92326,6.20523,10.6529,10.5704,11.0881,11.1271,-9999,-9999
20130602,17.736,1.0,481.257,177.347,1.0,366.196,1.0,3.013,1.0,98.032,1.0,0.0,1.0,3.227,1.0,0.431958333333,1.0,108.966416667,1.0,374.036291667,1.0,207.762375,1.0,28.8884166667,1.0,405.259833333,1.0,408.407,1.0,17.288,1.0,42.573,1.0,2.40875,1.0,41.6055,1.0,55.7941,50.4905,63.3322,4.85696,21.3878,1.0,28.6816,25.9552,32.5566,5.09139,-5.43402,0.958333,0.718775,-5.47813,-5.3924,-5.25223,1.0,0.958333,0.916667,4.27175,4.58917,4.63373,5.21984,9.81238,9.71426,10.1702,10.5791,5.02291,4.77856,5.39061,5.9591,11.2111,11.1299,11.5318,11.7814,-9999,-9999
20130603,15.109,1.0,481.943,269.738,1.0,335.813,1.0,5.932,1.0,98.42,1.0,0.0,1.0,2.379,1.0,0.390571428571,0.875,170.794208333,1.0,544.945708333,1.0,258.181708333,1.0,44.248875,1.0,389.828083333,1.0,403.476,1.0,16.069,1.0,41.809,1.0,-2.98904,1.0,70.2656,1.0,94.2282,85.2711,106.959,5.87967,80.7778,1.0,108.325,98.0283,122.961,5.96758,-8.5556,0.666667,0.725482,-8.6207,-8.51866,-8.00399,0.791667,0.958333,0.625,4.17508,3.98152,4.04339,4.89149,12.5709,12.5709,12.6771,12.8824,4.43297,3.99618,4.91952,5.39124,13.0347,12.906,13.1418,13.4438,-9999,-9999
20130604,17.911,1.0,482.591,326.143,1.0,324.118,1.0,10.132,1.0,98.602,1.0,0.0,1.0,3.065,1.0,0.364590909091,0.916666666667,191.643458333,1.0,679.683458333,1.0,165.473583333,1.0,51.715,1.0,405.090541667,1.0,405.777,1.0,15.598,1.0,41.353,1.0,2.19996,1.0,89.3268,1.0,119.79,108.403,136.961,6.20816,67.7183,1.0,90.8122,82.1799,103.83,5.67295,-7.71581,0.708333,0.764642,-7.63522,-7.50116,-7.21992,0.75,0.791667,0.583333,4.68415,4.51178,4.53108,5.41795,12.2966,12.0933,12.261,12.5368,5.33799,4.41073,5.30396,6.22912,13.8626,13.0149,13.6536,13.8653,-9999,-9999
20130605,21.437,1.0,483.202,283.965,1.0,360.077,1.0,12.556,1.0,98.219,1.0,0.0,1.0,1.984,1.0,0.265625,0.666666666667,174.856083333,1.0,594.119375,1.0,238.031916667,1.0,44.7364583333,1.0,423.77775,1.0,401.063,1.0,16.118,1.0,40.335,1.0,7.682,1.0,82.9654,1.0,111.259,100.683,126.291,5.82948,46.7187,1.0,62.6511,56.6957,71.1156,5.09445,-6.99522,0.583333,0.727626,-6.97059,-6.84962,-6.6465,0.583333,0.541667,0.625,5.29988,5.14318,5.27019,6.07193,12.1108,12.0268,12.1253,12.9253,5.5082,4.67926,5.17526,6.90692,12.7086,11.2403,12.5065,12.7408,-9999,-9999
20130606,20.891,1.0,483.774,213.241,1.0,379.792,1.0,7.913,1.0,97.695,1.0,0.0,1.0,2.087,1.0,0.195421052632,0.791666666667,137.431791667,1.0,439.603541667,1.0,271.718166667,1.0,34.5691666667,1.0,420.598166667,1.0,413.685,1.0,16.741,1.0,39.795,1.0,8.35462,1.0,55.6711,1.0,71.8352,67.1561,84.7431,5.28537,44.3616,1.0,57.242,53.5134,67.5276,5.37405,-3.8842,0.791667,0.682854,-3.88254,-3.77017,-3.57675,0.791667,0.875,0.875,5.44807,5.31142,5.33484,6.07734,9.33061,9.09887,9.29539,9.54673,4.56605,4.40636,4.5882,7.73097,10.3084,10.1587,10.328,10.4394,-9999,-9999
20130607,19.196,1.0,484.308,214.118,1.0,367.595,1.0,5.356,1.0,97.808,1.0,0.0,1.0,2.796,1.0,0.352347826087,0.958333333333,133.865666667,1.0,432.220833333,1.0,318.345416667,1.0,35.00125,1.0,412.311041667,1.0,404.532,1.0,16.78,1.0,39.367,1.0,5.59829,1.0,66.2058,1.0,89.0796,79.8641,100.779,5.15076,39.4898,1.0,53.1334,47.6365,60.1117,4.58109,-6.36415,0.958333,0.652206,-6.36233,-6.22707,-6.04229,1.0,0.958333,1.0,5.44308,5.32379,5.39682,5.8879,11.6682,11.6392,11.7418,11.8276,4.22197,4.24189,4.8391,10.1074,11.1354,11.1117,11.4478,13.7791,-9999,-9999
