TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20100209,-5.591,0.0,140.74,75.279,0.0,247.204,0.0,1.0,0.0,102.368,0.0,0.09,0.0,1.89,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.082,1.268,1.486,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,4.05614,3.67751,3.79908,4.10786,7.19153,6.73367,7.07331,7.79494,2.42306,2.05525,2.27816,2.70238,4.3108,3.9684,4.41188,5.31604,-9999,-9999
20100210,-4.235,0.0,143.413,41.313,0.0,284.498,0.0,0.918,0.0,102.276,0.0,0.874,0.0,2.0,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.026,1.221,1.418,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,4.30199,3.94626,4.06338,4.35217,8.64887,7.89109,8.64887,9.26801,2.6505,2.26118,2.50326,2.96973,2.63044,2.38588,2.68244,3.19603,-9999,-9999
20100211,-4.569,0.0,146.129,26.19,0.0,292.517,0.0,0.767,0.0,102.45,0.0,2.621,0.0,3.419,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.026,1.222,1.4,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,4.24218,3.87925,3.99794,4.29286,7.54739,7.42179,7.80949,8.33827,2.59139,2.20697,2.44417,2.89953,1.76352,1.58909,1.79468,2.08943,-9999,-9999
20100212,-1.588,0.0,148.889,22.397,0.0,311.542,0.0,0.705,0.0,102.592,0.0,3.126,0.0,2.047,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.03,1.216,1.387,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,4.77249,4.47757,4.59475,4.81842,8.02079,7.54812,7.84838,8.56595,3.12324,2.69619,2.97707,3.53267,1.53342,1.37901,1.55954,1.80166,-9999,-9999
20100213,-1.559,0.0,151.692,53.357,0.0,292.689,0.0,0.983,0.0,102.825,0.0,0.99,0.0,1.932,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.087,1.256,1.412,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,4.77774,4.48382,4.6011,4.82363,9.2056,8.41302,9.15329,9.77979,3.12861,2.70115,2.98247,3.53909,3.26275,2.97307,3.33205,4.05746,-9999,-9999
20100214,-2.748,0.0,154.536,65.108,0.0,283.332,0.0,1.089,0.0,102.914,0.0,0.236,0.0,0.854,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.114,1.289,1.437,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,4.56665,4.24419,4.35394,4.61447,7.92623,7.80073,8.15768,8.68224,2.91555,2.50492,2.76878,3.2852,3.86428,3.53639,3.95031,4.80387,-9999,-9999
20100215,-2.477,0.0,157.42,64.297,0.0,283.702,0.0,1.128,0.0,102.585,0.0,0.134,0.0,0.703,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.151,1.32,1.465,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,4.61388,4.29854,4.40663,4.66119,7.83601,7.36769,7.66244,8.3953,2.9657,2.55155,2.81945,3.34541,3.82907,3.50185,3.9138,4.76463,-9999,-9999
20100216,-1.78,0.0,160.344,86.113,0.0,257.922,0.0,1.414,0.0,102.147,0.0,0.025,0.0,1.492,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.185,1.354,1.489,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,4.73668,4.43811,4.55433,4.78279,9.15957,8.36947,9.11086,9.73554,3.09196,2.66828,2.94646,3.49633,4.81769,4.45108,4.93423,5.91263,-9999,-9999
20100217,-2.098,0.0,163.307,104.214,0.0,242.384,0.0,1.281,0.0,101.499,0.0,0.053,0.0,2.054,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.188,1.361,1.498,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,4.67846,4.37445,4.4871,4.72493,8.06162,7.93468,8.28202,8.79995,3.03823,2.61972,2.89336,3.43326,5.58538,5.19634,5.72906,6.79042,-9999,-9999
20100218,1.276,0.0,166.306,71.173,0.0,292.383,0.0,1.511,0.0,101.21,0.0,0.027,0.0,1.89,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.167,1.339,1.481,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,5.26066,5.04294,5.13092,5.30062,8.61379,8.10128,8.39003,9.09014,3.66419,3.20343,3.52741,4.10026,4.15336,3.81103,4.24802,5.14525,-9999,-9999
20100219,2.926,0.0,169.343,58.314,0.0,297.901,0.0,1.266,0.0,100.899,0.0,0.376,0.0,1.892,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.215,1.38,1.509,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,5.55084,5.37832,5.45285,5.60172,10.1365,9.29792,9.99285,10.6103,3.96592,3.48173,3.83138,4.36926,3.56078,3.24512,3.63657,4.43162,-9999,-9999
20100220,1.963,0.0,172.414,88.942,0.0,276.544,0.0,2.022,0.0,101.018,0.0,0.475,0.0,3.142,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.233,1.394,1.519,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,5.38789,5.17979,5.26835,5.42696,8.90565,8.76181,9.02713,9.54938,3.78308,3.31073,3.64501,4.21392,4.95148,4.57841,5.07214,6.07025,-9999,-9999
20100221,-0.162,0.0,175.52,65.218,0.0,263.729,0.0,1.336,0.0,101.571,0.0,0.713,0.0,2.236,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.274,1.432,1.545,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,5.01961,4.76785,4.85875,5.06278,8.31734,7.82447,8.13194,8.83147,3.38845,2.9434,3.24557,3.85176,3.91008,3.57167,3.99566,4.87339,-9999,-9999
20100222,2.904,0.0,178.66,79.258,0.0,279.148,0.0,2.402,0.0,101.06,0.0,0.498,0.0,3.042,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.308,1.457,1.565,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,5.53702,5.37014,5.4434,5.59263,10.1282,9.28883,9.98172,10.5951,3.97101,3.48991,3.83972,4.36259,4.56523,4.19914,4.67154,5.6357,-9999,-9999
20100223,5.083,0.0,181.831,34.583,0.0,321.699,0.0,1.773,0.0,100.866,0.0,3.25,0.0,3.094,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.263,1.411,1.522,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,5.9082,5.78139,5.8616,6.00075,9.54649,9.36592,9.59831,10.0892,4.38091,3.88766,4.2566,4.71427,2.29393,2.07086,2.33582,2.72694,-9999,-9999
20100224,2.154,0.0,185.034,33.157,0.0,323.257,0.0,0.796,0.0,101.623,0.0,2.921,0.0,1.716,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.313,1.455,1.555,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,5.42036,5.21651,5.30499,5.45902,8.79844,8.27484,8.57058,9.26202,3.81915,3.3444,3.68172,4.24476,2.18077,1.97065,2.22128,2.60553,-9999,-9999
20100225,5.533,0.0,188.266,107.979,0.0,278.468,0.0,2.28,0.0,101.546,0.0,0.0,0.0,2.512,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.319,1.458,1.561,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,5.97909,5.85905,5.94305,6.07046,10.6682,9.82173,10.4888,11.0696,4.46846,3.97132,4.34717,4.78427,5.78752,5.38353,5.93617,7.03848,-9999,-9999
20100226,5.982,0.0,191.528,31.842,0.0,319.311,0.0,1.98,0.0,100.805,0.0,1.603,0.0,2.759,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.33,1.47,1.567,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,6.05953,5.94646,6.03292,6.14834,9.73192,9.54003,9.75456,10.2544,4.55244,4.04901,4.43171,4.85909,2.13143,1.92201,2.16959,2.52384,-9999,-9999
20100227,5.504,0.0,194.817,105.217,0.0,281.461,0.0,2.932,0.0,101.759,0.0,0.162,0.0,3.538,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.491,1.592,1.664,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,5.97965,5.85819,5.94149,6.07167,9.4868,8.93648,9.26432,9.83548,4.46059,3.9624,4.33775,4.78223,5.73617,5.32301,5.88053,6.99718,-9999,-9999
20100228,7.145,0.0,198.132,48.283,0.0,312.895,0.0,4.134,0.0,100.683,0.0,0.0,0.0,4.048,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,2.05,2.062,2.048,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,6.24021,6.15896,6.24021,6.32014,10.9946,10.1343,10.8085,11.3496,4.78062,4.28516,4.66848,5.03905,3.05031,2.76868,3.11129,3.72167,-9999,-9999
20100301,5.316,0.0,201.473,61.446,0.0,299.236,0.0,2.972,0.0,101.506,0.0,0.548,0.0,5.918,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,3.11,3.062,2.952,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,5.95002,5.82571,5.90707,6.04345,9.59593,9.41265,9.64087,10.1353,4.42389,3.92732,4.29977,4.75294,3.77893,3.4412,3.85841,4.68642,-9999,-9999
20100302,3.033,0.0,204.838,97.934,0.0,278.161,0.0,2.643,0.0,103.13,0.0,0.523,0.0,3.58,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,2.557,2.64,2.666,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,5.56957,5.3999,5.47411,5.6239,8.98026,8.44388,8.75811,9.42222,3.98586,3.50019,3.85154,4.38678,5.41697,5.01408,5.55023,6.63147,-9999,-9999
20100303,1.868,0.0,208.227,101.427,0.0,272.004,0.0,2.076,0.0,103.496,0.0,0.779,0.0,3.029,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,2.355,2.498,2.568,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,5.37161,5.16145,5.25004,5.41087,9.91788,9.08759,9.80006,10.4179,3.76522,3.29409,3.62687,4.19853,5.55446,5.14901,5.69291,6.78662,-9999,-9999
20100304,-0.313,0.0,211.637,110.982,0.0,251.223,0.0,1.593,0.0,103.163,0.0,0.742,0.0,1.786,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.604,1.849,2.02,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,4.99439,4.73882,4.83162,5.03792,8.43268,8.30237,8.61565,9.13451,3.35891,2.91543,3.21529,3.81577,6.01331,5.58539,6.16588,7.32623,-9999,-9999
20100305,-1.997,0.0,215.068,110.777,0.0,252.738,0.0,2.24,0.0,103.454,0.0,1.032,0.0,2.557,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.166,1.445,1.644,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,4.70064,4.3946,4.5074,4.7473,7.93568,7.46676,7.7624,8.48871,3.0487,2.62717,2.902,3.44347,5.95191,5.53412,6.10422,7.24274,-9999,-9999
20100306,-2.134,0.0,218.518,104.787,0.0,254.418,0.0,2.333,0.0,103.505,0.0,0.855,0.0,2.87,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,0.827,1.107,1.32,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,4.67615,4.36713,4.47822,4.72302,9.08578,8.30087,9.04559,9.67055,3.02441,2.60488,2.87771,3.41461,5.69404,5.28424,5.83732,6.94741,-9999,-9999
20100307,-1.979,0.0,221.986,134.98,0.0,248.252,0.0,1.849,0.0,104.615,0.0,0.186,0.0,1.835,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,0.593,0.882,1.101,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,4.70015,4.39835,4.51239,4.74648,8.08641,7.9597,8.30463,8.82304,3.05869,2.63829,2.91365,3.45736,6.87704,6.44528,7.06497,8.28146,-9999,-9999
20100308,-0.983,0.0,225.472,116.295,0.0,261.434,0.0,2.14,0.0,104.29,0.0,0.921,0.0,1.623,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,0.971,1.141,1.27,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,4.87831,4.605,4.70865,4.92313,8.14678,7.66582,7.97582,8.67969,3.23452,2.79951,3.08938,3.66614,6.18843,5.76196,6.34863,7.51735,-9999,-9999
20100309,-2.27,0.0,228.974,148.835,0.0,227.068,0.0,2.266,0.0,104.329,0.0,0.0,0.0,1.266,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,0.696,0.96,1.149,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,4.64833,4.33984,4.45016,4.69513,9.05759,8.27359,9.01822,9.64043,3.00641,2.59017,2.86123,3.39509,7.41938,6.98001,7.62754,8.89549,-9999,-9999
20100310,-1.3,0.0,232.491,151.217,0.0,234.009,0.0,2.575,0.0,104.258,0.0,0.0,0.0,2.041,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,0.626,0.857,1.029,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,4.81624,4.53994,4.64602,4.86115,8.22734,8.09853,8.42923,8.94521,3.18706,2.75864,3.04419,3.61252,7.50333,7.06518,7.71479,8.98963,-9999,-9999
20100311,-0.918,0.0,236.021,153.686,0.0,240.711,0.0,1.985,0.0,103.243,0.0,0.0,0.0,1.762,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.807,0.982,1.11,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,4.88709,4.61911,4.71899,4.93162,8.16006,7.67742,7.98992,8.68901,3.25027,2.81532,3.10629,3.68626,7.60821,7.16789,7.82326,9.11053,-9999,-9999
20100312,1.704,0.0,239.563,14.828,0.0,321.777,0.0,0.858,0.0,102.777,0.0,2.701,0.0,2.821,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,1.216,1.314,1.372,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,5.34304,5.12958,5.21819,5.38261,9.88374,9.0552,9.76963,10.3872,3.73488,3.266,3.59621,4.17185,1.06093,0.948793,1.0771,1.21365,-9999,-9999
20100313,3.266,0.0,243.117,73.72,0.0,318.427,0.0,1.243,0.0,102.908,0.0,3.262,0.0,4.31,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,2.173,2.164,2.111,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,5.60973,5.44656,5.51873,5.66878,9.17545,9.01564,9.26599,9.78275,4.02964,3.54091,3.89596,4.42467,4.31874,3.96028,4.41661,5.35507,-9999,-9999
20100314,4.063,0.0,246.681,62.9,0.0,320.95,0.0,1.029,0.0,102.679,0.0,6.518,0.0,5.257,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,2.872,2.846,2.756,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,5.74267,5.59314,5.6701,5.8013,9.19249,8.64094,8.97723,9.5985,4.18235,3.68434,4.05217,4.55251,3.8123,3.47653,3.89419,4.76325,-9999,-9999
20100315,1.329,0.0,250.254,116.472,0.0,288.707,0.0,1.35,0.0,103.045,0.0,4.71,0.0,3.637,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,2.294,2.435,2.495,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,5.27886,5.05861,5.14592,5.31921,9.80595,8.9816,9.7008,10.3182,3.66417,3.19997,3.52433,4.11107,6.17992,5.75694,6.34061,7.50135,-9999,-9999
20100316,1.985,0.0,253.834,111.53,0.0,292.719,0.0,1.63,0.0,103.515,0.0,1.32,0.0,2.729,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,2.41,2.485,2.501,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,5.392,5.18413,5.27273,5.43104,8.91024,8.7662,9.03137,9.55377,3.78668,3.31393,3.64853,4.21752,6.0339,5.6034,6.18663,7.35543,-9999,-9999
20100317,4.722,0.0,257.421,82.754,0.0,297.226,0.0,2.325,0.0,103.945,0.0,0.491,0.0,2.705,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,3.06,3.015,2.936,1.0,1.0,1.0,-9999,1.0,42.85,0.0,-9999,-9999,-9999,-9999,88.8452,0.0,-9999,-9999,-9999,-9999,-3.37848,0.0,-9999,-3.76419,-3.37848,-3.05616,0.0,0.0,0.0,5.84772,5.71604,5.79902,5.92632,9.32536,8.76907,9.11143,9.70355,4.31159,3.82234,4.18573,4.65616,4.85484,4.45116,4.96472,6.02052,-9999,-9999
20100318,7.617,0.0,261.014,162.148,0.0,276.582,0.0,4.173,0.0,103.804,0.0,0.0,0.0,2.164,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.202,4.021,3.814,1.0,1.0,1.0,-9999,1.0,38.1893,0.0,-9999,-9999,-9999,-9999,82.1282,0.0,-9999,-9999,-9999,-9999,-4.58667,0.0,-9999,-5.0383,-4.59548,-4.35301,0.0,0.0,0.0,6.31443,6.24501,6.31443,6.39094,11.0886,10.2205,10.8957,11.4292,4.87227,4.38264,4.7633,5.11231,7.95854,7.51122,8.18559,9.51534,-9999,-9999
20100319,11.048,0.0,264.611,122.717,0.0,315.471,0.0,5.918,0.0,103.239,0.0,0.0,0.0,2.964,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,5.222,4.946,4.663,1.0,1.0,1.0,-9999,1.0,35.7104,0.0,-9999,-9999,-9999,-9999,81.4728,0.0,-9999,-9999,-9999,-9999,-3.63241,0.0,-9999,-4.12156,-3.72576,-3.55284,0.0,0.0,0.0,6.85442,6.81653,6.90541,7.09462,10.7409,10.5097,10.6474,11.0535,5.54092,5.09442,5.44948,5.64607,6.55993,6.10433,6.72895,7.97408,-9999,-9999
