TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20060812,4.548,1.0,345.962,162.281,1.0,300.696,0.0,1.51,1.0,100.863,1.0,0.0,1.0,4.755,1.0,0.408479166667,1.0,87.128125,1.0,312.079791667,1.0,349.308,1.0,4.524,1.0,9.60021,1.0,35.319,1.0,36.4624,32.6327,43.3325,3.06281,38.0154,1.0,39.2461,35.124,46.6407,1.92998,-1.23181,1.0,0.0905843,-1.2319,-1.23181,-1.23181,1.0,1.0,1.0,1.22591,1.15138,1.21893,1.25084,2.45772,2.38369,2.45074,2.48265,1.47799,1.47396,1.47799,1.4796,2.74927,2.74927,2.75173,2.75846,-9999,-9999
20060813,3.544,1.0,341.273,119.662,1.0,316.78,0.0,1.119,1.0,101.304,1.0,0.0,1.0,4.487,1.0,0.387034541667,1.0,71.6231666667,1.0,230.118541667,1.0,350.5,1.0,3.815,1.0,8.65583,1.0,26.8375,1.0,27.6547,24.6907,32.9266,2.897,34.2692,1.0,35.3126,31.5279,42.0445,1.7626,-0.936251,1.0,0.0891273,-0.936251,-0.936251,-0.936251,1.0,1.0,1.0,1.2045,1.19691,1.20383,1.20893,2.14075,2.13316,2.14008,2.14518,1.42548,1.40869,1.42654,1.43211,2.36074,2.35677,2.36074,2.36875,-9999,-9999
20060814,7.31,1.0,336.564,192.666,1.0,320.623,0.0,1.773,1.0,101.233,1.0,0.0,1.0,2.683,1.0,0.264871979167,1.0,102.555166667,1.0,370.510833333,1.0,350.934,1.0,5.889,1.0,14.3581,1.0,33.3025,1.0,35.2069,30.7696,40.8585,2.31461,43.9458,1.0,46.4588,40.6034,53.9167,1.82616,-1.19239,0.9375,0.0856275,-1.33035,-1.20191,-1.19451,0.916667,0.979167,0.9375,1.69201,1.66688,1.69488,1.7035,2.88439,2.88439,2.90084,3.02465,1.48961,1.48908,1.52171,1.56819,2.64077,2.64077,2.66363,2.66856,-9999,-9999
20060815,5.11,1.0,331.836,63.155,1.0,345.969,0.0,0.533,1.0,101.06,1.0,6.0,1.0,3.271,1.0,0.292754,0.979166666667,75.8651458333,1.0,121.45125,1.0,352.147,1.0,4.909,1.0,9.04333,1.0,24.6925,1.0,26.1046,22.8145,30.295,1.44929,12.536,1.0,13.2529,11.5826,15.3803,1.24664,-0.187156,0.791667,0.0823756,-0.240887,-0.224551,-0.189528,0.875,0.875,0.791667,1.47021,1.4621,1.47562,1.47816,1.65737,1.6581,1.68509,1.71814,1.42012,1.41945,1.42092,1.46531,1.53498,1.49852,1.50292,1.52718,-9999,-9999
20060816,0.9,1.0,327.09,125.904,1.0,311.486,0.0,1.023,1.0,101.504,1.0,0.1,1.0,2.227,1.0,0.214273354167,1.0,94.1600357143,0.583333333333,242.123958333,1.0,349.183,1.0,3.056,1.0,5.50417,1.0,30.6125,1.0,34.394,30.4069,37.5581,1.65034,27.4096,1.0,30.7955,27.2255,33.6286,1.64498,-0.609882,1.0,0.0876915,-0.609883,-0.599756,-0.554276,1.0,1.0,1.0,1.03089,1.03335,1.03696,1.04746,1.64078,1.59771,1.64157,1.64576,1.24569,1.1676,1.2265,1.24975,1.8894,1.75553,1.81703,1.85149,-9999,-9999
20060817,1.273,0.833333,322.328,74.736,0.854167,302.646,0.0,1.272,0.833333,101.528,0.5,0.124,0.8125,2.854,0.8125,-9999,0.0,-9999,0.0,148.485128205,0.8125,351.935,0.833333,2.616,0.833333,3.17918,0.854167,21.0707,0.833333,23.6735,20.9292,25.5528,1.47109,14.6076,0.833333,16.412,14.5095,17.7148,1.34772,-0.365719,0.8125,0.0889712,-0.368575,-0.365954,-0.347827,0.8125,0.8125,0.8125,1.05686,1.06053,1.06318,1.07704,1.42258,1.42103,1.4246,1.42914,1.2971,1.23952,1.28942,1.30147,1.51092,1.44073,1.47035,1.48898,-9999,-9999
20060818,1.242,0.916667,317.552,101.802,0.9375,293.334,0.0,1.479,0.916667,101.526,0.8125,0.1,0.833333,0.882,0.791667,-9999,0.0,66.40805,0.833333333333,228.00325,0.833333333333,353.48,1.0,2.857,0.916667,3.69058,0.916667,23.2265,1.0,26.0956,23.0704,28.167,1.67128,21.7631,1.0,24.4515,21.6169,26.3924,1.69619,-0.465182,0.979167,0.0801537,-0.470123,-0.465182,-0.444842,0.979167,0.979167,0.979167,1.05271,1.0551,1.05985,1.07664,1.51789,1.51789,1.52447,1.53526,1.43047,1.40406,1.41966,1.43173,1.87065,1.86072,1.8644,1.8686,-9999,-9999
20060819,0.819,0.25,312.762,70.461,0.291667,302.833,0.0,1.057,0.25,101.355,0.0,0.715,0.0,4.455,0.0,0.337493021277,0.979166666667,-9999,-9999,-9999,-9999,352.13,0.8125,3.374,0.25,5.71522,0.25,46.7305,0.979167,52.503,48.1534,56.6707,2.69874,21.8621,1.0,24.5627,22.5278,26.5125,1.62751,-0.668554,0.8125,0.0782673,-0.668554,-0.668241,-0.666434,0.8125,0.8125,0.8125,1.01181,1.01295,1.02106,1.03929,1.68036,1.68036,1.68946,1.70415,1.43493,1.38038,1.39792,1.43493,1.54716,1.54142,1.54765,1.54916,-9999,-9999
20060820,2.278,0.833333,307.962,64.229,0.854167,327.933,0.0,0.304,0.833333,100.661,0.625,0.425,0.625,2.943,0.0,0.306661270833,1.0,59.3841666667,0.625,180.796666667,0.625,355.229,0.8125,3.864,0.833333,8.16519,0.833333,32.0858,0.9375,36.6334,33.0628,38.9109,2.04919,24.7019,1.0,28.203,25.454,29.9563,1.55781,-0.0116312,0.8125,0.0741958,-0.0156541,-0.0125054,-0.00696829,0.8125,0.8125,0.8125,1.13983,1.14006,1.14523,1.17304,1.15146,1.15445,1.1561,1.18046,1.7385,1.66056,1.66621,1.73836,1.59319,1.54518,1.55974,1.58724,-9999,-9999
20060821,3.427,1.0,303.15,137.265,1.0,330.514,0.0,0.535,1.0,100.285,1.0,0.1,1.0,2.915,0.0,0.322280708333,1.0,82.9102916667,1.0,263.970416667,1.0,355.11,1.0,5.004,1.0,11.3383,1.0,28.2106,1.0,32.2965,29.1344,34.6113,1.91566,35.4923,1.0,40.6328,36.6545,43.5451,2.05415,-0.280807,1.0,0.0841583,-0.283306,-0.278756,-0.270239,1.0,1.0,1.0,1.21937,1.22019,1.22546,1.265,1.50018,1.50126,1.50708,1.53052,1.99304,1.89824,1.92972,1.99362,2.0866,2.03377,2.05832,2.09261,-9999,-9999
20060822,3.837,1.0,298.331,85.823,1.0,327.951,0.0,0.569,1.0,100.4,1.0,0.9,1.0,1.481,0.0,0.1381630625,1.0,46.4105416667,1.0,165.04375,1.0,356.209,1.0,5.24,1.0,11.0725,1.0,23.1698,1.0,26.5256,22.4853,28.4268,1.65822,15.8629,1.0,18.1604,15.3943,19.462,1.60626,0.166369,1.0,0.0764207,0.137864,0.178191,0.201817,1.0,1.0,1.0,1.21164,1.21291,1.22392,1.26118,1.04527,1.03851,1.05937,1.10063,2.10397,1.98511,2.07828,2.10831,1.68892,1.61405,1.69229,1.72003,-9999,-9999
20060823,4.569,1.0,293.504,136.388,1.0,326.028,0.0,1.115,1.0,101.087,1.0,0.1,1.0,2.35,0.0,0.227111354167,1.0,66.2646666667,1.0,262.28375,1.0,351.844,1.0,5.426,1.0,9.4125,1.0,24.2882,1.0,27.2885,23.5707,29.4547,1.73275,22.5919,1.0,25.3826,21.9245,27.3975,2.01812,0.0501961,1.0,0.0688661,0.0489225,0.0533392,0.0591291,1.0,1.0,1.0,1.23974,1.24178,1.25689,1.28597,1.18954,1.19095,1.20355,1.23427,2.16028,2.04038,2.15528,2.16844,1.75255,1.6742,1.75632,1.78332,-9999,-9999
20060824,3.004,1.0,288.671,199.549,1.0,316.603,0.0,1.458,1.0,101.481,1.0,0.1,1.0,2.839,0.0,0.246589229167,1.0,98.4535208333,1.0,383.74875,1.0,354.443,1.0,4.004,1.0,3.64521,1.0,41.6966,1.0,46.8473,40.4648,50.566,2.87511,41.1174,1.0,46.1966,39.9028,49.8637,1.89406,-0.0265958,1.0,0.0643557,-0.0265889,-0.0229773,-0.0077598,1.0,1.0,1.0,1.06067,1.06352,1.08771,1.11372,1.08727,1.08883,1.10197,1.11936,1.70608,1.56455,1.64298,1.74746,1.74393,1.66917,1.74317,1.78665,-9999,-9999
20060825,1.529,1.0,283.834,153.607,1.0,313.141,0.0,0.704,1.0,101.504,1.0,0.0,1.0,3.719,0.0,0.367943041667,1.0,81.5456666667,1.0,295.398333333,1.0,353.4,1.0,3.459,1.0,4.78312,1.0,38.3926,1.0,43.1351,37.2584,46.5592,2.34882,46.1717,1.0,51.8752,44.8077,55.993,1.93911,-0.125321,1.0,0.0734827,-0.125321,-0.124324,-0.10803,1.0,1.0,1.0,0.899322,0.901231,0.922231,0.959141,1.02464,1.02555,1.04786,1.06426,1.46924,1.30288,1.33626,1.48549,1.55317,1.48772,1.52478,1.59066,-9999,-9999
20060826,1.74,1.0,278.994,140.981,1.0,303.409,0.0,0.719,1.0,101.781,1.0,0.0,1.0,3.333,0.0,0.365554645833,1.0,79.37975,1.0,271.117083333,1.0,354.973,1.0,3.448,1.0,5.96896,1.0,32.3714,1.0,36.3701,31.4151,39.2572,2.02139,38.7116,1.0,43.4936,37.5681,46.9461,2.154,-0.0932122,1.0,0.0774432,-0.0938424,-0.0932122,-0.0858852,1.0,1.0,1.0,0.922941,0.923959,0.934886,0.978858,1.01615,1.01813,1.0302,1.06472,1.67103,1.48319,1.53902,1.67495,1.65763,1.62592,1.64134,1.73057,-9999,-9999
20060827,3.687,1.0,274.153,186.598,1.0,298.782,0.0,1.417,1.0,101.425,1.0,0.0,1.0,3.27,0.0,0.342228,1.0,89.3130416667,1.0,358.841666667,1.0,354.211,1.0,4.091,1.0,5.84958,1.0,31.4392,1.0,35.3228,30.5104,39.087,3.16323,39.319,1.0,44.176,38.1574,48.8836,2.55269,0.0773657,1.0,0.0769453,0.0710986,0.0768248,0.0776394,1.0,1.0,1.0,1.0944,1.09487,1.10047,1.14306,1.01703,1.02202,1.03057,1.06662,2.05785,1.86193,1.98336,2.06166,1.67759,1.66667,1.71389,1.77667,-9999,-9999
20060828,2.853,1.0,269.312,115.984,1.0,323.599,0.0,0.69,1.0,101.15,1.0,0.0,1.0,1.364,0.0,0.14775712766,0.979166666667,61.0250416667,1.0,223.045416667,1.0,355.095,1.0,4.43,1.0,8.29167,1.0,15.5114,1.0,17.758,16.0194,19.6969,1.63732,26.0164,1.0,29.7845,26.8684,33.0365,1.97899,-0.230872,1.0,0.0771314,-0.259151,-0.224484,-0.0860179,1.0,1.0,1.0,1.03133,1.0329,1.03531,1.08537,1.2622,1.17758,1.24686,1.27396,1.8377,1.63659,1.81286,1.85144,1.45857,1.44744,1.52564,1.56382,-9999,-9999
20060829,2.604,1.0,264.473,81.452,1.0,323.008,0.0,0.806,1.0,101.11,1.0,0.0,1.0,1.769,0.0,0.196889833333,1.0,45.2745416667,1.0,156.639166667,1.0,354.567,1.0,4.595,1.0,8.01833,1.0,17.5044,1.0,20.6475,18.0776,23.7233,1.43039,20.8859,1.0,24.6362,21.5699,28.3062,1.60952,0.260964,1.0,0.0690315,0.254359,0.260964,0.268398,1.0,1.0,1.0,1.05905,1.06063,1.06528,1.13097,0.79809,0.803023,0.809462,0.862896,1.71916,1.55949,1.69823,1.74742,1.20763,1.19485,1.24221,1.27587,-9999,-9999
20060830,0.666,1.0,259.637,95.55,1.0,311.153,0.0,0.702,1.0,101.337,0.979167,0.1,1.0,1.792,0.0,0.222651270833,1.0,48.0906875,1.0,183.750416667,1.0,354.008,1.0,3.235,1.0,4.21125,1.0,19.6402,1.0,23.818,20.3399,26.8367,1.8777,22.7298,1.0,27.5647,23.5395,31.0584,2.06712,-0.0149619,1.0,0.0766447,-0.0147616,-0.0124551,0.00550975,1.0,1.0,1.0,0.953292,0.95371,0.961163,1.03313,0.968254,0.967736,0.975665,1.03681,1.36181,1.26537,1.28536,1.35887,1.29978,1.26408,1.28955,1.31867,-9999,-9999
20060831,0.316,1.0,254.806,110.462,1.0,308.112,0.0,1.085,1.0,101.246,1.0,0.0,1.0,2.885,0.0,0.236607586957,0.958333333333,63.3886875,1.0,212.4275,1.0,353.093,1.0,2.035,1.0,0.903958,1.0,25.2008,1.0,29.7258,26.026,34.4347,1.67359,20.904,1.0,24.6575,21.5885,28.5635,2.15702,0.183975,1.0,0.069499,0.182561,0.183975,0.192374,1.0,1.0,1.0,0.975432,0.975432,0.987255,1.07408,0.791457,0.792305,0.803745,0.88101,1.27907,1.09432,1.2195,1.27874,1.35889,1.31664,1.34745,1.35546,-9999,-9999
20060901,2.324,1.0,249.98,79.369,1.0,295.105,0.0,0.65,1.0,101.008,1.0,0.8,1.0,2.508,0.0,0.246663083333,1.0,44.7906041667,1.0,152.632083333,1.0,355.054,1.0,3.431,1.0,6.22563,1.0,20.4883,1.0,24.1671,21.1592,27.9955,1.59156,14.9338,1.0,17.6153,15.4228,20.4058,1.72645,0.0222509,1.0,0.0841777,0.02195,0.0243371,0.0480155,1.0,1.0,1.0,1.15512,1.15509,1.16884,1.26336,1.13287,1.13346,1.14778,1.21515,1.51487,1.44678,1.48595,1.51485,1.12183,1.07604,1.11311,1.12009,-9999,-9999
20060902,2.241,1.0,245.162,101.25,1.0,284.333,0.0,0.927,1.0,101.548,1.0,0.2,1.0,1.496,0.0,0.1779015,1.0,46.3687083333,1.0,194.711875,1.0,352.494,1.0,3.799,1.0,5.25521,1.0,18.4299,1.0,21.7392,19.0335,25.183,1.40817,14.6392,1.0,17.2678,15.1186,20.0033,1.63348,0.198152,1.0,0.0655066,0.186853,0.199804,0.208302,1.0,1.0,1.0,1.14007,1.14005,1.15131,1.24174,0.941922,0.933441,0.967247,1.04773,1.4787,1.4097,1.45151,1.4787,1.3044,1.25632,1.29321,1.30202,-9999,-9999
20060903,6.714,1.0,240.353,158.566,1.0,289.729,0.0,3.065,1.0,101.258,1.0,0.0,1.0,3.193,0.0,0.274796302326,0.895833333333,73.5187083333,1.0,304.934583333,1.0,355.427,1.0,4.926,1.0,6.99708,1.0,23.8235,1.0,28.1012,24.5138,32.5528,1.25502,18.1291,1.0,21.3844,18.6544,24.772,1.67668,0.617917,1.0,0.0704191,0.615976,0.618765,0.628166,1.0,1.0,1.0,1.65831,1.658,1.67161,1.76108,1.0404,1.03712,1.05369,1.12747,2.23471,2.24004,2.42082,2.64529,1.55983,1.51087,1.54422,1.55667,-9999,-9999
20060904,8.429,1.0,235.553,171.864,1.0,297.513,0.0,3.744,1.0,100.946,1.0,0.0,1.0,2.512,0.0,0.169984020833,1.0,76.2030625,1.0,330.508125,1.0,355.765,1.0,5.81,1.0,7.04313,1.0,24.69,1.0,30.6961,25.4054,38.8748,1.19097,18.9185,1.0,23.5206,19.4667,29.7875,1.5971,0.749891,1.0,0.0594172,0.750349,0.752497,0.788094,1.0,1.0,0.979167,1.8427,1.8423,1.85991,1.94039,1.09281,1.09056,1.11002,1.12982,2.48179,2.48701,2.74684,3.06642,1.61469,1.56209,1.5979,1.61167,-9999,-9999
20060905,8.841,1.0,230.766,161.666,1.0,300.182,0.0,4.833,1.0,100.502,1.0,0.0,1.0,2.175,0.0,0.180833083333,1.0,67.5110416667,1.0,310.896041667,1.0,355.88,1.0,5.731,1.0,4.94854,1.0,25.6323,1.0,31.8676,26.375,40.3584,1.21713,20.1535,1.0,25.056,20.7375,31.732,1.60625,0.766707,1.0,0.0589725,0.763022,0.768399,0.769637,1.0,1.0,1.0,1.88153,1.88111,1.89942,1.96822,1.11482,1.1116,1.13271,1.18931,2.51369,2.51859,2.80106,3.17805,1.53449,1.49859,1.51818,1.53156,-9999,-9999
20060906,7.481,1.0,225.992,100.219,1.0,312.667,0.0,2.288,1.0,100.521,1.0,0.0,1.0,2.934,0.0,0.169656041667,1.0,46.9196458333,1.0,192.727916667,1.0,359.516,1.0,6.25,1.0,6.64,1.0,12.0327,1.0,14.9598,12.3814,18.9457,1.17268,13.5496,1.0,16.8456,13.9422,21.334,1.72412,0.717839,1.0,0.0719338,0.713226,0.717744,0.718211,1.0,1.0,1.0,1.65965,1.65942,1.66995,1.73905,0.941814,0.941678,0.952111,1.03162,2.14877,2.15353,2.28706,2.46224,1.09582,1.06499,1.08721,1.09481,-9999,-9999
20060907,5.35,1.0,221.233,99.534,1.0,308.166,0.0,0.933,1.0,100.112,1.0,0.0,1.0,4.536,0.0,0.399604104167,1.0,44.7826666667,1.0,191.411666667,1.0,352.824,1.0,5.425,1.0,5.26833,1.0,15.5988,1.0,21.1406,16.0507,24.734,1.26202,20.9327,0.979167,28.3696,21.5392,33.1916,1.83751,0.806697,1.0,0.0624929,0.806697,0.807134,0.820902,1.0,1.0,1.0,1.39594,1.39591,1.39974,1.45562,0.589239,0.588839,0.600205,0.639591,1.75296,1.75342,1.8015,1.81454,1.11501,1.08361,1.10409,1.11399,-9999,-9999
20060908,2.799,1.0,216.489,48.039,1.0,331.409,0.0,0.308,1.0,99.388,1.0,0.0,1.0,4.211,0.0,0.3627375,1.0,28.1313958333,1.0,92.3833333333,1.0,348.858,1.0,3.905,1.0,4.27604,1.0,8.99,1.0,12.2841,9.25049,14.2575,1.19317,12.9466,1.0,17.6904,13.3217,20.5323,1.63888,0.383221,1.0,0.0777436,0.383221,0.383926,0.388203,1.0,1.0,1.0,1.12311,1.12308,1.12395,1.17099,0.739893,0.739837,0.741028,0.782051,1.36408,1.32422,1.35077,1.36614,0.701352,0.669999,0.6986,0.701743,-9999,-9999
20060909,2.28,1.0,211.763,67.159,1.0,318.303,0.0,0.46,1.0,99.717,1.0,0.3,1.0,2.117,0.0,0.218984354167,1.0,38.8816666667,1.0,129.151458333,1.0,349.712,1.0,3.703,1.0,5.16542,1.0,18.8031,1.0,25.6929,19.3479,29.8204,1.20549,16.1939,1.0,22.1276,16.6631,25.6824,1.71317,0.245126,1.0,0.0749974,0.245126,0.247237,0.270533,1.0,1.0,1.0,1.06362,1.06318,1.07859,1.09581,0.818494,0.81467,0.818429,0.844163,1.27374,1.22027,1.25417,1.27573,0.859805,0.828237,0.852238,0.859618,-9999,-9999
20060910,0.511,1.0,207.056,75.307,1.0,318.51,0.0,0.558,1.0,100.937,1.0,0.0,1.0,2.499,0.0,0.275072958333,1.0,41.1866458333,1.0,144.820208333,1.0,349.073,1.0,2.581,1.0,2.63875,1.0,14.342,1.0,19.5972,14.7576,22.7454,1.08721,23.7569,1.0,32.4618,24.4452,37.6767,1.72747,0.200602,1.0,0.0650601,0.201817,0.203018,0.204926,1.0,1.0,1.0,0.88006,0.879007,0.881833,0.905294,0.679457,0.676517,0.687806,0.697367,1.04299,0.957946,0.997859,1.04493,0.90729,0.875782,0.89833,0.906482,-9999,-9999
20060911,1.514,1.0,202.369,77.11,1.0,298.222,0.0,0.779,1.0,101.452,1.0,0.2,1.0,2.91,0.0,0.279236958333,1.0,33.7801875,1.0,148.288958333,1.0,355.031,1.0,1.892,1.0,1.40083,1.0,14.642,1.0,20.0071,15.0662,23.2211,1.10956,4.87402,1.0,6.65994,5.01524,7.72984,1.70871,0.38132,1.0,0.070187,0.383485,0.393114,0.395728,1.0,1.0,1.0,0.935684,0.934953,0.936146,0.956276,0.554364,0.540837,0.559563,0.568587,1.14332,1.07517,1.12084,1.14511,0.925324,0.890587,0.915995,0.924512,-9999,-9999
20060912,6.004,1.0,197.704,43.118,1.0,327.863,0.0,0.975,1.0,101.373,1.0,0.4,1.0,3.221,0.0,0.2125015625,1.0,19.5265833333,1.0,82.9189583333,1.0,363.577,1.0,4.315,1.0,7.48354,1.0,8.32182,1.0,10.1384,8.56294,13.1028,1.15451,-7.06167,1.0,-8.38935,-11.1187,-7.26628,1.47195,0.877047,1.0,0.0599654,0.853013,0.872345,0.876398,1.0,1.0,1.0,1.29198,1.28234,1.29198,1.29918,0.414937,0.414937,0.421739,0.448029,1.67154,1.67219,1.75321,1.84238,0.593449,0.56677,0.588092,0.593449,-9999,-9999
20060913,9.453,1.0,193.062,53.294,1.0,336.555,0.0,1.86,1.0,101.583,1.0,0.9,1.0,4.907,0.0,0.311641895833,1.0,18.289375,1.0,102.48875,1.0,364.579,1.0,7.375,1.0,11.1748,1.0,23.2196,1.0,27.5852,23.4932,36.5596,1.70679,-14.8977,1.0,-16.2435,-23.4567,-15.0733,1.4847,0.907255,1.0,0.0591553,0.890676,0.896687,0.905511,1.0,1.0,1.0,1.55433,1.52929,1.55268,1.559,0.64708,0.641013,0.647165,0.654534,2.08406,2.08539,2.26305,2.54605,0.681865,0.650635,0.675175,0.681865,-9999,-9999
20060914,7.627,1.0,188.444,86.336,1.0,330.611,0.0,2.162,1.0,100.744,1.0,0.0,1.0,3.236,0.0,0.194894041667,1.0,34.5103541667,1.0,166.031041667,1.0,361.788,1.0,5.499,1.0,7.07292,1.0,16.8342,1.0,18.3549,17.0326,24.5215,1.14334,-1.13354,1.0,-1.23269,-1.65117,-1.1469,1.56447,0.582168,1.0,0.0631765,0.578566,0.580679,0.581691,1.0,1.0,1.0,1.33786,1.3168,1.33359,1.33947,0.755695,0.737737,0.750277,0.758643,1.79202,1.79302,1.91477,2.08092,0.888472,0.848214,0.878444,0.887765,-9999,-9999
20060915,8.983,1.0,183.852,58.593,1.0,357.703,0.0,1.5,1.0,100.033,1.0,0.0,1.0,2.32,0.0,0.157760854167,1.0,22.8222291667,1.0,112.678333333,1.0,367.006,1.0,7.437,1.0,9.43083,1.0,5.945,1.0,7.06274,6.01506,8.65975,1.93925,2.13667,1.0,2.5384,2.16185,3.11237,1.46464,0.819381,1.0,0.0606684,0.785836,0.798842,0.820367,1.0,1.0,1.0,1.40528,1.37868,1.39607,1.40394,0.585901,0.581599,0.586424,0.590174,1.91177,1.91293,2.06661,2.28925,0.685321,0.650751,0.677994,0.685321,-9999,-9999
20060916,6.045,1.0,179.287,86.702,1.0,340.197,0.0,1.121,1.0,99.894,1.0,0.3,1.0,2.498,0.0,0.211613729167,1.0,36.6619166667,1.0,166.735208333,1.0,360.375,1.0,6.074,1.0,6.45938,1.0,13.9457,1.0,16.9899,14.11,23.1081,1.39604,11.4771,1.0,13.9824,11.6123,19.0176,1.51189,0.451625,0.979167,0.0644085,0.433762,0.442249,0.443106,1.0,0.979167,0.979167,1.10733,1.08758,1.09825,1.10557,0.655703,0.651106,0.656058,0.663177,1.48814,1.48775,1.55084,1.61682,0.87004,0.825061,0.85965,0.869381,-9999,-9999
20060917,2.864,1.0,174.751,40.206,1.0,313.97,0.0,0.55,1.0,100.206,1.0,0.0,1.0,1.862,0.0,0.129625854167,1.0,19.492125,1.0,77.3185416667,1.0,355.194,1.0,3.971,1.0,3.85479,1.0,5.71468,1.0,8.12379,5.97943,9.48133,1.1013,8.62708,1.0,12.264,9.02676,14.3133,1.42591,0.246536,1.0,0.064658,0.233072,0.2443,0.246383,1.0,1.0,1.0,0.826962,0.813487,0.820127,0.825166,0.580426,0.575467,0.577289,0.583649,1.09102,1.03581,1.0858,1.09237,0.500951,0.471457,0.495704,0.500951,-9999,-9999
20060918,7.17,1.0,170.245,73.944,1.0,304.005,0.0,1.277,1.0,100.533,1.0,0.6,1.0,1.998,0.0,0.217468,1.0,31.0947708333,1.0,142.199375,1.0,362.152,1.0,5.473,1.0,7.20792,1.0,12.3514,1.0,17.9916,13.4672,20.4924,1.40791,4.04714,1.0,5.89524,4.41273,6.71467,1.51561,0.615498,1.0,0.0691244,0.598753,0.604387,0.610427,1.0,1.0,1.0,1.11537,1.08987,1.09817,1.1063,0.499868,0.483718,0.4934,0.50087,1.54155,1.54155,1.63479,1.76822,0.736047,0.693492,0.726985,0.735511,-9999,-9999
20060919,2.959,1.0,165.77,30.238,1.0,326.383,0.0,0.242,1.0,100.738,1.0,0.0,1.0,3.027,0.0,0.292569125,1.0,15.6520625,1.0,58.149375,1.0,355.32,1.0,3.981,1.0,3.47688,1.0,3.11012,1.0,4.42124,3.25421,5.1535,1.31258,6.88354,1.0,9.7854,7.20244,11.4061,1.05508,-0.251776,1.0,0.0812588,-0.255361,-0.254363,-0.252077,1.0,1.0,1.0,0.775749,0.760991,0.766881,0.772435,1.02752,1.01399,1.02217,1.02649,1.04118,1.00184,1.03976,1.04235,0.388183,0.362366,0.38411,0.388183,-9999,-9999
20060920,0.316,1.0,161.328,21.77,1.0,311.395,0.0,0.219,1.0,100.81,0.895833,1.7,1.0,4.459,0.0,0.434475863636,0.916666666667,10.7905208333,1.0,41.865,1.0,357.934,1.0,1.567,1.0,0.315625,1.0,10.485,1.0,14.9051,10.9708,18.3229,1.03949,2.60439,1.0,3.70231,2.72505,4.55125,1.04245,0.219085,1.0,0.0682986,0.217777,0.219085,0.223633,1.0,1.0,1.0,0.588898,0.578011,0.582346,0.587818,0.369813,0.357512,0.364694,0.368763,0.776537,0.662759,0.743279,0.777747,0.284215,0.264,0.281269,0.284215,-9999,-9999
20060921,-1.601,1.0,156.92,50.737,1.0,297.97,0.0,0.56,1.0,101.094,1.0,0.0,1.0,2.757,0.0,0.271644333333,1.0,23.0078541667,1.0,97.5710416667,1.0,355.116,1.0,0.364,1.0,-0.9075,1.0,15.411,1.0,22.4484,16.8032,26.9313,0.967234,7.44542,1.0,10.8453,8.118,13.0111,0.879288,0.053613,1.0,0.0559152,0.0420443,0.0535083,0.0539744,1.0,1.0,1.0,0.469349,0.464203,0.466225,0.469349,0.415736,0.409954,0.415736,0.419349,0.612342,0.496112,0.567768,0.613464,0.535391,0.499426,0.528609,0.535391,-9999,-9999
20060922,0.095,1.0,152.547,44.655,1.0,314.33,0.0,0.258,1.0,99.917,1.0,0.5,1.0,3.358,0.0,0.304961,1.0,24.6365625,1.0,85.8747916667,1.0,354.915,1.0,0.466,1.0,0.697708,1.0,11.9702,1.0,17.4363,13.0515,20.7633,1.09225,4.86958,1.0,7.09325,5.30948,8.44668,1.02287,0.132317,1.0,0.06549,0.120739,0.131984,0.136785,1.0,1.0,1.0,0.536875,0.527193,0.532134,0.533491,0.404559,0.395339,0.402712,0.406003,0.711658,0.603721,0.679993,0.712583,0.47398,0.441237,0.467877,0.47398,-9999,-9999
