TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20110423,2.53,0.0,405.108,160.411,0.0,307.91,0.0,1.262,0.0,95.101,0.0,1.202,0.0,1.979,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-9999,-9999,-9999,-9999,-0.69429,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110424,5.839,0.0,407.713,243.207,0.0,280.018,0.0,3.879,0.0,95.823,0.0,0.0,0.0,2.239,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-9999,-9999,-9999,-9999,-0.503944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110425,9.327,0.0,410.286,270.458,0.0,288.547,0.0,6.01,0.0,95.628,0.0,0.0,0.0,1.825,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-9999,-9999,-9999,-9999,-8.01404,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110426,3.055,0.0,412.826,29.991,0.0,331.97,0.0,1.193,0.0,94.567,0.0,18.606,0.0,5.093,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-9999,-9999,-9999,-9999,-0.69429,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110427,0.46,0.0,415.333,76.384,0.0,332.121,0.0,0.26,0.0,94.523,0.0,2.158,0.0,2.274,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-9999,-9999,-9999,-9999,-0.503944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110428,0.813,0.0,417.806,90.419,0.0,311.744,0.0,1.142,0.0,94.9,0.0,3.334,0.0,2.892,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-9999,-9999,-9999,-9999,-8.01404,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110429,7.502,0.0,420.245,287.606,0.0,276.326,0.0,5.35,0.0,95.577,0.0,0.0,0.0,1.745,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-9999,-9999,-9999,-9999,-0.69429,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110430,9.081,0.0,422.649,122.344,0.0,340.188,0.0,3.133,0.0,94.965,0.0,9.79,0.0,5.038,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-9999,-9999,-9999,-9999,-0.503944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110501,2.554,0.0,425.017,211.036,0.0,281.613,0.0,2.522,0.0,95.114,0.0,0.097,0.0,4.721,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-9999,-9999,-9999,-9999,-8.01404,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110502,-0.456,0.0,427.35,196.255,0.0,275.376,0.0,2.154,0.0,96.35,0.0,0.366,0.0,2.329,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-9999,-9999,-9999,-9999,-0.69429,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110503,2.602,0.0,429.646,274.432,0.0,262.769,0.0,3.346,0.0,96.754,0.0,0.0,0.0,1.759,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-9999,-9999,-9999,-9999,-0.503944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110504,7.079,0.0,431.904,292.014,0.0,274.763,0.0,5.572,0.0,96.847,0.0,0.0,0.0,1.747,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-9999,-9999,-9999,-9999,-8.01404,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110505,6.202,0.0,434.126,87.009,0.0,327.49,0.0,1.998,0.0,95.855,0.0,4.877,0.0,3.037,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-9999,-9999,-9999,-9999,-0.69429,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110506,6.259,0.0,436.309,222.333,0.0,297.655,0.0,2.1,0.0,95.29,0.0,0.677,0.0,2.446,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-0.186673,-9999,-9999,-9999,-0.503944,0.0,-0.750091,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110507,7.791,0.0,438.453,253.264,0.0,298.006,0.0,3.614,0.0,95.545,0.0,0.074,0.0,1.241,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-0.0239058,-9999,-9999,-9999,-8.01404,0.0,-13.5274,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110508,11.583,0.0,440.559,249.586,0.0,321.42,0.0,6.075,0.0,95.885,0.0,0.231,0.0,2.314,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-0.832804,-9999,-9999,-9999,-0.69429,0.0,-1.15854,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110509,12.333,0.0,442.624,191.238,0.0,348.627,0.0,6.007,0.0,95.588,0.0,3.675,0.0,4.521,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-0.208066,-9999,-9999,-9999,-0.503944,0.0,-0.836055,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110510,14.243,0.0,444.649,263.181,0.0,357.645,0.0,4.272,0.0,95.188,0.0,0.114,0.0,3.723,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-0.0230128,-9999,-9999,-9999,-8.01404,0.0,-13.0221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110511,18.484,0.0,446.635,225.936,0.0,383.353,0.0,4.46,0.0,95.318,0.0,10.441,0.0,1.941,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-0.742856,-9999,-9999,-9999,-0.69429,0.0,-1.03341,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110512,15.031,0.0,448.579,201.264,0.0,369.979,0.0,2.111,0.0,95.403,0.0,6.125,0.0,1.363,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-0.211696,-9999,-9999,-9999,-0.503944,0.0,-0.850638,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110513,8.275,0.0,450.481,219.671,0.0,344.659,0.0,2.045,0.0,95.692,0.0,0.509,0.0,3.347,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-0.0236326,-9999,-9999,-9999,-8.01404,0.0,-13.3728,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110514,5.538,0.0,452.341,119.866,0.0,332.292,0.0,2.876,0.0,96.04,0.0,0.957,0.0,4.764,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-0.82799,-9999,-9999,-9999,-0.69429,0.0,-1.15184,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110515,5.476,0.0,454.159,306.189,0.0,264.504,0.0,4.634,0.0,96.398,0.0,0.0,0.0,4.027,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-0.203788,-9999,-9999,-9999,-0.503944,0.0,-0.818862,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110516,6.219,0.0,455.934,310.496,0.0,267.084,0.0,4.835,0.0,96.439,0.0,0.0,0.0,2.538,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-0.0228544,-9999,-9999,-9999,-8.01404,0.0,-12.9324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110517,7.891,0.0,457.666,313.273,0.0,273.855,0.0,5.565,0.0,96.221,0.0,0.0,0.0,2.04,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-0.801391,-9999,-9999,-9999,-0.69429,0.0,-1.11484,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110518,9.972,0.0,459.354,180.522,0.0,334.146,0.0,4.031,0.0,95.928,0.0,0.0,0.0,2.006,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-0.201669,-9999,-9999,-9999,-0.503944,0.0,-0.81035,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110519,13.116,0.0,460.997,213.653,0.0,347.483,0.0,4.045,0.0,96.144,0.0,0.172,0.0,1.506,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-0.0226945,-9999,-9999,-9999,-8.01404,0.0,-12.842,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110520,15.634,0.0,462.597,238.715,0.0,356.124,0.0,5.184,0.0,96.17,0.0,0.0,0.0,1.842,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-0.797519,-9999,-9999,-9999,-0.69429,0.0,-1.10945,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110521,14.821,0.0,464.151,93.257,0.0,386.222,0.0,1.814,0.0,95.5,0.0,9.401,0.0,3.387,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-0.199522,-9999,-9999,-9999,-0.503944,0.0,-0.801722,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110522,16.408,0.0,465.659,215.039,0.0,371.938,0.0,3.674,0.0,94.674,0.0,12.913,0.0,2.96,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-0.0225719,-9999,-9999,-9999,-8.01404,0.0,-12.7726,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110523,12.312,0.0,467.122,146.253,0.0,361.056,0.0,1.175,0.0,94.494,0.0,1.708,0.0,3.063,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-0.780468,-9999,-9999,-9999,-0.69429,0.0,-1.08573,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110524,8.668,0.0,468.539,293.133,0.0,306.571,0.0,3.74,0.0,95.735,0.0,0.006,0.0,2.143,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-0.1953,-9999,-9999,-9999,-0.503944,0.0,-0.784757,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110525,8.706,0.0,469.91,253.663,0.0,307.377,0.0,4.301,0.0,95.732,0.0,0.0,0.0,2.554,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-0.0219128,-9999,-9999,-9999,-8.01404,0.0,-12.3996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110526,5.236,0.0,471.234,326.739,0.0,254.912,0.0,4.522,0.0,96.099,0.0,0.0,0.0,3.025,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-0.767076,-9999,-9999,-9999,-0.69429,0.0,-1.0671,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110527,8.199,0.0,472.51,289.724,0.0,296.549,0.0,5.669,0.0,95.806,0.0,0.0,0.0,2.201,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-0.190106,-9999,-9999,-9999,-0.503944,0.0,-0.763886,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110528,11.966,0.0,473.739,222.757,0.0,339.829,0.0,4.685,0.0,94.894,0.0,4.87,0.0,3.572,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-0.0211682,-9999,-9999,-9999,-8.01404,0.0,-11.9783,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110529,14.031,0.0,474.92,201.083,0.0,349.043,0.0,5.128,0.0,95.53,0.0,2.948,0.0,2.012,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-0.734684,-9999,-9999,-9999,-0.69429,0.0,-1.02204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110530,19.656,0.0,476.053,235.289,0.0,386.096,0.0,7.558,0.0,95.562,0.0,3.643,0.0,4.103,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-0.182541,-9999,-9999,-9999,-0.503944,0.0,-0.73349,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110531,20.288,0.0,477.137,260.116,0.0,366.928,0.0,9.278,0.0,95.265,0.0,2.733,0.0,6.142,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-0.0203789,-9999,-9999,-9999,-8.01404,0.0,-11.5316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110601,12.86,0.0,478.172,315.609,0.0,304.43,0.0,6.951,0.0,96.096,0.0,0.0,0.0,5.166,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-0.711582,-9999,-9999,-9999,-0.69429,0.0,-0.989904,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110602,13.284,0.0,479.159,314.962,0.0,315.273,0.0,7.377,0.0,96.449,0.0,0.0,0.0,2.711,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-0.177165,-9999,-9999,-9999,-0.503944,0.0,-0.711887,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110603,21.061,0.0,480.097,280.468,0.0,389.884,0.0,9.06,0.0,95.589,0.0,8.46,0.0,4.656,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-0.019958,-9999,-9999,-9999,-8.01404,0.0,-11.1881,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110604,19.814,0.0,480.984,315.124,0.0,341.337,0.0,10.355,0.0,96.019,0.0,0.013,0.0,2.933,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.838,0.0,-9999,-9999,-9999,1.0,-0.499083,0.0,-0.701606,-9999,-9999,-9999,-0.69429,0.0,-0.966897,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110605,17.27,0.0,481.822,318.641,0.0,328.026,0.0,8.564,0.0,96.316,0.0,0.0,0.0,1.174,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.372,0.0,-9999,-9999,-9999,1.0,-0.125415,0.0,-0.176607,-9999,-9999,-9999,-0.503944,0.0,-0.703018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20110606,19.728,0.0,482.61,239.131,0.0,373.862,0.0,5.594,0.0,95.47,0.0,4.866,0.0,1.754,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.86,0.0,-9999,-9999,-9999,1.0,-0.0141626,0.0,-0.020547,-9999,-9999,-9999,-8.01404,0.0,-11.5214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
