TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20130115,11.68,1.0,171.084,24.722,1.0,321.367,0.0,2.593,0.0,101.056,0.0,15.821,0.0,1.956,1.0,0.226959565,0.833333333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,413.351,1.0,9.954,-9999,-9999,-9999,1.0,-9999,-9999,-9999,41.331,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,29.0679,1.0,-9999,-9999,-9999,-9999,-20.7906,1.0,-9999,-9999,-9999,-9999,1.02991,1.0,-9999,1.02991,1.04049,1.16256,1.0,1.0,1.0,2.32787,2.28039,2.31446,2.3319,1.22037,1.12174,1.22224,1.29154,2.13032,2.14444,2.19624,2.21108,1.58502,1.59073,1.64777,1.65738,-9999,-9999
20130116,9.073,1.0,172.503,57.785,1.0,307.617,0.0,2.804,0.0,100.126,0.0,13.177,0.0,3.195,1.0,0.381927806977,0.895833333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,408.198,1.0,8.302,-9999,-9999,-9999,1.0,-9999,-9999,-9999,41.618,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,61.2064,1.0,-9999,-9999,-9999,-9999,-38.6737,1.0,-9999,-9999,-9999,-9999,0.0805431,0.979167,-9999,-0.0599045,0.0805431,0.170417,1.0,0.979167,0.958333,2.29527,2.22184,2.27252,2.29037,2.18732,2.0709,2.17748,2.28737,1.71544,1.75194,1.85672,1.92708,2.57231,2.57794,2.62044,2.64167,-9999,-9999
20130117,10.28,1.0,173.976,25.681,1.0,337.82,0.0,2.661,0.0,99.63,0.0,19.605,0.0,2.297,1.0,0.295204123913,0.958333333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,415.41,1.0,8.488,-9999,-9999,-9999,1.0,-9999,-9999,-9999,42.221,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,43.7289,1.0,-9999,-9999,-9999,-9999,-41.1637,1.0,-9999,-9999,-9999,-9999,1.09351,1.0,-9999,1.09351,1.09939,1.12056,1.0,1.0,1.0,2.70589,2.66412,2.69067,2.70207,1.61238,1.48964,1.59149,1.60415,1.57303,1.64629,1.74888,1.81936,1.58236,1.5933,1.64696,1.65958,-9999,-9999
20130118,12.374,1.0,175.501,88.397,1.0,307.093,0.0,2.996,0.0,99.572,0.0,5.877,0.0,3.28,0.104167,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,406.98,1.0,7.291,-9999,-9999,-9999,1.0,-9999,-9999,-9999,41.497,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,55.3595,1.0,-9999,-9999,-9999,-9999,-31.0257,1.0,-9999,-9999,-9999,-9999,-1.03435,0.979167,-9999,-1.03618,-0.946161,-0.905232,0.979167,0.979167,1.0,2.96951,2.90516,2.97188,2.98089,4.01071,3.78546,3.94532,4.00803,1.61182,1.67333,1.76662,1.78947,3.43213,3.444,3.47695,3.50464,-9999,-9999
20130119,12.548,1.0,177.079,45.512,1.0,310.012,0.0,3.28,0.0,100.403,0.0,5.55,0.0,2.078,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,408.21,1.0,7.013,-9999,-9999,-9999,1.0,-9999,-9999,-9999,38.588,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,41.3963,1.0,-9999,-9999,-9999,-9999,-36.1102,1.0,-9999,-9999,-9999,-9999,-0.0456767,1.0,-9999,-0.0456767,-0.0262097,0.0201257,1.0,1.0,1.0,2.73767,2.6829,2.73943,2.7479,2.78335,2.6601,2.72454,2.78093,1.60284,1.62994,1.72975,1.75442,2.15807,2.17415,2.22232,2.2353,-9999,-9999
20130120,12.585,1.0,178.707,43.442,1.0,339.259,0.0,3.617,0.0,100.218,0.0,2.802,0.0,3.417,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,408.345,1.0,9.607,-9999,-9999,-9999,1.0,-9999,-9999,-9999,38.802,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,39.395,1.0,-9999,-9999,-9999,-9999,-36.912,1.0,-9999,-9999,-9999,-9999,-0.0316119,1.0,-9999,-0.0387753,-0.0316119,0.00899404,1.0,1.0,1.0,2.48605,2.44101,2.48723,2.49124,2.51766,2.43056,2.48009,2.51766,1.59041,1.61138,1.68854,1.76305,2.04742,2.07465,2.11245,2.13904,-9999,-9999
20130121,12.72,1.0,180.387,65.24,1.0,327.833,0.0,3.149,0.0,99.842,0.0,12.193,0.0,3.158,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,410.492,1.0,10.393,-9999,-9999,-9999,1.0,-9999,-9999,-9999,40.67,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,38.5533,1.0,-9999,-9999,-9999,-9999,-27.0668,1.0,-9999,-9999,-9999,-9999,-0.917455,1.0,-9999,-0.917455,-0.902743,-0.852005,1.0,1.0,1.0,2.24552,2.2103,2.24641,2.25179,3.16297,3.07153,3.10894,3.15717,1.57996,1.58628,1.65122,1.78526,2.48459,2.5051,2.53475,2.60259,-9999,-9999
20130122,12.672,0.854167,182.116,90.214,0.895833,320.252,0.0,3.266,0.0,100.554,0.0,8.797,0.0,3.568,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,418.759,0.854167,9.504,-9999,-9999,-9999,0.875,-9999,-9999,-9999,41.676,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,41.448,0.854167,-9999,-9999,-9999,-9999,-23.0082,0.854167,-9999,-9999,-9999,-9999,-1.37742,0.854167,-9999,-1.39874,-1.37599,-1.36691,0.854167,0.854167,0.854167,1.98328,1.95785,1.98345,1.98526,3.3607,3.29985,3.35045,3.35761,1.56539,1.56995,1.60997,1.8029,3.00293,3.01547,3.0433,3.15067,-9999,-9999
20130123,13.397,0.958333,183.895,65.271,1.0,310.713,0.0,3.141,0.0,100.87,0.0,6.522,0.0,2.486,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,415.412,0.958333,8.731,-9999,-9999,-9999,1.0,-9999,-9999,-9999,41.438,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,34.6257,0.958333,-9999,-9999,-9999,-9999,-25.918,0.958333,-9999,-9999,-9999,-9999,-0.757329,0.958333,-9999,-0.764767,-0.757329,-0.73603,0.958333,0.958333,0.958333,1.78547,1.76571,1.7861,1.79054,2.5218,2.46826,2.52087,2.54142,1.56823,1.56823,1.58619,1.84091,2.30119,2.31612,2.35828,2.47895,-9999,-9999
20130124,12.777,1.0,185.723,50.84,1.0,328.125,0.0,2.628,0.0,99.805,0.0,16.539,0.0,2.246,0.520833,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,424.233,1.0,8.442,-9999,-9999,-9999,0.958333,-9999,-9999,-9999,42.515,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,25.5952,0.958333,-9999,-9999,-9999,-9999,-16.0944,1.0,-9999,-9999,-9999,-9999,-0.52978,0.9375,-9999,-0.539716,-0.527169,-0.502057,0.9375,0.9375,0.9375,1.48447,1.448,1.483,1.48543,2.00505,1.93092,1.99189,2.01282,1.54001,1.51707,1.54243,1.72886,1.8635,1.87457,1.91824,2.05936,-9999,-9999
20130125,14.558,1.0,187.598,49.33,0.479167,311.668,0.0,3.105,0.0,99.757,0.0,1.517,0.0,3.179,1.0,0.364962595745,0.979166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,403.384,1.0,8.066,-9999,-9999,-9999,0.4375,-9999,-9999,-9999,40.918,-9999,-9999,-9999,0.5625,-9999,-9999,-9999,-9999,1.0,43.9351,1.0,-9999,-9999,-9999,-9999,-44.3883,1.0,-9999,-9999,-9999,-9999,-1.58517,1.0,-9999,-1.59559,-1.58517,-1.53103,1.0,1.0,1.0,1.31671,1.28318,1.31714,1.32368,2.90699,2.86531,2.9023,2.90702,1.54271,1.51534,1.55461,1.64242,1.9617,1.97015,2.09795,2.19157,-9999,-9999
20130126,15.968,1.0,189.521,109.632,1.0,283.746,0.0,3.58,0.0,100.48,0.0,0.0,0.0,2.993,1.0,0.344842597917,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,401.895,1.0,7.354,-9999,-9999,-9999,1.0,-9999,-9999,-9999,38.858,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,46.1406,1.0,-9999,-9999,-9999,-9999,-27.4566,1.0,-9999,-9999,-9999,-9999,-1.78427,1.0,-9999,-1.83123,-1.76305,-1.73393,1.0,1.0,1.0,1.23383,1.22056,1.23966,1.25031,3.0158,2.96569,2.98323,3.13316,1.5201,1.49402,1.61784,1.7218,2.97244,2.97493,3.14814,3.18096,-9999,-9999
20130127,15.059,1.0,191.49,134.038,1.0,277.914,0.0,3.679,0.0,101.307,0.0,0.0,0.0,1.767,1.0,0.205149204878,0.854166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,409.885,1.0,8.755,-9999,-9999,-9999,1.0,-9999,-9999,-9999,37.735,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,32.8874,1.0,-9999,-9999,-9999,-9999,-4.21734,1.0,-9999,-9999,-9999,-9999,-1.95142,1.0,-9999,-1.97982,-1.95632,-1.95142,1.0,1.0,1.0,1.30292,1.27299,1.29309,1.31936,3.25443,3.24835,3.26281,3.27472,1.73411,1.68445,1.80859,1.90561,3.62851,3.61698,3.6875,3.78077,-9999,-9999
20130128,13.047,1.0,193.504,34.168,1.0,311.457,0.0,3.116,0.0,101.394,0.0,5.223,0.0,1.802,1.0,0.213382538095,0.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,423.508,1.0,7.232,-9999,-9999,-9999,1.0,-9999,-9999,-9999,37.375,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,23.0106,1.0,-9999,-9999,-9999,-9999,-19.7121,1.0,-9999,-9999,-9999,-9999,0.113073,1.0,-9999,0.0782695,0.111866,0.129654,1.0,1.0,1.0,1.29696,1.26416,1.28359,1.29994,1.1682,1.1462,1.1682,1.18529,2.19596,2.0193,2.19596,2.2775,2.29685,2.09424,2.19837,2.27493,-9999,-9999
20130129,17.308,1.0,195.563,143.433,1.0,295.642,0.0,3.608,0.0,102.058,0.0,0.007,0.0,3.335,1.0,0.390289563043,0.958333333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,406.472,1.0,8.138,-9999,-9999,-9999,1.0,-9999,-9999,-9999,37.596,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,51.3586,1.0,-9999,-9999,-9999,-9999,-22.6643,1.0,-9999,-9999,-9999,-9999,-1.84563,1.0,-9999,-1.85782,-1.84891,-1.84541,1.0,1.0,1.0,1.67542,1.63421,1.67064,1.69994,3.51897,3.48462,3.51544,3.54141,2.56891,2.32768,2.56891,2.61998,4.35596,4.16248,4.31491,4.35596,-9999,-9999
20130130,14.944,1.0,197.665,67.29,1.0,293.094,0.0,3.493,0.0,102.202,0.0,0.0,0.0,1.113,1.0,0.149194726667,0.9375,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,410.032,1.0,8.038,-9999,-9999,-9999,1.0,-9999,-9999,-9999,37.241,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,20.7447,1.0,-9999,-9999,-9999,-9999,-4.87476,1.0,-9999,-9999,-9999,-9999,-1.67971,1.0,-9999,-1.73114,-1.6723,-1.42473,1.0,1.0,1.0,1.62906,1.57868,1.61616,1.63262,3.1996,3.03741,3.29194,3.30609,2.40452,2.27746,2.41742,2.47507,3.61351,3.38014,3.52291,3.5557,-9999,-9999
20130131,16.952,1.0,199.81,127.537,1.0,300.145,0.0,3.593,0.0,102.114,0.0,0.0,0.0,1.107,1.0,0.156978607143,0.875,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,407.544,1.0,9.761,-9999,-9999,-9999,1.0,-9999,-9999,-9999,36.879,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,37.7506,1.0,-9999,-9999,-9999,-9999,6.53024,1.0,-9999,-9999,-9999,-9999,-1.93351,1.0,-9999,-2.10476,-1.94995,-1.92456,1.0,1.0,1.0,1.8906,1.82708,1.87628,1.91169,3.81415,3.82022,3.87108,3.9318,2.70575,2.66936,2.71877,2.82031,4.20836,4.15379,4.18469,4.21319,-9999,-9999
20130201,14.411,1.0,201.998,127.128,1.0,320.671,0.0,3.159,0.0,101.706,0.0,0.339,0.0,1.77,0.958333,0.326842465625,0.666666666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,395.532,1.0,10.703,-9999,-9999,-9999,1.0,-9999,-9999,-9999,36.393,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,36.1774,1.0,-9999,-9999,-9999,-9999,-10.3639,1.0,-9999,-9999,-9999,-9999,-2.34646,1.0,-9999,-2.37801,-2.35885,-2.31531,1.0,1.0,1.0,1.80673,1.73696,1.77794,1.80653,4.14881,4.11196,4.12389,4.14353,3.18132,3.0728,3.18641,3.31313,4.60145,4.54903,4.60145,4.66069,-9999,-9999
20130202,18.563,1.0,204.226,111.159,1.0,326.452,0.0,3.888,0.0,100.19,0.0,4.746,0.0,4.21,1.0,0.578227860465,0.895833333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,385.066,1.0,11.818,-9999,-9999,-9999,1.0,-9999,-9999,-9999,35.864,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,61.0887,1.0,-9999,-9999,-9999,-9999,-27.6845,1.0,-9999,-9999,-9999,-9999,-1.36576,1.0,-9999,-1.38574,-1.36082,-1.31751,1.0,1.0,1.0,2.22731,2.15628,2.21286,2.25892,3.58932,3.54202,3.57862,3.60541,3.09127,2.93921,3.09127,3.27046,4.19841,4.16263,4.1985,4.28644,-9999,-9999
20130203,12.351,1.0,206.494,56.586,1.0,321.752,0.0,2.824,0.0,100.319,0.0,15.279,0.0,3.474,1.0,0.443497302326,0.895833333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,402.278,1.0,10.072,-9999,-9999,-9999,1.0,-9999,-9999,-9999,37.954,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,44.7773,1.0,-9999,-9999,-9999,-9999,-37.9465,1.0,-9999,-9999,-9999,-9999,-0.848756,1.0,-9999,-0.892766,-0.848756,-0.729554,1.0,1.0,1.0,1.66129,1.61084,1.64052,1.66645,2.50454,2.40383,2.50148,2.5069,1.78924,1.77748,1.81379,1.88587,2.5179,2.54276,2.55734,2.59476,-9999,-9999
20130204,15.821,1.0,208.801,155.137,1.0,292.75,0.0,3.862,0.0,101.655,0.0,3.231,0.0,2.977,1.0,0.405174716667,0.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,402.774,1.0,8.277,-9999,-9999,-9999,1.0,-9999,-9999,-9999,38.936,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,63.5702,1.0,-9999,-9999,-9999,-9999,-20.1209,1.0,-9999,-9999,-9999,-9999,-2.42881,1.0,-9999,-2.43808,-2.42881,-2.40539,1.0,1.0,1.0,1.87498,1.82853,1.85938,1.95271,4.27672,4.26672,4.28848,4.35134,1.38982,1.31963,1.38462,1.45982,3.88385,3.86451,3.89539,3.93409,-9999,-9999
20130205,14.078,1.0,211.146,150.834,1.0,273.981,0.0,4.054,0.0,101.584,0.0,0.0,0.0,2.274,1.0,0.322339727273,0.916666666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,406.12,1.0,7.703,-9999,-9999,-9999,1.0,-9999,-9999,-9999,37.825,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,49.5277,1.0,-9999,-9999,-9999,-9999,-5.72174,1.0,-9999,-9999,-9999,-9999,-2.19517,1.0,-9999,-2.20882,-2.18434,-2.17995,1.0,1.0,1.0,1.67995,1.64242,1.66949,1.77327,3.85135,3.84872,3.85124,3.95909,1.52596,1.2494,1.35757,1.5497,3.87069,3.77298,3.81469,3.89679,-9999,-9999
20130206,11.698,1.0,213.528,75.375,1.0,291.337,0.0,3.276,0.0,100.439,0.0,2.806,0.0,1.635,1.0,0.288811045455,0.6875,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,393.426,1.0,9.614,-9999,-9999,-9999,1.0,-9999,-9999,-9999,40.991,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,48.4015,1.0,-9999,-9999,-9999,-9999,-16.8396,1.0,-9999,-9999,-9999,-9999,-1.26101,1.0,-9999,-1.49542,-1.26101,-1.16024,1.0,1.0,1.0,1.40666,1.38169,1.40041,1.48487,2.65606,2.64613,2.65878,2.87708,1.47186,1.03425,1.11799,1.47851,2.59741,2.49748,2.52395,2.60565,-9999,-9999
20130207,9.437,1.0,215.945,57.24,1.0,281.409,0.0,3.379,0.0,99.969,0.0,2.594,0.0,2.076,1.0,0.253557986667,0.9375,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,401.152,1.0,7.317,-9999,-9999,-9999,1.0,-9999,-9999,-9999,41.368,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,28.5859,1.0,-9999,-9999,-9999,-9999,-21.2581,1.0,-9999,-9999,-9999,-9999,-1.22459,1.0,-9999,-1.25472,-1.22459,-1.1583,1.0,1.0,1.0,1.15207,1.139,1.14969,1.21796,2.37194,2.3637,2.38895,2.39372,1.24971,0.681066,0.856003,1.24589,2.30826,2.1653,2.17646,2.31797,-9999,-9999
20130208,12.103,1.0,218.397,103.727,1.0,287.328,0.0,3.298,0.0,100.197,0.0,1.689,0.0,2.348,1.0,0.297291711111,0.9375,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,395.986,1.0,7.143,-9999,-9999,-9999,1.0,-9999,-9999,-9999,41.236,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,49.6021,1.0,-9999,-9999,-9999,-9999,-14.7768,1.0,-9999,-9999,-9999,-9999,-2.4224,1.0,-9999,-2.42452,-2.42078,-2.06653,1.0,1.0,1.0,1.1961,1.19802,1.20175,1.31189,3.61456,3.38246,3.6148,3.62253,1.13018,0.63152,1.06301,1.13768,3.43668,3.26119,3.35416,3.47392,-9999,-9999
20130209,9.165,1.0,220.884,50.236,1.0,284.884,0.0,3.02,0.0,100.772,0.0,2.526,0.0,2.584,1.0,0.303662257447,0.979166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,397.401,1.0,5.993,-9999,-9999,-9999,1.0,-9999,-9999,-9999,40.068,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,31.7066,1.0,-9999,-9999,-9999,-9999,-28.2705,1.0,-9999,-9999,-9999,-9999,-0.679544,1.0,-9999,-0.703386,-0.696627,-0.623467,1.0,1.0,1.0,0.946486,0.956159,0.95794,1.02839,1.61588,1.61287,1.66077,1.66381,0.720562,0.566006,0.709074,0.794059,1.93125,1.88004,1.9048,1.95443,-9999,-9999
20130210,12.09,1.0,223.403,110.566,1.0,270.632,0.0,3.232,0.0,101.167,0.0,0.708,0.0,3.338,1.0,0.402629916667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,405.619,1.0,4.987,-9999,-9999,-9999,1.0,-9999,-9999,-9999,39.349,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,39.6161,1.0,-9999,-9999,-9999,-9999,-17.1223,1.0,-9999,-9999,-9999,-9999,-1.77939,1.0,-9999,-1.77993,-1.77936,-1.74638,1.0,1.0,1.0,1.05692,1.08162,1.08255,1.1574,2.83619,2.84051,2.86202,2.87197,0.767148,0.821673,0.832789,0.88318,2.88491,2.85829,2.87152,2.90626,-9999,-9999
20130211,12.498,1.0,225.953,53.363,1.0,299.638,0.0,3.446,0.0,101.088,0.0,1.433,0.0,3.155,1.0,0.414189311111,0.9375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,397.089,1.0,5.324,-9999,-9999,-9999,1.0,-9999,-9999,-9999,39.941,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,34.6473,1.0,-9999,-9999,-9999,-9999,-29.5459,1.0,-9999,-9999,-9999,-9999,-0.594877,1.0,-9999,-0.605892,-0.594877,-0.579273,1.0,1.0,1.0,1.06668,1.10044,1.10083,1.14698,1.65584,1.69055,1.70645,1.71155,0.876897,0.991342,1.05667,1.08891,2.32349,2.23146,2.31163,2.33442,-9999,-9999
20130212,8.524,1.0,228.533,18.501,1.0,329.339,0.0,2.722,0.0,100.364,0.0,26.345,0.0,2.628,1.0,0.313221261905,0.875,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,416.726,1.0,7.866,-9999,-9999,-9999,1.0,-9999,-9999,-9999,42.309,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,26.7431,1.0,-9999,-9999,-9999,-9999,-21.5781,1.0,-9999,-9999,-9999,-9999,0.215901,1.0,-9999,0.215901,0.294225,0.305896,1.0,1.0,1.0,0.85851,0.870612,0.885454,0.889071,0.646234,0.59022,0.594352,0.653993,0.55567,0.681381,0.732267,0.78171,1.12955,1.04889,1.12778,1.14499,-9999,-9999
20130213,11.583,1.0,231.144,113.489,1.0,307.286,0.0,3.018,0.0,100.501,0.0,5.285,0.0,1.521,1.0,0.208914157143,0.875,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,402.07,1.0,7.681,-9999,-9999,-9999,1.0,-9999,-9999,-9999,41.783,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,38.8574,1.0,-9999,-9999,-9999,-9999,-3.21806,1.0,-9999,-9999,-9999,-9999,-2.25281,1.0,-9999,-2.21194,-2.1878,-2.11176,1.0,1.0,1.0,1.00995,1.01984,1.02545,1.05227,3.12416,3.12104,3.20954,3.26364,0.87053,0.995468,1.13741,1.16577,3.24381,3.05827,3.13069,3.26582,-9999,-9999
20130214,16.237,1.0,233.783,175.455,1.0,287.318,0.0,3.375,0.0,101.138,0.0,0.559,0.0,3.968,1.0,0.476996145833,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,404.279,1.0,7.357,-9999,-9999,-9999,1.0,-9999,-9999,-9999,39.568,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,56.9246,1.0,-9999,-9999,-9999,-9999,-15.154,1.0,-9999,-9999,-9999,-9999,-2.22585,1.0,-9999,-2.21935,-2.21764,-2.20493,1.0,1.0,1.0,1.32974,1.32974,1.33996,1.39046,3.55607,3.53933,3.56253,3.60698,1.19614,1.26024,1.43613,1.53303,4.1609,3.95597,4.05038,4.18606,-9999,-9999
20130215,14.261,1.0,236.448,131.815,1.0,283.263,0.0,3.887,0.0,101.485,0.0,0.0,0.0,1.801,1.0,0.228759577273,0.916666666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,408.516,1.0,7.493,-9999,-9999,-9999,1.0,-9999,-9999,-9999,39.07,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,38.5052,1.0,-9999,-9999,-9999,-9999,-3.85854,1.0,-9999,-9999,-9999,-9999,-2.60953,1.0,-9999,-2.61085,-2.59209,-2.52384,1.0,1.0,1.0,1.32202,1.28226,1.32696,1.38216,3.93167,3.80478,3.93085,3.97575,0.844956,0.862358,0.937498,1.00024,3.44445,3.37697,3.41003,3.48203,-9999,-9999
20130216,13.873,1.0,239.139,123.534,1.0,299.613,0.0,3.208,0.0,101.55,0.0,2.354,0.0,3.731,1.0,0.455483978261,0.958333333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,406.744,1.0,8.186,-9999,-9999,-9999,1.0,-9999,-9999,-9999,41.351,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,62.7031,1.0,-9999,-9999,-9999,-9999,-20.4475,1.0,-9999,-9999,-9999,-9999,-2.21093,1.0,-9999,-2.22913,-2.20922,-2.19089,1.0,1.0,1.0,1.40596,1.33218,1.40776,1.47247,3.61773,3.56519,3.61773,3.66495,0.998669,0.75236,0.926222,1.05631,3.33821,3.23277,3.32232,3.39007,-9999,-9999
