TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20080719,17.802,1.0,461.446,212.731,1.0,350.492,0.0,4.77,1.0,98.824,1.0,2.1,1.0,2.859,0.979167,0.387171184211,0.791666666667,98.4308333333,1.0,371.943,1.0,16.19,1.0,33.195,28.779,1.0,1.0,1.4895,3.0,90.482,1.0,85.8637,70.3149,102.084,4.3227,14.783,1.0,14.0284,11.4881,16.6785,3.64669,3.45109,1.0,0.245646,3.41894,3.45779,3.50304,1.0,1.0,1.0,6.48432,6.33065,6.40504,6.49557,3.02612,2.87541,2.96948,3.04316,6.3221,5.67547,5.78439,6.03145,2.14112,2.11214,2.21168,2.34416,-9999,-9999
20080720,14.623,1.0,459.735,209.221,1.0,325.07,0.0,3.609,1.0,99.267,1.0,1.6,1.0,2.299,0.979167,0.327729813953,0.895833333333,80.6210208333,1.0,375.42,1.0,15.51,1.0,32.617,28.771,1.0,1.0,-4.82708,3.0,75.6974,1.0,73.1888,61.9965,91.4464,4.09942,27.8881,1.0,26.9639,22.8405,33.6903,3.41495,2.56322,1.0,0.224542,2.57196,2.62851,2.64996,1.0,1.0,0.979167,4.97368,4.94397,4.99834,5.26802,2.38574,2.38076,2.41786,2.5428,5.10475,4.65893,4.79685,5.07439,2.29979,2.20937,2.38724,2.5301,-9999,-9999
20080721,12.151,1.0,457.974,120.559,1.0,336.139,0.0,1.667,1.0,99.651,1.0,3.9,1.0,3.173,0.791667,-9999,-9999,24.7244166667,1.0,393.309,1.0,13.625,1.0,32.315,28.556,1.0,1.0,-6.86912,3.0,60.9063,1.0,58.8878,49.8825,73.578,3.53868,-5.97184,1.0,-5.77393,-7.21429,-4.89096,2.4968,2.93459,0.958333,0.181745,2.927,2.93459,2.9443,0.958333,0.958333,0.958333,3.76117,3.76117,3.88497,4.39954,0.822402,0.822402,0.948979,1.47387,3.946,3.64673,3.80922,3.98486,1.62899,1.55789,1.72459,1.8505,-9999,-9999
20080722,14.866,1.0,456.163,197.582,1.0,354.798,0.0,3.466,1.0,100.2,1.0,0.9,1.0,2.194,0.5625,-9999,0.0,95.0893541667,1.0,401.138,1.0,14.29,1.0,34.494,28.664,1.0,1.0,1.36025,3.0,71.0547,1.0,67.8331,58.1941,85.8378,4.19357,27.7157,1.0,26.4591,22.6993,33.482,3.30503,3.65971,1.0,0.154506,3.65013,3.66928,3.71672,1.0,1.0,1.0,3.99304,3.99304,4.04103,5.10441,0.323456,0.303364,0.359912,1.38769,4.73156,4.64047,4.78432,4.93175,2.0159,1.88956,2.11477,2.20524,-9999,-9999
20080723,15.912,1.0,454.304,185.083,1.0,334.579,0.0,3.79,1.0,100.351,1.0,0.0,1.0,0.791,1.0,0.148782033333,0.625,79.792125,1.0,411.665,1.0,15.28,1.0,34.1,28.963,1.0,1.0,0.95625,3.0,30.0674,1.0,28.7041,24.6253,36.921,3.45854,33.5276,1.0,32.0075,27.4593,41.1701,3.24735,3.15744,1.0,0.155305,3.11029,3.14396,3.15712,1.0,1.0,1.0,3.69683,3.69683,3.73422,5.2929,0.552873,0.539541,0.567382,2.173,4.91401,4.90347,4.96512,5.24411,2.07973,1.96625,2.10976,2.28884,-9999,-9999
20080724,19.6,1.0,452.394,344.66,1.0,325.7,0.0,10.629,1.0,99.811,0.958333,0.0,0.958333,1.774,0.9375,0.28806975,0.666666666667,157.758347826,0.958333333333,382.049,0.979167,16.6,1.0,33.854,29.097,1.0,1.0,3.82716,3.0,61.1692,0.979167,69.0128,50.4587,75.8288,3.39973,77.261,1.0,87.168,63.7329,95.777,4.02972,3.33257,0.979167,0.146062,3.33257,3.36328,3.39647,0.979167,0.979167,0.875,3.88938,3.84745,3.88766,6.2793,0.548138,0.489543,0.540616,2.89427,6.25014,6.27832,6.35819,6.60581,2.57095,1.88298,2.56952,2.78848,-9999,-9999
20080725,21.996,1.0,450.437,288.368,1.0,364.665,0.0,11.295,1.0,99.248,1.0,0.0,1.0,1.803,1.0,0.221372634146,0.854166666667,144.2456875,1.0,402.015,1.0,18.267,1.0,33.526,29.313,1.0,1.0,4.80167,3.0,37.5528,1.0,44.9617,34.5834,46.5525,2.16312,76.0062,1.0,91.0016,69.9961,94.2214,3.73816,3.97618,0.9375,0.136951,3.93239,3.98048,4.07348,0.958333,0.9375,0.8125,4.15595,4.09115,4.15595,6.83017,0.223393,0.138024,0.421467,2.74996,6.9264,6.84314,7.23272,7.41734,2.10023,1.58666,2.09082,2.27559,-9999,-9999
20080726,20.413,1.0,448.434,198.885,1.0,379.139,0.0,5.546,1.0,99.301,1.0,11.5,1.0,0.839,0.666667,-9999,0.0,91.6889361702,0.979166666667,440.271,1.0,19.139,1.0,33.14,29.396,1.0,1.0,1.93344,3.0,26.8463,1.0,32.1428,25.476,33.2801,2.15524,45.7209,1.0,54.7413,43.3872,56.6781,3.51308,5.18496,1.0,0.165589,5.00402,5.08134,5.18342,1.0,0.895833,1.0,3.89606,3.86721,3.90575,6.17302,-1.26918,-1.28673,-0.844712,0.966039,5.94556,6.0107,6.22599,6.42483,1.34228,1.13094,1.33015,1.45272,-9999,-9999
20080727,20.761,1.0,446.383,266.127,1.0,375.368,0.0,5.167,1.0,99.605,1.0,0.8,1.0,0.868,0.604167,-9999,0.0,140.048041667,1.0,423.605,1.0,19.254,1.0,35.394,29.469,1.0,1.0,3.66712,3.0,55.5793,1.0,67.1426,53.0593,70.9658,3.44153,51.232,1.0,61.8909,48.9091,65.4151,3.30869,4.08884,0.979167,0.132043,3.89701,3.98055,4.08914,1.0,0.9375,0.979167,4.09373,4.04958,4.11335,6.12986,-0.0856633,-0.0856633,0.0280532,2.18187,5.84013,5.86286,6.18368,6.33464,1.55411,1.48883,1.55411,1.65737,-9999,-9999
20080728,22.165,1.0,444.286,180.655,1.0,369.265,0.0,5.143,1.0,99.413,1.0,0.0,1.0,0.94,1.0,0.14810215625,0.666666666667,87.4730833333,1.0,419.699,1.0,20.208,1.0,35.137,29.753,1.0,1.0,3.3271,3.0,29.5896,1.0,35.7458,28.248,37.7812,2.22938,40.6907,1.0,49.1564,38.8457,51.9555,3.05382,4.30791,1.0,0.141986,4.07936,4.21629,4.25038,1.0,0.916667,1.0,4.49356,4.43677,4.50633,6.35337,0.251288,0.184969,0.251288,2.16396,6.03821,5.98557,6.40308,6.62156,1.12759,1.09883,1.14564,1.21664,-9999,-9999
20080729,21.32,1.0,442.144,182.736,1.0,366.628,0.0,5.126,1.0,99.477,1.0,2.8,1.0,0.815,1.0,0.14758192,0.520833333333,75.2962083333,1.0,446.545,1.0,19.849,1.0,34.528,29.699,1.0,1.0,1.58156,3.0,50.9332,1.0,62.5431,57.4642,65.0336,3.74861,26.2824,1.0,32.2733,29.6525,33.5584,3.60863,4.27822,1.0,0.151755,4.06795,4.11932,4.19596,1.0,0.916667,0.958333,4.41563,4.35823,4.47611,5.95924,0.324257,0.202442,0.32281,1.78038,5.46446,5.46194,5.81082,6.09337,0.965804,0.929115,0.995789,1.05656,-9999,-9999
20080730,22.348,1.0,439.957,266.479,1.0,373.193,0.0,8.085,1.0,99.752,1.0,0.1,1.0,0.946,1.0,0.16199237931,0.604166666667,133.268270833,1.0,405.099,1.0,20.257,1.0,34.879,29.784,1.0,1.0,2.82377,3.0,32.1575,1.0,39.4876,36.2809,41.06,2.5312,63.469,1.0,77.9364,71.6075,81.0398,3.68974,3.73063,1.0,0.154803,3.68428,3.74145,3.84229,1.0,1.0,0.958333,4.8073,4.7335,4.8505,6.10198,1.11451,1.07756,1.1346,2.26412,5.59768,5.51028,5.96026,6.4263,0.990885,0.924254,0.990885,1.07482,-9999,-9999
20080731,24.56,1.0,437.727,284.135,1.0,379.019,0.0,12.135,1.0,99.399,0.979167,0.0,0.979167,1.588,0.958333,0.202275261905,0.875,132.106638298,0.979166666667,386.919,1.0,23.321,1.0,34.313,29.856,1.0,1.0,7.13541,3.0,25.5128,1.0,30.8208,24.356,32.5758,2.10364,75.9431,1.0,91.7432,72.4998,96.9672,3.65538,3.81975,1.0,0.154099,3.7054,3.85841,3.89975,1.0,0.979167,0.979167,5.50117,5.38553,5.50117,6.53907,1.78216,1.6227,1.76809,2.62071,6.07041,5.86799,6.46884,7.23188,0.856471,0.742697,0.80857,0.880049,-9999,-9999
20080801,21.813,1.0,435.454,231.466,1.0,372.385,0.0,8.339,1.0,99.401,1.0,0.2,1.0,1.937,1.0,0.303072903226,0.645833333333,96.0233958333,1.0,392.331,1.0,24.016,1.0,33.513,29.878,1.0,1.0,9.19887,3.0,38.4499,1.0,46.4494,31.082,49.0944,2.48827,77.1829,1.0,93.241,62.3929,98.5503,4.1368,4.40913,1.0,0.155547,4.38209,4.40994,4.45115,1.0,1.0,0.979167,4.86602,4.79472,4.98626,5.6192,0.474268,0.413157,0.573675,1.17108,4.81653,4.77247,5.15632,5.76885,0.574816,0.491817,0.559447,0.733262,-9999,-9999
20080802,19.911,1.0,433.139,169.414,1.0,359.229,0.0,7.91,1.0,99.524,1.0,0.0,1.0,2.137,1.0,0.303997738095,0.875,72.2039583333,1.0,377.542,1.0,21.429,1.0,32.229,29.51,1.0,1.0,5.70991,3.0,28.376,1.0,33.9744,22.9385,36.2317,2.25338,52.9465,1.0,63.3925,42.8008,67.6043,3.284,4.14474,1.0,0.152367,4.00437,4.14474,4.17502,1.0,1.0,1.0,4.44467,4.39942,4.66667,4.99088,0.379888,0.380471,0.505142,0.78395,4.01094,4.05417,4.31978,4.90444,0.315402,0.242826,0.282537,0.47205,-9999,-9999
20080803,20.631,1.0,430.781,235.207,1.0,376.951,0.0,6.992,1.0,99.218,1.0,3.6,1.0,2.884,0.9375,0.390400380952,0.875,98.8446875,1.0,368.215,1.0,21.516,1.0,31.784,29.267,1.0,1.0,4.50368,3.0,27.1414,1.0,25.9108,21.706,34.6553,3.82139,74.7011,1.0,71.3141,59.7411,95.3813,4.74906,4.22232,1.0,0.148811,4.19152,4.22232,4.25441,1.0,1.0,0.979167,4.4203,4.37946,4.54259,4.81158,0.220201,0.177641,0.297995,0.520423,3.94971,3.94912,4.26245,4.99559,0.205411,0.100234,0.149008,0.461422,-9999,-9999
20080804,18.614,1.0,428.383,254.527,1.0,360.228,0.0,6.43,1.0,98.887,1.0,9.1,1.0,2.934,0.833333,0.374439526316,0.791666666667,118.175875,1.0,374.587,1.0,20.46,1.0,33.294,29.274,1.0,1.0,12.9337,3.0,77.9258,1.0,66.8212,62.32,93.2999,4.84948,62.1476,1.0,53.2914,49.7017,74.4088,4.2659,4.16504,1.0,0.17311,4.05715,4.16923,4.29119,1.0,1.0,1.0,3.9337,3.91309,4.07819,4.22766,-0.149406,-0.156697,-0.130687,-0.0624103,3.23349,3.33504,3.49406,4.30912,0.123867,0.0203414,0.0598553,0.357756,-9999,-9999
20080805,18.478,1.0,425.945,238.796,1.0,343.276,0.0,6.866,1.0,99.513,1.0,0.0,1.0,2.076,0.979167,0.28945875,0.916666666667,111.071583333,1.0,378.074,1.0,19.935,1.0,32.707,29.225,1.0,1.0,12.3304,3.0,27.9844,1.0,23.1886,20.5334,26.7156,4.32257,84.798,1.0,70.2657,62.2201,80.9533,4.91245,3.61946,1.0,0.180063,3.57688,3.62037,3.71227,1.0,1.0,1.0,3.97133,3.93163,4.06818,4.18809,0.375206,0.285618,0.384648,0.518341,3.00222,3.12503,3.17958,4.88211,0.130766,0.0535773,0.0759216,0.68426,-9999,-9999
20080806,22.999,1.0,423.467,296.302,1.0,359.524,0.0,11.888,1.0,99.297,1.0,0.0,1.0,1.206,0.958333,0.169084027778,0.75,138.8324375,1.0,396.373,1.0,23.09,1.0,32.777,29.409,1.0,1.0,30.7023,3.0,23.284,1.0,18.8222,15.6505,19.966,2.02832,90.7761,0.979167,73.3813,61.0157,77.8403,4.26987,3.87455,0.979167,0.152004,3.76393,3.88754,4.04884,1.0,0.979167,0.916667,5.16561,5.04062,5.15819,5.28264,1.39678,1.22383,1.31335,1.38371,3.90435,3.90586,4.07549,5.30802,0.127637,0.064674,0.0812082,0.586647,-9999,-9999
20080807,20.746,1.0,420.951,176.774,1.0,364.628,0.0,6.459,1.0,98.57,1.0,3.8,1.0,2.382,0.854167,0.217246242424,0.6875,48.0666666667,1.0,397.8,1.0,22.171,1.0,32.09,29.506,1.0,1.0,3.61123,3.0,34.4666,1.0,27.5642,23.1669,28.5599,2.43617,31.672,1.0,25.3292,21.2885,26.2442,2.75417,3.57355,1.0,0.150651,3.48142,3.57626,3.80263,1.0,1.0,1.0,4.61771,4.50444,4.64155,4.791,1.1097,0.974679,1.06131,1.13316,3.29814,3.38906,3.43135,4.61317,0.025345,0.0127968,0.0160799,0.185704,-9999,-9999
20080808,17.023,1.0,418.396,181.254,1.0,353.079,0.0,2.968,1.0,98.67,1.0,3.1,1.0,2.881,0.916667,0.282695142857,0.583333333333,57.3160625,1.0,375.397,1.0,19.22,1.0,31.909,29.24,1.0,1.0,-7.2454,3.0,67.4404,1.0,52.6925,45.3305,54.5173,4.40686,12.4251,1.0,9.70798,8.35162,10.0442,3.56991,4.4317,1.0,0.178318,4.33541,4.39273,4.42893,1.0,1.0,1.0,3.69056,3.63713,3.78326,3.92501,-0.707967,-0.735497,-0.634461,-0.504137,2.61144,2.80665,2.89923,3.5579,0.0,0.0,0.0,0.0,-9999,-9999
20080809,17.635,1.0,415.805,273.532,1.0,344.403,0.0,6.893,1.0,99.351,1.0,0.0,1.0,2.094,1.0,0.209281021739,0.958333333333,118.2965,1.0,371.794,1.0,19.219,1.0,32.362,29.151,1.0,1.0,15.1298,3.0,68.7216,1.0,53.6935,46.1916,56.0489,4.6566,51.5897,1.0,40.308,34.6763,42.0763,4.22604,4.41168,1.0,0.18202,4.22409,4.25566,4.31565,1.0,1.0,1.0,3.79213,3.71735,3.85854,3.98121,-0.523514,-0.527242,-0.41892,-0.301991,2.99596,3.09649,3.73206,4.12471,0.0,0.0,0.0,0.0,-9999,-9999
20080810,19.2,1.0,413.177,132.517,1.0,361.102,0.0,6.647,1.0,98.704,1.0,3.0,1.0,2.862,0.979167,0.281019307692,0.8125,35.6398125,1.0,366.884,1.0,19.105,1.0,31.897,29.208,1.0,1.0,1.75344,3.0,47.3406,1.0,36.9881,34.736,38.6107,2.49616,12.227,1.0,9.55321,8.97153,9.9723,2.58134,3.34123,1.0,0.148028,3.31441,3.34587,3.51942,1.0,1.0,1.0,4.05828,3.96394,4.09126,4.18349,0.737313,0.579594,0.666819,0.760889,3.36525,3.40705,4.39634,4.68309,0.0121334,0.0,0.0104164,0.0135625,-9999,-9999
20080811,18.384,1.0,410.514,241.139,1.0,342.978,0.0,7.227,1.0,98.458,1.0,0.1,1.0,2.169,1.0,0.223568853659,0.854166666667,96.7841875,1.0,369.918,1.0,19.473,1.0,32.069,29.167,1.0,1.0,13.0972,3.0,60.2746,1.0,44.7233,40.9265,48.7246,4.50366,40.7204,1.0,30.2142,27.6492,32.9174,4.12801,3.57433,1.0,0.182769,3.47645,3.5812,3.69981,1.0,1.0,1.0,3.75106,3.66926,3.78201,3.87772,0.247678,0.190567,0.211099,0.247381,3.11747,3.18447,4.1187,4.43396,0.0574827,0.0,0.0499111,0.0640828,-9999,-9999
20080812,18.997,1.0,407.815,178.263,1.0,354.365,0.0,6.607,1.0,97.627,1.0,1.5,1.0,3.047,0.979167,0.277939515152,0.6875,58.1931875,1.0,372.438,1.0,19.344,1.0,31.891,29.203,1.0,1.0,2.84344,3.0,55.2283,1.0,40.979,37.122,44.6453,3.67619,20.2062,1.0,14.9929,13.5817,16.3343,2.82261,3.31545,1.0,0.168918,3.25741,3.30349,3.43043,1.0,1.0,1.0,3.54101,3.48988,3.53772,3.62284,0.270342,0.199452,0.238698,0.270342,3.11727,3.17176,4.26504,4.43308,0.0725735,0.0,0.0625683,0.0730189,-9999,-9999
20080813,17.444,1.0,405.083,200.798,1.0,324.765,0.0,7.354,1.0,98.546,1.0,0.7,1.0,4.235,0.958333,0.377652302326,0.895833333333,60.4597916667,1.0,363.932,1.0,18.412,1.0,31.358,29.101,1.0,1.0,-0.0259792,3.0,55.7024,1.0,41.2173,37.4261,45.0285,3.30281,35.9312,1.0,26.5875,24.1419,29.046,2.93763,3.52799,1.0,0.194916,3.42566,3.51752,3.57475,1.0,1.0,1.0,2.89748,2.8696,2.88902,2.93359,-0.532361,-0.651383,-0.592621,-0.486127,2.59697,2.70295,3.70819,3.86294,0.113695,0.0,0.092892,0.113975,-9999,-9999
20080814,16.551,1.0,402.316,249.08,1.0,322.397,0.0,7.104,1.0,99.321,1.0,0.0,1.0,2.393,1.0,0.251538394737,0.791666666667,79.821875,1.0,378.45,1.0,18.621,1.0,31.06,29.003,1.0,1.0,11.4926,3.0,41.635,1.0,30.5494,27.4825,33.6567,3.60656,50.4541,1.0,37.0204,33.3039,40.7859,2.6624,2.85367,1.0,0.193409,2.74814,2.82308,2.84654,1.0,0.979167,1.0,2.53693,2.51248,2.52854,2.60266,-0.269299,-0.306765,-0.263919,-0.20279,2.26949,2.28073,3.42225,3.58317,0.176211,0.0435135,0.145529,0.177122,-9999,-9999
20080815,15.264,1.0,399.518,254.967,1.0,315.802,0.0,5.692,1.0,99.315,1.0,0.0,1.0,1.527,0.979167,0.183975269231,0.541666666667,84.55425,1.0,411.504,0.979167,19.102,1.0,30.839,28.957,1.0,1.0,13.4935,3.0,35.4558,0.979167,26.2357,23.4038,28.6616,3.49606,54.9702,1.0,40.6756,36.2849,44.4367,2.79818,2.44108,0.895833,0.144057,2.26865,2.4366,2.51946,0.916667,0.895833,0.895833,2.32601,2.27454,2.33654,2.40837,-0.0513799,-0.114036,-0.0852802,-0.0249992,1.96388,1.87309,3.10202,3.26366,0.221493,0.129158,0.195449,0.246367,-9999,-9999
20080816,17.199,1.0,396.688,278.03,1.0,316.602,0.0,9.033,1.0,99.127,1.0,0.0,1.0,1.392,1.0,0.137468862069,0.604166666667,93.901875,1.0,396.975,1.0,20.15,1.0,30.705,28.963,1.0,1.0,19.4774,3.0,38.0377,1.0,27.91,24.2112,29.7196,3.12442,53.2102,0.958333,39.0427,33.8686,41.5741,2.96094,2.6347,0.833333,0.135313,1.97062,2.6347,2.71692,0.958333,0.833333,0.791667,2.57688,2.48185,2.55761,2.63731,0.468015,-0.0829473,-0.030958,0.4894,2.05129,1.95308,3.52913,3.6445,0.284368,0.221705,0.251057,0.316886,-9999,-9999
20080817,18.204,1.0,393.826,169.002,1.0,340.066,0.0,8.483,1.0,98.839,1.0,0.0,1.0,2.169,0.979167,0.202243277778,0.75,46.1021458333,1.0,375.774,1.0,19.841,1.0,30.356,28.952,1.0,1.0,6.57565,3.0,24.5227,1.0,17.9934,15.6089,19.1601,2.38574,28.8947,1.0,21.2013,18.3916,22.5759,2.30874,1.95716,1.0,0.137019,1.92892,1.95338,1.97746,1.0,1.0,1.0,2.66235,2.54762,2.63682,2.72137,0.708966,0.609344,0.679753,0.720528,2.10833,2.07411,3.63242,3.76154,0.20493,0.174433,0.20211,0.229176,-9999,-9999
20080818,19.045,1.0,390.934,122.965,1.0,359.32,0.0,6.646,1.0,98.855,1.0,0.2,1.0,2.37,0.979167,0.177493421053,0.791666666667,32.1578958333,1.0,376.0,1.0,19.584,1.0,29.939,28.813,1.0,1.0,5.88896,3.0,21.1926,1.0,15.5499,13.4892,16.5581,2.30785,17.4951,1.0,12.8369,11.1357,13.6692,2.21656,2.17581,1.0,0.125598,2.10441,2.17738,2.2066,1.0,1.0,1.0,2.72997,2.59508,2.69771,2.78753,0.589303,0.478699,0.512303,0.583127,2.1923,2.20642,3.74028,3.85233,0.171506,0.142885,0.167515,0.197122,-9999,-9999
20080819,19.163,1.0,388.012,198.369,1.0,345.728,0.0,7.335,1.0,98.776,1.0,0.0,1.0,3.46,0.979167,0.286866305556,0.75,61.1266041667,1.0,367.462,1.0,19.972,1.0,29.839,28.746,1.0,1.0,10.489,3.0,39.8958,1.0,29.2734,25.3939,30.9733,3.03494,35.4697,1.0,26.0257,22.5767,27.5371,2.71678,2.43802,1.0,0.137248,2.40057,2.43028,2.45437,1.0,1.0,1.0,2.68688,2.54805,2.66006,2.75381,0.234368,0.18146,0.221917,0.30303,2.29778,2.37259,3.65738,3.77346,0.303315,0.169504,0.261118,0.303315,-9999,-9999
20080820,17.013,1.0,385.062,122.288,1.0,352.8,0.0,5.182,1.0,99.186,0.979167,0.1,0.979167,4.019,1.0,0.311705825,0.833333333333,22.8246808511,0.979166666667,365.544,1.0,18.791,1.0,29.392,28.64,1.0,1.0,-3.01579,3.0,34.6776,1.0,25.6599,22.0725,27.0942,2.71983,15.7716,1.0,11.6703,10.0387,12.3226,2.31279,2.31095,1.0,0.107705,2.31397,2.32072,2.32629,1.0,1.0,1.0,2.40395,2.35983,2.3837,2.48577,0.082582,0.036428,0.069828,0.132403,2.30929,2.30929,3.03409,3.10493,0.210133,0.178768,0.210133,0.26102,-9999,-9999
20080821,18.155,1.0,382.083,202.378,1.0,342.348,0.0,7.1,1.0,99.528,0.958333,0.031,0.958333,2.86,0.958333,0.225541692308,0.8125,57.4923695652,0.958333333333,371.651,0.979167,19.15,1.0,29.336,28.53,1.0,1.0,14.4884,3.0,32.2033,0.979167,23.8291,20.4976,25.1611,2.32245,43.9636,1.0,32.5311,27.9831,34.3495,2.38783,2.19418,0.979167,0.108549,2.08106,2.18539,2.2058,0.979167,0.979167,0.979167,2.81276,2.71138,2.74264,2.78429,0.642016,0.537486,0.581975,0.647612,2.48289,2.46999,3.24827,3.40873,0.371896,0.233595,0.28277,0.370774,-9999,-9999
20080822,15.863,1.0,379.077,80.165,1.0,359.004,0.0,1.966,1.0,99.173,0.979167,10.0,1.0,1.508,0.958333,-9999,0.0,12.6622916667,1.0,381.813,1.0,18.467,1.0,29.729,28.516,1.0,1.0,-8.01944,3.0,22.5223,1.0,16.6655,14.3356,17.5971,1.8298,5.11143,1.0,3.78224,3.25346,3.99366,2.04112,2.53086,1.0,0.103802,2.43576,2.4824,2.5793,1.0,1.0,1.0,2.60742,2.4523,2.54325,2.58628,-0.0184932,-0.0397984,0.031667,0.0980906,2.36128,2.3866,2.62848,2.69261,0.165569,0.131745,0.143252,0.185636,-9999,-9999
20080823,13.857,1.0,376.046,142.769,1.0,335.849,0.0,2.192,1.0,99.103,1.0,3.0,1.0,2.942,0.9375,0.235423785714,0.583333333333,19.749125,1.0,379.771,1.0,15.712,1.0,31.751,28.369,1.0,1.0,-12.7191,3.0,43.659,0.979167,32.3058,27.7892,34.6573,2.94656,3.48421,1.0,2.57816,2.21772,2.76582,1.81583,2.12213,0.9375,0.0945302,2.10088,2.123,2.23307,0.9375,0.9375,0.9375,2.37845,2.27733,2.36309,2.39635,0.25077,0.223681,0.25077,0.274935,2.24523,2.17852,2.23804,2.41435,0.312717,0.239739,0.301433,0.362798,-9999,-9999
20080824,15.76,1.0,372.988,186.396,1.0,341.976,0.0,4.91,1.0,99.236,1.0,0.0,1.0,2.061,1.0,0.191906764706,0.708333333333,70.804875,1.0,374.936,1.0,16.123,1.0,32.338,28.496,1.0,1.0,5.21469,3.0,46.7336,0.958333,34.5808,29.7462,37.0979,3.1909,29.2614,1.0,21.6521,18.625,23.2281,2.34927,2.18518,0.958333,0.135451,2.16489,2.19704,2.21459,0.958333,0.958333,0.958333,2.76048,2.6439,2.75227,2.80304,0.545895,0.49511,0.553054,0.639159,2.71352,2.63582,2.72873,3.01271,0.439754,0.347393,0.39383,0.514302,-9999,-9999
20080825,16.411,1.0,369.905,123.058,1.0,352.105,0.0,3.758,1.0,99.491,0.979167,0.9,1.0,1.936,0.958333,0.151342965517,0.604166666667,36.8652916667,1.0,377.493,1.0,16.991,1.0,32.324,28.709,1.0,1.0,1.8991,3.0,47.6974,1.0,34.8643,30.3597,37.863,3.0455,8.35111,0.979167,6.10423,5.31553,6.62925,2.08217,3.11182,0.979167,0.129388,2.79355,3.06632,3.15428,0.979167,0.979167,0.979167,2.91293,2.77106,2.91293,3.00633,-0.267986,-0.273296,-0.2082,0.0687437,2.995,2.97891,3.03587,3.28172,0.321195,0.248235,0.270777,0.382123,-9999,-9999
20080826,18.224,1.0,366.798,83.161,1.0,351.051,0.0,4.661,1.0,100.073,1.0,0.0,1.0,2.236,1.0,0.168950930233,0.895833333333,43.3789791667,1.0,374.058,1.0,17.302,1.0,32.011,28.78,1.0,1.0,5.96356,3.0,43.7641,1.0,32.754,27.8561,34.7407,2.50227,4.42955,1.0,3.31517,2.81943,3.51625,1.76123,2.95384,1.0,0.113856,2.82807,2.92678,3.14914,1.0,1.0,1.0,3.29033,3.12511,3.26501,3.305,0.151816,0.0673708,0.195523,0.389391,3.30656,3.34451,3.42879,3.78143,0.218337,0.150488,0.160843,0.281955,-9999,-9999
20080827,17.253,1.0,363.667,66.969,1.0,352.442,0.0,3.846,1.0,100.08,1.0,0.0,1.0,2.196,1.0,0.179520324324,0.770833333333,30.8058958333,1.0,376.986,1.0,17.189,1.0,31.466,28.798,1.0,1.0,1.71083,3.0,27.7491,1.0,20.768,17.6625,22.0277,2.40045,8.90302,1.0,6.66322,5.66683,7.06736,1.71966,2.99047,1.0,0.116671,2.97112,3.01986,3.11744,1.0,1.0,1.0,3.05772,2.92221,3.03522,3.11487,-0.0723911,-0.162669,0.0157166,0.143727,3.11726,3.13285,3.1906,3.4038,0.16515,0.106814,0.114524,0.191407,-9999,-9999
20080828,17.45,1.0,360.515,76.397,1.0,370.336,0.0,3.65,1.0,99.917,1.0,0.0,1.0,2.089,1.0,0.159608209302,0.895833333333,33.9252708333,1.0,374.624,1.0,17.433,1.0,31.142,28.759,1.0,1.0,6.53146,3.0,23.2283,1.0,17.3846,15.6573,18.439,2.11596,14.2488,1.0,10.6641,9.60457,11.3109,1.83682,2.97821,1.0,0.116267,2.9601,2.99768,3.03207,1.0,1.0,1.0,3.01523,2.87379,3.00407,3.11907,0.0448497,-0.0625495,0.0303226,0.117589,3.02536,2.8978,2.98786,3.02116,0.152711,0.108833,0.130248,0.15688,-9999,-9999
