TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20120511,21.377,1.0,439.006,222.764,1.0,370.873,1.0,12.751,1.0,96.693,1.0,5.8,1.0,3.987,0.791667,0.278108108108,0.770833333333,120.06125,1.0,473.885416667,1.0,38.1866666667,1.0,34.4345833333,1.0,443.496041667,1.0,398.331,1.0,20.844,12.083,17.905,1.0,0.0,1.0,40.921,1.0,44.5023,1.0,34.2713,1.0,38.9112,33.5391,50.3117,2.03389,45.3976,1.0,51.5439,44.4277,66.6456,3.10456,3.01342,0.145833,0.0855743,2.84218,2.96908,2.99604,0.291667,0.145833,0.145833,4.62452,4.5179,4.62452,5.31925,1.61111,1.63422,1.74105,2.33441,6.03698,5.99965,6.96792,7.50734,0.677156,0.845077,1.00223,1.21803,-9999,-9999
20120512,8.088,1.0,441.243,174.819,1.0,310.733,1.0,2.941,1.0,97.229,1.0,0.4,1.0,4.915,0.125,-9999,-9999,102.438541667,1.0,329.372083333,1.0,19.5110416667,1.0,20.1766666667,1.0,362.937083333,1.0,406.845,1.0,12.138,11.971,14.586,1.0,0.0,1.0,42.694,1.0,-34.7157,1.0,37.3069,1.0,42.3578,36.5099,54.7681,2.00628,35.1874,1.0,39.9513,34.4356,51.6565,2.57998,1.69292,1.0,0.0992432,1.63304,1.69292,1.81403,1.0,1.0,1.0,3.1492,3.1492,3.18498,3.21918,1.45629,1.38176,1.46763,1.53556,4.04922,4.07181,4.58983,4.72946,2.02462,2.04655,2.46369,2.55558,-9999,-9999
20120513,5.11,0.6875,443.433,182.464,0.6875,282.837,0.6875,3.073,0.6875,97.334,1.0,0.08,0.645833,2.969,0.208333,-9999,0.0,-13.0483870968,0.645833333333,114.839032258,0.645833333333,7.72096774194,0.645833333333,8.30419354839,0.645833333333,333.433870968,0.645833333333,411.134,0.645833,9.68,12.088,11.631,0.6875,0.0,0.6875,40.59,0.666667,-17.1832,0.6875,33.7772,0.645833,38.05,32.0347,49.5863,1.94615,53.5135,0.645833,60.2829,50.7528,78.56,2.77617,1.65062,0.645833,0.0917222,1.57041,1.62796,1.65062,0.645833,0.645833,0.645833,2.77601,2.69176,2.76326,2.84279,1.12539,1.05615,1.09321,1.25181,3.60955,3.63957,4.06481,4.18252,2.16653,2.19137,2.6557,2.77548,-9999,-9999
20120514,6.986,1.0,445.577,263.723,1.0,258.581,1.0,4.662,1.0,96.586,1.0,0.0,1.0,2.055,1.0,0.17975,0.833333333333,107.425833333,1.0,478.828695652,0.958333333333,42.6672916667,1.0,42.4804166667,1.0,372.440416667,1.0,409.707,1.0,11.581,12.083,11.644,1.0,0.0,1.0,39.903,1.0,3.82417,1.0,40.9935,1.0,45.7277,33.8409,56.9448,2.34914,65.1447,0.979167,72.6681,53.7783,90.4937,3.06446,1.07777,0.895833,0.112024,1.03648,1.05837,1.07777,0.895833,0.895833,0.895833,2.92641,2.91333,2.93417,2.98394,1.84864,1.84864,1.87516,1.92033,3.4577,3.48473,3.90746,4.08831,2.18379,2.2046,2.60321,2.74531,-9999,-9999
20120515,8.316,1.0,447.673,232.525,1.0,290.215,1.0,4.658,1.0,95.617,1.0,3.9,1.0,3.284,1.0,0.220425531915,0.979166666667,110.2975,1.0,463.1,1.0,38.720625,1.0,36.523125,1.0,377.196041667,1.0,403.736,1.0,12.075,11.971,12.168,1.0,0.0,1.0,39.547,1.0,5.26542,1.0,30.5411,1.0,33.5132,25.0951,35.6162,1.83322,59.5245,1.0,65.317,48.9103,69.4159,3.32604,1.57588,1.0,0.107047,1.50538,1.57588,1.65617,1.0,1.0,0.979167,3.01385,3.01385,3.06816,3.0938,1.43797,1.41199,1.45595,1.53461,2.85187,2.87491,3.06123,3.30047,1.13626,1.1493,1.30158,1.38945,-9999,-9999
20120516,5.668,1.0,449.72,164.238,1.0,294.896,1.0,2.308,1.0,96.081,1.0,0.0,1.0,4.452,1.0,0.315833333333,1.0,91.9520833333,1.0,312.858541667,1.0,20.9739583333,1.0,20.3035416667,1.0,349.836458333,1.0,406.804,1.0,9.078,12.088,10.821,1.0,0.0,1.0,39.747,1.0,-18.1805,1.0,40.315,1.0,39.4537,32.8738,47.0142,2.00699,31.0197,1.0,30.3569,25.2941,36.1743,2.60835,1.80201,1.0,0.0838782,1.77538,1.80201,1.85184,1.0,1.0,1.0,2.69335,2.62613,2.69335,2.77524,0.891338,0.841116,0.865758,0.900842,2.31021,2.33287,2.34622,2.51988,0.66336,0.683325,0.724194,0.794322,-9999,-9999
20120517,5.201,1.0,451.718,299.821,1.0,248.507,1.0,4.033,1.0,96.603,1.0,0.0,1.0,3.453,1.0,0.252,0.9375,139.168541667,1.0,568.352708333,1.0,47.7941666667,1.0,47.64625,1.0,362.143958333,1.0,406.515,1.0,10.199,12.083,10.513,1.0,0.0,1.0,39.085,1.0,0.793229,1.0,36.1171,1.0,34.2538,29.4507,42.1187,1.92206,86.7195,1.0,82.2458,70.713,101.13,3.46822,1.54249,1.0,0.0893389,1.53017,1.5439,1.56925,1.0,1.0,0.979167,2.59948,2.50229,2.59948,2.68829,1.057,0.97243,1.03604,1.11903,2.30232,2.27856,2.33015,2.38277,1.14944,1.12172,1.18905,1.21848,-9999,-9999
20120518,8.605,1.0,453.666,249.181,1.0,267.276,1.0,6.709,1.0,96.108,1.0,0.0,1.0,4.554,1.0,0.30023255814,0.895833333333,106.215416667,1.0,495.021458333,1.0,43.08875,1.0,39.631875,1.0,370.608125,1.0,398.404,1.0,10.616,11.971,10.767,1.0,0.0,1.0,38.262,1.0,8.90229,1.0,32.3783,1.0,30.708,26.6047,37.7587,1.64966,54.8599,1.0,52.0297,45.0774,63.9761,3.38568,0.557544,1.0,0.136423,0.549548,0.56635,0.650569,1.0,1.0,0.979167,2.89951,2.79855,2.89392,2.94611,2.34196,2.26216,2.27669,2.33055,2.58158,2.57119,2.63711,2.64755,1.3538,1.32391,1.39384,1.40496,-9999,-9999
20120519,15.238,1.0,455.564,325.543,0.9375,289.026,1.0,11.169,1.0,95.99,1.0,0.1,1.0,3.333,1.0,0.231555555556,0.9375,146.45375,1.0,678.272708333,1.0,59.09375,1.0,54.1929166667,1.0,422.680625,1.0,392.887,1.0,17.01,12.088,13.936,1.0,0.0,1.0,38.754,1.0,49.7469,1.0,35.514,1.0,32.1708,28.9589,41.4154,1.82124,81.6326,1.0,73.9481,66.5651,95.1977,3.94673,2.3168,1.0,0.102138,2.19535,2.2869,2.3168,0.895833,1.0,1.0,3.48688,3.43981,3.48688,3.53593,1.17008,1.17008,1.21725,1.2867,3.09056,3.09056,3.19743,3.21739,1.1944,1.19313,1.2514,1.28113,-9999,-9999
20120520,18.198,1.0,457.411,334.314,0.9375,297.85,1.0,13.376,1.0,95.556,1.0,0.3,1.0,3.69,1.0,0.233863636364,0.916666666667,144.364583333,1.0,673.865106383,0.979166666667,59.6154166667,1.0,54.4466666667,1.0,433.759166667,1.0,390.753,1.0,19.26,12.083,16.268,1.0,0.0,1.0,38.733,1.0,50.0856,1.0,36.1685,1.0,30.6357,29.4037,40.7438,2.04307,79.4513,1.0,67.2972,64.591,89.5018,3.64035,2.36566,0.958333,0.113678,2.30217,2.33426,2.34596,0.958333,0.979167,0.958333,3.698,3.6657,3.698,3.77012,1.33234,1.33234,1.38653,1.43186,3.27472,3.38879,3.45821,3.49692,1.07593,1.11696,1.16331,1.23798,-9999,-9999
20120521,19.094,1.0,459.206,160.192,1.0,335.564,1.0,12.386,1.0,95.058,1.0,0.0,1.0,5.199,1.0,0.342142857143,0.875,54.1495833333,1.0,329.153333333,1.0,28.99625,1.0,25.2304166667,1.0,416.375625,1.0,389.219,1.0,18.024,11.971,16.334,1.0,0.0,1.0,37.6,1.0,27.3568,1.0,22.7291,1.0,19.2232,18.478,25.3541,1.47554,15.3673,1.0,12.9969,12.493,17.142,2.38538,2.43115,1.0,0.112112,2.37017,2.40717,2.4135,0.979167,1.0,1.0,3.69298,3.64509,3.7069,3.7356,1.26183,1.26213,1.3105,1.33673,3.24976,3.32084,3.5039,3.91094,0.909529,0.963997,1.04655,1.26881,-9999,-9999
20120522,20.274,1.0,460.95,272.714,0.9375,353.508,1.0,12.776,1.0,95.54,1.0,0.8,1.0,3.426,1.0,0.261086956522,0.958333333333,134.38,1.0,549.064042553,0.979166666667,49.3445833333,1.0,44.4608333333,1.0,445.500416667,1.0,392.081,1.0,21.453,12.088,17.957,1.0,0.0,1.0,37.463,1.0,49.2376,1.0,24.6253,1.0,20.8268,20.0195,27.4692,1.47584,78.9943,1.0,66.8094,64.2195,88.1171,3.16743,3.05189,0.979167,0.113796,2.96051,3.01376,3.05189,1.0,0.979167,0.979167,3.55964,3.56041,3.69252,3.82645,0.507756,0.599648,0.678934,0.758245,3.21108,3.43485,3.54941,3.83225,0.638304,0.784058,0.830841,0.995887,-9999,-9999
20120523,19.68,1.0,462.64,308.531,0.9375,326.124,1.0,12.012,1.0,96.514,1.0,0.0,1.0,2.544,1.0,0.212558139535,0.895833333333,140.785625,1.0,624.153829787,0.979166666667,55.265,1.0,50.5733333333,1.0,444.216666667,1.0,409.982,1.0,21.945,12.083,18.875,1.0,0.0,1.0,36.91,1.0,43.0502,1.0,32.6658,1.0,27.6271,26.5561,30.8873,1.91499,95.2173,1.0,80.53,77.4082,90.0332,3.22288,3.30587,0.791667,0.0982384,3.21433,3.25561,3.29944,0.708333,0.916667,0.8125,3.24468,3.25674,3.53912,3.81118,-0.0611919,-0.0137348,0.317783,0.597125,3.03517,3.19369,3.40991,3.50074,0.255897,0.473117,0.496807,0.55328,-9999,-9999
20120524,16.979,1.0,464.276,321.234,1.0,310.054,1.0,9.082,1.0,97.095,1.0,0.0,1.0,3.558,1.0,0.234666666667,0.9375,147.963958333,1.0,605.249148936,0.979166666667,57.2829166667,1.0,52.0516666667,1.0,431.27125,1.0,399.987,1.0,21.081,11.971,18.981,1.0,0.0,1.0,35.41,1.0,30.7055,1.0,22.2564,1.0,18.8233,18.0936,21.0446,1.84686,107.187,1.0,90.6536,87.1394,101.351,3.48125,2.89058,0.8125,0.0958617,2.85974,2.89337,2.9327,0.916667,0.75,0.729167,2.80031,2.77881,3.10114,3.62845,-0.0902656,-0.091266,0.291597,0.675617,2.96856,3.01251,3.21092,3.27948,0.143474,0.32828,0.425747,0.485329,-9999,-9999
20120525,13.394,1.0,465.859,347.736,1.0,268.981,1.0,9.581,1.0,97.09,1.0,0.0,1.0,2.953,1.0,0.224,0.9375,144.57625,1.0,689.007083333,1.0,63.0639583333,1.0,57.420625,1.0,413.989583333,1.0,397.641,1.0,19.031,12.088,17.854,1.0,0.0,1.0,33.184,1.0,21.5691,1.0,23.1217,1.0,19.5552,18.7971,20.9451,1.53496,122.101,1.0,103.267,99.2636,110.607,3.47253,2.73514,0.9375,0.0975801,2.63509,2.70979,2.76994,0.8125,1.0,0.979167,2.31818,2.31818,2.59127,3.35294,-0.41696,-0.41696,-0.0640359,0.742507,3.02539,2.80503,3.11704,3.16809,0.457767,0.385466,0.51924,0.648807,-9999,-9999
20120526,14.33,1.0,467.388,314.292,0.958333,292.005,1.0,9.792,1.0,96.835,1.0,0.1,1.0,1.907,1.0,0.17375,0.833333333333,133.500833333,1.0,638.429583333,1.0,58.815,1.0,53.2770833333,1.0,420.59125,1.0,398.087,1.0,19.472,12.083,17.697,1.0,0.0,1.0,31.332,1.0,30.4001,1.0,21.8611,1.0,18.489,17.7723,19.8032,1.6741,109.209,1.0,92.3634,88.7829,98.9285,3.60128,2.56267,0.9375,0.0993461,2.49741,2.54414,2.56059,0.895833,0.9375,0.9375,2.3326,2.3326,2.68739,3.46635,-0.230074,-0.230074,0.175332,0.96894,3.16475,2.59446,2.90679,3.16475,0.635622,0.260066,0.47159,0.635622,-9999,-9999
20120527,14.933,1.0,468.861,225.553,1.0,324.3,1.0,8.709,1.0,96.555,1.0,0.2,1.0,1.309,1.0,0.130256410256,0.8125,94.7739583333,1.0,463.032291667,1.0,42.085625,1.0,39.1264583333,1.0,418.573541667,1.0,403.76,1.0,19.905,11.971,18.174,1.0,0.0,1.0,30.183,1.0,22.2218,1.0,22.6177,1.0,19.1577,18.3874,21.3863,1.41328,66.6264,1.0,56.4342,54.1648,62.9989,2.85601,2.58849,0.916667,0.0960877,2.58849,2.60955,2.63784,0.916667,0.9375,0.875,2.62561,2.62907,2.95771,3.5531,0.0371209,0.0242207,0.34639,0.915262,3.06787,2.30048,2.56704,2.93753,0.716682,0.235988,0.30388,0.634947,-9999,-9999
20120528,14.998,1.0,470.278,269.085,1.0,306.518,1.0,9.011,1.0,96.017,1.0,0.0,1.0,2.538,1.0,0.186097560976,0.854166666667,115.260625,1.0,525.410625,1.0,48.830625,1.0,45.0570833333,1.0,415.284791667,1.0,398.633,1.0,19.481,12.088,17.902,1.0,0.0,1.0,29.157,1.0,21.0333,1.0,23.1533,1.0,20.6017,18.8228,28.6176,1.67461,88.2594,1.0,78.5326,71.7517,109.089,3.07826,2.56693,0.958333,0.0984613,2.50595,2.56396,2.57468,1.0,0.9375,0.875,2.89001,2.94473,3.22042,3.58959,0.323088,0.39051,0.714463,1.00084,3.15376,2.37342,2.58372,3.11482,0.928301,0.421532,0.541993,0.89235,-9999,-9999
20120529,15.03,1.0,471.639,271.068,1.0,310.891,1.0,8.442,1.0,95.847,1.0,0.0,1.0,3.531,1.0,0.253617021277,0.979166666667,122.971458333,1.0,552.364583333,1.0,50.4929166667,1.0,45.8922916667,1.0,415.52875,1.0,395.584,1.0,19.551,12.083,17.84,1.0,0.0,1.0,28.27,1.0,22.39,1.0,18.8632,1.0,17.0875,15.4995,27.1006,1.39751,94.176,1.0,85.3107,77.3828,135.302,3.37888,2.39143,0.875,0.100155,2.32209,2.37661,2.39143,1.0,1.0,0.875,3.15379,3.25591,3.4777,3.62583,0.762358,0.860668,1.10033,1.2381,3.4506,3.11928,3.4506,3.60215,1.18549,0.933938,1.16135,1.30313,-9999,-9999
20120530,13.014,1.0,472.944,303.68,1.0,295.44,1.0,7.283,1.0,96.225,1.0,0.0,1.0,3.417,0.333333,-9999,0.0,140.280416667,1.0,612.035416667,1.0,56.3058333333,1.0,50.5397916667,1.0,409.467708333,1.0,403.069,1.0,18.889,11.971,17.495,1.0,0.0,1.0,27.723,1.0,19.398,1.0,28.2614,1.0,26.7227,23.9021,40.603,1.81216,99.5814,1.0,94.1597,84.2209,143.068,3.33864,2.35775,1.0,0.100129,2.3413,2.35106,2.43322,1.0,1.0,0.9375,3.227,3.30643,3.45762,3.47553,0.869256,0.955481,1.03452,1.04683,3.40745,3.36337,3.49549,3.59342,1.2903,1.19927,1.36201,1.43271,-9999,-9999
20120531,13.137,1.0,474.192,156.603,1.0,346.282,1.0,4.631,1.0,96.167,1.0,10.8,1.0,2.652,0.395833,-9999,0.0,83.1160416667,1.0,320.927916667,1.0,28.8014583333,1.0,24.9879166667,1.0,394.78125,1.0,404.952,1.0,16.734,12.088,16.543,1.0,0.0,1.0,27.696,1.0,2.90448,1.0,23.0018,1.0,27.2429,19.4831,33.0465,1.66599,41.8941,1.0,49.6188,35.4854,60.1891,2.64004,2.67838,0.958333,0.102022,2.69764,2.70991,2.82015,0.958333,0.958333,0.916667,3.48702,3.51913,3.58566,3.70941,0.808642,0.681636,0.875742,1.00305,3.58514,3.42133,3.57688,3.6588,0.628246,0.595122,0.639293,0.687494,-9999,-9999
20120601,9.684,1.0,475.382,95.111,1.0,335.364,1.0,1.802,1.0,95.836,1.0,10.7,1.0,5.459,1.0,0.412916666667,1.0,56.486875,1.0,186.556458333,1.0,7.71208333333,1.0,8.59770833333,1.0,365.390416667,1.0,407.519,1.0,12.272,12.083,14.314,1.0,0.0,1.0,41.031,1.0,-28.2809,1.0,18.3,1.0,22.2397,15.5006,26.2915,1.33352,8.22675,1.0,9.99782,6.96826,11.8193,1.75493,2.96919,1.0,0.100928,2.96919,2.96919,2.96919,1.0,1.0,1.0,3.33777,3.24315,3.33777,3.34211,0.368576,0.273957,0.368576,0.372925,3.0256,2.99794,3.01263,3.12401,0.27898,0.265052,0.274863,0.30185,-9999,-9999
20120602,8.416,1.0,476.514,251.54,1.0,308.013,1.0,4.163,1.0,96.054,1.0,0.0,1.0,3.633,1.0,0.27170212766,0.979166666667,158.744375,1.0,478.938125,1.0,29.1604166667,1.0,32.2570833333,1.0,368.553125,1.0,406.729,1.0,11.885,11.971,12.985,1.0,0.0,1.0,41.711,1.0,-9.60427,1.0,67.6148,1.0,82.171,60.1632,97.1418,3.25029,45.5402,1.0,55.3442,40.5214,65.4273,2.77586,2.11213,1.0,0.102675,2.11479,2.11983,2.20086,1.0,1.0,1.0,3.30342,3.20401,3.22784,3.27967,1.19129,1.02685,1.06689,1.11977,2.78004,2.78591,2.79127,2.86823,0.621338,0.618155,0.628138,0.662393,-9999,-9999
20120603,10.547,1.0,477.587,97.442,1.0,347.653,1.0,2.709,1.0,95.49,1.0,13.7,1.0,1.788,0.8125,0.137368421053,0.791666666667,56.886875,1.0,199.890416667,1.0,12.806875,1.0,13.7695833333,1.0,374.43875,1.0,412.587,1.0,12.616,12.088,13.213,1.0,0.0,1.0,41.513,1.0,-1.53479,1.0,24.4729,1.0,29.7414,23.1404,35.16,2.22066,13.5674,1.0,16.4882,12.8287,19.4921,1.84688,2.82872,1.0,0.101135,2.82629,2.82973,2.8885,1.0,1.0,1.0,3.5835,3.51602,3.53631,3.56009,0.754782,0.632585,0.710019,0.731451,3.05159,3.04506,3.05649,3.09094,0.254428,0.253195,0.257229,0.271559,-9999,-9999
20120604,10.1,1.0,478.603,166.745,1.0,337.042,1.0,1.557,1.0,95.605,1.0,1.3,1.0,2.441,0.979167,0.186808510638,0.979166666667,107.895625,1.0,317.994375,1.0,15.4254166667,1.0,18.3666666667,1.0,377.52625,1.0,448.014,1.0,13.612,12.083,13.65,1.0,0.0,1.0,45.302,1.0,1.77844,1.0,45.0937,1.0,54.8016,46.0056,64.7859,2.81198,28.7683,1.0,34.9616,29.3501,41.3313,2.12569,2.63335,0.958333,0.100221,2.63304,2.6442,2.65994,0.958333,0.958333,1.0,3.51416,3.43548,3.45647,3.49767,0.880808,0.760191,0.804767,0.845344,2.84021,2.84335,2.85497,2.86429,0.505521,0.495587,0.503887,0.517263,-9999,-9999
20120605,7.768,1.0,479.557,124.679,1.0,333.731,1.0,2.216,1.0,96.01,1.0,5.7,1.0,4.483,0.854167,0.264242424242,0.6875,86.7785416667,1.0,237.676875,1.0,10.4139583333,1.0,12.7629166667,1.0,358.867916667,1.0,430.716,1.0,10.761,11.971,12.433,1.0,0.0,1.0,46.524,1.0,-21.2001,1.0,31.7053,1.0,38.5309,32.3464,45.5508,2.14121,19.4613,1.0,23.651,19.8549,27.96,2.05521,2.5458,1.0,0.101133,2.55824,2.56999,2.63391,1.0,1.0,1.0,3.23333,3.04591,3.19856,3.24636,0.687534,0.473152,0.506392,0.613484,2.34663,2.34186,2.36651,2.40267,0.442363,0.424093,0.432807,0.445784,-9999,-9999
20120606,9.397,1.0,480.453,192.101,1.0,309.051,1.0,4.111,1.0,95.764,1.0,0.1,1.0,3.564,1.0,0.244761904762,0.875,110.908958333,1.0,380.743541667,1.0,19.8022916667,1.0,24.5995833333,1.0,365.643958333,1.0,415.603,1.0,11.124,12.088,11.83,1.0,0.0,1.0,43.874,1.0,-3.30365,1.0,62.6649,1.0,77.454,72.0842,90.0303,3.45444,18.5902,1.0,22.9776,21.3846,26.7085,2.18426,2.63193,1.0,0.109691,2.63193,2.63264,2.66261,1.0,1.0,1.0,3.39721,3.24206,3.35339,3.41306,0.765279,0.57793,0.693998,0.765279,2.47159,2.43537,2.49543,2.53458,0.740838,0.703822,0.722684,0.748033,-9999,-9999
20120607,14.852,1.0,481.289,256.717,1.0,324.655,1.0,5.414,1.0,95.465,1.0,0.7,1.0,3.087,1.0,0.211914893617,0.979166666667,142.292708333,1.0,531.097291667,1.0,33.1425,1.0,39.75875,1.0,399.318333333,1.0,411.306,1.0,15.852,12.083,14.353,1.0,0.0,1.0,42.444,1.0,22.8072,1.0,66.3662,1.0,85.328,78.1948,98.7376,3.12793,34.5179,1.0,44.3802,40.6701,51.3547,2.85804,2.89549,1.0,0.114493,2.79926,2.89549,3.01286,1.0,1.0,1.0,3.97901,3.93162,3.97901,4.01167,1.08352,0.998803,1.08282,1.13539,3.20965,3.14398,3.24597,3.35293,1.04311,0.979766,1.00671,1.05738,-9999,-9999
20120608,17.161,1.0,482.064,232.304,1.0,337.121,1.0,7.74,1.0,95.508,1.0,0.0,1.0,4.434,1.0,0.319361702128,0.979166666667,121.770416667,1.0,476.592083333,1.0,32.6322916667,1.0,38.25,1.0,409.404791667,1.0,407.517,1.0,17.317,11.971,16.152,1.0,0.0,1.0,40.611,1.0,15.8645,1.0,55.8092,1.0,78.4458,65.7563,85.7111,3.07822,31.336,1.0,44.046,36.921,48.1253,2.8454,2.64675,1.0,0.108031,2.62487,2.63848,2.68938,1.0,1.0,1.0,4.20462,4.14655,4.20282,4.29582,1.55787,1.53331,1.55787,1.65735,3.54363,3.49294,3.56097,3.74348,1.07361,0.99618,1.08147,1.10393,-9999,-9999
20120609,14.52,1.0,482.779,249.871,1.0,311.875,1.0,7.576,1.0,96.0,1.0,0.1,1.0,3.692,1.0,0.277142857143,0.875,122.673333333,1.0,485.888125,1.0,35.0047916667,1.0,42.37625,1.0,396.6975,1.0,412.117,1.0,16.049,12.088,15.692,1.0,0.0,1.0,37.53,1.0,8.28635,1.0,47.1666,1.0,60.6428,55.5732,72.4378,2.78235,49.9169,1.0,64.179,58.8137,76.6617,3.12403,1.93291,0.979167,0.11857,1.85194,1.89978,1.92736,0.958333,0.979167,0.979167,3.86349,3.82522,3.85342,3.8736,1.93058,1.90604,1.93058,2.0333,2.85131,2.81831,3.00429,3.49765,1.15078,1.05043,1.16371,1.47319,-9999,-9999
20120610,12.334,1.0,483.433,159.828,1.0,328.054,1.0,5.504,1.0,95.795,1.0,0.0,1.0,1.441,1.0,0.137804878049,0.854166666667,70.0454166667,1.0,320.120208333,1.0,22.4591666667,1.0,28.3045833333,1.0,389.5325,1.0,417.961,1.0,15.59,12.083,15.268,1.0,0.0,1.0,34.585,1.0,8.13625,1.0,24.5611,1.0,31.5785,28.9386,37.7205,2.54975,36.121,1.0,46.4414,42.559,55.4742,2.61446,2.05508,1.0,0.12683,1.98295,2.10424,2.17401,0.958333,1.0,1.0,3.56491,3.47751,3.54379,3.57884,1.50982,1.24259,1.37327,1.57132,2.22489,2.20257,2.52673,3.56326,0.849311,0.824745,0.984537,1.71415,-9999,-9999
20120611,12.463,1.0,484.026,138.636,1.0,341.954,1.0,3.883,1.0,95.235,1.0,2.5,1.0,1.803,1.0,0.138260869565,0.958333333333,68.4027083333,1.0,278.223958333,1.0,18.4508333333,1.0,23.905,1.0,388.28125,1.0,422.94,1.0,15.422,11.971,15.309,1.0,0.0,1.0,32.403,1.0,7.0851,1.0,26.0955,1.0,33.5514,30.7465,39.4741,2.08057,27.2097,1.0,34.9839,32.0593,41.1595,2.53176,2.44852,1.0,0.126637,2.30258,2.47948,2.68016,1.0,1.0,1.0,3.51466,3.44087,3.50773,3.52903,1.06614,0.803404,0.952877,1.1009,2.36883,2.35003,2.62991,3.83857,0.703057,0.724679,0.796005,1.45471,-9999,-9999
20120612,13.851,1.0,484.557,274.82,1.0,304.254,1.0,5.83,1.0,95.016,1.0,0.0,1.0,1.956,1.0,0.167209302326,0.895833333333,131.446458333,1.0,551.82125,1.0,35.84375,1.0,49.3802083333,1.0,398.246041667,1.0,410.321,1.0,17.255,12.088,15.898,1.0,0.0,1.0,30.738,1.0,15.2094,1.0,61.9447,1.0,79.6433,72.9853,93.7025,4.16995,56.35,1.0,72.45,66.3934,85.2394,3.31089,1.92393,1.0,0.132839,1.76603,1.92393,1.98624,1.0,1.0,1.0,3.65043,3.62531,3.65043,3.68523,1.7265,1.66489,1.7265,1.82688,3.16122,3.21827,3.37726,4.21393,1.55203,1.50451,1.68011,2.11703,-9999,-9999
20120613,12.059,1.0,485.027,103.445,1.0,353.057,1.0,2.244,1.0,95.685,1.0,19.8,1.0,3.007,1.0,0.248636363636,0.916666666667,55.985625,1.0,206.7075,1.0,13.4714583333,1.0,18.415625,1.0,382.100208333,1.0,414.066,1.0,14.647,12.083,15.027,1.0,0.0,1.0,29.736,1.0,-3.78854,1.0,15.1912,1.0,19.5315,17.8987,22.8919,1.75283,31.2998,1.0,40.2427,36.8785,47.1664,2.57754,2.23856,1.0,0.121076,2.14964,2.23856,2.29144,1.0,1.0,1.0,3.55134,3.46601,3.53478,3.55134,1.31278,1.17562,1.25326,1.34306,2.86338,2.88171,2.94378,3.4831,0.884225,0.876626,0.925267,1.24611,-9999,-9999
20120614,9.892,1.0,485.435,122.758,1.0,341.025,1.0,1.454,1.0,96.467,1.0,3.5,1.0,2.064,0.979167,0.160909090909,0.916666666667,71.8004166667,1.0,239.051041667,1.0,10.029375,1.0,18.1070833333,1.0,373.874375,1.0,436.694,0.979167,13.796,11.971,14.146,1.0,0.0,1.0,44.909,1.0,-2.16833,1.0,10.1048,0.979167,12.9919,11.9058,15.2853,1.38925,22.8448,0.979167,29.3719,26.9165,34.5569,2.13443,2.09644,0.625,0.135757,2.03073,2.09644,2.15614,0.583333,0.625,0.625,3.39988,3.21438,3.35641,3.39988,1.30344,1.04064,1.2075,1.32832,2.23369,2.27905,2.35636,2.54833,0.945144,0.92501,0.975216,1.10262,-9999,-9999
20120615,14.956,1.0,485.781,283.164,1.0,314.407,1.0,6.737,1.0,96.484,1.0,0.0,1.0,3.515,0.9375,0.278333333333,0.875,154.237083333,1.0,577.102708333,1.0,28.6127083333,1.0,47.4020833333,1.0,395.931458333,1.0,406.905,1.0,15.86,12.088,15.115,1.0,0.0,1.0,42.126,1.0,13.0742,1.0,40.5889,1.0,56.8046,47.8232,63.1522,5.06745,30.6364,1.0,42.876,36.0969,47.6671,3.66135,1.78737,0.9375,0.157584,1.79298,1.82063,1.86191,0.9375,0.9375,0.833333,4.04312,3.99191,4.00815,4.04714,2.25574,2.14927,2.21517,2.22501,3.10608,3.1164,3.1544,3.19439,1.98509,1.85072,1.91144,1.9356,-9999,-9999
