TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20040802,30.511,1.0,455.427,305.097,1.0,405.207,0.0,19.557,1.0,97.456,1.0,0.0,1.0,5.297,1.0,0.338479166667,1.0,153.8535625,1.0,626.845375,1.0,-9999,0.0,51.7228333333,1.0,508.022833333,1.0,380.143,1.0,28.924,0.916667,17.33,0.875,6.35052,0.916667,53.4391,0.979167,54.4959,54.3476,57.6159,5.21569,74.3633,1.0,75.8338,75.6275,80.1755,5.1959,2.58834,0.979167,0.163702,2.50212,2.56568,2.86336,1.0,0.979167,0.958333,2.79081,2.79081,2.92233,3.17103,0.360229,0.245149,0.304872,0.390448,3.00657,3.03419,3.10804,3.44113,0.169225,0.120767,0.289834,1.23547,-9999,-9999
20040803,31.844,1.0,454.023,313.531,1.0,408.419,0.0,25.202,1.0,97.158,1.0,0.0,1.0,6.664,1.0,0.424416666667,1.0,159.884375,1.0,639.200708333,1.0,-9999,0.0,50.1447083333,1.0,509.6850625,1.0,375.595,1.0,29.699,0.958333,16.913,0.958333,9.1136,0.958333,56.9447,1.0,60.1605,57.9128,61.3954,5.26433,82.8685,1.0,87.5483,84.2773,89.3454,5.13903,2.96027,1.0,0.15368,2.93734,2.93734,3.06542,1.0,1.0,1.0,2.89459,2.83608,2.9441,3.21027,0.151238,-0.088559,0.0067632,0.144682,3.2042,3.19543,3.33789,3.69574,0.493229,0.315923,0.797908,0.979443,-9999,-9999
20040804,30.149,1.0,452.588,302.633,1.0,414.91,0.0,18.257,1.0,97.242,1.0,0.1,1.0,5.226,0.854167,0.3338125,1.0,158.975416667,1.0,626.061625,1.0,-9999,-9999,40.503375,1.0,514.319979167,1.0,370.737,1.0,31.722,0.979167,17.969,0.8125,12.9245,0.916667,37.7115,1.0,39.8412,38.3527,41.2892,5.23666,106.032,1.0,112.02,107.835,116.091,5.82447,2.2924,1.0,0.156592,2.04179,2.11278,2.351,1.0,1.0,1.0,2.63724,2.53928,2.6796,2.86406,0.523291,0.504016,0.527221,0.550169,2.76937,2.87288,3.09166,3.52052,0.642116,0.516837,0.985084,1.05562,-9999,-9999
20040805,24.142,1.0,451.125,268.737,1.0,382.173,0.0,10.059,1.0,97.885,1.0,0.0,1.0,4.332,1.0,0.3083125,1.0,124.085458333,1.0,546.6145625,1.0,-9999,0.0,38.3269375,1.0,472.906020833,1.0,371.027,1.0,28.027,1.0,19.679,0.958333,-5.26048,1.0,30.4947,1.0,32.8781,31.0977,42.8355,5.74068,97.8004,1.0,105.444,99.7344,137.379,6.85771,1.59759,1.0,0.155383,1.32449,1.48874,1.83262,1.0,1.0,0.958333,1.92256,1.79199,1.96701,2.06223,0.381611,0.277029,0.384182,0.473544,1.77715,1.86647,2.31131,2.71295,0.630527,0.489006,0.831093,1.13033,-9999,-9999
20040806,21.252,1.0,449.632,164.308,1.0,364.504,0.0,8.5,1.0,97.885,1.0,0.0,1.0,2.952,0.958333,0.191354166667,1.0,66.3128958333,1.0,344.257333333,1.0,-9999,0.0,23.9003958333,1.0,446.398791667,1.0,369.762,1.0,25.102,1.0,17.698,1.0,-8.56383,1.0,16.9656,1.0,18.2917,17.3011,23.1155,4.54201,56.4591,1.0,60.8719,57.5756,76.9247,4.54398,2.3602,0.75,0.15756,2.23814,2.3602,2.61638,0.75,0.75,0.729167,1.62974,1.47953,1.6693,1.77896,-0.685186,-0.863937,-0.771914,-0.685186,1.31188,1.31188,1.82056,2.22487,0.439762,0.281732,0.638143,0.847826,-9999,-9999
20040807,23.68,1.0,448.11,196.696,1.0,384.742,0.0,11.688,1.0,97.592,1.0,0.0,1.0,2.989,0.9375,0.211104166667,1.0,100.709791667,1.0,407.786854167,1.0,-9999,0.0,28.2120416667,1.0,470.305541667,1.0,367.074,1.0,26.235,1.0,17.305,1.0,-0.286938,1.0,16.3792,1.0,17.9331,16.7031,23.0077,3.90754,77.296,1.0,84.6289,78.8245,108.577,4.75123,2.24299,0.916667,0.155429,2.22426,2.36646,2.45186,0.979167,0.895833,0.833333,1.89849,1.67474,1.96916,2.2316,-0.187883,-0.548402,-0.281572,-0.141724,1.33768,1.33768,1.66991,1.98027,0.159847,0.0931967,0.245536,0.317364,-9999,-9999
20040808,24.455,1.0,446.558,214.51,1.0,401.259,0.0,11.208,1.0,97.712,1.0,0.0,1.0,4.111,1.0,0.284083333333,1.0,108.098125,1.0,439.87725,1.0,-9999,0.0,31.8400851064,0.979166666667,473.601229167,1.0,356.605,1.0,26.902,1.0,16.803,1.0,1.79963,1.0,14.6118,1.0,15.9979,14.9007,21.1719,5.43539,89.9098,1.0,98.4394,91.6878,130.276,6.32498,1.81645,1.0,0.156568,1.51709,1.73749,2.23429,1.0,1.0,0.833333,1.98214,1.7027,2.07458,2.45594,0.393493,0.166282,0.246535,0.402534,1.3382,1.33805,1.52706,1.71592,0.0227459,0.0,0.0501668,0.0872494,-9999,-9999
20040809,26.049,1.0,444.979,269.223,1.0,394.434,0.0,14.318,1.0,97.958,1.0,0.6,1.0,2.233,0.604167,0.197568181818,0.916666666667,131.781875,1.0,565.610791667,1.0,-9999,0.0,36.728,1.0,488.950166667,1.0,367.759,1.0,28.482,1.0,16.336,1.0,9.36556,1.0,38.2821,1.0,52.1588,40.444,56.932,4.51004,73.5271,1.0,100.18,77.6793,109.347,5.01446,2.05868,0.833333,0.157844,1.62423,1.91333,2.36252,0.854167,0.854167,0.770833,2.20597,1.87417,2.325,2.91415,0.50361,0.201245,0.386513,0.688378,1.54406,1.49795,1.61816,1.7435,0.00822267,0.0,0.0179039,0.0271505,-9999,-9999
20040810,25.596,1.0,443.37,257.57,1.0,397.906,0.0,12.061,1.0,97.76,1.0,34.0,1.0,3.331,0.708333,0.276688888889,0.9375,139.077468085,0.979166666667,621.489073171,0.854166666667,-9999,0.0,35.5800416667,1.0,488.4611875,1.0,376.595,1.0,28.795,1.0,19.861,1.0,0.620437,1.0,38.2836,1.0,44.8204,40.4456,55.4716,11.8777,89.7214,1.0,105.041,94.7883,130.003,8.07504,1.71992,0.9375,0.155334,1.41226,1.58821,2.32192,0.979167,0.979167,0.9375,2.18425,1.86727,2.28658,2.96112,0.779476,0.434479,0.618705,0.980114,1.65916,1.55955,1.65916,1.74073,0.0,0.0,0.0,0.0,-9999,-9999
20040811,20.202,1.0,441.733,255.153,1.0,370.069,0.0,6.017,1.0,97.971,1.0,26.1,1.0,4.042,0.833333,0.243829787234,0.979166666667,136.509145833,1.0,603.573878049,0.854166666667,-9999,-9999,33.4612916667,1.0,428.4243125,1.0,382.101,0.979167,23.218,1.0,40.809,1.0,-22.8755,1.0,91.8291,0.979167,113.328,97.015,133.057,6.75664,19.7292,0.979167,24.348,20.8433,28.5868,3.23923,2.74568,0.854167,0.141004,2.65421,2.73669,2.80693,0.833333,0.854167,0.895833,1.60741,1.37818,1.65865,2.11926,-1.03029,-1.30622,-1.04131,-0.741472,1.51637,1.29306,1.36691,1.52864,0.0,0.0,0.0,0.0,-9999,-9999
20040812,19.423,1.0,440.068,227.482,1.0,350.065,0.0,5.342,1.0,98.008,1.0,3.6,1.0,2.559,0.583333,0.149409090909,0.916666666667,111.936875,1.0,462.219479167,1.0,-9999,0.0,31.1847291667,1.0,422.916416667,1.0,387.408,1.0,22.033,1.0,39.846,1.0,-18.7431,1.0,67.1114,1.0,78.5703,70.9014,97.242,5.86261,20.4087,1.0,23.8934,21.5613,29.5715,3.08231,2.4942,0.8125,0.135713,2.45236,2.50639,2.60878,0.791667,0.8125,0.9375,1.55457,1.33974,1.58905,2.07126,-0.876732,-1.07049,-0.91428,-0.543397,1.61099,1.39336,1.50018,1.61628,0.0,0.0,0.0,0.0,-9999,-9999
20040813,20.606,1.0,438.375,284.842,1.0,349.543,0.0,8.539,1.0,98.181,1.0,0.0,1.0,1.546,0.458333,0.102463414634,0.854166666667,151.780833333,1.0,573.4279375,1.0,-9999,0.0,38.9080833333,1.0,433.0001875,1.0,388.346,1.0,22.733,1.0,35.865,1.0,-8.02306,1.0,95.3353,1.0,116.309,102.787,138.137,7.1196,21.9532,1.0,26.7828,23.669,31.8094,4.00728,2.31859,0.916667,0.135336,2.31072,2.36164,2.46412,0.916667,0.979167,0.854167,1.70892,1.48337,1.72739,2.34297,-0.549183,-0.815394,-0.618147,-0.11501,1.92913,1.79955,1.88381,1.93683,0.0,0.0,0.0,0.0,-9999,-9999
20040814,21.087,1.0,436.654,267.681,1.0,348.188,0.0,8.321,1.0,98.29,1.0,0.0,1.0,2.26,0.645833,0.158024390244,0.854166666667,148.3241875,1.0,543.978125,1.0,-9999,0.0,37.6728958333,1.0,434.812229167,1.0,389.536,1.0,23.089,1.0,30.805,1.0,-10.1996,1.0,89.7116,1.0,110.714,98.2225,129.989,7.44791,19.6934,1.0,24.3039,21.5617,28.535,5.24352,2.10939,0.895833,0.137986,2.08611,2.1248,2.24688,0.979167,0.916667,0.854167,1.78537,1.55887,1.78537,2.49506,-0.285518,-0.458207,-0.347594,0.248177,2.01171,1.92175,1.99871,2.04112,0.0,0.0,0.0,0.0,-9999,-9999
20040815,19.568,1.0,434.906,164.169,1.0,368.897,0.0,4.757,1.0,98.388,1.0,0.0,1.0,3.379,1.0,0.2089375,1.0,84.3258333333,1.0,338.638375,1.0,-9999,0.0,25.3497916667,1.0,421.2638125,1.0,371.238,1.0,21.015,1.0,28.403,1.0,-19.2879,1.0,54.4604,1.0,70.8935,60.8701,80.9918,5.53922,11.9299,1.0,15.5297,13.334,17.7418,2.39755,2.21718,0.9375,0.136167,2.21718,2.26296,2.31702,0.9375,0.958333,0.916667,1.63114,1.43507,1.59506,2.27367,-0.610574,-0.756191,-0.645405,-0.119663,1.77372,1.66736,1.78742,1.90664,0.0,0.0,0.0,0.0,-9999,-9999
20040816,23.86,1.0,433.13,239.211,1.0,388.612,0.0,9.114,1.0,98.05,1.0,6.0,1.0,4.779,0.9375,0.257458333333,1.0,137.853854167,1.0,488.1563125,1.0,-9999,0.0,34.5563333333,1.0,440.1925,1.0,372.73,1.0,22.671,1.0,27.906,1.0,-3.328,1.0,95.4365,0.979167,124.234,106.669,141.93,6.99057,-2.95935,1.0,-3.85232,-4.40106,-3.30766,2.34524,2.31871,0.979167,0.135859,2.29949,2.35088,2.43386,1.0,1.0,0.979167,2.15866,1.91007,2.12492,3.17347,-0.139861,-0.348527,-0.2203,0.622353,2.83724,2.03981,2.14854,2.77339,0.0,0.0264274,0.0700602,0.521736,-9999,-9999
20040817,26.082,1.0,431.327,295.922,1.0,381.39,0.0,15.386,1.0,97.744,1.0,0.0,1.0,4.792,1.0,0.289645833333,1.0,164.333541667,1.0,599.253166667,1.0,-9999,0.0,48.7202083333,1.0,451.431270833,1.0,370.18,1.0,23.731,1.0,27.188,1.0,-0.689312,1.0,148.52,1.0,193.335,173.879,220.875,11.1422,-7.56475,1.0,-9.84737,-11.2501,-8.85639,6.61827,2.2959,0.9375,0.144025,2.05668,2.20953,2.54842,0.979167,0.979167,0.6875,2.55328,2.25148,2.52601,3.73766,0.363392,0.190646,0.383138,1.06414,4.82102,2.2151,2.45937,3.16246,0.0,0.0674121,0.137834,0.723971,-9999,-9999
20040818,26.519,1.0,429.497,292.216,1.0,383.487,0.0,16.369,1.0,97.379,1.0,0.0,1.0,6.016,1.0,0.321333333333,1.0,140.035833333,1.0,591.315833333,1.0,-9999,-9999,61.0309791667,1.0,458.365625,1.0,370.15,1.0,24.954,1.0,26.448,1.0,0.096875,1.0,104.416,1.0,135.922,122.244,155.284,8.24487,8.97673,1.0,11.6854,10.5095,13.3499,3.79325,2.38976,1.0,0.141346,2.19502,2.35132,2.72695,1.0,1.0,1.0,3.01727,2.73123,3.01727,3.88373,0.802901,0.528198,0.658384,1.0251,5.33767,2.33927,2.62014,3.57533,0.070606,0.107483,0.262976,1.04065,-9999,-9999
20040819,21.257,1.0,427.64,88.632,1.0,409.331,0.0,3.013,1.0,97.506,1.0,18.9,1.0,3.047,0.6875,0.203837209302,0.895833333333,36.2795833333,1.0,197.940979167,1.0,-9999,0.0,12.1983913043,0.958333333333,432.324104167,1.0,381.95,1.0,23.15,1.0,28.322,1.0,-17.2073,1.0,36.8865,1.0,45.5222,42.8907,54.8565,2.95889,10.968,1.0,13.5358,12.7534,16.3113,2.33777,2.31951,1.0,0.134358,2.26509,2.30224,2.64923,1.0,1.0,0.895833,2.31545,2.21346,2.37462,2.65091,0.114405,-0.0783041,0.0359789,0.109971,3.81382,1.99648,2.12711,3.2324,0.0665746,0.0663753,0.260659,1.05488,-9999,-9999
20040820,19.075,1.0,425.757,185.124,1.0,380.139,0.0,5.876,1.0,97.719,1.0,0.0,1.0,2.879,0.9375,0.193543478261,0.958333333333,99.6679791667,1.0,433.432465116,0.895833333333,-9999,0.0,24.5179583333,1.0,422.596354167,1.0,366.697,1.0,21.469,1.0,29.007,1.0,-19.9185,1.0,79.8004,1.0,98.2689,90.0251,115.628,4.73918,18.2216,1.0,22.4386,20.5563,26.4024,2.76942,1.79302,0.958333,0.136624,1.6905,1.77955,2.0775,0.979167,0.979167,0.9375,1.99148,1.92514,2.01295,2.18426,0.229561,0.104814,0.214389,0.27792,2.8444,1.79464,1.89982,2.85186,0.224041,0.201685,0.483792,1.26932,-9999,-9999
20040821,21.359,1.0,423.848,294.832,1.0,352.576,0.0,9.051,1.0,97.723,1.0,0.0,1.0,1.605,0.645833,0.118725,0.833333333333,159.136041667,1.0,614.711893617,0.979166666667,-9999,0.0,42.6623125,1.0,435.991229167,1.0,388.798,1.0,22.654,1.0,27.683,1.0,-4.39154,1.0,105.398,1.0,128.585,117.802,152.717,6.43488,20.2244,1.0,24.6737,22.6047,29.3044,3.42077,1.74648,0.854167,0.136924,1.66558,1.74453,1.79781,0.875,0.875,0.791667,2.28553,2.23841,2.32704,2.50222,0.589785,0.535776,0.576419,0.621811,2.35984,1.88069,1.99939,2.41654,0.49047,0.359545,0.635953,0.965313,-9999,-9999
20040822,24.074,1.0,421.912,275.608,1.0,389.231,0.0,8.54,1.0,97.242,1.0,0.0,1.0,4.188,1.0,0.245916666667,1.0,150.298708333,1.0,584.896680851,0.979166666667,-9999,0.0,51.7537083333,1.0,449.952625,1.0,391.481,1.0,24.088,1.0,26.599,1.0,-2.00135,1.0,85.6748,1.0,100.303,95.7584,111.527,6.14083,14.4261,1.0,16.8893,16.124,18.7791,3.41598,1.95832,1.0,0.173817,1.95284,1.9662,2.04434,1.0,1.0,0.8125,2.6333,2.6134,2.67431,2.86556,0.73999,0.631725,0.673006,0.73999,2.06212,1.97299,2.05876,2.18657,0.590118,0.381136,0.590182,0.844691,-9999,-9999
20040823,27.132,1.0,419.951,253.597,1.0,405.0,0.0,10.541,1.0,96.913,1.0,0.1,1.0,6.04,0.9375,0.3545,1.0,124.354604167,1.0,528.1065,1.0,-9999,0.0,53.2149583333,1.0,467.268854167,1.0,381.073,1.0,26.358,1.0,26.221,1.0,0.913063,1.0,94.8719,1.0,110.315,104.812,117.083,6.52932,16.8623,1.0,19.6071,18.6291,20.81,3.33955,1.84593,1.0,0.148418,1.83408,1.88696,1.93932,1.0,1.0,0.979167,3.02821,3.02934,3.0665,3.26502,1.25473,1.17241,1.19681,1.32329,1.98417,1.9529,2.10924,2.25792,0.66508,0.340768,0.54788,0.665151,-9999,-9999
20040824,29.324,1.0,417.965,279.38,1.0,412.518,0.0,15.042,1.0,96.819,1.0,0.0,1.0,7.415,1.0,0.418729166667,1.0,130.849166667,1.0,572.2321875,1.0,-9999,0.0,61.817375,1.0,483.382458333,1.0,377.046,1.0,28.084,1.0,25.905,1.0,5.23708,1.0,72.3751,1.0,84.1559,79.9584,89.3191,7.45011,29.6297,1.0,34.4526,32.7342,36.5664,4.2922,2.25378,1.0,0.144456,2.25378,2.25378,2.25378,1.0,1.0,1.0,3.32229,3.3358,3.36452,3.51615,1.1297,1.08202,1.11315,1.23736,2.21074,1.97468,2.20357,2.32268,0.862661,0.427405,0.782264,0.862752,-9999,-9999
20040825,30.444,1.0,415.953,236.826,1.0,402.99,0.0,21.718,1.0,96.869,1.0,0.0,1.0,7.212,1.0,0.423270833333,1.0,97.2725,1.0,482.8515,1.0,-9999,-9999,53.0984791667,1.0,485.4455625,1.0,377.179,1.0,28.528,1.0,25.629,1.0,-4.49065,1.0,68.4627,1.0,79.079,75.6361,84.4908,4.54838,19.0548,1.0,22.0096,21.0513,23.5158,3.61376,1.72921,1.0,0.143902,1.71249,1.72921,1.73617,1.0,1.0,1.0,3.35897,3.35897,3.37153,3.48753,1.7017,1.62758,1.64232,1.77546,2.77749,2.07379,2.31864,2.6621,0.848483,0.394147,0.878331,1.12091,-9999,-9999
20040826,30.607,1.0,413.917,287.059,1.0,406.966,0.0,18.885,1.0,96.869,1.0,0.0,1.0,9.062,1.0,0.506729166667,1.0,126.053708333,1.0,588.091895833,1.0,-9999,0.0,65.4182083333,1.0,492.799854167,1.0,372.251,1.0,28.903,1.0,25.198,1.0,-0.783917,1.0,65.6679,1.0,75.8317,72.5485,80.8657,3.99438,46.7639,1.0,54.0018,51.6637,57.5866,3.6087,1.44878,1.0,0.14753,1.44878,1.44878,1.46054,1.0,1.0,1.0,3.14376,3.11038,3.15493,3.26893,1.76863,1.6616,1.70615,1.80069,3.15092,2.02245,2.30761,3.14902,1.15839,0.482864,1.27616,1.60496,-9999,-9999
20040827,30.409,1.0,411.856,270.846,1.0,419.45,0.0,21.028,1.0,97.171,1.0,0.0,1.0,7.002,0.895833,0.424479166667,1.0,124.91125,1.0,558.511333333,1.0,-9999,0.0,61.2661041667,1.0,496.852604167,1.0,369.442,1.0,29.769,1.0,24.721,1.0,6.95875,1.0,71.8731,1.0,82.9972,79.4038,88.5069,3.2227,49.7866,1.0,57.4923,55.0031,61.3089,3.64276,1.18591,1.0,0.150304,1.18591,1.19419,1.19896,1.0,1.0,1.0,2.86472,2.84066,2.87326,2.98418,1.74632,1.62704,1.68734,1.78442,3.34766,1.97674,2.23645,3.34766,1.22141,0.478345,1.33529,1.69847,-9999,-9999
20040828,23.595,1.0,409.771,264.186,1.0,381.763,0.0,11.838,1.0,97.792,1.0,0.2,1.0,4.202,0.916667,0.2745625,1.0,105.978957447,0.979166666667,538.3889375,1.0,-9999,0.0,60.6095833333,1.0,461.763229167,1.0,367.764,1.0,27.991,1.0,23.878,1.0,-5.47206,1.0,71.5794,1.0,81.9716,79.0794,88.1453,4.94345,45.7427,1.0,52.3839,50.5355,56.3291,4.1222,0.468309,0.791667,0.211749,0.284225,0.464608,0.625555,0.895833,0.833333,0.75,1.84101,1.75494,1.83497,1.84712,1.32537,1.21742,1.36483,1.46217,2.69942,1.56431,1.76162,2.69881,1.31991,0.495156,1.39764,1.95005,-9999,-9999
20040829,22.749,1.0,407.662,289.794,1.0,350.154,0.0,13.637,1.0,97.796,1.0,0.0,1.0,1.562,0.541667,0.117547619048,0.875,108.193395833,1.0,590.064125,1.0,-9999,0.0,66.2474375,1.0,462.8361875,1.0,384.787,0.979167,27.567,1.0,23.046,1.0,-1.06485,1.0,56.4864,1.0,63.724,61.9455,65.681,3.11212,38.1279,1.0,43.0132,41.8127,44.3342,3.56413,0.153868,0.5625,0.22811,0.0689056,0.153868,0.248084,0.625,0.5625,0.625,1.60574,1.50434,1.60339,1.6152,1.41613,1.39514,1.43868,1.47784,2.33833,1.45,1.68976,2.33254,1.58115,0.558319,1.60708,2.10213,-9999,-9999
20040830,23.289,1.0,405.529,192.583,1.0,373.89,0.0,12.366,1.0,98.01,1.0,0.0,1.0,2.088,0.666667,0.130261904762,0.875,64.6108541667,1.0,393.9295,1.0,-9999,0.0,44.1335625,1.0,453.702041667,1.0,382.573,1.0,26.444,1.0,22.328,1.0,-8.43119,1.0,38.6708,1.0,43.6257,42.4081,44.9655,3.08833,27.9343,1.0,31.5135,30.6339,32.4813,3.36577,1.12537,0.645833,0.147239,0.863349,1.09554,1.48508,0.708333,0.6875,0.645833,1.48471,1.43253,1.47336,1.48471,0.31738,0.0703912,0.411905,0.512887,2.15112,1.40848,1.60713,2.06143,1.16017,0.416233,1.17396,1.55665,-9999,-9999
20040831,25.015,1.0,403.374,268.306,1.0,377.818,0.0,16.261,1.0,98.254,1.0,0.0,1.0,2.562,0.604167,0.140875,0.833333333333,114.169666667,1.0,554.108375,1.0,-9999,0.0,61.8736666667,1.0,467.977520833,1.0,372.944,1.0,27.347,1.0,21.82,1.0,0.520188,1.0,54.8143,1.0,62.7725,60.1117,67.5002,4.45241,32.2618,1.0,36.9458,35.3797,39.7283,4.60672,0.391458,0.75,0.186767,0.0672877,0.335369,0.597614,0.75,0.770833,0.75,1.54971,1.43219,1.4658,1.55934,1.06196,1.01182,1.30884,1.44169,2.09012,1.40779,1.69041,1.77862,1.7219,0.565431,1.72209,1.97147,-9999,-9999
20040901,25.524,1.0,401.196,215.598,1.0,383.903,0.0,16.485,1.0,98.177,1.0,0.0,1.0,1.743,0.541667,0.1331,0.833333333333,81.8750416667,1.0,441.792104167,1.0,-9999,-9999,49.430875,1.0,466.790270833,1.0,379.847,1.0,27.686,1.0,21.134,1.0,-0.0384167,1.0,51.156,1.0,58.5831,56.0999,60.8191,4.51654,19.7606,1.0,22.6295,21.6703,23.4932,3.23634,1.06932,0.75,0.11729,0.552541,0.97947,1.13295,0.9375,0.895833,0.770833,1.50146,1.30818,1.43504,1.52133,0.255057,0.187503,0.592842,0.895404,1.86212,1.35934,1.47889,1.63267,1.36176,0.482367,1.39491,1.66499,-9999,-9999
20040902,24.277,1.0,398.995,249.741,1.0,376.127,0.0,13.51,1.0,97.683,1.0,0.0,1.0,3.5,0.895833,0.222326086957,0.958333333333,101.73625,1.0,505.414958333,1.0,-9999,0.0,58.7626875,1.0,461.5133125,1.0,374.985,1.0,26.89,1.0,20.308,1.0,-4.69125,1.0,45.9245,1.0,52.592,50.3627,57.2105,3.39105,47.0103,1.0,53.8355,51.5535,58.5632,4.25313,0.399998,0.75,0.18589,0.0512272,0.406861,0.531326,0.729167,0.729167,0.75,1.32671,1.0311,1.29069,1.36777,0.672506,0.561844,0.902199,1.26546,1.46354,1.03598,1.24855,1.42864,1.38078,0.550257,1.48398,1.76971,-9999,-9999
20040903,24.488,1.0,396.771,267.135,1.0,374.79,0.0,14.193,1.0,97.479,1.0,0.0,1.0,4.794,0.979167,0.273166666667,1.0,108.268958333,1.0,529.415333333,1.0,-9999,0.0,64.1375208333,1.0,458.9216875,1.0,366.493,1.0,26.291,1.0,19.538,1.0,-3.25898,1.0,49.7334,1.0,56.9539,50.872,61.9554,4.21776,49.2365,1.0,56.3849,50.3638,61.3364,5.45125,-0.701274,0.895833,0.262945,-0.997963,-0.691744,-0.602296,0.8125,0.916667,1.0,1.25981,0.858025,1.25138,1.32202,1.6286,1.46126,2.0871,2.2602,1.14428,0.875877,1.08315,1.29855,1.27282,0.595591,1.3922,1.68215,-9999,-9999
20040904,26.035,1.0,394.526,267.449,1.0,389.083,0.0,14.28,1.0,97.523,1.0,0.0,1.0,4.829,1.0,0.295145833333,1.0,116.533,1.0,538.369041667,1.0,-9999,0.0,63.2791458333,1.0,470.649833333,1.0,367.656,1.0,27.13,1.0,18.897,1.0,4.64015,1.0,46.6844,1.0,53.4623,47.7532,58.1572,4.02976,53.1647,1.0,60.8834,54.3819,66.23,5.42595,-0.464812,0.791667,0.240485,-0.529524,-0.464812,-0.415516,0.958333,0.791667,0.958333,1.29545,0.791706,1.29545,1.38298,1.36439,1.21617,1.69291,1.90074,0.850507,0.766381,0.866214,1.28799,1.07314,0.627822,1.11931,1.20785,-9999,-9999
20040905,26.452,1.0,392.26,214.025,1.0,409.955,0.0,12.547,1.0,97.206,1.0,7.8,1.0,6.187,0.916667,0.346125,1.0,93.2260212766,0.979166666667,460.634434783,0.958333333333,-9999,0.0,49.5463958333,1.0,468.801041667,1.0,381.053,1.0,26.903,1.0,18.26,1.0,1.59829,1.0,22.5182,1.0,25.7875,23.0338,28.0521,3.17095,82.7946,1.0,94.8151,84.6902,103.141,5.36035,1.61418,0.729167,0.162536,1.53409,1.62611,1.79737,1.0,0.958333,0.458333,1.2834,0.738323,1.2834,1.33561,-0.752727,-1.07502,-0.256344,-0.187684,0.755736,0.769914,0.843365,1.19806,0.704541,0.528216,0.719915,0.749434,-9999,-9999
20040906,22.015,1.0,389.973,284.373,1.0,344.005,0.0,13.828,1.0,97.835,1.0,0.0,1.0,3.602,0.958333,0.208,0.979166666667,121.87575,1.0,568.655979167,1.0,-9999,0.0,58.0860833333,1.0,433.908625,1.0,389.567,1.0,23.913,1.0,17.392,1.0,-16.7462,1.0,71.6694,1.0,80.7633,72.8796,89.2822,4.4993,23.664,1.0,26.6667,24.0636,29.4795,4.59939,0.285907,0.8125,0.16697,0.263344,0.348807,0.463956,0.833333,0.895833,0.833333,0.980513,0.557406,0.979705,1.00684,0.323447,0.323447,0.490828,0.592089,0.773875,0.824441,0.898094,0.981764,0.712265,0.585457,0.744548,0.817599,-9999,-9999
20040907,20.644,1.0,387.665,282.744,1.0,333.966,0.0,12.682,1.0,98.123,1.0,0.0,1.0,3.057,0.895833,0.202404255319,0.979166666667,107.335270833,1.0,565.456791667,1.0,-9999,0.0,62.7361666667,1.0,433.227875,1.0,394.328,1.0,23.244,1.0,16.98,1.0,-15.5094,1.0,49.0512,1.0,55.2752,48.0027,61.1056,3.87218,45.9988,1.0,51.8355,45.0156,57.3031,3.87367,-0.033708,0.854167,0.14302,-0.070856,-0.0265992,-0.0150907,0.854167,0.854167,0.854167,0.878498,0.514716,0.868399,0.886082,0.548423,0.548423,0.903839,1.00745,0.848266,0.800626,0.981651,1.02166,0.60399,0.529375,0.613153,0.655488,-9999,-9999
20040908,19.644,1.0,385.338,281.696,1.0,329.976,0.0,12.228,1.0,98.046,1.0,0.0,1.0,2.39,0.666667,0.150477272727,0.916666666667,105.010416667,1.0,562.4638125,1.0,-9999,-9999,62.894375,1.0,431.989208333,1.0,396.402,1.0,23.286,1.0,16.763,1.0,-11.0831,1.0,43.3264,1.0,48.5524,41.6755,51.5104,3.07433,54.322,1.0,60.8743,52.2522,64.5831,3.55018,0.164435,0.854167,0.112126,0.058059,0.0925505,0.174999,0.875,1.0,0.833333,0.80306,0.494663,0.795916,0.821534,0.330227,0.330227,0.710562,0.762146,0.92501,0.753662,1.01073,1.0873,0.601554,0.422645,0.459918,0.605733,-9999,-9999
