TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20111123,0.542,1.0,103.234,57.35,1.0,249.367,1.0,0.361,1.0,100.708,1.0,0.0,1.0,0.937,0.583333,0.0626398181818,0.6875,-13.168125,1.0,86.8231914894,0.979166666667,-9999,0.0,5.59666666667,1.0,16.1495833333,1.0,7.97604166667,1.0,312.143125,1.0,-9999,-9999,1.035,1.232,2.524,3.303,4.246,6.301,1.0,1.0,1.0,1.0,1.0,1.0,13.413,15.433,22.73,23.713,0.958333,1.0,1.0,1.0,-4.34938,1.0,1.84472,1.0,1.82686,1.49111,3.68516,0.590594,9.55322,1.0,9.4607,7.72197,19.0842,3.27042,-0.289263,0.6875,0.0579243,-0.367665,-0.240873,-0.0713864,0.708333,0.6875,0.979167,0.337889,0.331592,0.339552,0.407967,0.578763,0.311602,0.538744,0.707217,0.1573,0.154977,0.241093,0.444556,0.4363,0.417458,0.46562,0.504585,-9999,-9999
20111124,2.406,1.0,101.642,47.067,1.0,258.725,1.0,0.948,1.0,101.205,1.0,0.0,1.0,1.564,1.0,0.113104454545,0.6875,-15.7827083333,1.0,75.916875,1.0,-9999,0.0,3.876875,1.0,30.835625,1.0,6.77916666667,1.0,314.795625,1.0,-9999,-9999,1.363,1.545,2.45,3.132,3.964,6.071,1.0,1.0,1.0,1.0,1.0,1.0,13.509,15.417,22.719,23.704,1.0,1.0,1.0,1.0,-4.5825,1.0,2.61597,1.0,2.59063,1.72942,5.22585,0.595327,1.23743,1.0,1.22544,0.818063,2.47197,1.79126,-0.214178,0.75,0.0609712,-0.261649,-0.162179,-0.1139,0.75,0.666667,0.895833,0.356434,0.344555,0.357855,0.409728,0.570941,0.478492,0.51878,0.589547,0.0891384,0.091657,0.165728,0.217887,0.317757,0.311635,0.339418,0.366632,-9999,-9999
20111125,1.53,1.0,100.104,60.219,1.0,255.382,1.0,1.154,1.0,100.668,1.0,0.0,1.0,2.187,1.0,0.142166966667,0.625,-7.56208333333,1.0,88.5719148936,0.979166666667,-9999,-9999,6.05270833333,1.0,17.2954166667,1.0,11.07125,1.0,313.320833333,1.0,-9999,-9999,0.566,1.007,1.853,2.669,3.702,5.882,1.0,1.0,1.0,1.0,1.0,1.0,13.374,15.374,22.701,23.686,1.0,1.0,1.0,1.0,-1.8425,1.0,3.19149,1.0,3.16058,2.57971,6.37555,0.56879,0.563936,1.0,0.558475,0.455836,1.12656,2.4921,-0.870871,0.729167,0.0577789,-0.88256,-0.811829,-0.726254,0.729167,0.729167,0.770833,0.3082,0.285464,0.3082,0.33269,1.12003,0.989786,1.11418,1.2054,0.0820634,0.0762841,0.0958164,0.107436,0.409362,0.394703,0.415768,0.433237,-9999,-9999
20111126,6.208,1.0,98.6193,28.334,1.0,290.598,1.0,1.976,1.0,100.722,1.0,0.0,1.0,5.734,1.0,0.342109125,0.833333333333,-18.3779166667,1.0,42.0085416667,1.0,-9999,0.0,2.28791666667,1.0,25.3960416667,1.0,4.23895833333,1.0,333.070208333,1.0,-9999,-9999,3.861,4.0,3.608,3.678,3.825,5.689,1.0,1.0,1.0,1.0,1.0,1.0,13.576,15.43,22.702,23.67,1.0,1.0,1.0,1.0,2.78646,1.0,0.813472,1.0,0.725691,0.547637,1.05379,0.542877,-26.9969,1.0,-21.8219,-26.7355,-17.8477,2.84475,0.11172,1.0,0.063454,0.104022,0.110601,0.120225,1.0,1.0,1.0,0.383685,0.31513,0.383685,0.400041,0.276871,0.212308,0.264916,0.272307,0.239861,0.194486,0.242753,0.268626,0.256319,0.241925,0.25232,0.258352,-9999,-9999
20111127,7.449,1.0,97.1892,23.683,1.0,287.866,1.0,2.698,1.0,99.98,1.0,0.0,1.0,7.355,1.0,0.446723095238,0.875,-32.0689583333,1.0,35.08625,1.0,-9999,0.0,2.224375,1.0,14.4285416667,1.0,4.374375,1.0,339.244375,1.0,-9999,-9999,5.21,5.396,4.979,4.885,4.621,5.762,1.0,1.0,1.0,1.0,1.0,1.0,13.69,15.519,22.703,23.661,1.0,1.0,1.0,1.0,0.285,1.0,-0.314901,1.0,-0.254538,-0.311852,-0.208182,0.638469,-32.3555,1.0,-26.1533,-32.0421,-21.3902,2.67667,0.208021,1.0,0.0608105,0.20828,0.209588,0.211192,1.0,1.0,1.0,0.422514,0.369216,0.419107,0.428223,0.214746,0.158981,0.209519,0.219109,0.386641,0.32749,0.386641,0.401937,0.259917,0.242621,0.253089,0.259917,-9999,-9999
20111128,4.271,1.0,95.8132,54.938,1.0,233.863,1.0,1.817,1.0,100.74,1.0,0.0,1.0,1.8,1.0,0.119438390244,0.854166666667,-39.9370833333,1.0,89.056875,1.0,-9999,0.0,5.48333333333,1.0,16.40125,1.0,9.98229166667,1.0,318.755833333,1.0,-9999,-9999,2.696,3.037,4.06,4.533,4.853,5.974,1.0,1.0,1.0,1.0,1.0,1.0,13.574,15.507,22.71,23.662,1.0,1.0,1.0,1.0,-8.73563,1.0,4.33825,1.0,2.92055,2.20653,3.87011,0.77549,1.46481,1.0,0.986125,0.745036,1.30675,2.75066,-0.0538117,0.916667,0.0674591,-0.252268,-0.113171,-0.0716339,0.9375,0.916667,0.916667,0.389494,0.363646,0.386958,0.392567,0.455882,0.455882,0.503488,0.549556,0.43508,0.373753,0.416183,0.452725,0.593323,0.557894,0.572597,0.59671,-9999,-9999
20111129,-1.047,1.0,94.4918,42.667,1.0,235.045,1.0,0.419,1.0,100.09,1.0,0.0,1.0,1.587,1.0,0.154012363636,0.6875,-31.0095833333,1.0,57.0954347826,0.958333333333,-9999,0.0,5.28916666667,1.0,23.6797916667,1.0,6.44958333333,1.0,302.9475,1.0,-9999,-9999,-0.53,-0.115,1.407,2.661,4.097,5.973,1.0,1.0,1.0,1.0,1.0,1.0,13.223,15.366,22.705,23.661,1.0,1.0,1.0,1.0,-7.97438,1.0,0.804795,1.0,0.650525,0.409337,0.71795,0.523376,-7.73896,1.0,-5.20993,-6.90385,-3.9362,3.49277,-1.31446,0.9375,0.053066,-1.34511,-1.2674,-1.20383,0.9375,0.9375,0.979167,0.307933,0.271619,0.300141,0.311898,1.57533,1.47679,1.51052,1.64147,0.404937,0.361292,0.40626,0.456909,0.552929,0.524806,0.551183,0.605396,-9999,-9999
20111130,6.276,1.0,93.2256,47.568,1.0,263.25,1.0,1.956,1.0,100.493,1.0,0.0,1.0,2.459,1.0,0.15615925,0.666666666667,-24.0772916667,1.0,74.3210416667,1.0,-9999,0.0,4.34395833333,1.0,19.8558333333,1.0,8.60291666667,1.0,326.292291667,1.0,-9999,-9999,2.961,3.23,3.286,3.464,3.721,5.662,1.0,1.0,1.0,1.0,1.0,1.0,13.526,15.4,22.688,23.652,1.0,1.0,1.0,1.0,-0.688542,1.0,3.45681,1.0,2.79417,1.93775,3.08378,0.611595,-14.6741,1.0,-9.87872,-13.0906,-8.22573,3.26384,0.0164691,0.958333,0.0539098,-0.0471845,0.0143746,0.0297432,0.979167,0.958333,0.958333,0.56951,0.553267,0.567849,0.572268,0.555165,0.540544,0.556046,0.561452,0.731206,0.671996,0.73496,0.909905,0.664767,0.623429,0.663808,0.78082,-9999,-9999
20111201,3.835,1.0,92.0147,21.011,1.0,291.361,1.0,1.529,1.0,99.844,1.0,0.0,1.0,2.91,1.0,0.228185,0.770833333333,-12.605625,1.0,32.2354166667,1.0,-9999,0.0,1.98145833333,1.0,19.5379166667,1.0,2.33166666667,1.0,322.644791667,1.0,-9999,-9999,1.47,1.889,1.988,2.714,3.663,5.565,1.0,1.0,1.0,1.0,1.0,1.0,13.293,15.341,22.677,23.64,1.0,1.0,1.0,1.0,2.95521,1.0,1.02055,1.0,0.687045,0.519075,0.910424,0.591673,-24.5583,1.0,-16.5329,-21.9082,-12.4909,2.89401,-1.01706,0.9375,0.0567507,-1.02476,-0.980013,-0.942278,0.9375,0.9375,0.979167,0.568259,0.556252,0.566477,0.571134,1.58888,1.47655,1.53202,1.58888,0.744002,0.693038,0.745946,0.865529,0.411952,0.392802,0.411192,0.490633,-9999,-9999
20111202,8.701,1.0,90.8588,19.846,1.0,298.301,1.0,3.004,1.0,99.114,1.0,1.8,1.0,4.889,1.0,0.30210175,0.833333333333,-26.7570833333,1.0,29.5852083333,1.0,-9999,-9999,1.70854166667,1.0,17.9460416667,1.0,2.68083333333,1.0,342.223541667,1.0,-9999,-9999,5.803,5.902,5.369,4.995,4.38,5.479,1.0,1.0,1.0,1.0,1.0,1.0,13.706,15.498,22.676,23.632,1.0,1.0,1.0,1.0,0.023125,1.0,1.01244,1.0,0.681584,0.532356,0.903188,0.617883,-31.0321,1.0,-20.5153,-25.2321,-15.7836,3.78402,0.518747,1.0,0.0539221,0.476067,0.482833,0.527755,1.0,1.0,1.0,0.805116,0.797837,0.805116,0.813277,0.322283,0.278112,0.287947,0.324382,0.992817,0.970685,0.993448,1.05888,0.408829,0.401644,0.409211,0.438598,-9999,-9999
20111203,5.306,1.0,89.7583,21.574,1.0,277.846,1.0,1.735,1.0,98.808,1.0,2.3,1.0,6.606,1.0,0.422276666667,0.875,-30.3164583333,1.0,32.1458333333,1.0,-9999,0.0,1.37291666667,1.0,18.90375,1.0,2.64979166667,1.0,327.086458333,1.0,-9999,-9999,3.014,3.185,3.525,4.036,4.549,5.715,1.0,1.0,1.0,1.0,1.0,1.0,13.627,15.447,22.683,23.63,1.0,1.0,1.0,1.0,-1.42979,1.0,1.25777,1.0,0.846739,0.661351,1.12204,0.768145,-44.1667,1.0,-29.7334,-39.4007,-23.2235,3.15255,0.434493,1.0,0.0650591,0.396422,0.422486,0.434907,1.0,1.0,1.0,0.721719,0.69918,0.718555,0.724465,0.279367,0.266182,0.281019,0.328966,0.879878,0.869219,0.878552,0.893591,0.478316,0.477351,0.479394,0.48676,-9999,-9999
20111204,7.928,1.0,88.7132,17.249,1.0,306.323,1.0,2.246,1.0,97.998,1.0,4.1,1.0,6.24,1.0,0.374521975,0.833333333333,-18.9329166667,1.0,24.450625,1.0,-9999,0.0,0.853958333333,1.0,17.0483333333,1.0,1.27291666667,1.0,341.231458333,1.0,-9999,-9999,5.658,5.543,5.359,5.194,4.878,5.766,1.0,1.0,1.0,1.0,1.0,1.0,14.982,15.539,22.691,23.63,1.0,1.0,1.0,1.0,1.35333,1.0,-0.150116,1.0,-0.0992419,-0.133917,-0.0763523,0.733573,-39.7346,1.0,-26.2686,-35.4468,-20.2099,3.3746,0.520366,1.0,0.0593679,0.518598,0.518958,0.519854,1.0,1.0,1.0,0.882713,0.875966,0.883128,0.895859,0.362348,0.356799,0.363473,0.376452,1.03206,1.02955,1.03474,1.06204,0.390013,0.38957,0.390926,0.396395,-9999,-9999
20111205,3.822,1.0,87.7237,38.743,1.0,266.676,1.0,1.565,1.0,98.027,1.0,5.1,1.0,6.897,1.0,0.421709565217,0.958333333333,-24.195,1.0,55.4633333333,1.0,-9999,0.0,2.645625,1.0,20.733125,1.0,5.45333333333,1.0,324.160416667,1.0,-9999,-9999,3.21,3.25,4.225,4.766,5.121,5.962,1.0,1.0,1.0,1.0,1.0,1.0,18.476,15.631,22.707,23.63,1.0,1.0,1.0,1.0,-8.44792,1.0,1.49268,1.0,0.986809,0.759207,1.3316,0.805212,-35.9442,1.0,-20.1489,-29.2262,-16.4294,3.9072,0.161071,1.0,0.0587324,0.159309,0.160397,0.161097,1.0,1.0,1.0,0.6918,0.675587,0.684777,0.695287,0.531402,0.517836,0.525468,0.532984,0.739463,0.735184,0.739921,0.766601,0.655345,0.654816,0.656162,0.663319,-9999,-9999
20111206,3.193,1.0,86.7902,42.252,1.0,249.056,1.0,1.607,1.0,98.56,1.0,0.3,1.0,6.992,1.0,0.423981108696,0.958333333333,-33.8285416667,1.0,62.5414583333,1.0,-9999,0.0,3.10708333333,1.0,21.2304166667,1.0,5.9925,1.0,319.143333333,1.0,-9999,-9999,1.871,2.017,2.859,3.582,4.415,5.947,1.0,1.0,1.0,1.0,1.0,1.0,17.889,15.996,22.714,23.629,1.0,1.0,1.0,1.0,-5.68354,1.0,1.69772,1.0,0.951676,0.775992,1.38041,0.823467,-36.3122,1.0,-20.3552,-29.5254,-16.5976,3.93127,0.0723478,1.0,0.0505403,0.0713659,0.0718727,0.0723478,1.0,1.0,1.0,0.670668,0.660427,0.665389,0.674094,0.598796,0.590112,0.593811,0.602003,0.66873,0.661472,0.668966,0.692344,0.670304,0.669163,0.670393,0.677023,-9999,-9999
20111207,3.927,1.0,85.9127,13.256,1.0,274.573,1.0,1.604,1.0,98.279,1.0,3.2,1.0,6.694,1.0,0.413628529412,0.708333333333,-35.1141666667,1.0,18.5302083333,1.0,-9999,0.0,0.608958333333,1.0,12.535,1.0,1.06229166667,1.0,321.880416667,1.0,-9999,-9999,2.162,2.223,2.757,3.32,4.007,5.727,1.0,1.0,1.0,1.0,1.0,1.0,18.447,16.311,22.722,23.621,1.0,1.0,1.0,1.0,-3.95521,1.0,0.15945,1.0,0.105412,0.0728813,0.129648,0.824513,-55.7447,1.0,-31.2483,-45.3259,-25.4798,3.77782,0.457128,1.0,0.0502111,0.452582,0.453113,0.455041,1.0,1.0,1.0,0.686265,0.679793,0.683486,0.690555,0.233408,0.226884,0.230196,0.235182,0.682106,0.672862,0.682141,0.699471,0.362275,0.360181,0.362252,0.364258,-9999,-9999
20111208,5.61,1.0,85.0909,29.735,1.0,291.494,1.0,2.636,1.0,99.458,1.0,0.1,1.0,7.835,1.0,0.463515851064,0.979166666667,-12.5108333333,1.0,42.8808333333,1.0,-9999,0.0,1.94125,1.0,25.4825,1.0,3.52541666667,1.0,330.213125,1.0,-9999,-9999,3.307,3.256,3.388,3.644,3.994,5.554,1.0,1.0,1.0,1.0,1.0,1.0,18.498,16.786,22.741,23.611,1.0,1.0,1.0,1.0,1.28771,1.0,1.84587,1.0,1.22031,0.843711,1.50088,0.962204,-42.6661,1.0,-23.917,-34.6917,-19.5018,3.54411,0.0870531,1.0,0.0542642,0.0868722,0.0869479,0.0872957,1.0,1.0,1.0,0.729047,0.729182,0.73208,0.734534,0.642205,0.642293,0.644942,0.647142,0.758433,0.752928,0.758433,0.76313,0.569983,0.567152,0.569543,0.57015,-9999,-9999
20111209,6.105,1.0,84.3248,44.212,1.0,262.46,1.0,2.655,1.0,98.739,1.0,8.3,1.0,7.641,1.0,0.4608653125,1.0,-31.3154166667,1.0,64.014375,1.0,-9999,-9999,3.33791666667,1.0,14.0022916667,1.0,7.18333333333,1.0,330.80375,1.0,-9999,-9999,4.033,4.071,4.477,4.595,4.504,5.543,1.0,1.0,1.0,1.0,1.0,1.0,19.978,17.683,22.76,23.606,1.0,1.0,1.0,1.0,-4.58625,1.0,5.02736,1.0,2.81815,2.21788,4.08774,1.31227,-55.8612,1.0,-29.3726,-45.4207,-24.6438,3.53742,0.0814463,1.0,0.0505711,0.0813035,0.0813456,0.0818623,1.0,1.0,1.0,0.717971,0.719627,0.721994,0.725245,0.636671,0.637648,0.640268,0.642342,0.792283,0.781737,0.783384,0.785048,0.662662,0.65639,0.658885,0.659907,-9999,-9999
20111210,3.155,1.0,83.6148,52.815,1.0,226.841,1.0,1.992,1.0,99.302,1.0,0.0,1.0,5.362,1.0,0.299308479167,1.0,-45.855625,1.0,77.75625,1.0,-9999,0.0,3.89645833333,1.0,18.899375,1.0,8.5425,1.0,316.968541667,1.0,-9999,-9999,1.383,1.584,2.494,3.239,4.083,5.608,1.0,1.0,1.0,1.0,1.0,1.0,19.24,18.123,22.782,23.605,1.0,1.0,1.0,1.0,-6.03021,1.0,2.99083,1.0,1.67654,1.31944,2.43184,1.07322,-30.0351,1.0,-15.7929,-24.4215,-13.2503,3.71327,-0.252726,1.0,0.0461182,-0.252726,-0.252726,-0.247179,1.0,1.0,1.0,0.570454,0.566215,0.5696,0.580773,0.82318,0.816252,0.820209,0.82318,0.601251,0.565216,0.587651,0.595557,0.772831,0.760181,0.763401,0.765631,-9999,-9999
20111211,1.197,1.0,82.9613,45.648,1.0,224.174,1.0,1.608,1.0,99.649,1.0,0.0,1.0,2.14,1.0,0.1272255,0.625,-46.2808333333,1.0,72.24375,1.0,-9999,0.0,3.755,1.0,17.5058333333,1.0,6.90458333333,1.0,309.196458333,1.0,-9999,-9999,0.304,0.412,1.536,2.452,3.482,5.404,1.0,1.0,1.0,1.0,1.0,1.0,17.472,17.886,22.802,23.597,1.0,1.0,1.0,1.0,-6.47938,1.0,1.20673,1.0,0.676448,0.532363,0.999728,0.720639,-10.6933,1.0,-5.62271,-8.85899,-4.71749,2.90387,-0.0989687,0.979167,0.0480232,-0.125961,-0.107021,-0.0980229,0.979167,0.979167,0.979167,0.495395,0.487074,0.493082,0.506399,0.621356,0.595447,0.607656,0.619492,0.516807,0.46009,0.49569,0.508691,0.772256,0.737752,0.756292,0.758095,-9999,-9999
20111212,4.545,1.0,82.3632,19.51,1.0,292.7,1.0,1.572,1.0,98.866,1.0,1.1,1.0,3.919,1.0,0.257945153846,0.8125,-11.8925,1.0,27.0027083333,1.0,-9999,0.0,1.15979166667,1.0,17.74,1.0,2.00666666667,1.0,322.09625,1.0,-9999,-9999,1.522,1.844,2.018,2.462,3.074,5.115,1.0,1.0,1.0,1.0,1.0,1.0,17.989,17.692,22.819,23.581,1.0,1.0,1.0,1.0,-0.586042,1.0,0.00238798,1.0,0.00159483,0.00105349,0.00209788,1.14225,-25.6312,1.0,-14.3679,-22.5175,-11.3075,3.46644,0.159221,1.0,0.0530364,0.159221,0.163399,0.193498,1.0,1.0,1.0,0.63052,0.630721,0.631672,0.641826,0.471299,0.448389,0.468144,0.471271,0.837278,0.718537,0.788171,0.80362,0.523811,0.465699,0.502845,0.504163,-9999,-9999
20111213,6.12,1.0,81.8222,20.546,1.0,293.044,1.0,2.635,1.0,98.416,1.0,0.1,1.0,7.58,1.0,0.452789365854,0.854166666667,-18.4358333333,1.0,28.8652083333,1.0,-9999,0.0,1.22854166667,1.0,19.34125,1.0,2.15625,1.0,329.870416667,1.0,-9999,-9999,3.037,3.032,2.931,3.09,3.305,4.946,1.0,1.0,1.0,1.0,1.0,1.0,18.911,17.839,22.861,23.57,1.0,1.0,1.0,1.0,1.85687,1.0,1.30819,1.0,0.873683,0.574194,1.14927,1.07105,-47.5412,1.0,-26.6498,-41.7657,-20.8669,3.34822,0.311767,1.0,0.0516088,0.311767,0.31192,0.315373,1.0,1.0,1.0,0.695212,0.69798,0.704513,0.708851,0.383445,0.384215,0.388851,0.397074,0.954776,0.827719,0.90889,0.92135,0.542777,0.487941,0.524658,0.52646,-9999,-9999
20111214,6.639,1.0,81.3365,29.059,1.0,271.055,1.0,2.538,1.0,98.245,1.0,3.3,1.0,7.384,1.0,0.435920542857,0.729166666667,-34.1695833333,1.0,41.8866666667,1.0,-9999,0.0,1.81979166667,1.0,20.5283333333,1.0,3.62583333333,1.0,330.657291667,1.0,-9999,-9999,3.679,3.687,3.82,3.916,3.843,4.979,1.0,1.0,1.0,1.0,1.0,1.0,18.796,17.851,22.89,23.57,1.0,1.0,1.0,1.0,-1.77667,1.0,1.61912,1.0,0.937789,0.710667,1.42242,1.06451,-50.1219,1.0,-28.0964,-44.0329,-21.9996,3.52903,0.196745,1.0,0.0523748,0.196963,0.197322,0.206044,1.0,1.0,1.0,0.717801,0.721337,0.727135,0.733243,0.521055,0.522439,0.524584,0.528713,0.881805,0.822025,0.864241,0.872914,0.560632,0.539062,0.553139,0.556549,-9999,-9999
20111215,5.01,1.0,80.9079,39.279,1.0,258.136,1.0,2.265,1.0,98.551,1.0,0.2,1.0,5.864,1.0,0.359577486486,0.770833333333,-32.8004166667,1.0,57.1127083333,1.0,-9999,0.0,2.80083333333,1.0,18.5435416667,1.0,5.58583333333,1.0,324.628958333,1.0,-9999,-9999,2.669,2.789,3.185,3.591,3.922,5.102,1.0,1.0,1.0,1.0,1.0,1.0,19.36,17.923,22.933,23.571,1.0,1.0,1.0,1.0,-2.54062,1.0,2.59503,1.0,1.50303,1.13902,2.27977,1.02889,-34.9491,1.0,-20.2425,-30.7034,-15.34,3.7912,-0.00729417,1.0,0.0510443,-0.00726625,-0.00680831,-0.00507875,1.0,1.0,1.0,0.650993,0.652243,0.656711,0.662423,0.658288,0.659316,0.664005,0.667433,0.678969,0.656251,0.677086,0.681818,0.666149,0.660517,0.665046,0.666134,-9999,-9999
20111216,4.892,1.0,80.5349,17.855,1.0,305.653,1.0,1.672,1.0,96.317,1.0,5.2,1.0,7.966,1.0,0.469680756757,0.770833333333,-7.57354166667,1.0,25.000625,1.0,-9999,-9999,1.02854166667,1.0,15.9035416667,1.0,2.0125,1.0,329.069166667,1.0,-9999,-9999,3.404,3.309,3.547,3.745,3.898,5.116,1.0,1.0,1.0,1.0,1.0,1.0,20.156,18.214,22.961,23.573,1.0,1.0,1.0,1.0,-0.750417,1.0,5.44607,1.0,3.15435,2.3904,4.78446,1.00278,-32.352,1.0,-18.7382,-28.4218,-14.2,3.78049,0.388681,1.0,0.0477003,0.38765,0.388076,0.394676,1.0,1.0,1.0,0.654525,0.655308,0.660257,0.665142,0.266449,0.267084,0.268423,0.269953,0.647182,0.61732,0.645042,0.655476,0.331841,0.325509,0.33143,0.332453,-9999,-9999
20111217,3.39,1.0,80.2185,38.671,1.0,267.623,1.0,1.458,1.0,97.737,1.0,0.1,1.0,6.432,1.0,0.4196134,0.9375,-20.78,1.0,56.49875,1.0,-9999,0.0,2.71416666667,1.0,24.6070833333,1.0,5.356875,1.0,321.716875,1.0,-9999,-9999,2.391,2.418,3.03,3.534,3.918,5.139,1.0,1.0,1.0,1.0,1.0,1.0,20.191,18.492,22.996,23.58,1.0,1.0,1.0,1.0,-4.14354,1.0,-0.263254,1.0,-0.175816,-0.231273,-0.115548,0.945405,-19.818,1.0,-13.2356,-17.4104,-8.69854,3.31809,-0.0169791,1.0,0.0463508,-0.0183328,-0.0178176,-0.0151171,1.0,1.0,1.0,0.595657,0.592782,0.595611,0.602528,0.613474,0.611308,0.612667,0.617645,0.546356,0.516058,0.543818,0.549889,0.62804,0.619726,0.627477,0.628402,-9999,-9999
20111218,2.344,1.0,79.9587,24.154,1.0,269.164,1.0,1.449,1.0,98.734,1.0,0.0,1.0,5.527,1.0,0.315020956522,0.958333333333,-26.855625,1.0,33.684375,1.0,-9999,0.0,1.49979166667,1.0,18.0320833333,1.0,3.09104166667,1.0,317.081458333,1.0,-9999,-9999,1.419,1.515,2.247,2.937,3.559,5.083,1.0,1.0,1.0,1.0,1.0,1.0,19.412,18.358,23.024,23.58,1.0,1.0,1.0,1.0,-5.74063,1.0,0.519194,1.0,0.300716,0.1829,0.430131,0.819134,-24.554,1.0,-14.2216,-20.342,-8.64984,3.0845,0.0510892,1.0,0.0458568,0.0505829,0.0507541,0.0513645,1.0,1.0,1.0,0.557006,0.552298,0.556638,0.560891,0.506252,0.501738,0.505949,0.509639,0.466063,0.386558,0.454392,0.465553,0.432758,0.415272,0.42956,0.432471,-9999,-9999
20111219,1.077,1.0,79.755,12.471,1.0,276.196,1.0,1.372,1.0,99.599,1.0,0.0,1.0,4.289,1.0,0.244230666667,0.9375,-26.5664583333,1.0,16.731875,1.0,-9999,0.0,2.714375,1.0,11.6183333333,1.0,2.70770833333,1.0,312.526041667,1.0,-9999,-9999,0.549,0.598,1.456,2.306,3.129,4.916,1.0,1.0,1.0,1.0,1.0,1.0,18.04,18.159,23.06,23.574,1.0,1.0,1.0,1.0,-5.69562,1.0,-0.410488,1.0,-0.181091,-0.340073,-0.12583,0.787226,-15.7234,1.0,-6.93655,-13.0262,-4.81981,2.75728,0.192312,1.0,0.0436811,0.191954,0.192166,0.201453,1.0,1.0,1.0,0.499043,0.491276,0.495143,0.504226,0.306876,0.29663,0.299322,0.30382,0.450047,0.375964,0.4457,0.448741,0.30159,0.289486,0.300579,0.301207,-9999,-9999
20111220,1.393,1.0,79.6075,18.608,1.0,290.075,1.0,1.445,1.0,98.979,1.0,0.0,1.0,3.878,1.0,0.218415857143,0.875,-7.05354166667,1.0,26.2741666667,1.0,-9999,0.0,1.43916666667,1.0,17.9979166667,1.0,1.91104166667,1.0,313.826458333,1.0,-9999,-9999,0.501,0.587,1.194,1.959,2.733,4.683,1.0,1.0,1.0,1.0,1.0,1.0,17.737,17.946,23.092,23.571,1.0,1.0,1.0,1.0,-3.82375,1.0,-0.0594476,1.0,-0.0260929,-0.0492499,-0.0150754,0.786656,-16.1253,1.0,-7.07775,-13.3591,-4.08923,2.80898,0.22229,1.0,0.0459898,0.221801,0.222098,0.22982,1.0,1.0,1.0,0.500596,0.492854,0.496925,0.50661,0.278498,0.270891,0.275679,0.282915,0.56334,0.535978,0.555653,0.557324,0.376524,0.371967,0.375147,0.375668,-9999,-9999
20111221,3.364,1.0,79.5165,17.267,1.0,296.526,1.0,0.97,1.0,99.476,1.0,1.8,1.0,4.695,1.0,0.319457363636,0.916666666667,-8.74604166667,1.0,24.9789583333,1.0,-9999,0.0,0.803958333333,1.0,17.35875,1.0,1.06145833333,1.0,321.4775,1.0,-9999,-9999,2.345,2.222,2.338,2.538,2.751,4.479,1.0,1.0,1.0,1.0,1.0,1.0,19.73,18.097,23.131,23.57,1.0,1.0,1.0,1.0,0.0685417,1.0,-1.07593,1.0,-0.623176,-0.945222,-0.272847,0.8168,-14.1427,1.0,-8.19141,-12.4246,-3.58646,3.1009,0.121739,1.0,0.0467525,0.120176,0.121378,0.123017,1.0,1.0,1.0,0.56426,0.55993,0.56386,0.570349,0.442883,0.439754,0.442883,0.447909,0.694003,0.676115,0.68833,0.689767,0.413969,0.408094,0.413699,0.413969,-9999,-9999
