TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20040131,2.984,1.0,125.504,53.454,1.0,286.588,0.0,2.902,1.0,96.794,0.0,0.5,1.0,4.487,1.0,0.256458333333,1.0,-6.78229166667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,379.786,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.7025,1.0,10.4707,1.0,19.2802,8.77091,28.8402,1.72291,-45.068,1.0,-54.8414,-89.9404,-20.2501,2.95593,0.797588,1.0,0.100876,0.798052,0.800377,0.821063,1.0,1.0,1.0,0.57082,0.516092,0.57082,0.587263,-0.226768,-0.311289,-0.238941,-0.21079,0.812784,0.641521,0.848791,0.960382,0.101594,0.101594,0.129661,0.170953,-9999,-9999
20040201,7.58,1.0,127.753,26.535,1.0,322.499,0.0,3.029,1.0,96.886,0.0,1.5,1.0,5.808,1.0,0.470208333333,1.0,-1.51625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,379.989,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.08729,1.0,-2.90579,1.0,-3.53593,-5.79895,-1.30564,2.25065,-83.119,1.0,-101.144,-165.877,-37.3473,5.20893,-0.481862,1.0,0.0992199,-0.482078,-0.481862,-0.481862,1.0,1.0,1.0,0.700729,0.667015,0.700729,0.720063,1.18259,1.14909,1.18259,1.20193,0.966927,0.840142,0.995928,1.07799,0.152735,0.152735,0.163191,0.178276,-9999,-9999
20040202,7.528,1.0,130.051,12.189,1.0,326.075,0.0,1.716,1.0,97.471,0.0,10.7,1.0,3.942,1.0,0.285625,1.0,-2.20708333333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,381.06,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.53781,1.0,11.2044,1.0,20.6312,9.38553,30.8612,2.09062,-28.4413,1.0,-34.609,-56.759,-12.7793,4.8485,-0.00240897,1.0,0.101928,-0.00240897,-0.00240897,-0.00106809,1.0,1.0,1.0,0.75175,0.726989,0.75175,0.772743,0.754159,0.725912,0.734031,0.775152,0.963234,0.8934,0.975793,1.03304,0.137805,0.137805,0.140366,0.145391,-9999,-9999
20040203,9.221,1.0,132.398,27.303,1.0,337.42,0.0,1.41,1.0,98.208,0.0,3.8,1.0,3.539,1.0,0.266458333333,1.0,14.5664583333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,390.382,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.1025,1.0,14.9253,1.0,27.4825,6.70626,41.1096,1.85418,-18.1531,1.0,-33.4261,-50.0004,-8.15662,4.62549,0.56842,1.0,0.095362,0.56842,0.56842,0.569995,1.0,1.0,1.0,0.902429,0.886177,0.902429,0.918251,0.334009,0.316182,0.334009,0.349831,1.02267,1.00637,1.02276,1.05233,0.344945,0.344945,0.346627,0.350791,-9999,-9999
20040204,12.476,1.0,134.794,39.876,1.0,322.344,0.0,5.67,1.0,98.154,0.0,0.0,1.0,5.037,1.0,0.437916666667,1.0,11.4627083333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.031,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.00833,1.0,46.2229,1.0,85.1122,56.2467,127.315,2.18239,-47.3658,1.0,-67.9963,-94.526,-21.2826,2.46676,0.700778,1.0,0.0650816,0.700778,0.700778,0.700778,1.0,1.0,1.0,1.12554,1.12051,1.12914,1.13948,0.424765,0.419732,0.428359,0.438701,1.15634,1.15594,1.15636,1.15665,0.495517,0.495366,0.495639,0.495934,-9999,-9999
20040205,12.076,1.0,137.238,16.392,1.0,331.002,0.0,5.44,1.0,97.757,0.0,0.0,1.0,5.229,1.0,0.445208333333,1.0,-4.95458333333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,383.158,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.99573,1.0,31.8035,1.0,45.6557,14.29,63.4689,1.79745,-39.1587,1.0,-47.6507,-72.1047,-5.03796,2.16069,1.08529,1.0,0.0792262,1.08529,1.08529,1.08529,1.0,1.0,1.0,1.23649,1.23848,1.24068,1.24166,0.151199,0.153191,0.155396,0.156374,1.16386,1.16164,1.16329,1.1654,0.247837,0.247377,0.247893,0.248594,-9999,-9999
20040206,12.097,1.0,139.729,39.035,1.0,331.132,0.0,5.744,1.0,97.381,0.0,0.0,1.0,4.307,1.0,0.372291666667,1.0,8.860625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,379.666,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.74052,1.0,29.5211,1.0,35.9231,3.79804,54.3586,1.85878,-29.5325,1.0,-35.9368,-54.3794,-3.7995,2.4055,1.07314,1.0,0.0741915,1.07314,1.07314,1.07314,1.0,1.0,1.0,1.45871,1.45849,1.46183,1.46226,0.385565,0.385351,0.388691,0.389116,1.17457,1.17088,1.17817,1.18043,0.440704,0.436507,0.442246,0.442852,-9999,-9999
20040207,8.002,1.0,142.267,51.115,1.0,312.11,0.0,4.107,1.0,96.487,0.0,3.3,1.0,6.052,1.0,0.509791666667,1.0,8.37042553191,0.979166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,377.177,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.56563,1.0,30.8807,1.0,37.5774,3.97295,44.3309,1.8935,-22.9488,1.0,-10.3114,-32.9443,-2.95247,3.2974,0.701259,1.0,0.0882245,0.695435,0.69606,0.707332,1.0,1.0,1.0,1.36747,1.36186,1.36747,1.37542,0.666209,0.66479,0.666421,0.671263,0.966833,0.957782,0.975053,0.980775,0.464486,0.458617,0.472372,0.475216,-9999,-9999
20040208,2.056,1.0,144.849,22.441,1.0,291.387,0.0,1.641,1.0,96.152,0.0,7.1,1.0,5.276,1.0,0.432916666667,1.0,-14.440625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.142,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.67583,1.0,21.4431,1.0,30.7828,9.63489,39.4841,1.84329,-20.7262,1.0,-25.2209,-38.1641,-9.31277,1.80354,0.837325,1.0,0.0800579,0.828856,0.837277,0.841658,1.0,1.0,0.958333,1.04878,1.03001,1.04878,1.07275,0.211452,0.19256,0.195207,0.266707,0.74568,0.74568,0.768353,0.77686,0.177728,0.175568,0.18272,0.183527,-9999,-9999
20040209,-0.716,1.0,147.477,32.347,1.0,273.997,0.0,0.729,1.0,97.207,0.0,10.0,1.0,5.728,0.6875,0.394242424242,0.6875,-7.32,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,375.986,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.3826,1.0,10.0961,1.0,12.2855,4.5364,18.5903,0.985072,-7.17935,1.0,-8.73626,-13.2197,-3.22585,1.24803,0.724802,1.0,0.0724633,0.724802,0.732155,0.857367,1.0,1.0,0.958333,0.906455,0.881136,0.906455,0.941403,0.181653,0.100761,0.151585,0.155188,0.767407,0.808996,0.809264,0.810996,0.0667184,0.0792223,0.0811828,0.083648,-9999,-9999
20040210,-0.512,1.0,150.148,23.428,1.0,275.847,0.0,0.778,1.0,98.083,0.0,2.7,1.0,3.481,0.0,-9999,0.0,-7.59375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,376.748,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.96594,1.0,7.60179,1.0,10.9128,5.31504,13.9975,0.83867,-3.32491,1.0,-4.77309,-6.12229,-2.32472,1.3339,0.510308,1.0,0.076141,0.513865,0.527694,0.777259,1.0,1.0,0.9375,0.923064,0.892627,0.923064,0.971347,0.412756,0.255823,0.364933,0.393124,0.997062,0.781469,0.920996,0.949696,0.133073,0.0339177,0.0858404,0.0862787,-9999,-9999
20040211,-1.466,1.0,152.863,8.791,1.0,299.58,0.0,0.267,1.0,97.508,0.0,6.5,1.0,2.875,0.0,-9999,-9999,-1.8825,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,380.591,0.770833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.58271,1.0,6.1745,0.770833,8.86385,5.36341,11.3694,0.832729,-2.29763,1.0,-2.79589,-3.67366,-1.60646,1.37231,0.66689,0.770833,0.0766609,0.66689,0.673626,0.783637,0.770833,0.770833,0.75,0.878311,0.843524,0.878311,0.936208,0.211421,0.168922,0.175928,0.203804,1.21005,0.757954,0.918356,0.943108,0.24905,0.0561447,0.109378,0.116596,-9999,-9999
20040212,-5.925,1.0,155.619,58.772,1.0,261.189,0.0,0.644,1.0,98.584,0.0,0.0,1.0,1.569,0.0,-9999,0.0,-0.127777777778,0.9375,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,384.85,0.5625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.59481,1.0,9.58865,0.5625,11.668,6.70422,15.3312,1.01098,-2.34965,0.8125,-2.85919,-3.75682,-1.64283,1.45677,0.613505,0.5625,0.077306,0.56646,0.583328,0.613505,0.5625,0.666667,0.5625,0.661452,0.62653,0.661452,0.716507,0.0479468,0.0479468,0.0634511,0.0829508,1.05637,0.547579,0.708396,0.718756,0.806665,0.222117,0.531607,0.53958,-9999,-9999
20040213,0.936,1.0,158.417,18.805,1.0,320.106,0.0,0.255,1.0,98.31,0.0,2.0,1.0,3.191,0.604167,0.191034482759,0.604166666667,7.455,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,378.75,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.99427,1.0,5.83012,1.0,8.36947,4.07632,10.7353,1.05418,-10.8065,1.0,-9.3869,-17.2783,-1.3903,1.67391,0.867449,1.0,0.0826989,0.867449,0.871485,0.906202,1.0,1.0,1.0,1.01941,0.972346,1.01941,1.11248,0.151957,0.105319,0.136532,0.214076,2.20348,1.00293,1.21593,1.56904,0.800218,0.198121,0.408922,0.435932,-9999,-9999
20040214,2.573,1.0,161.255,17.928,1.0,319.352,0.0,0.336,1.0,97.918,0.0,0.2,1.0,2.361,1.0,0.126041666667,1.0,10.205,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.194,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.96656,1.0,1.10123,1.0,0.956573,0.679717,1.76075,2.20486,-9.76729,1.0,-8.48424,-15.6168,-6.02868,1.98857,0.815901,1.0,0.0975364,0.784807,0.815901,0.857606,1.0,1.0,0.979167,1.11544,1.06098,1.11544,1.23028,0.299543,0.276172,0.283664,0.372668,2.47212,1.26351,1.41729,1.99461,0.862848,0.258233,0.477208,0.514301,-9999,-9999
20040215,1.715,1.0,164.132,33.534,1.0,311.284,0.0,0.724,1.0,97.746,0.0,0.0,1.0,2.283,1.0,0.115208333333,1.0,11.9004166667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,372.844,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.371354,1.0,6.60544,1.0,4.84255,4.07709,9.48248,1.77958,-0.0789583,1.0,-0.0578856,-0.113349,-0.0487356,1.88051,0.291172,1.0,0.0939884,0.291172,0.293839,0.594343,1.0,1.0,1.0,1.06895,1.01184,1.06895,1.1909,0.777774,0.629183,0.705944,0.729272,1.90155,1.21958,1.35026,1.59176,0.845978,0.406572,0.641157,0.682362,-9999,-9999
20040216,0.109,1.0,167.047,45.925,1.0,273.99,0.0,0.554,1.0,98.164,0.0,0.0,1.0,2.122,1.0,0.130833333333,1.0,9.91375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,381.379,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.509688,1.0,9.70012,1.0,7.11131,5.98722,13.9251,1.21975,5.20792,1.0,3.81801,3.21449,7.47626,1.53705,0.372135,1.0,0.0863938,0.343188,0.372135,0.542327,1.0,1.0,1.0,0.970196,0.91724,0.970196,1.06514,0.598061,0.566799,0.57684,0.587659,1.33769,1.06987,1.12865,1.33769,0.647507,0.555566,0.560616,0.59979,-9999,-9999
20040217,-1.304,1.0,170.0,51.536,1.0,292.649,0.0,0.425,1.0,98.004,0.0,0.0,1.0,2.126,1.0,0.182708333333,1.0,25.0079166667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,390.919,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.98844,1.0,10.0555,1.0,7.37186,6.20659,14.4353,1.1598,7.45437,1.0,5.46492,4.60108,10.7012,1.46446,0.434939,1.0,0.0846235,0.403709,0.434939,0.442181,1.0,1.0,1.0,0.885161,0.836374,0.885161,0.950625,0.450223,0.433145,0.450223,0.505475,0.93327,0.717888,0.93327,1.12308,0.505289,0.451466,0.49751,0.537621,-9999,-9999
20040218,-0.065,1.0,172.989,19.938,1.0,289.94,0.0,0.366,1.0,97.412,0.0,1.2,1.0,2.542,0.0208333,-9999,-9999,2.418125,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,380.401,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.04229,1.0,7.76205,1.0,5.69048,4.79098,11.1428,0.745455,-3.77832,1.0,-2.64173,-5.42398,-2.3321,1.23813,0.587785,1.0,0.0801383,0.585294,0.587785,0.677802,1.0,1.0,1.0,0.936377,0.888127,0.936377,0.985623,0.348591,0.303492,0.307891,0.328931,0.844592,0.639862,0.844592,0.984095,0.276699,0.197856,0.204668,0.289566,-9999,-9999
20040219,-2.432,1.0,176.014,15.205,1.0,273.07,0.0,0.401,1.0,98.012,0.0,0.652,0.416667,2.517,0.625,0.216333333333,0.625,-0.604791666667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.581,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.42781,1.0,5.56921,1.0,3.89389,3.43749,4.83762,0.799439,1.11556,1.0,0.77998,0.688559,0.969018,1.3601,0.792668,1.0,0.0975546,0.777362,0.792668,0.798316,1.0,1.0,1.0,0.798454,0.759024,0.798454,0.831474,0.00578603,-0.0204411,0.00578603,0.0312933,0.7284,0.519243,0.62966,0.716903,0.140985,0.0972612,0.102733,0.139221,-9999,-9999
20040220,-1.829,1.0,179.072,126.354,1.0,227.11,0.0,2.155,1.0,98.501,0.0,0.046,0.0,3.869,1.0,0.250625,1.0,-4.51729166667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.578,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.869167,1.0,22.0331,1.0,16.1528,13.6958,25.901,0.97699,-7.64417,1.0,-5.34467,-8.98613,-4.75163,1.94686,0.225671,1.0,0.0870268,0.221545,0.224004,0.226354,1.0,1.0,1.0,0.815637,0.781457,0.815637,0.840547,0.589966,0.555103,0.589966,0.605154,0.708224,0.509129,0.531428,0.643303,0.609003,0.529138,0.541858,0.581215,-9999,-9999
20040221,-0.345,1.0,182.163,115.188,1.0,241.451,0.0,2.958,1.0,97.576,0.0,0.0,0.0,2.091,1.0,0.19375,1.0,13.4475,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,384.905,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.9851,1.0,18.3395,1.0,13.445,11.3999,28.7542,1.06771,6.6634,1.0,4.88505,4.14199,10.4474,1.86923,0.0520767,1.0,0.0865277,-0.053256,0.0520767,0.120968,1.0,1.0,1.0,0.873303,0.842795,0.873303,0.882104,0.821226,0.77152,0.80987,0.881282,0.726861,0.467723,0.604186,0.655781,0.580741,0.454046,0.533602,0.55424,-9999,-9999
20040222,1.06,1.0,185.286,29.204,1.0,299.308,0.0,2.418,1.0,96.242,0.0,0.51,0.0,2.633,1.0,0.190625,1.0,9.829375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,382.545,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0416667,1.0,13.2602,1.0,11.5041,8.87779,20.7904,0.985577,0.090625,1.0,0.0786231,0.060674,0.142089,1.17311,0.28754,1.0,0.0861286,0.287123,0.294,0.358968,1.0,1.0,1.0,0.897107,0.872238,0.897107,0.932877,0.609567,0.578237,0.581861,0.60004,0.789375,0.555028,0.640637,0.689535,0.270663,0.134059,0.224552,0.24623,-9999,-9999
20040223,-1.914,1.0,188.44,18.549,1.0,277.313,0.0,0.786,1.0,96.583,0.0,0.118,0.583333,2.829,1.0,0.163333333333,1.0,0.0979166666667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,380.422,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0955208,1.0,7.8552,1.0,6.8149,5.2591,10.0175,0.722405,6.18896,1.0,5.36933,4.14355,7.89258,1.18996,0.815795,1.0,0.0992634,0.765115,0.809824,0.811502,1.0,1.0,1.0,0.702665,0.674203,0.702665,0.765847,-0.113131,-0.126687,-0.113131,0.021913,0.785227,0.508994,0.558041,0.635738,0.226416,0.135846,0.151431,0.187983,-9999,-9999
20040224,-2.197,1.0,191.624,110.564,1.0,250.626,0.0,1.853,1.0,96.962,0.0,0.0,1.0,2.286,1.0,0.157708333333,1.0,18.47375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,382.097,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.6851,1.0,15.5002,0.979167,13.4474,9.63493,19.7669,1.12421,6.33924,0.979167,5.49971,3.94048,8.08423,1.90045,0.393172,1.0,0.110848,0.375527,0.393172,0.423907,1.0,1.0,1.0,0.632624,0.604877,0.632624,0.71112,0.239452,0.223821,0.239452,0.287213,0.637604,0.439164,0.491917,0.637604,0.38922,0.310443,0.330384,0.38922,-9999,-9999
20040225,-1.424,1.0,194.836,39.584,1.0,266.978,0.0,1.346,1.0,96.241,0.0,0.0,1.0,3.001,1.0,0.228125,1.0,-15.4720833333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.934,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.76479,1.0,11.1371,1.0,9.66215,6.92283,13.0922,1.08489,-2.02792,1.0,-1.4867,-2.38392,-1.26056,1.46856,0.635997,1.0,0.114372,0.633625,0.635997,0.638849,1.0,1.0,1.0,0.562286,0.541182,0.562286,0.687869,-0.0737112,-0.0976675,-0.0737112,0.0881336,0.294191,0.331526,0.384765,0.424303,0.167549,0.153675,0.194527,0.23072,-9999,-9999
20040226,-2.153,1.0,198.076,68.477,1.0,253.155,0.0,1.241,1.0,95.854,0.0,0.2,1.0,1.569,0.958333,0.14152173913,0.958333333333,6.433125,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,381.473,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.41656,1.0,10.4165,1.0,9.03703,6.47494,13.2839,1.07204,7.03786,1.0,6.1058,4.37475,8.97516,1.5646,0.0478117,1.0,0.121732,0.0478117,0.0494466,0.220595,1.0,1.0,1.0,0.435214,0.405441,0.435214,0.614525,0.387403,0.347748,0.375648,0.39184,0.157025,0.225797,0.323492,0.460537,0.169542,0.169542,0.23141,0.302758,-9999,-9999
20040227,-4.411,1.0,201.343,53.4,1.0,248.721,0.0,0.666,1.0,95.601,0.0,0.0,1.0,1.062,1.0,0.116458333333,1.0,9.03583333333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,387.051,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.47135,1.0,6.81847,1.0,5.91547,4.56501,8.69539,0.859749,7.22358,1.0,6.26693,4.83623,9.21201,1.32483,-0.268103,1.0,0.116263,-0.347378,-0.336624,-0.268103,1.0,1.0,1.0,0.285257,0.250713,0.285257,0.481739,0.55336,0.55336,0.591835,0.655729,0.230834,0.230834,0.289149,0.497041,0.179145,0.179145,0.232081,0.325696,-9999,-9999
20040228,-3.536,1.0,204.634,109.193,1.0,243.034,0.0,1.153,1.0,96.061,0.0,0.0,1.0,0.758,1.0,0.13,1.0,42.8625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,389.829,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.52167,1.0,13.4701,1.0,12.0637,9.01832,17.178,1.12322,16.7517,1.0,15.0026,11.2153,21.3629,2.11246,-0.774366,1.0,0.132453,-0.766035,-0.683438,-0.530625,1.0,1.0,1.0,0.220944,0.191959,0.220944,0.456347,0.99531,0.869288,0.957994,0.99531,0.335333,0.297398,0.336835,0.672891,0.243525,0.233585,0.250937,0.423452,-9999,-9999
20040229,-5.446,1.0,207.95,24.306,1.0,241.965,0.0,0.297,1.0,96.166,0.0,0.0,1.0,1.678,1.0,0.135833333333,1.0,5.52770833333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,393.984,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.08094,1.0,4.87462,1.0,4.36566,3.57366,6.21644,0.712599,9.65875,1.0,8.65029,7.08098,12.3175,1.37478,-0.00929639,1.0,0.111962,-0.0138284,0.016283,0.0863989,1.0,1.0,1.0,0.157365,0.145991,0.157365,0.332932,0.166661,0.129708,0.166661,0.233215,0.38988,0.277524,0.38988,0.669281,0.183091,0.139903,0.183091,0.2982,-9999,-9999
20040301,-2.932,1.0,211.288,62.729,1.0,280.761,0.0,0.755,1.0,97.902,0.0,3.1,1.0,3.136,1.0,0.203333333333,1.0,14.3983333333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,387.361,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.33625,1.0,8.24869,1.0,7.38745,5.52255,10.5193,0.781113,3.30542,1.0,2.9603,2.213,4.21529,1.32758,0.290894,1.0,0.114708,0.2808,0.292682,0.296554,1.0,1.0,1.0,0.147332,0.147332,0.156455,0.279689,-0.143563,-0.143563,-0.13848,-0.0378175,0.535636,0.39356,0.535636,0.974106,0.280688,0.212775,0.280688,0.541462,-9999,-9999
20040302,0.084,1.0,214.648,21.145,1.0,317.611,0.0,0.298,1.0,97.844,0.0,4.3,1.0,4.009,1.0,0.229375,1.0,4.733125,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,387.132,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.22229,1.0,4.69808,1.0,4.20756,3.14539,5.99131,0.647774,-4.6599,1.0,-4.17337,-5.94263,-3.11984,1.10658,0.394896,1.0,0.104991,0.394896,0.4166,0.527985,1.0,1.0,1.0,0.128472,0.143032,0.167453,0.191922,-0.266424,-0.332195,-0.266424,-0.249147,0.722386,0.527202,0.722386,1.23364,0.221978,0.134852,0.221978,0.332838,-9999,-9999
20040303,-0.303,1.0,218.029,13.505,1.0,285.131,0.0,0.245,1.0,98.003,0.0,6.7,1.0,4.066,1.0,0.235208333333,1.0,-2.27770833333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,389.499,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.972917,1.0,4.12641,1.0,4.85082,3.42271,5.85713,0.993368,-2.60141,1.0,-3.0581,-3.69251,-2.15777,0.959686,0.408361,1.0,0.120359,0.408361,0.432363,0.551411,1.0,1.0,1.0,0.0807542,0.0649398,0.0890397,0.144131,-0.327607,-0.487355,-0.323776,-0.305167,0.769589,0.553687,0.769589,1.26442,0.227981,0.128251,0.186409,0.271377,-9999,-9999
20040304,-5.399,1.0,221.429,77.614,1.0,237.997,0.0,0.674,1.0,98.303,0.0,0.0,1.0,0.775,1.0,0.136041666667,1.0,8.47604166667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,390.57,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.74271,1.0,3.83573,1.0,4.50911,3.1816,5.44453,0.971064,2.69888,1.0,3.17268,2.23862,3.83086,1.24201,0.0633437,0.979167,0.113271,-0.0193236,0.0633437,0.187722,0.979167,0.979167,1.0,0.0230084,6.48578e-08,0.0230084,0.0882729,-0.0403352,-0.0994488,-0.0403352,0.0275066,0.595189,0.411019,0.483683,0.647598,0.449041,0.329774,0.358399,0.746992,-9999,-9999
