TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20111021,16.179,1.0,266.33,192.801,1.0,318.502,0.979167,5.991,1.0,99.523,1.0,0.0,1.0,1.142,1.0,0.137020833333,1.0,-9999,-9999,393.246875,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,427.031,1.0,18.029,0.979167,13.641,0.979167,-4.71882,0.979167,32.7541,1.0,40.4376,-9999,-9999,1.39966,29.6209,1.0,36.4164,-9999,-9999,2.08559,0.701384,0.9375,0.197068,0.586068,0.65035,0.690627,1.0,0.895833,0.916667,3.44228,2.9812,3.37554,3.59734,2.78389,2.39684,2.71998,2.85124,0.973111,1.16323,1.47421,1.69001,1.93998,1.97805,2.13565,2.24691,-9999,-9999
20111022,17.624,1.0,263.687,188.551,1.0,321.931,0.979167,8.137,1.0,99.396,1.0,0.0,1.0,1.149,1.0,0.132083333333,1.0,-9999,0.0,384.593375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,423.015,1.0,18.191,0.979167,13.514,0.979167,-4.09248,0.979167,35.6567,1.0,44.2973,-9999,-9999,1.46051,18.8008,1.0,23.2595,-9999,-9999,2.12937,0.457722,0.979167,0.186632,0.338187,0.413214,0.467637,1.0,1.0,1.0,3.4115,3.07209,3.32306,3.50483,3.00324,2.66366,2.86212,3.01518,1.31177,1.39124,1.75783,1.93895,2.13541,2.12904,2.29571,2.36891,-9999,-9999
20111023,18.404,1.0,261.06,180.706,1.0,318.217,0.833333,9.561,1.0,99.077,1.0,0.0,1.0,1.254,1.0,0.130895833333,1.0,-9999,0.0,368.624729167,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,422.593,1.0,17.963,0.833333,13.195,0.833333,-3.37634,0.833333,36.8089,1.0,45.9092,-9999,-9999,1.38057,18.8778,1.0,23.4377,-9999,-9999,2.108,0.393888,0.9375,0.160409,0.320073,0.340509,0.385121,0.958333,0.916667,0.958333,3.3131,3.05704,3.23461,3.35743,2.92638,2.68619,2.82556,2.97279,1.85798,1.73186,1.87412,2.28978,2.3009,2.24033,2.29819,2.45946,-9999,-9999
20111024,16.854,1.0,258.45,180.715,1.0,308.314,1.0,8.512,1.0,99.042,1.0,0.0,1.0,1.302,1.0,0.154375,1.0,-9999,0.0,368.643479167,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,419.425,1.0,17.053,1.0,12.939,1.0,-3.85551,1.0,35.9527,1.0,45.0568,-9999,-9999,1.49424,17.6021,1.0,21.9482,-9999,-9999,2.03449,-0.261445,0.979167,0.166579,-0.318224,-0.273773,-0.226275,0.979167,0.979167,0.9375,3.02617,2.83949,2.95909,3.03424,3.30875,3.09421,3.21331,3.26331,1.59379,1.3981,1.59379,2.07436,2.27719,2.22543,2.28818,2.48994,-9999,-9999
20111025,12.832,1.0,255.858,174.591,1.0,298.438,0.9375,4.902,1.0,99.202,1.0,0.0,1.0,1.159,1.0,0.13475,1.0,-9999,0.0,356.1761875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,417.392,0.979167,15.813,0.9375,12.979,0.9375,-8.04532,0.9375,27.0066,1.0,34.0477,-9999,-9999,1.66912,30.0122,1.0,37.6237,-9999,-9999,2.62906,-0.358201,0.9375,0.153813,-0.407186,-0.391155,-0.371034,0.9375,0.958333,0.916667,2.54676,2.39994,2.48042,2.56325,2.91695,2.80313,2.87074,2.93265,0.659338,0.644904,0.831603,1.36404,2.02249,2.03001,2.11313,2.38345,-9999,-9999
20111026,10.855,1.0,253.285,180.178,1.0,277.763,0.791667,7.255,1.0,99.364,1.0,0.254,1.0,1.137,1.0,0.150916666667,1.0,-9999,0.0,367.549895833,1.0,-9999,0.0,-9999,0.0,-9999,0.0,402.145806452,0.645833333333,407.781,0.9375,14.873,0.8125,12.657,0.791667,-10.3172,0.8125,29.969,1.0,38.0711,-9999,-9999,1.19267,26.3375,1.0,33.244,-9999,-9999,2.24411,-0.676172,0.833333,0.143441,-1.20912,-0.842353,-0.486528,0.875,0.875,0.791667,2.2222,2.15842,2.19393,2.24864,3.07748,2.7812,2.98419,3.29883,0.225885,0.385211,0.567092,1.13362,1.67041,1.78658,1.87262,2.18747,-9999,-9999
20111027,14.768,1.0,250.732,171.588,1.0,297.965,1.0,8.477,1.0,99.852,1.0,0.0,1.0,1.239,1.0,0.157729166667,1.0,-9999,0.0,349.002604167,1.0,-9999,0.0,67.3678076923,0.541666666667,34.2990416667,1.0,390.351666667,1.0,408.821,1.0,15.732,1.0,13.025,1.0,-7.13196,1.0,28.6956,1.0,36.6864,-9999,-9999,1.30004,19.3317,1.0,24.5318,-9999,-9999,2.10007,-0.177785,1.0,0.165165,-0.249562,-0.194468,-0.177785,1.0,1.0,1.0,2.31161,2.28153,2.31109,2.34438,2.55004,2.48008,2.51992,2.56342,0.146423,0.3727,0.661022,1.18133,1.62841,1.74033,1.86071,2.11442,-9999,-9999
20111028,15.678,1.0,248.2,170.485,1.0,302.649,1.0,8.416,1.0,99.968,1.0,0.0,1.0,1.281,1.0,0.129875,1.0,-9999,-9999,343.045604167,1.0,-9999,-9999,66.8148076923,0.541666666667,34.6141458333,1.0,393.300625,1.0,414.005,1.0,16.179,1.0,12.882,1.0,-6.19242,1.0,27.655,1.0,35.356,-9999,-9999,1.25105,24.3317,1.0,30.8307,-9999,-9999,2.18315,-0.057883,0.979167,0.146291,-0.057883,-0.0250727,0.123139,0.979167,1.0,0.979167,2.1822,2.15624,2.1822,2.23469,2.25681,2.01283,2.21006,2.24028,0.21294,0.458288,0.666654,0.946199,1.57673,1.68671,1.77482,1.88021,-9999,-9999
20111029,15.553,1.0,245.689,176.554,1.0,297.388,1.0,9.1,1.0,99.903,1.0,0.0,1.0,1.355,1.0,0.145395833333,1.0,-9999,0.0,354.117291667,1.0,-9999,0.0,69.3538076923,0.541666666667,35.7316458333,1.0,393.640625,1.0,412.39,1.0,15.985,1.0,12.722,1.0,-6.43487,1.0,27.1651,1.0,34.7297,-9999,-9999,1.15653,19.576,1.0,25.0273,-9999,-9999,2.11067,-0.184954,1.0,0.151732,-0.276262,-0.19725,-0.15294,0.979167,1.0,1.0,1.98685,1.95493,2.01355,2.05394,2.16978,2.15218,2.18972,2.27828,0.450459,0.550967,0.760051,0.930413,1.61782,1.66346,1.74911,1.81956,-9999,-9999
20111030,17.405,1.0,243.203,168.553,1.0,311.662,1.0,10.571,1.0,99.659,1.0,0.0,1.0,1.314,1.0,0.145083333333,1.0,-9999,0.0,339.663354167,1.0,-9999,0.0,61.6411071429,0.583333333333,34.249125,1.0,401.653958333,1.0,412.361,1.0,16.533,1.0,12.572,1.0,-4.42967,1.0,26.0421,1.0,33.2941,-9999,-9999,1.11951,19.4559,1.0,24.8737,-9999,-9999,1.98733,-0.20415,1.0,0.137672,-0.265961,-0.204245,-0.161706,1.0,1.0,1.0,1.89267,1.83024,1.93535,1.99399,2.09691,1.99782,2.10499,2.23762,0.758593,0.783388,0.931098,1.20252,1.56565,1.57265,1.61984,1.74294,-9999,-9999
20111031,17.251,1.0,240.741,168.977,1.0,316.013,1.0,10.066,1.0,99.366,1.0,0.0,1.0,1.293,1.0,0.146270833333,1.0,-9999,0.0,346.706708333,1.0,-9999,0.0,65.6238518519,0.5625,33.8980208333,1.0,403.528125,1.0,413.578,1.0,16.709,1.0,12.42,1.0,-4.08358,1.0,26.6841,1.0,34.1148,-9999,-9999,1.11551,22.3985,1.0,28.6358,-9999,-9999,2.07327,-0.182447,0.979167,0.147828,-0.190133,-0.170295,-0.124573,0.979167,0.958333,0.979167,1.70602,1.66074,1.80014,1.84982,1.88674,1.7775,1.95161,2.01791,1.0712,1.08525,1.1785,1.31967,1.75223,1.74323,1.78834,1.84551,-9999,-9999
20111101,14.374,1.0,238.304,165.995,1.0,285.977,1.0,10.219,1.0,99.592,1.0,0.0,1.0,1.562,1.0,0.2065625,1.0,-9999,0.0,340.026541667,1.0,-9999,0.0,51.8287575758,0.6875,36.6043541667,1.0,382.808541667,1.0,403.773,1.0,15.448,1.0,12.242,1.0,-10.2848,1.0,26.4039,1.0,33.7565,-9999,-9999,1.15066,30.0012,1.0,38.3556,-9999,-9999,2.34083,-0.350503,1.0,0.135425,-0.569548,-0.389581,-0.271058,1.0,1.0,1.0,1.58395,1.59891,1.67379,1.70148,1.97353,1.97249,2.00807,2.25614,1.1661,1.1613,1.27637,1.33001,1.87305,1.83395,1.89326,1.9292,-9999,-9999
20111102,13.755,1.0,235.894,154.978,1.0,287.266,1.0,10.527,1.0,99.597,1.0,0.0,1.0,1.265,1.0,0.156729166667,1.0,-9999,0.0,321.344916667,1.0,-9999,0.0,62.3617307692,0.541666666667,33.5845625,1.0,381.408125,1.0,403.811,1.0,14.367,1.0,12.02,1.0,-8.57565,1.0,23.9791,1.0,24.4295,-9999,-9999,1.08167,18.8704,1.0,19.2248,-9999,-9999,2.17081,-0.38809,1.0,0.150191,-0.472357,-0.429642,-0.289713,1.0,1.0,1.0,1.60154,1.60154,1.65494,1.71333,2.03118,1.95444,2.02586,2.11497,1.20705,1.23135,1.2765,1.34692,1.88596,1.8746,1.90738,1.9282,-9999,-9999
20111103,12.526,1.0,233.512,121.798,1.0,320.665,1.0,6.947,1.0,98.862,0.8125,1.016,1.0,1.646,1.0,0.201270833333,1.0,-9999,0.0,251.895041667,1.0,-9999,0.0,46.05648,0.520833333333,24.8623541667,1.0,377.648958333,1.0,404.189,1.0,14.453,1.0,11.855,1.0,-7.50319,1.0,19.7592,1.0,20.3251,-9999,-9999,1.08019,16.613,0.979167,17.0888,-9999,-9999,2.04191,-0.405621,1.0,0.144294,-0.414082,-0.375335,-0.343309,1.0,1.0,1.0,1.58805,1.55841,1.60358,1.69193,2.01832,1.93461,1.98346,2.04485,1.26565,1.25586,1.32987,1.45647,1.78806,1.75662,1.78806,1.83,-9999,-9999
20111104,8.188,1.0,231.158,138.425,1.0,305.225,1.0,3.219,1.0,98.756,0.895833,0.0,1.0,1.121,1.0,0.152645833333,1.0,144.04076,0.520833333333,281.747375,1.0,-9999,-9999,-9999,-9999,28.9523958333,1.0,359.535625,1.0,392.596,1.0,13.223,1.0,11.714,1.0,-12.3084,1.0,24.5393,1.0,25.4791,-9999,-9999,1.22328,27.8849,1.0,28.9529,-9999,-9999,2.04154,-0.189645,1.0,0.15943,-0.259725,-0.213634,-0.172282,1.0,1.0,1.0,1.41872,1.33498,1.41872,1.51873,1.63575,1.62487,1.65601,1.70604,1.23021,1.15164,1.34413,1.5103,2.14818,1.99775,2.12861,2.17596,-9999,-9999
20111105,7.406,1.0,228.834,74.436,1.0,316.015,1.0,3.384,1.0,98.913,1.0,7.112,1.0,1.645,1.0,0.231854166667,1.0,65.2505185185,0.5625,162.203791667,1.0,-9999,0.0,-9999,0.0,13.48475,1.0,357.69125,1.0,397.619,1.0,12.167,1.0,11.638,1.0,-11.3769,1.0,17.1117,1.0,24.003,-9999,-9999,1.13432,-0.404666,1.0,-0.567634,-9999,-9999,1.90226,-0.11837,1.0,0.16101,-0.250238,-0.119623,-0.0939389,1.0,1.0,1.0,1.47949,1.414,1.47949,1.55838,1.58952,1.61471,1.65859,1.6795,1.19158,1.05273,1.26928,1.44039,1.56737,1.42345,1.54233,1.60717,-9999,-9999
20111106,7.849,1.0,226.541,54.033,1.0,323.774,1.0,1.589,1.0,99.184,1.0,1.016,1.0,1.226,1.0,0.175520833333,1.0,37.759,0.583333333333,116.5351875,1.0,-9999,0.0,-9999,0.0,11.45975,1.0,359.300416667,1.0,401.746,1.0,12.556,1.0,11.881,1.0,-10.9347,1.0,15.7844,1.0,22.1411,-9999,-9999,1.12637,2.34758,1.0,3.29301,-9999,-9999,1.87772,0.649633,1.0,0.16141,0.6521,0.693535,0.758107,1.0,1.0,1.0,1.6275,1.57006,1.6275,1.68848,0.926839,0.834068,0.984539,1.02185,1.07583,0.913615,1.07583,1.2246,1.11784,1.05355,1.11103,1.15385,-9999,-9999
20111107,5.913,1.0,224.28,149.046,1.0,272.982,1.0,1.766,1.0,100.072,1.0,0.0,1.0,1.153,1.0,0.133770833333,1.0,-9999,0.0,299.229770833,1.0,-9999,0.0,-9999,0.0,31.7581041667,1.0,350.430416667,1.0,412.587,1.0,11.322,1.0,11.686,1.0,-13.5643,1.0,18.7608,1.0,26.3162,-9999,-9999,1.25342,24.7779,1.0,34.7566,-9999,-9999,1.95649,-0.319767,1.0,0.180041,-0.38177,-0.338611,-0.319767,0.958333,1.0,1.0,1.63545,1.61211,1.63493,1.68552,1.93179,1.93179,1.97667,2.03247,0.748663,0.697985,0.847674,0.960583,1.80762,1.77244,1.80118,1.85637,-9999,-9999
20111108,8.63,1.0,222.051,165.119,1.0,266.681,1.0,3.859,1.0,100.306,1.0,0.0,1.0,1.273,1.0,0.144645833333,1.0,-9999,0.0,318.413229167,1.0,-9999,0.0,-9999,0.0,34.1997916667,1.0,360.523125,1.0,408.529,1.0,11.646,1.0,11.569,1.0,-11.1906,1.0,21.9504,1.0,30.7903,-9999,-9999,1.45441,18.5487,1.0,26.0187,-9999,-9999,2.02902,-0.266967,1.0,0.155833,-0.30054,-0.274629,-0.24959,1.0,1.0,1.0,1.93486,1.90531,1.93192,1.95066,2.2015,2.16157,2.20013,2.23587,0.422949,0.422949,0.585779,1.25724,1.67201,1.61717,1.66233,1.71815,-9999,-9999
20111109,10.033,1.0,219.857,155.545,1.0,270.947,1.0,5.444,1.0,100.184,1.0,0.0,1.0,1.138,1.0,0.136520833333,1.0,-9999,0.0,305.5445625,1.0,-9999,0.0,-9999,0.0,33.0738125,1.0,364.474791667,1.0,405.428,1.0,11.909,1.0,11.467,1.0,-10.0297,1.0,23.9443,1.0,33.5871,-9999,-9999,1.39579,16.0566,1.0,22.523,-9999,-9999,2.06099,-0.465378,0.979167,0.172116,-0.498973,-0.468352,-0.450518,1.0,1.0,0.979167,2.07128,2.03839,2.07299,2.08983,2.54272,2.51601,2.5347,2.57257,0.732542,0.465261,0.89582,1.40473,1.83875,1.52898,1.66251,1.83875,-9999,-9999
20111110,11.432,1.0,217.697,161.369,1.0,268.856,1.0,8.147,1.0,99.674,1.0,0.0,1.0,1.364,1.0,0.1435625,1.0,-9999,0.0,306.9518125,1.0,-9999,0.0,-9999,0.0,34.87525,1.0,367.620208333,1.0,405.689,0.958333,11.864,1.0,11.354,1.0,-10.021,1.0,26.7208,1.0,37.4819,33.3363,38.1144,1.41798,9.43204,1.0,13.2305,11.7672,13.4538,2.07222,-0.200098,0.916667,0.177282,-0.240167,-0.200098,-0.184191,0.958333,0.916667,0.916667,2.12148,2.07352,2.1122,2.13644,2.34097,2.29768,2.31396,2.33209,1.79877,0.663787,1.2397,1.63378,2.46918,1.58696,1.72679,2.14177,-9999,-9999
20111111,11.746,1.0,215.573,61.087,1.0,340.933,1.0,5.526,1.0,98.643,0.770833,1.778,1.0,1.266,1.0,0.175666666667,1.0,47.5466923077,0.541666666667,137.2066875,1.0,-9999,-9999,-9999,-9999,12.2157916667,1.0,375.067083333,1.0,410.287,1.0,12.618,1.0,11.454,1.0,-6.28325,1.0,16.536,1.0,23.1954,20.6299,23.5869,1.28045,-5.53192,1.0,-7.75975,-7.8907,-6.90149,1.86021,0.307307,1.0,0.16471,0.30958,0.359871,0.430096,1.0,1.0,1.0,2.10295,2.0367,2.08754,2.10295,1.64414,1.64414,1.6923,1.75291,2.37971,0.635977,1.4298,1.82016,1.85078,0.9466,1.20406,1.39728,-9999,-9999
20111112,12.004,1.0,213.487,139.541,1.0,325.642,1.0,3.262,1.0,98.84,1.0,0.762,1.0,1.312,1.0,0.158895833333,1.0,-9999,0.0,286.376,1.0,-9999,0.0,-9999,0.0,27.6195,1.0,381.370625,1.0,410.71,1.0,13.672,1.0,12.046,1.0,-5.17848,1.0,27.8512,1.0,39.0675,-9999,-9999,1.34849,20.0449,1.0,28.1174,-9999,-9999,1.85159,0.108071,1.0,0.174942,0.0638859,0.110956,0.227028,1.0,1.0,1.0,2.05221,1.963,1.99632,2.02347,1.94125,1.76036,1.89808,1.93325,2.48511,0.738002,1.41539,2.00177,2.88033,1.78765,1.85715,2.31023,-9999,-9999
20111113,12.597,1.0,211.438,140.616,1.0,312.051,1.0,4.406,1.0,99.209,1.0,0.0,1.0,1.314,1.0,0.151354166667,1.0,118.25444,0.520833333333,284.160791667,1.0,-9999,0.0,-9999,0.0,28.9122291667,1.0,382.623541667,1.0,413.665,1.0,13.626,1.0,11.986,1.0,-6.28825,1.0,23.1522,1.0,32.4761,-9999,-9999,1.8352,22.3172,1.0,31.3048,-9999,-9999,1.80023,-0.140539,1.0,0.173649,-0.181546,-0.167421,-0.140539,1.0,1.0,1.0,1.9654,1.88463,1.90498,1.93263,2.10312,2.0389,2.07134,2.09706,2.61544,0.820802,1.43919,2.23371,2.88591,1.86636,1.95852,2.4048,-9999,-9999
20111114,12.36,1.0,209.428,135.493,1.0,309.342,1.0,3.254,1.0,99.451,1.0,0.0,1.0,1.009,1.0,0.115875,1.0,-9999,0.0,271.608395833,1.0,-9999,0.0,-9999,0.0,26.9345416667,1.0,380.239166667,1.0,415.791,1.0,13.798,1.0,11.926,1.0,-6.6991,1.0,17.8774,1.0,25.077,-9999,-9999,1.22191,25.0923,1.0,35.1975,-9999,-9999,1.79168,-0.324591,1.0,0.16902,-0.369755,-0.327061,-0.289907,1.0,1.0,1.0,1.82932,1.73454,1.76991,1.79461,2.14515,2.07636,2.09956,2.12403,2.69137,0.867729,1.41757,2.39518,2.76876,1.87031,1.95445,2.37119,-9999,-9999
20111115,11.557,1.0,207.459,147.57,1.0,289.178,1.0,3.793,1.0,99.654,1.0,0.0,1.0,1.331,1.0,0.1476875,1.0,-9999,0.0,289.416145833,1.0,-9999,0.0,-9999,0.0,29.8369375,1.0,375.023958333,1.0,417.306,1.0,13.058,1.0,11.832,1.0,-8.945,1.0,19.5278,1.0,27.3921,-9999,-9999,1.70057,20.2723,1.0,28.4364,-9999,-9999,1.88244,-0.355926,1.0,0.17819,-0.456922,-0.360527,-0.301449,1.0,1.0,1.0,1.66181,1.56601,1.59911,1.63518,1.9716,1.92972,1.9716,2.01384,2.72306,0.899629,1.49494,2.51281,2.89857,2.07103,2.18251,2.5626,-9999,-9999
20111116,11.858,1.0,205.529,146.49,1.0,287.179,1.0,4.836,1.0,99.992,1.0,0.0,1.0,1.263,1.0,0.145125,1.0,-9999,0.0,292.844979167,1.0,-9999,0.0,-9999,0.0,30.1141041667,1.0,376.830416667,1.0,411.285,1.0,12.909,1.0,11.743,1.0,-8.17608,1.0,19.5397,1.0,27.4088,-9999,-9999,1.62316,15.9668,1.0,22.397,-9999,-9999,1.89573,-0.0765356,1.0,0.229957,-0.11991,-0.0824341,-0.0489283,1.0,1.0,1.0,1.5542,1.45707,1.49006,1.53263,1.61312,1.57098,1.58911,1.59933,2.83471,0.912386,1.52466,2.71105,2.85296,2.12061,2.22625,2.58337,-9999,-9999
20111117,12.335,1.0,203.642,122.608,1.0,315.968,1.0,4.174,1.0,100.082,1.0,0.0,1.0,1.443,1.0,0.167020833333,1.0,108.24148,0.520833333333,251.685020833,1.0,-9999,0.0,-9999,0.0,24.3018958333,1.0,381.9025,1.0,404.357,1.0,13.197,1.0,11.661,1.0,-5.8171,1.0,17.172,1.0,16.9266,-9999,-9999,1.66033,11.7623,1.0,11.5942,-9999,-9999,1.74623,-0.0678659,1.0,0.234366,-0.127537,-0.106811,-0.0860204,1.0,1.0,1.0,1.4658,1.33922,1.41566,1.46953,1.52911,1.47049,1.50002,1.57496,2.96437,0.975078,1.74673,2.92877,2.66825,1.94058,2.05192,2.45874,-9999,-9999
20111118,9.742,1.0,201.797,66.186,1.0,323.355,1.0,2.224,1.0,99.646,1.0,5.588,1.0,1.263,1.0,0.164104166667,1.0,-9999,-9999,140.8550625,1.0,-9999,-9999,-9999,-9999,12.5651666667,1.0,366.433333333,1.0,402.387,1.0,12.537,1.0,11.591,1.0,-9.80765,1.0,11.9376,1.0,11.554,-9999,-9999,1.77748,6.03981,1.0,5.84574,-9999,-9999,1.93075,0.0454033,0.979167,0.153474,-0.115315,0.0375938,0.0816649,0.979167,0.979167,0.979167,1.36826,1.22875,1.33152,1.42883,1.30216,1.30875,1.33135,1.35289,2.84854,0.86379,1.48164,2.84854,1.93743,1.19074,1.40102,1.81777,-9999,-9999
20111119,8.226,1.0,199.996,134.796,1.0,310.846,1.0,3.385,1.0,99.109,1.0,1.778,1.0,1.201,1.0,0.1589375,1.0,-9999,0.0,279.942125,1.0,-9999,0.0,-9999,0.0,26.895625,1.0,362.365,1.0,402.488,0.979167,11.199,1.0,11.475,1.0,-11.9621,1.0,24.343,0.979167,23.0856,-9999,-9999,1.48741,17.0156,1.0,16.1367,-9999,-9999,1.80219,0.0432054,0.958333,0.132767,-0.00689178,0.048638,0.0708026,0.979167,0.9375,0.958333,1.40299,1.36606,1.39536,1.42789,1.34711,1.33917,1.35659,1.40225,2.80699,0.814273,1.43617,2.82486,2.67692,2.19576,2.25834,2.5899,-9999,-9999
20111120,9.436,1.0,198.238,88.982,1.0,322.881,1.0,2.657,1.0,99.116,1.0,13.462,1.0,1.766,1.0,0.248333333333,1.0,60.6939677419,0.645833333333,188.354979167,1.0,-9999,0.0,-9999,0.0,16.9231041667,1.0,365.320833333,1.0,402.211,1.0,11.08,1.0,14.238,1.0,-9.60608,1.0,22.7228,1.0,21.6473,-9999,-9999,2.03917,4.66096,1.0,4.44036,-9999,-9999,1.90833,0.180442,1.0,0.182863,0.0753712,0.166947,0.19925,1.0,1.0,1.0,1.88147,1.78415,1.8485,1.89955,1.68424,1.56031,1.64733,1.79524,2.99309,0.903835,1.72425,3.12125,2.1696,1.59011,1.72258,2.14133,-9999,-9999
20111121,8.733,1.0,196.526,134.759,1.0,275.935,1.0,2.757,1.0,100.011,1.0,0.0,1.0,1.268,1.0,0.151208333333,1.0,-9999,0.0,275.705354167,1.0,-9999,0.0,56.88544,0.520833333333,29.0430625,1.0,360.848125,1.0,409.663,1.0,11.162,1.0,14.477,1.0,-11.1828,1.0,20.5166,1.0,19.112,-9999,-9999,2.37374,18.3002,1.0,17.0473,-9999,-9999,1.85922,0.109709,0.979167,0.144858,0.0278545,0.0891535,0.142616,0.979167,0.979167,0.979167,2.29949,2.11055,2.25996,2.33408,2.18119,1.95928,2.18119,2.32755,3.01288,0.835588,1.78865,3.20934,2.75286,2.36168,2.40985,2.77859,-9999,-9999
20111122,8.932,1.0,194.86,132.033,1.0,276.007,1.0,3.212,1.0,100.183,1.0,0.0,1.0,1.354,1.0,0.144291666667,1.0,-9999,0.0,266.879354167,1.0,-9999,0.0,-9999,0.0,28.85,1.0,359.566875,1.0,407.939,1.0,10.764,1.0,14.191,1.0,-11.3411,1.0,20.7137,1.0,18.8493,-9999,-9999,1.89452,10.4137,1.0,9.47638,-9999,-9999,1.86464,-0.103253,1.0,0.180519,-0.180045,-0.103253,0.00539994,1.0,1.0,1.0,2.782,2.48936,2.73154,2.84282,2.87916,2.47963,2.87916,3.04549,3.11236,0.883095,1.99069,3.3937,2.73487,2.4013,2.46721,2.86066,-9999,-9999
20111123,9.265,1.0,193.241,85.015,1.0,294.93,1.0,3.384,1.0,99.44,1.0,0.0,1.0,1.096,1.0,0.123916666667,1.0,-9999,0.0,177.1215,1.0,-9999,0.0,30.1392,0.520833333333,16.3906041667,1.0,359.421875,1.0,408.122,1.0,10.745,1.0,14.012,1.0,-9.14696,1.0,14.6686,1.0,13.2419,-9999,-9999,2.09942,1.52321,1.0,1.37506,-9999,-9999,1.96812,0.106381,1.0,0.218799,-0.0183635,0.0644638,0.108883,0.979167,0.979167,1.0,3.26502,2.84376,3.18312,3.38622,3.15614,2.80282,3.08405,3.31143,3.22974,1.1728,2.15643,3.59853,2.29006,1.68775,2.04927,2.48222,-9999,-9999
20111124,10.117,1.0,191.669,43.501,1.0,349.184,1.0,1.767,1.0,99.769,1.0,3.556,1.0,0.812,1.0,0.101583333333,1.0,-9999,0.0,102.643104167,1.0,-9999,0.0,-9999,0.0,7.08158333333,1.0,369.397708333,1.0,409.988,1.0,11.471,1.0,13.922,1.0,-5.03244,1.0,7.60708,1.0,6.89489,-9999,-9999,1.75708,-1.0806,1.0,-0.979436,-9999,-9999,2.24724,0.854535,0.9375,0.136188,0.66756,0.851324,0.900279,0.9375,0.9375,1.0,3.27427,2.80338,3.26929,3.79116,2.41692,1.96876,2.41476,3.1493,3.39755,1.74373,2.41372,3.58891,1.70768,1.15079,1.52623,1.84105,-9999,-9999
20111125,10.423,1.0,190.146,130.174,1.0,326.414,1.0,1.648,1.0,100.584,1.0,0.0,1.0,1.038,1.0,0.128708333333,1.0,-9999,-9999,275.566041667,1.0,-9999,-9999,-9999,-9999,26.99475,1.0,375.496458333,1.0,405.727,1.0,12.632,1.0,13.95,1.0,-5.9491,1.0,25.781,1.0,23.4125,-9999,-9999,2.00955,20.9589,1.0,19.0334,-9999,-9999,1.99978,0.53264,0.979167,0.152458,0.226287,0.455081,0.505319,0.9375,0.9375,0.9375,3.00593,2.60573,2.99753,3.50396,2.47329,2.16197,2.46859,3.16436,3.6567,2.42388,3.03971,3.73605,2.72734,2.34918,2.68082,2.8844,-9999,-9999
20111126,9.377,1.0,188.671,129.455,1.0,315.824,1.0,1.225,1.0,100.776,1.0,0.254,1.0,1.038,1.0,0.114666666667,1.0,105.791576923,0.541666666667,267.344875,1.0,-9999,0.0,-9999,0.0,26.8546458333,1.0,370.585,1.0,408.363,1.0,12.223,1.0,13.925,1.0,-7.89652,1.0,18.3763,1.0,16.6949,-9999,-9999,2.05069,24.1281,1.0,21.9205,-9999,-9999,2.04879,-0.102091,0.979167,0.140952,-0.279496,-0.161674,-0.105173,0.979167,1.0,0.979167,2.60796,2.28694,2.6055,2.98761,2.71313,2.37874,2.71005,3.2668,3.85666,3.06532,3.60092,3.86692,2.90874,2.71575,2.89688,3.14814,-9999,-9999
