TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20050612,17.439,0.0,486.002,316.268,0.0,289.353,0.0,11.541,0.0,84.67,0.0,1.668,0.0,3.047,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.99901,-9999,-9999,-9999,4.31996,0.0,6.09618,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050613,18.044,0.0,486.287,354.841,0.0,264.339,0.0,14.307,0.0,85.222,0.0,0.0,0.0,2.367,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,13.6954,-9999,-9999,-9999,4.6794,0.0,6.62593,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050614,21.623,0.0,486.535,353.792,0.0,282.874,0.0,20.698,0.0,85.178,0.0,0.0,0.0,1.534,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,10.6708,-9999,-9999,-9999,13.1823,0.0,18.7293,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050615,25.112,0.0,486.747,340.733,0.0,307.247,0.0,26.354,0.0,84.925,0.0,0.0,0.0,3.024,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,9.07327,-9999,-9999,-9999,4.31996,0.0,6.14649,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050616,25.257,0.0,486.923,356.172,0.0,296.197,0.0,26.868,0.0,84.842,0.0,0.0,0.0,3.105,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,13.7632,-9999,-9999,-9999,4.6794,0.0,6.65877,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050617,25.11,0.0,487.063,354.283,0.0,295.452,0.0,26.685,0.0,84.609,0.0,0.0,0.0,4.258,0.0,-9999,-9999,-9999,-9999,-9999,-9999,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,10.5916,-9999,-9999,-9999,13.1823,0.0,18.5901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050618,25.109,0.0,487.167,351.982,0.0,302.078,0.0,25.796,0.0,84.784,0.0,0.0,0.0,3.795,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.89615,-9999,-9999,-9999,4.31996,0.0,6.0265,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050619,25.618,0.0,487.235,357.81,0.0,299.759,0.0,27.024,0.0,85.291,0.0,0.0,0.0,2.583,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,13.3589,-9999,-9999,-9999,4.6794,0.0,6.46316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050620,27.702,0.0,487.267,328.05,0.0,327.003,0.0,30.874,0.0,85.547,0.0,0.054,0.0,1.342,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,10.2514,-9999,-9999,-9999,13.1823,0.0,17.9931,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050621,28.531,0.0,487.263,343.466,0.0,327.721,0.0,32.425,0.0,85.466,0.0,0.0,0.0,2.592,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.6124,-9999,-9999,-9999,4.31996,0.0,5.83428,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050622,26.883,0.0,487.222,286.983,0.0,353.736,0.0,23.934,0.0,85.506,0.0,0.589,0.0,2.259,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,12.904,-9999,-9999,-9999,4.6794,0.0,6.24305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050623,25.179,0.0,487.146,290.521,0.0,341.471,0.0,18.858,0.0,85.382,0.0,0.461,0.0,2.092,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,9.89752,-9999,-9999,-9999,13.1823,0.0,17.372,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050624,25.508,0.0,487.034,318.968,0.0,332.965,0.0,22.87,0.0,85.272,0.0,0.082,0.0,2.122,0.0,-9999,-9999,-9999,-9999,-9999,-9999,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.30415,-9999,-9999,-9999,4.31996,0.0,5.62547,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050625,25.644,0.0,486.886,307.198,0.0,329.731,0.0,23.678,0.0,85.019,0.0,0.714,0.0,2.963,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,12.4438,-9999,-9999,-9999,4.6794,0.0,6.02042,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050626,25.632,0.0,486.702,342.115,0.0,306.14,0.0,25.83,0.0,84.851,0.0,0.089,0.0,3.882,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,9.55587,-9999,-9999,-9999,13.1823,0.0,16.7723,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050627,25.597,0.0,486.483,362.047,0.0,286.189,0.0,28.755,0.0,85.062,0.0,0.0,0.0,3.554,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.02776,-9999,-9999,-9999,4.31996,0.0,5.43823,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050628,26.393,0.0,486.228,293.946,0.0,329.888,0.0,27.355,0.0,84.941,0.0,0.41,0.0,4.059,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,12.1754,-9999,-9999,-9999,4.6794,0.0,5.89055,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050629,24.726,0.0,485.936,352.368,0.0,302.733,0.0,23.876,0.0,85.138,0.0,0.0,0.0,1.646,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,9.46005,-9999,-9999,-9999,13.1823,0.0,16.6041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050630,25.658,0.0,485.61,350.909,0.0,309.405,0.0,26.145,0.0,85.253,0.0,0.0,0.0,1.772,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.04428,-9999,-9999,-9999,4.31996,0.0,5.44943,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050701,27.475,0.0,485.248,346.039,0.0,315.682,0.0,30.832,0.0,85.178,0.0,0.0,0.0,1.75,0.0,-9999,-9999,-9999,-9999,-9999,-9999,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,12.2276,-9999,-9999,-9999,4.6794,0.0,5.91583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050702,28.913,0.0,484.851,355.611,0.0,311.487,0.0,35.247,0.0,84.914,0.0,0.0,0.0,3.112,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,9.51987,-9999,-9999,-9999,13.1823,0.0,16.7091,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050703,26.707,0.0,484.418,300.756,0.0,327.662,0.0,27.019,0.0,85.029,0.0,0.417,0.0,2.13,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.11417,-9999,-9999,-9999,4.31996,0.0,5.49677,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050704,26.326,0.0,483.95,318.248,0.0,327.505,0.0,25.197,0.0,85.334,0.0,0.131,0.0,1.496,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,12.3533,-9999,-9999,-9999,4.6794,0.0,5.97663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050705,28.047,0.0,483.447,348.214,0.0,313.495,0.0,31.141,0.0,85.185,0.0,0.0,0.0,2.016,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,9.62895,-9999,-9999,-9999,13.1823,0.0,16.9006,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050706,27.843,0.0,482.908,356.732,0.0,300.252,0.0,32.838,0.0,85.091,0.0,0.0,0.0,2.103,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.20833,-9999,-9999,-9999,4.31996,0.0,5.56055,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050707,28.509,0.0,482.335,358.209,0.0,298.897,0.0,34.755,0.0,85.169,0.0,0.0,0.0,2.156,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,12.5021,-9999,-9999,-9999,4.6794,0.0,6.04862,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050708,28.42,0.0,481.726,340.11,0.0,319.821,0.0,33.417,0.0,85.227,0.0,0.0,0.0,2.131,0.0,-9999,-9999,-9999,-9999,-9999,-9999,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,9.74457,-9999,-9999,-9999,13.1823,0.0,17.1035,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050709,28.112,0.0,481.083,345.453,0.0,316.511,0.0,31.528,0.0,85.072,0.0,0.0,0.0,3.011,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.30579,-9999,-9999,-9999,4.31996,0.0,5.62658,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050710,27.982,0.0,480.405,349.85,0.0,311.036,0.0,32.071,0.0,85.059,0.0,0.0,0.0,2.658,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,12.6441,-9999,-9999,-9999,4.6794,0.0,6.11734,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050711,29.287,0.0,479.692,349.393,0.0,318.742,0.0,34.731,0.0,85.287,0.0,0.0,0.0,1.535,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,9.85093,-9999,-9999,-9999,13.1823,0.0,17.2902,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050712,30.622,0.0,478.945,345.621,0.0,331.389,0.0,37.103,0.0,85.496,0.0,0.0,0.0,1.277,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.38176,-9999,-9999,-9999,4.31996,0.0,5.67804,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050713,31.611,0.0,478.163,344.637,0.0,330.51,0.0,39.398,0.0,85.4,0.0,0.0,0.0,1.273,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,12.7071,-9999,-9999,-9999,4.6794,0.0,6.14782,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050714,32.487,0.0,477.347,342.345,0.0,333.089,0.0,42.064,0.0,85.208,0.0,0.0,0.0,1.219,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,9.84413,-9999,-9999,-9999,13.1823,0.0,17.2783,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050715,31.124,0.0,476.497,325.776,0.0,341.789,0.0,36.801,0.0,85.241,0.0,0.044,0.0,1.243,0.0,-9999,-9999,-9999,-9999,-9999,-9999,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.33218,-9999,-9999,-9999,4.31996,0.0,5.64445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050716,31.926,0.0,475.612,323.417,0.0,350.854,0.0,37.694,0.0,85.149,0.0,0.047,0.0,2.338,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,12.5926,-9999,-9999,-9999,4.6794,0.0,6.0924,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050717,31.946,0.0,474.695,331.814,0.0,344.877,0.0,39.011,0.0,85.016,0.0,0.0,0.0,3.028,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,9.74501,-9999,-9999,-9999,13.1823,0.0,17.1043,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050718,29.64,0.0,473.742,348.574,0.0,313.444,0.0,35.273,0.0,85.163,0.0,0.0,0.0,2.189,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.24469,-9999,-9999,-9999,4.31996,0.0,5.58518,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050719,31.254,0.0,472.757,327.63,0.0,341.629,0.0,38.959,0.0,85.117,0.0,0.0,0.0,1.809,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,12.4601,-9999,-9999,-9999,4.6794,0.0,6.02831,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050720,32.945,0.0,471.737,303.994,0.0,360.72,0.0,40.327,0.0,85.211,0.0,0.145,0.0,1.577,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,9.6326,-9999,-9999,-9999,13.1823,0.0,16.907,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050721,32.216,0.0,470.684,316.185,0.0,351.038,0.0,39.317,0.0,85.314,0.0,0.0,0.0,1.464,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.13848,-9999,-9999,-9999,4.31996,0.0,5.51324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050722,32.289,0.0,469.598,313.636,0.0,364.083,0.0,37.449,0.0,85.403,0.0,0.076,0.0,2.726,0.0,-9999,-9999,-9999,-9999,-9999,-9999,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,12.2869,-9999,-9999,-9999,4.6794,0.0,5.94449,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050723,27.358,0.0,468.48,235.347,0.0,371.457,0.0,20.24,0.0,85.634,0.0,0.665,0.0,1.603,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.321,0.0,-9999,6.871,-9999,0.0,-9999,12.208,-9999,0.0,-9999,1.0,7.51048,0.0,9.50578,-9999,-9999,-9999,13.1823,0.0,16.6844,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050724,24.971,0.0,467.327,250.182,0.0,366.495,0.0,12.092,0.0,85.472,0.0,3.123,0.0,0.763,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.606,0.0,-9999,6.682,-9999,0.0,-9999,12.18,-9999,0.0,-9999,1.0,6.377,0.0,8.05981,-9999,-9999,-9999,4.31996,0.0,5.45995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20050725,23.062,0.0,466.142,242.906,0.0,359.574,0.0,7.613,0.0,85.263,0.0,5.694,0.0,1.17,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.273,0.0,-9999,6.995,-9999,0.0,-9999,12.155,-9999,0.0,-9999,1.0,9.672,0.0,12.2164,-9999,-9999,-9999,4.6794,0.0,5.91042,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
