TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20040121,0.258,0.0,96.8529,21.784,0.0,304.737,0.0,1.39,0.0,101.899,0.0,0.0,0.0,1.394,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,397.033,0.395833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.2097,0.395833,0.910505,-9999,-9999,-9999,-12.4684,0.395833,-0.0695119,-9999,-9999,-9999,0.606549,0.166667,-9999,0.580031,0.606549,0.621706,0.333333,0.166667,0.145833,2.68675,2.65486,2.69876,2.97845,2.36544,2.0483,2.07807,2.36544,0.701292,0.603334,0.698948,0.701294,0.809488,0.84315,0.843797,0.886874,-9999,-9999
20040122,1.704,0.0,98.5562,9.203,0.0,323.216,0.0,1.037,0.0,101.69,0.0,2.23,0.0,3.3,0.0,0.3062,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,397.994,0.833333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.7184,0.8125,0.800734,-9999,-9999,-9999,-13.5912,1.0,-0.0437681,-9999,-9999,-9999,0.636808,0.833333,-9999,0.632598,0.636808,0.640256,0.833333,0.833333,0.833333,2.90273,2.87271,2.91767,3.17558,2.53805,2.22876,2.26557,2.53805,0.724348,0.623169,0.721926,0.72435,0.352561,0.368285,0.36859,0.39006,-9999,-9999
20040123,2.738,0.0,100.315,31.006,0.0,317.202,0.0,0.425,0.0,101.552,0.0,0.27,0.0,2.612,0.0,0.214451270833,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,401.84,0.4375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.0217,0.416667,0.753409,-9999,-9999,-9999,-3.59859,1.0,-0.000996514,-9999,-9999,-9999,0.48092,0.25,-9999,0.47671,0.48092,0.498815,0.25,0.25,0.208333,3.05696,3.02823,3.07398,3.31658,2.83493,2.53625,2.57543,2.83493,0.740903,0.637411,0.738426,0.740904,1.12894,1.17369,1.17455,1.22913,-9999,-9999
20040124,4.518,0.0,102.128,20.308,0.0,310.562,0.0,0.626,0.0,101.121,0.0,4.343,0.0,2.986,0.0,0.230715791667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,394.314,0.333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.7361,0.333333,0.61172,-9999,-9999,-9999,-12.8123,1.0,0.0449388,-9999,-9999,-9999,0.525215,0.25,-9999,0.40156,0.489771,0.517936,0.0833333,0.25,0.25,3.32832,3.30257,3.3493,3.55921,3.03036,2.8128,2.94949,3.03036,0.767892,0.660631,0.765325,0.767894,0.754873,0.7863,0.786904,0.827177,-9999,-9999
20040125,3.757,0.0,103.996,36.384,0.0,280.394,0.0,0.706,0.0,101.131,0.0,2.723,0.0,1.784,0.0,0.124562166667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,388.349,0.416667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.3693,0.416667,0.384633,-9999,-9999,-9999,-4.841,1.0,0.0414066,-9999,-9999,-9999,0.379411,0.25,-9999,0.324612,0.356816,0.38339,0.291667,0.208333,0.25,3.21177,3.18467,3.23102,3.45555,3.07216,2.83236,2.87105,3.07216,0.756506,0.650835,0.753977,0.756508,1.3115,1.36224,1.3632,1.42352,-9999,-9999
20040126,0.778,0.0,105.918,29.537,0.0,296.417,0.0,0.196,0.0,100.605,0.0,0.561,0.0,1.617,0.0,0.186993583333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,387.995,0.333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.831,0.3125,0.396991,-9999,-9999,-9999,-5.67922,1.0,0.0886953,-9999,-9999,-9999,0.222396,0.3125,-9999,0.214052,0.222396,0.226434,0.3125,0.3125,0.3125,2.76404,2.73277,2.77707,3.04935,2.82695,2.5064,2.55064,2.82695,0.709684,0.610553,0.707311,0.709686,1.08054,1.12386,1.12468,1.17811,-9999,-9999
20040127,0.408,0.0,107.894,30.155,0.0,282.13,0.0,0.615,0.0,100.224,0.0,2.368,0.0,1.451,0.0,0.147929854167,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,382.267,0.458333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,16.1119,0.5,0.431278,-9999,-9999,-9999,-3.7992,1.0,0.0492697,-9999,-9999,-9999,0.113512,0.291667,-9999,0.0433378,0.111668,0.113512,0.1875,0.3125,0.291667,2.70949,2.67783,2.72182,2.99899,2.88258,2.56697,2.65007,2.88258,0.703626,0.605341,0.701274,0.703628,1.10212,1.1462,1.14704,1.2013,-9999,-9999
20040128,0.61,0.0,109.923,36.158,0.0,288.009,0.0,0.758,0.0,99.596,0.0,9.025,0.0,3.248,0.0,0.296049979167,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,379.259,0.354167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.4863,0.291667,0.521601,-9999,-9999,-9999,-16.4243,1.0,0.140482,-9999,-9999,-9999,0.177673,0.270833,-9999,0.165273,0.177673,0.182659,0.270833,0.270833,0.270833,2.73909,2.70762,2.75179,3.02646,2.84878,2.51563,2.56509,2.84878,0.706972,0.60822,0.704609,0.706974,1.30099,1.3511,1.35205,1.41132,-9999,-9999
20040129,1.616,0.0,112.005,31.659,0.0,275.234,0.0,1.951,0.0,99.939,0.0,6.516,0.0,4.79,0.0,0.3423175,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,376.18,0.395833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,18.8218,0.395833,0.503816,-9999,-9999,-9999,-27.1079,1.0,-0.00750667,-9999,-9999,-9999,0.176327,0.3125,-9999,0.167148,0.176327,0.177606,0.3125,0.3125,0.3125,2.88899,2.85878,2.90371,3.16357,2.98724,2.68694,2.72536,2.98724,0.723092,0.622088,0.720674,0.723093,1.1529,1.19862,1.19949,1.25528,-9999,-9999
20040130,3.294,0.0,114.14,33.556,0.0,303.541,0.0,2.025,0.0,100.649,0.0,2.673,0.0,4.775,0.0,0.392953333333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,375.463,0.354167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,21.8137,0.333333,0.583901,-9999,-9999,-9999,-25.7928,1.0,-0.690412,-9999,-9999,-9999,-0.0707267,0.333333,-9999,-0.0916013,-0.0718009,-0.0707267,0.333333,0.333333,0.333333,3.14132,3.11346,3.15954,3.39243,3.46316,3.18433,3.22693,3.46316,0.749454,0.644768,0.746948,0.749455,1.21758,1.26544,1.26635,1.32422,-9999,-9999
20040131,6.054,0.0,116.327,1.972,0.0,344.126,0.0,1.011,0.0,99.613,0.0,21.091,0.0,6.103,0.0,0.505631875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.627,0.333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,21.3492,0.3125,0.571468,-9999,-9999,-9999,-26.4035,0.9375,0.412357,-9999,-9999,-9999,-0.0445804,0.3125,-9999,-0.0445804,-0.043829,-0.0390868,0.3125,0.3125,0.3125,3.56489,3.54211,3.58866,3.76805,3.81263,3.58119,3.63332,3.81263,0.790412,0.680005,0.787769,0.790414,0.0768756,0.0804429,0.0805128,0.0855533,-9999,-9999
20040201,7.711,0.0,118.565,28.617,0.0,337.247,0.0,1.117,0.0,100.676,0.0,7.493,0.0,4.652,0.0,0.538776875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.639,0.541667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,28.0267,0.541667,0.750207,-9999,-9999,-9999,-34.897,1.0,0.452559,-9999,-9999,-9999,-0.282222,0.5,-9999,-0.282222,-0.282222,-0.271851,0.5,0.5,0.5,3.82022,3.80065,3.8406,3.99328,4.2755,4.0725,4.13095,4.2755,0.814656,0.700863,0.811933,0.814658,1.03478,1.07521,1.07597,1.12459,-9999,-9999
20040202,8.544,0.0,120.854,14.033,0.0,332.66,0.0,0.913,0.0,101.403,0.0,6.617,0.0,4.294,0.0,0.4845675,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,370.56,0.333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,30.7724,0.333333,0.823703,-9999,-9999,-9999,-35.8412,1.0,0.306561,-9999,-9999,-9999,0.0231609,0.333333,-9999,0.0231609,0.0231609,0.0267018,0.333333,0.333333,0.333333,3.94983,3.93213,3.9722,4.10584,4.08268,3.90542,3.95304,4.08268,0.826316,0.710894,0.823554,0.826318,0.532571,0.555822,0.556272,0.587418,-9999,-9999
20040203,10.582,0.0,123.194,27.567,0.0,353.688,0.0,2.71,0.0,101.971,0.0,0.344,0.0,4.986,0.0,0.474147916667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,372.688,0.4375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.3611,0.4375,0.866228,-9999,-9999,-9999,-38.2806,1.0,-0.0106006,-9999,-9999,-9999,0.310312,0.416667,-9999,0.310312,0.314877,0.325022,0.416667,0.416667,0.416667,4.26825,4.25555,4.29819,4.37939,4.06907,3.93052,3.98332,4.06128,0.853911,0.734635,0.851057,0.853913,1.00714,1.04741,1.04818,1.09778,-9999,-9999
20040204,11.102,0.0,125.583,14.456,0.0,350.375,0.0,3.538,0.0,101.984,0.0,3.166,0.0,5.105,0.0,0.485256875,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,372.709,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.6015,0.0,0.872665,-9999,-9999,-9999,-44.9637,1.0,-1.20357,-9999,-9999,-9999,0.283085,0.0,-9999,0.283085,0.283085,0.283085,0.0,0.0,0.0,4.34961,4.33822,4.38152,4.44902,4.16594,4.05514,4.09844,4.16594,0.860873,0.740624,0.857995,0.860875,0.547464,0.571257,0.571717,0.60346,-9999,-9999
20040205,10.171,0.0,128.021,27.658,0.0,339.971,0.0,1.692,0.0,101.89,0.0,0.338,0.0,4.147,0.0,0.457685208333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,371.991,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.254,0.0,-9999,-9999,-9999,-9999,-12.3002,1.0,-9999,-9999,-9999,-9999,-0.284642,0.0,-9999,-0.284642,-0.284642,-0.284642,0.0,0.0,0.0,4.2038,4.19001,4.23215,4.32456,4.6092,4.47465,4.51679,4.6092,0.848511,0.729989,0.845674,0.848513,1.01588,1.05701,1.0578,1.10909,-9999,-9999
20040206,8.153,0.0,130.508,4.744,0.0,346.553,0.0,0.276,0.0,101.197,0.0,13.616,0.0,3.21,0.0,0.429335208333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,371.616,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.3626,0.0,-9999,-9999,-9999,-9999,-20.0602,1.0,-9999,-9999,-9999,-9999,-1.0338,0.0,-9999,-1.0338,-1.0338,-1.0338,0.0,0.0,0.0,3.88901,3.87043,3.91001,4.05306,5.08686,4.90423,4.95051,5.08686,0.820858,0.706199,0.818114,0.82086,0.18391,0.192334,0.192499,0.204271,-9999,-9999
20040207,6.202,0.0,133.043,45.451,0.0,303.415,0.0,1.42,0.0,100.609,0.0,8.949,0.0,5.009,0.0,0.5631525,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,371.634,0.479167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.6954,0.479167,-9999,-9999,-9999,-9999,-31.4311,1.0,-9999,-9999,-9999,-9999,-1.07581,0.458333,-9999,-1.07581,-1.07581,-1.07581,0.458333,0.458333,0.458333,3.58656,3.56387,3.61023,3.78857,4.86438,4.63968,4.68604,4.86438,0.79299,0.682223,0.790338,0.792991,1.6195,1.68045,1.6816,1.75188,-9999,-9999
20040208,3.288,0.0,135.624,47.717,0.0,287.821,0.0,1.626,0.0,100.615,0.0,13.77,0.0,6.046,0.0,0.584039361702,0.979166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,373.235,0.958333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,57.2504,0.729167,-9999,-9999,-9999,-9999,-46.5965,1.0,-9999,-9999,-9999,-9999,-0.976431,0.625,-9999,-1.01996,-0.972038,-0.962989,0.625,0.625,0.625,3.14013,3.11223,3.15833,3.39156,4.36799,4.08957,4.15397,4.35872,0.749412,0.644732,0.746907,0.749414,1.689,1.75156,1.75273,1.82358,-9999,-9999
20040209,3.267,0.0,138.252,43.416,0.0,285.984,0.0,2.407,0.0,102.67,0.0,1.475,0.0,4.339,0.0,0.3152354375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,385.418,0.8125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,33.8501,0.729167,-9999,-9999,-9999,-9999,-26.0276,1.0,-9999,-9999,-9999,-9999,-0.391314,0.708333,-9999,-0.410095,-0.326734,-0.326734,0.583333,0.75,0.75,3.13687,3.10893,3.15502,3.38869,3.78001,3.43567,3.55739,3.74416,0.749105,0.644468,0.746601,0.749107,1.55264,1.61158,1.6127,1.68133,-9999,-9999
20040210,4.539,0.0,140.924,13.588,0.0,329.646,0.0,1.657,0.0,102.577,0.0,9.347,0.0,4.106,0.0,0.357920145833,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,385.146,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.0866,0.0,-9999,-9999,-9999,-9999,-14.9053,0.979167,-9999,-9999,-9999,-9999,-0.270273,0.0,-9999,-0.284872,-0.256268,-0.256268,0.0,0.0,0.0,3.33143,3.30571,3.35245,3.56206,3.83233,3.55019,3.62856,3.81614,0.768229,0.660921,0.765661,0.768231,0.515464,0.537949,0.538385,0.568485,-9999,-9999
20040211,5.72,0.0,143.642,33.382,0.0,342.953,0.0,0.787,0.0,102.374,0.0,2.434,0.0,2.529,0.0,0.233027208333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.296,0.291667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,18.4158,0.270833,-9999,-9999,-9999,-9999,-2.11776,1.0,-9999,-9999,-9999,-9999,0.157044,0.25,-9999,-0.0405599,0.157044,0.157859,0.25,0.25,0.25,3.51324,3.48975,3.53702,3.72284,3.5658,3.43232,3.54711,3.62691,0.785641,0.6759,0.783014,0.785643,1.2173,1.26574,1.26666,1.32598,-9999,-9999
20040212,4.423,0.0,146.402,27.795,0.0,333.55,0.0,0.691,0.0,103.106,0.0,0.325,0.0,1.436,0.0,0.125763854167,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,383.826,0.604167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.7645,0.625,-9999,-9999,-9999,-9999,3.06846,1.0,-9999,-9999,-9999,-9999,0.168695,0.583333,-9999,-0.0396777,0.159085,0.159085,0.354167,0.583333,0.583333,3.31415,3.28828,3.33494,3.54626,3.37756,3.20081,3.32699,3.40196,0.766374,0.659325,0.763812,0.766376,1.02709,1.06925,1.07006,1.12335,-9999,-9999
20040213,6.254,0.0,149.206,32.935,0.0,337.982,0.0,0.108,0.0,103.083,0.0,0.471,0.0,1.805,0.0,0.151957875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,382.772,0.333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,18.5238,0.3125,-9999,-9999,-9999,-9999,-0.597677,1.0,-9999,-9999,-9999,-9999,0.107673,0.25,-9999,0.0549972,0.107673,0.171348,0.1875,0.25,0.291667,3.59468,3.57209,3.61823,3.79565,3.68798,3.45722,3.55994,3.63618,0.793734,0.682863,0.79108,0.793736,1.20656,1.25509,1.25602,1.31612,-9999,-9999
20040214,5.783,0.0,152.051,33.961,0.0,334.915,0.0,0.003,0.0,102.497,0.0,0.623,0.0,1.26,0.0,0.145052145833,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,386.126,0.4375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,17.3102,0.458333,23.0336,-9999,-9999,-9999,1.90721,1.0,2.53782,-9999,-9999,-9999,0.254925,0.25,-9999,0.204627,0.254925,0.332559,0.25,0.25,0.375,3.5218,3.49826,3.54564,3.73166,3.47573,3.23334,3.3361,3.43762,0.786925,0.677005,0.784294,0.786927,1.23911,1.28848,1.28942,1.34996,-9999,-9999
20040215,4.654,0.0,154.938,44.468,0.0,315.018,0.0,0.216,0.0,102.397,0.0,0.296,0.0,0.805,0.0,0.0559058416667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,382.195,0.3125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.8714,0.3125,21.1191,-9999,-9999,-9999,2.94925,1.0,3.9244,-9999,-9999,-9999,0.401121,0.0,-9999,0.35741,0.398687,0.414776,0.0,0.104167,0.145833,3.34859,3.32299,3.36984,3.57793,3.17027,2.92431,3.01859,3.1675,0.770135,0.66256,0.76756,0.770136,1.59104,1.65155,1.65269,1.72331,-9999,-9999
20040216,3.439,0.0,157.864,44.16,0.0,324.815,0.0,0.833,0.0,102.791,0.0,0.217,0.0,0.833,0.0,0.0780815145833,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,381.231,0.291667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,16.1604,0.270833,21.5037,-9999,-9999,-9999,6.56762,1.0,8.73914,-9999,-9999,-9999,0.382161,0.0208333,-9999,0.343404,0.382161,0.422692,0.0,0.0208333,0.145833,3.1633,3.13567,3.18184,3.41218,3.03002,2.71298,2.83746,3.03002,0.751677,0.646681,0.749164,0.751679,1.58268,1.6431,1.64424,1.71502,-9999,-9999
20040217,4.786,0.0,160.83,37.64,0.0,321.906,0.0,1.355,0.0,102.635,0.0,0.861,0.0,2.067,0.0,0.182663166667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,380.537,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.7677,0.5,20.9811,-9999,-9999,-9999,2.30796,1.0,3.07106,-9999,-9999,-9999,0.315494,0.479167,-9999,0.285545,0.315494,0.315494,0.3125,0.479167,0.479167,3.3688,3.34344,3.39035,3.59586,3.28037,3.02795,3.07978,3.28037,0.772091,0.664243,0.76951,0.772093,1.36467,1.41823,1.41925,1.48392,-9999,-9999
20040218,5.063,0.0,163.833,63.853,0.0,300.576,0.0,1.767,0.0,102.386,0.0,1.417,0.0,3.53,0.0,0.364120833333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,378.708,0.520833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,23.4434,0.5,31.1947,-9999,-9999,-9999,-13.1061,1.0,-17.4395,-9999,-9999,-9999,0.275728,0.0,-9999,0.248322,0.275728,0.275728,0.0,0.0,0.0,3.41126,3.38639,3.43344,3.6337,3.35797,3.11066,3.1615,3.35797,0.776264,0.667833,0.773669,0.776266,2.21362,2.29149,2.29293,2.37577,-9999,-9999
20040219,1.44,0.0,166.873,79.398,0.0,257.666,0.0,1.74,0.0,102.661,0.0,0.0,0.0,3.469,0.0,0.409286875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,375.437,0.666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,26.6233,0.666667,35.426,-9999,-9999,-9999,-15.439,1.0,-20.5438,-9999,-9999,-9999,0.177453,0.645833,-9999,0.177453,0.177453,0.177453,0.645833,0.645833,0.645833,2.86273,2.83229,2.87709,3.1396,2.96215,2.65483,2.69964,2.96215,0.72029,0.619678,0.717882,0.720291,2.68066,2.76882,2.77044,2.85609,-9999,-9999
20040220,-0.617,0.0,169.949,92.605,0.0,242.507,0.0,2.14,0.0,102.486,0.0,0.0,0.0,3.502,0.0,0.260896458333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,378.157,0.4375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,20.8496,0.416667,27.7434,-9999,-9999,-9999,-5.88942,1.0,-7.83669,-9999,-9999,-9999,0.249829,0.395833,-9999,0.249829,0.249829,0.249829,0.395833,0.395833,0.395833,2.56092,2.52839,2.57141,2.86015,2.61032,2.27856,2.32158,2.61032,0.686428,0.590545,0.684133,0.686429,3.06152,3.15682,3.15854,3.24363,-9999,-9999
20040221,0.289,0.0,173.06,81.963,0.0,266.739,0.0,1.717,0.0,101.54,0.0,0.0,0.0,2.517,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,379.012,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,20.8657,0.0,27.7647,-9999,-9999,-9999,-5.14147,0.020833,-6.84144,-9999,-9999,-9999,0.28931,0.0,-9999,0.282306,0.28931,0.28931,0.0,0.0,0.0,2.69268,2.66097,2.70482,2.98288,2.69357,2.37739,2.41551,2.69357,0.701518,0.603528,0.699173,0.70152,2.746,2.83454,2.83616,2.91972,-9999,-9999
20040222,2.343,0.0,176.205,73.624,0.0,283.44,0.0,2.46,0.0,101.03,0.0,0.33,0.0,3.859,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,378.203,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,21.2598,0.0,28.2891,-9999,-9999,-9999,-5.14147,0.0,-6.84144,-9999,-9999,-9999,0.257335,0.0,-9999,0.25033,0.257335,0.257335,0.0,0.0,0.0,2.99804,2.96883,3.01427,3.26262,3.00529,2.7174,2.75693,3.00529,0.734545,0.631942,0.732089,0.734547,2.51206,2.59699,2.59855,2.68434,-9999,-9999
20040223,1.977,0.0,179.382,87.495,0.0,262.633,0.0,3.231,0.0,101.529,0.0,1.484,0.0,3.105,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,378.708,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.4093,0.0,25.8268,-9999,-9999,-9999,-5.14147,0.0,-6.84144,-9999,-9999,-9999,0.308743,0.0,-9999,0.302298,0.304288,0.304288,0.0,0.0,0.0,2.94271,2.91293,2.95815,3.21276,2.90402,2.60864,2.66529,2.90402,0.728892,0.627078,0.726455,0.728894,2.9254,3.01921,3.02091,3.10868,-9999,-9999
