TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20120225,6.582,1.0,229.67,171.1,1.0,257.892,1.0,5.599,1.0,78.701,1.0,0.0,0.0,2.818,1.0,0.246566888889,0.9375,-16.0336875,1.0,350.053715208,1.0,126.864729167,1.0,318.160416667,1.0,392.724,1.0,0.019,0.42,1.119,1.0,1.0,1.0,29.127,23.487,1.0,1.0,-1.85786,1.0,19.2494,1.0,33.2456,-9999,-9999,1.31877,-37.4573,1.0,-64.6923,-9999,-9999,2.45434,1.87331,1.0,0.0915494,1.82215,1.87723,1.92509,1.0,1.0,1.0,1.47891,1.43365,1.47271,1.52876,-0.398315,-0.406722,-0.390513,-0.370038,2.26908,2.09289,2.16297,2.2104,0.0,0.0,0.0,0.0,1.05256,1.0
20120226,0.802,1.0,232.762,194.921,1.0,204.729,1.0,4.919,1.0,78.093,1.0,0.221,0.0,3.556,1.0,0.232126,0.9375,-37.2083333333,1.0,364.995112917,1.0,145.05,1.0,291.808333333,1.0,391.745,1.0,0.047,0.432,1.107,1.0,1.0,1.0,29.27,23.673,1.0,1.0,-1.76333,1.0,34.0034,1.0,58.7271,-9999,-9999,2.15168,-32.6636,1.0,-56.4131,-9999,-9999,2.40019,1.84486,1.0,0.0833177,1.84486,1.86575,1.87572,1.0,1.0,1.0,1.25803,1.26014,1.2899,1.38437,-0.595563,-0.582052,-0.564689,-0.493388,2.01476,1.8604,1.91966,1.96871,0.0,0.0,0.0,0.0,1.05493,1.0
20120227,-0.18,1.0,235.873,181.31,1.0,206.163,1.0,4.612,1.0,78.378,1.0,0.0,0.0,0.995,1.0,0.09619,0.854166666667,-31.8215625,1.0,358.579011875,1.0,134.337604167,1.0,284.95625,1.0,396.878,1.0,0.073,0.455,1.112,1.0,1.0,1.0,29.449,23.897,1.0,1.0,-1.6803,1.0,7.19708,1.0,12.43,-9999,-9999,1.44731,-9.62589,1.0,-16.6248,-9999,-9999,1.5268,1.5139,0.979167,0.0810362,1.44503,1.6109,1.70311,1.0,0.979167,0.958333,1.23854,1.23011,1.26406,1.35387,-0.372352,-0.372352,-0.286221,-0.226072,1.96204,1.81381,1.86857,1.92304,0.0,0.0,0.0,0.0,1.05711,1.0
20120228,2.088,1.0,239.003,166.967,1.0,234.169,1.0,4.697,1.0,78.584,1.0,0.0,0.0,1.39,1.0,0.120745853659,0.854166666667,-18.7821875,1.0,337.917538333,1.0,121.270104167,1.0,298.647916667,1.0,395.296,1.0,0.096,0.482,1.115,1.0,1.0,1.0,29.551,24.03,1.0,1.0,-1.63129,1.0,7.95471,1.0,13.7385,-9999,-9999,1.24215,-13.0581,1.0,-22.5526,-9999,-9999,2.3411,1.51389,0.979167,0.0926184,1.4981,1.53907,1.6544,1.0,0.958333,0.958333,1.36408,1.29292,1.36408,1.46242,-0.174995,-0.212672,-0.195916,-0.169648,2.06568,1.91178,1.97015,2.02325,0.0,0.0,0.0,0.0,1.05905,1.0
20120229,9.065,1.0,242.15,181.169,1.0,256.108,1.0,8.057,1.0,78.816,1.0,0.0,0.0,0.978,1.0,0.0857004878049,0.854166666667,-12.3660833333,1.0,371.761640208,1.0,132.855875,1.0,316.7875,1.0,393.905,1.0,0.118,0.507,1.115,1.0,1.0,1.0,29.62,24.121,1.0,1.0,-1.62182,1.0,5.57419,1.0,9.62716,4.33981,10.4459,1.03629,-8.90706,1.0,-15.3833,-16.6915,-6.93462,1.98767,1.58663,0.958333,0.0815114,1.39477,1.59563,1.84757,1.0,0.958333,0.9375,1.76641,1.51968,1.75454,1.83073,0.170782,-0.0198869,0.0524093,0.162359,2.35229,2.17951,2.2441,2.30244,0.0,0.0,0.0,0.0,1.06086,1.0
20120301,7.268,1.0,245.313,184.846,1.0,248.804,1.0,5.529,1.0,79.06,1.0,0.0,0.0,1.034,1.0,0.0672847727273,0.916666666667,-15.6414166667,1.0,376.878256042,1.0,133.037770833,1.0,316.254166667,1.0,396.631,1.0,0.136,0.523,1.118,1.0,1.0,1.0,29.71,24.381,1.0,1.0,-1.5953,1.0,2.98635,1.0,5.15771,2.32503,5.59632,1.10017,-3.99654,1.0,-6.9024,-7.48938,-3.11152,2.28321,1.61286,0.916667,0.0811399,1.46322,1.64213,1.91194,0.916667,0.916667,0.9375,1.65065,1.42712,1.65065,1.72006,0.00852218,-0.180846,-0.0584435,0.0225045,2.28011,2.11403,2.18043,2.23421,0.0,0.0,0.0,0.0,1.06243,1.0
20120302,7.182,1.0,248.491,188.301,1.0,245.629,1.0,6.006,1.0,79.092,1.0,0.0,0.0,0.871,1.0,0.0693151111111,0.9375,-13.9492083333,1.0,457.662376923,0.8125,133.567145833,1.0,314.3125,1.0,396.444,1.0,0.151,0.532,1.124,1.0,1.0,1.0,29.841,24.651,1.0,1.0,-1.57391,1.0,4.32138,1.0,7.46344,-9999,-9999,1.14598,-2.94523,1.0,-5.08669,-9999,-9999,2.14479,1.64977,0.854167,0.0817792,1.50393,1.6626,1.87154,0.875,0.854167,0.791667,1.63477,1.39292,1.63477,1.70161,-0.0278253,-0.176012,-0.145732,-0.0727914,2.27229,2.10475,2.17819,2.23263,0.0,0.0,0.0,0.0,1.06365,1.0
20120303,3.708,1.0,251.682,175.274,1.0,268.342,1.0,3.325,1.0,78.728,1.0,0.0,0.0,1.263,1.0,0.102536829268,0.854166666667,11.460625,1.0,422.173129487,0.8125,119.715833333,1.0,312.439583333,1.0,395.36,1.0,0.175,0.544,1.127,1.0,1.0,1.0,30.102,25.501,1.0,1.0,-1.55493,1.0,7.2549,1.0,12.8851,-9999,-9999,1.07496,-6.86046,1.0,-12.1845,-9999,-9999,2.04267,1.72481,0.770833,0.0817601,1.58531,1.73812,1.82992,0.770833,0.791667,0.791667,1.42357,1.24444,1.42357,1.50563,-0.314546,-0.364105,-0.327328,-0.311429,2.12558,1.96696,2.04239,2.0941,0.0,0.0,0.0,0.0,1.06575,1.0
20120304,0.08,1.0,254.887,101.552,1.0,302.844,1.0,0.702,1.0,78.359,1.0,0.365,0.0,0.778,1.0,0.1037365625,0.666666666667,5.708125,1.0,226.811742292,1.0,86.5222916667,1.0,311.239583333,1.0,396.416,0.979167,0.223,0.57,1.134,1.0,1.0,1.0,30.606,26.419,1.0,1.0,-1.50837,1.0,6.94207,1.0,12.4994,-9999,-9999,0.864551,-3.09116,1.0,-5.18199,-9999,-9999,1.57748,1.38849,0.854167,0.0817616,1.34173,1.41102,1.46657,0.854167,0.854167,0.708333,1.20553,1.1,1.21522,1.31876,-0.205487,-0.263845,-0.21756,-0.191041,1.96243,1.81419,1.89021,1.93871,0.0,0.0,0.0,0.0,1.06974,1.0
20120305,-4.968,1.0,258.102,77.905,1.0,274.738,0.958333,0.89,1.0,77.834,1.0,4.574,0.0,1.319,1.0,0.109065,0.708333333333,15.2440294118,0.708333333333,206.420556765,0.708333333333,64.2610625,1.0,293.366666667,1.0,399.577,0.9375,0.257,0.591,1.14,1.0,1.0,1.0,30.924,26.435,1.0,1.0,-1.48782,1.0,7.08614,1.0,12.8629,-9999,-9999,0.751516,-0.0846095,0.958333,-0.136779,-9999,-9999,1.39901,1.42451,0.854167,0.081711,1.25491,1.43143,1.44064,0.916667,0.854167,0.854167,0.917414,0.911505,0.938164,1.05762,-0.514022,-0.466438,-0.429879,-0.319624,1.7129,1.58201,1.65071,1.68156,0.0,0.0,0.0,0.0,1.07269,1.0
20120306,-6.896,1.0,261.328,133.912,0.5625,239.522,0.520833,0.468,1.0,78.039,1.0,0.824,0.0,0.747,1.0,0.0823530769231,0.8125,-9999,0.0,-9999,0.0,101.928645833,1.0,281.075,1.0,399.954,0.854167,0.286,0.612,1.163,1.0,1.0,1.0,31.08,26.409,1.0,1.0,-1.48195,1.0,1.43983,0.833333,2.65591,-9999,-9999,0.652155,1.47637,1.0,2.28344,-9999,-9999,1.27796,1.55666,0.520833,0.0816938,1.39601,1.55777,1.58157,0.520833,0.520833,0.520833,0.807188,0.807188,0.852285,0.946143,-0.750586,-0.739891,-0.626314,-0.534894,1.61125,1.48661,1.55283,1.58593,0.0,0.0,0.0,0.0,1.07517,1.0
20120307,-2.832,1.0,264.563,187.918,1.0,262.123,1.0,1.321,1.0,78.461,1.0,0.0,0.0,0.919,1.0,0.0725846666667,0.9375,-1.50861702128,0.979166666667,375.247103333,1.0,166.867916667,1.0,285.804166667,1.0,400.269,1.0,0.314,0.638,1.182,1.0,1.0,1.0,31.145,26.383,1.0,1.0,-1.48281,1.0,2.12701,1.0,3.7747,-9999,-9999,0.899235,-2.07264,1.0,-3.06071,-9999,-9999,0.871524,1.65324,0.791667,0.0812689,1.48572,1.66674,1.68659,0.875,0.791667,0.458333,1.02197,0.978018,1.02941,1.15438,-0.644771,-0.60225,-0.535894,-0.489199,1.81351,1.67568,1.7561,1.78961,0.0,0.0,0.0,0.0,1.07757,1.0
20120308,-3.87,1.0,267.806,179.268,1.0,216.513,1.0,2.065,1.0,78.222,1.0,0.634,0.0,1.714,1.0,0.165093777778,0.9375,-32.9506458333,1.0,353.769485208,1.0,146.271041667,1.0,282.460416667,1.0,398.099,1.0,0.333,0.652,1.193,1.0,1.0,1.0,31.194,26.374,1.0,1.0,-1.49223,1.0,10.5037,1.0,19.6837,9.07668,22.1236,0.932312,-11.9348,1.0,-22.3654,-25.1377,-10.3133,1.33828,1.65806,0.9375,0.0784761,1.51905,1.67034,1.73164,0.958333,0.9375,0.916667,0.959181,0.959476,0.994972,1.09783,-0.711163,-0.701362,-0.581826,-0.511803,1.76305,1.63009,1.70365,1.74401,0.0,0.0,0.0,0.0,1.07918,1.0
20120309,-6.071,1.0,271.056,146.207,1.0,219.142,1.0,1.4,1.0,79.106,0.875,0.31,0.0,1.095,0.9375,0.08564,0.854166666667,-19.9745833333,1.0,299.89455,0.6875,115.501458333,1.0,268.785416667,1.0,403.79,1.0,0.336,0.655,1.199,1.0,1.0,1.0,31.198,26.378,1.0,1.0,-1.49472,1.0,3.93964,1.0,7.38276,3.40439,8.29789,0.722228,-1.26158,1.0,-1.7377,-2.6572,-1.09017,1.32226,1.51139,0.958333,0.0769957,1.33501,1.52882,1.58108,0.958333,0.958333,0.916667,0.836948,0.900488,0.920421,0.99361,-0.691875,-0.678953,-0.520894,-0.430022,1.64895,1.50983,1.59104,1.63533,0.0,0.0,0.0,0.0,1.0794,1.0
20120310,-0.12,1.0,274.312,207.224,1.0,215.31,1.0,4.097,1.0,79.122,1.0,0.0,0.0,0.885,1.0,0.07506925,0.833333333333,-23.1079166667,1.0,418.134323542,1.0,161.171458333,1.0,284.470833333,1.0,405.284,1.0,0.358,0.676,1.213,1.0,1.0,1.0,31.255,26.37,1.0,1.0,-1.49928,1.0,3.87283,1.0,7.25756,3.34665,8.15717,0.824274,-4.16319,1.0,-5.73441,-8.76875,-3.59757,0.963971,1.49694,0.833333,0.0678309,1.39771,1.51547,1.61569,0.9375,0.833333,0.604167,1.13763,1.12302,1.14749,1.21632,-0.377838,-0.399373,-0.350247,-0.275455,1.92947,1.78631,1.88144,1.9185,0.0,0.0,0.0,0.0,1.0813,1.0
20120311,4.556,1.0,277.572,204.763,1.0,238.846,1.0,5.834,1.0,78.793,1.0,0.0,0.0,1.234,1.0,0.123567659574,0.979166666667,-11.5604166667,1.0,412.773053125,1.0,151.600625,1.0,303.56875,1.0,398.656,1.0,0.364,0.684,1.211,1.0,1.0,1.0,31.303,26.496,1.0,1.0,-1.49682,1.0,8.85452,1.0,16.5931,7.65152,18.6499,1.33803,-11.1243,1.0,-15.3227,-23.4306,-9.61293,1.14731,1.46215,0.958333,0.0522572,1.42866,1.46215,1.52605,0.958333,0.958333,0.833333,1.31751,1.21844,1.30672,1.39722,-0.157411,-0.23621,-0.216996,-0.159825,2.13849,1.98109,2.09011,2.13849,0.0,0.0,0.0,0.0,1.08179,1.0
20120312,6.704,1.0,280.836,156.994,1.0,242.273,1.0,7.842,1.0,78.908,1.0,0.0,0.0,1.523,1.0,0.119984042553,0.979166666667,-17.3679166667,1.0,321.936045208,1.0,109.855208333,1.0,306.779166667,1.0,396.822,1.0,0.364,0.68,1.207,1.0,1.0,1.0,31.473,27.115,1.0,1.0,-1.50766,1.0,15.4463,1.0,21.2758,13.3477,32.5339,1.37872,-13.7249,1.0,-18.9048,-28.9083,-11.8602,1.37502,1.51553,0.979167,0.0510458,1.48015,1.56855,1.58627,0.979167,1.0,1.0,1.47674,1.14162,1.42469,1.5173,-0.0918111,-0.324598,-0.143855,-0.0729202,2.22463,2.06223,2.1794,2.22463,0.0,0.0,0.0,0.0,1.08181,1.0
20120313,7.479,1.0,284.103,223.035,1.0,234.737,1.0,8.556,1.0,79.102,1.0,0.0,0.0,1.618,1.0,0.111179347826,0.958333333333,-4.30625,1.0,442.186433333,1.0,153.1725,1.0,308.90625,1.0,397.846,1.0,0.353,0.674,1.208,1.0,1.0,1.0,31.754,27.514,1.0,1.0,-1.52926,1.0,18.6502,1.0,16.1164,11.6361,25.689,1.27981,-15.7206,1.0,-13.5847,-21.6536,-9.80824,1.32788,1.66164,0.958333,0.0541722,1.58482,1.71127,1.73711,0.958333,0.958333,0.958333,1.581,1.00982,1.50223,1.58699,-0.130265,-0.565664,-0.209043,-0.147326,2.2509,2.08795,2.21036,2.25496,0.0,0.0,0.0,0.0,1.08089,1.0
20120314,6.363,1.0,287.37,225.668,1.0,230.467,1.0,7.469,1.0,79.179,1.0,0.0,0.0,1.136,1.0,0.0799913333333,0.9375,-1.09427083333,1.0,530.78695641,0.8125,150.210104167,1.0,307.01875,1.0,399.281,1.0,0.335,0.649,1.195,1.0,1.0,1.0,33.145,28.782,1.0,1.0,-1.56933,1.0,11.1342,1.0,15.3363,6.94676,18.0486,1.10277,-7.8891,1.0,-6.81727,-12.7882,-4.9221,1.07678,1.5716,0.895833,0.0541829,1.53209,1.60898,1.71917,0.895833,0.895833,0.916667,1.57925,0.929045,1.49693,1.57925,-0.0297222,-0.600058,-0.29215,-0.0765796,2.20341,2.04524,2.16886,2.21296,0.0,0.0,0.0,0.0,1.07938,1.0
20120315,6.721,1.0,290.639,228.956,1.0,231.85,1.0,7.665,1.0,79.289,1.0,0.0,0.0,1.19,1.0,0.0865158695652,0.958333333333,1.918,1.0,450.8916075,1.0,151.031375,1.0,307.85625,1.0,399.72,1.0,0.325,0.634,1.179,1.0,1.0,1.0,34.676,29.45,1.0,1.0,-1.59291,1.0,12.7712,1.0,17.5911,11.0361,20.7021,1.10139,-8.70827,1.0,-11.4289,-14.1161,-7.52514,1.00803,1.61424,0.916667,0.0558912,1.55674,1.66951,1.7016,0.9375,0.916667,0.895833,1.66109,1.02104,1.54448,1.64559,-0.00841867,-0.536003,-0.192378,-0.0368757,2.21484,2.0572,2.18527,2.23005,0.0,0.0,0.0,0.0,1.07845,1.0
20120316,5.079,1.0,293.906,230.018,1.0,232.779,1.0,5.516,1.0,79.199,1.0,0.0,0.0,1.289,1.0,0.0828063043478,0.958333333333,4.67302083333,1.0,452.632878542,1.0,150.093145833,1.0,308.03125,1.0,402.252,1.0,0.319,0.623,1.161,1.0,1.0,1.0,35.358,29.62,1.0,1.0,-1.59687,1.0,10.7338,1.0,14.0872,6.69692,17.3994,1.17535,-6.18181,1.0,-8.11315,-10.0207,-3.8569,1.08912,1.57057,0.916667,0.0550272,1.53369,1.58183,1.62994,0.958333,0.895833,0.708333,1.61907,1.06839,1.47374,1.60673,0.0372462,-0.465305,-0.16845,0.017592,2.1456,1.9942,2.12194,2.15858,0.0,0.0,0.0,0.0,1.07793,1.0
20120317,-0.483,1.0,297.172,27.848,1.0,297.177,1.0,0.536,1.0,78.843,1.0,0.338,0.0,1.009,1.0,0.105608108108,0.770833333333,-15.5435416667,1.0,64.7772095833,1.0,33.3038958333,1.0,307.264583333,1.0,402.987,1.0,0.325,0.621,1.141,1.0,1.0,1.0,35.219,29.148,1.0,1.0,-1.57266,1.0,2.95719,1.0,4.07326,2.55542,5.60071,1.15795,-1.91754,1.0,-2.51662,-3.10833,-1.19637,0.839694,1.07351,1.0,0.0579846,1.05408,1.07351,1.19402,1.0,1.0,0.5625,1.31717,0.980111,1.1976,1.34273,0.255445,-0.09743,-0.023445,0.234337,1.90336,1.74402,1.83885,1.90336,0.0,0.0,0.0,0.0,1.07845,1.0
20120318,-1.809,1.0,300.435,56.185,0.645833,297.302,0.625,0.069,1.0,78.353,1.0,8.129,0.0,1.398,1.0,0.145001428571,0.729166666667,-9999,0.0,-9999,0.0,35.4366666667,1.0,308.5875,1.0,399.797,0.604167,0.335,0.637,1.144,1.0,1.0,1.0,34.48,28.351,1.0,1.0,-1.55692,1.0,4.55568,0.9375,5.97898,2.84234,7.38477,0.801493,0.508326,1.0,0.667139,0.317151,0.823997,0.784453,1.40494,0.604167,0.0589958,1.3366,1.40494,1.43392,0.604167,0.604167,0.604167,1.27475,1.00595,1.1375,1.31259,-0.141146,-0.350474,-0.324029,-0.037342,1.83917,1.68065,1.7724,1.83952,0.0,0.0,0.0,0.0,1.07934,1.0
20120319,-3.825,1.0,303.694,108.332,0.604167,274.621,0.583333,0.791,1.0,78.454,1.0,7.425,0.0,0.902,1.0,0.0950289130435,0.958333333333,-9999,0.0,-9999,0.0,134.52875,1.0,287.86875,1.0,399.655,0.875,0.341,0.648,1.162,1.0,1.0,1.0,34.069,27.99,1.0,1.0,-1.56244,1.0,3.25383,0.833333,4.48185,2.0301,5.27446,0.79806,-2.37108,1.0,-3.11187,-3.84353,-1.47935,0.678251,1.48221,0.541667,0.0604891,1.45172,1.48263,1.48786,0.541667,0.541667,0.541667,1.18171,1.01058,1.05965,1.25039,-0.300921,-0.471129,-0.422556,-0.201826,1.739,1.5876,1.67563,1.739,0.0,0.0,0.0,0.0,1.07986,1.0
20120320,-2.98,1.0,306.949,198.623,1.0,268.281,1.0,1.505,1.0,79.28,1.0,0.191,0.0,0.993,1.0,0.112276666667,0.8125,8.46270833333,1.0,404.125300638,0.979166666667,167.747291667,1.0,295.814583333,1.0,402.774,0.916667,0.347,0.66,1.173,1.0,1.0,1.0,33.798,27.772,1.0,1.0,-1.5647,1.0,8.41549,0.916667,11.5916,5.25052,15.9336,1.13281,-1.03014,0.9375,-1.41893,-1.95044,-0.642718,0.760363,1.46015,0.75,0.0612902,1.41908,1.46015,1.50946,0.8125,0.75,0.6875,1.27961,1.07724,1.15919,1.29489,-0.182568,-0.356589,-0.298158,-0.143246,1.77647,1.62214,1.6844,1.77698,0.0,0.0,0.0,0.0,1.08033,1.0
20120321,0.589,1.0,310.198,230.855,1.0,260.496,1.0,2.152,1.0,79.537,1.0,0.198,0.0,1.356,1.0,0.115492954545,0.916666666667,11.5633333333,1.0,459.586559792,1.0,172.081666667,1.0,307.70625,1.0,401.676,1.0,0.339,0.659,1.175,1.0,1.0,1.0,33.753,27.981,1.0,1.0,-1.58582,1.0,9.13565,1.0,13.7774,7.89446,17.2971,1.31829,-1.0239,1.0,-1.41033,-1.81822,-0.638824,0.824932,1.48168,0.9375,0.0601266,1.4618,1.49546,1.54802,0.958333,0.375,0.9375,1.5739,1.28509,1.36678,1.56828,0.0894069,-0.222531,-0.130292,0.0736084,1.93914,1.77086,1.83972,1.9397,0.0,0.0,0.0,0.0,1.07964,1.0
20120322,1.688,1.0,313.439,245.556,1.0,240.585,1.0,2.711,1.0,79.33,1.0,0.0,0.0,2.029,1.0,0.11889875,1.0,15.1939583333,1.0,479.526521667,1.0,166.44375,1.0,304.504166667,1.0,399.511,1.0,0.323,0.636,1.166,1.0,1.0,1.0,34.714,29.198,1.0,1.0,-1.6221,1.0,14.1041,1.0,19.8218,12.1878,25.0456,1.21023,-1.29108,1.0,-1.77834,-2.09284,-0.805518,0.992094,1.3878,0.979167,0.0594198,1.38418,1.41266,1.44973,0.979167,1.0,0.625,1.56941,1.36318,1.46889,1.56841,0.185231,-0.0698127,0.00818561,0.180608,1.9903,1.81758,1.88825,1.99087,0.0,0.0,0.0,0.0,1.07834,1.0
20120323,1.872,1.0,316.674,229.265,1.0,233.021,1.0,3.46,1.0,79.031,1.0,0.0,0.0,1.526,1.0,0.102667608696,0.958333333333,7.957875,1.0,450.097098542,1.0,151.634416667,1.0,302.69375,1.0,398.288,1.0,0.319,0.623,1.15,1.0,1.0,1.0,35.426,29.493,1.0,1.0,-1.60852,1.0,15.8409,1.0,23.0957,20.7899,28.1298,1.38967,-0.395513,1.0,-0.555853,-0.641128,-0.246765,0.991205,1.42087,1.0,0.0594979,1.38607,1.43303,1.51305,1.0,1.0,0.645833,1.43999,1.3362,1.39241,1.48801,0.0163789,-0.100012,-0.0592919,0.0163789,1.97871,1.81528,1.88228,1.97969,0.0,0.0,0.0,0.0,1.07794,1.0
20120324,2.446,1.0,319.9,237.818,1.0,236.054,1.0,3.19,1.0,78.86,1.0,0.152,0.0,1.58,1.0,0.0997482978723,0.979166666667,18.6020416667,1.0,465.473519167,1.0,150.095041667,1.0,305.175,1.0,397.725,1.0,0.309,0.612,1.137,1.0,1.0,1.0,35.79,29.683,1.0,1.0,-1.59951,1.0,13.3592,1.0,19.4775,17.5329,23.7229,1.64342,-2.69273,1.0,-3.78435,-4.36492,-1.68003,1.58525,1.46872,1.0,0.0592657,1.45971,1.49031,1.509,1.0,1.0,0.791667,1.37876,1.35933,1.37843,1.43817,-0.0947839,-0.121937,-0.0988182,-0.0800918,1.96936,1.81607,1.88061,1.97061,0.0,0.0,0.0,0.0,1.07708,1.0
20120325,1.093,1.0,323.116,160.361,1.0,248.315,1.0,2.098,1.0,79.003,1.0,0.203,0.0,1.382,1.0,0.0873847619048,0.875,2.60210416667,1.0,322.706534375,1.0,102.382270833,1.0,303.691666667,1.0,398.122,1.0,0.307,0.597,1.116,1.0,1.0,1.0,35.488,29.281,1.0,1.0,-1.54647,1.0,9.52401,1.0,13.7348,12.4995,15.4384,1.23038,0.0318953,1.0,0.0459971,0.0418602,0.0517024,1.08847,1.31903,0.958333,0.0646972,1.29124,1.33674,1.44199,0.958333,0.958333,0.770833,1.29052,1.29012,1.31715,1.36267,-0.0411338,-0.0685758,-0.019479,0.0151816,1.84975,1.70849,1.79052,1.85874,0.0,0.0,0.0,0.0,1.07691,1.0
20120326,3.378,1.0,326.322,246.473,1.0,233.002,1.0,4.079,1.0,79.256,1.0,0.0,0.0,1.357,1.0,0.0930758695652,0.958333333333,20.5225,1.0,480.729685208,1.0,153.300625,1.0,305.652083333,1.0,397.511,1.0,0.297,0.599,1.115,1.0,1.0,1.0,35.486,29.424,1.0,1.0,-1.56229,1.0,14.2508,1.0,20.7774,18.7031,23.2409,1.88888,0.393389,1.0,0.573555,0.516293,0.641558,2.46809,1.59633,1.0,0.0639979,1.55674,1.59836,1.65597,1.0,1.0,0.895833,1.41783,1.40027,1.41678,1.45465,-0.180533,-0.196327,-0.182773,-0.171188,1.96006,1.82682,1.87809,1.96006,0.0,0.0,0.0,0.0,1.07611,1.0
20120327,4.243,1.0,329.515,255.731,1.0,236.533,1.0,4.436,1.0,79.251,1.0,0.0,0.0,1.523,1.0,0.102794146341,0.854166666667,28.9175,1.0,498.437443125,1.0,154.445,1.0,308.902083333,1.0,397.556,1.0,0.281,0.579,1.099,1.0,1.0,1.0,36.336,30.011,1.0,1.0,-1.55822,1.0,16.9579,1.0,24.7244,22.2559,27.8142,2.05988,-0.861831,1.0,-1.25654,-1.41357,-1.13109,2.82481,1.61223,1.0,0.0628579,1.5635,1.6125,1.63317,1.0,0.979167,0.979167,1.4611,1.43282,1.45871,1.48144,-0.156244,-0.156514,-0.138738,-0.130093,1.99541,1.85549,1.92454,1.99166,0.0,0.0,0.0,0.0,1.07472,1.0
20120328,5.205,1.0,332.697,249.443,1.0,242.867,1.0,5.016,1.0,79.163,1.0,0.0,0.0,1.41,0.979167,0.101005555556,0.9375,33.0301875,1.0,490.992080833,1.0,147.9,1.0,311.379166667,1.0,396.551,1.0,0.265,0.55,1.07,1.0,1.0,1.0,36.736,30.215,1.0,1.0,-1.50972,1.0,17.8782,1.0,26.0662,23.4638,29.3237,2.08465,1.57241,1.0,2.29254,2.06366,2.57905,2.97682,1.57932,1.0,0.0654233,1.53518,1.62795,1.65223,1.0,1.0,1.0,1.50963,1.46441,1.50519,1.5159,-0.118324,-0.128809,-0.0955671,-0.0601167,2.05299,1.88025,1.98958,2.0385,0.0,0.0,0.0,0.0,1.07339,1.0
20120329,5.344,1.0,335.866,263.954,1.0,238.125,1.0,5.42,1.0,78.621,1.0,0.0,0.0,2.065,1.0,0.174160232558,0.895833333333,35.1523541667,1.0,512.651086667,1.0,153.668645833,1.0,313.258333333,1.0,392.883,1.0,0.251,0.527,1.042,1.0,1.0,1.0,36.878,30.388,1.0,1.0,-1.4695,1.0,30.6182,1.0,44.6409,40.1841,50.2198,2.22601,-4.56017,1.0,-6.57635,-7.47956,-5.98487,3.12014,1.54076,1.0,0.0620101,1.50812,1.56045,1.57069,1.0,1.0,1.0,1.5101,1.4773,1.49674,1.5101,-0.0503518,-0.0637066,-0.0446628,-0.0223017,2.04977,1.87004,1.99798,2.03109,0.0,0.0,0.0,0.0,1.07213,1.0
20120330,7.141,1.0,339.02,266.946,1.0,244.367,1.0,7.075,1.0,78.181,1.0,0.0,0.0,3.113,1.0,0.217478333333,0.875,41.0476458333,1.0,519.838250625,1.0,149.481666667,1.0,320.783333333,1.0,390.022,1.0,0.237,0.508,1.028,1.0,1.0,1.0,37.57,30.761,1.0,1.0,-1.44669,1.0,38.6831,1.0,56.3993,33.9649,63.4477,2.24842,-9.53713,1.0,-13.7538,-15.6427,-8.37389,3.09534,1.41769,1.0,0.0681193,1.39438,1.42901,1.4554,1.0,1.0,1.0,1.61902,1.55652,1.57011,1.61311,0.190009,0.132817,0.160843,0.18203,2.22158,1.93487,2.13614,2.18594,0.0,0.0,0.0,0.0,1.07095,1.0
