TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20050430,13.529,1.0,419.861,254.007,1.0,294.15,0.0,6.31,1.0,91.044,0.0,0.0,1.0,1.031,0.916667,0.134571428571,0.729166666667,119.626666667,1.0,524.107916667,1.0,202.019583333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,363.831,1.0,12.166,-9999,-9999,1.0,-9999,-9999,39.938,-9999,-9999,1.0,-9999,-9999,18.8856,1.0,88.4379,0.979167,112.245,92.7673,126.697,2.97717,9.13985,0.979167,11.6003,9.58728,13.0938,1.85299,-4.39263,0.979167,0.427099,-5.08127,-4.50679,-4.39263,0.9375,0.979167,0.979167,10.6784,9.66306,10.4834,10.6784,15.071,14.6457,14.8474,15.2733,3.73473,3.40894,3.73473,4.57785,10.6086,10.473,10.5821,11.4264,-9999,-9999
20050501,14.679,1.0,422.308,260.452,1.0,305.654,0.0,8.389,1.0,91.018,0.0,0.0,1.0,0.937,0.979167,0.149714285714,0.729166666667,122.273958333,1.0,500.634255319,0.979166666667,217.497916667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,371.244,0.895833,12.593,-9999,-9999,1.0,-9999,-9999,37.458,-9999,-9999,1.0,-9999,-9999,16.2615,1.0,94.8816,1.0,120.986,104.949,135.928,3.11971,14.7461,1.0,18.8032,16.3108,21.1254,1.65937,-5.42423,0.979167,0.46543,-5.64318,-5.42423,-5.25936,0.916667,0.979167,0.979167,11.4429,10.2329,11.0198,11.4541,16.8671,15.8761,16.2443,16.8671,4.72529,4.39645,4.70784,5.51255,11.3118,11.2101,11.2636,12.0,-9999,-9999
20050502,16.343,1.0,424.719,272.514,1.0,311.085,0.0,9.948,1.0,91.184,0.0,0.0,1.0,0.84,0.875,0.137837837838,0.770833333333,126.533125,1.0,558.215416667,1.0,153.402916667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,373.513,1.0,13.48,-9999,-9999,1.0,-9999,-9999,35.021,-9999,-9999,1.0,-9999,-9999,19.6148,1.0,103.093,1.0,132.981,114.032,147.691,3.11002,13.606,1.0,17.5506,15.0497,19.4921,1.70694,-5.04833,1.0,0.463406,-5.04833,-5.00312,-4.80838,1.0,0.979167,1.0,12.4307,11.033,11.743,12.4577,17.479,16.0362,16.6637,17.479,7.30083,7.30083,7.47972,8.04676,12.8497,12.6191,13.1267,13.203,-9999,-9999
20050503,12.598,1.0,427.092,106.852,1.0,325.783,0.0,3.728,1.0,90.924,0.0,4.88,1.0,1.198,0.895833,0.172857142857,0.729166666667,47.97375,1.0,205.674583333,1.0,190.524375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,386.816,1.0,12.917,-9999,-9999,1.0,-9999,-9999,34.042,-9999,-9999,1.0,-9999,-9999,1.58146,1.0,44.2756,1.0,57.1117,48.9736,65.5012,2.50245,-7.89324,1.0,-10.1816,-11.6772,-8.73077,1.4669,-1.50098,1.0,0.431947,-1.87519,-1.50098,-1.39771,1.0,1.0,1.0,10.5753,10.0708,10.4894,10.5753,12.0763,11.4685,12.0402,12.0763,7.4619,7.15256,7.40275,7.4619,9.24248,9.05653,9.19195,9.24248,-9999,-9999
20050504,10.596,1.0,429.428,239.733,1.0,297.344,0.0,2.946,1.0,90.491,0.0,3.66,1.0,1.522,0.979167,0.222631578947,0.791666666667,152.914375,1.0,469.321458333,1.0,236.553958333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,389.523,0.979167,12.931,-9999,-9999,1.0,-9999,-9999,35.958,-9999,-9999,1.0,-9999,-9999,9.56063,1.0,90.0067,1.0,116.517,112.902,133.156,3.15146,22.9414,1.0,29.6986,28.7771,33.9395,1.96303,-6.0462,1.0,0.476946,-6.14973,-6.0462,-5.95337,1.0,1.0,1.0,9.71322,9.51228,9.66616,9.71322,15.7594,15.5172,15.7594,15.8307,7.0267,6.78783,7.0267,7.41224,14.2661,14.0479,14.1341,14.2661,-9999,-9999
20050505,8.184,1.0,431.725,136.796,1.0,317.061,0.0,1.88,1.0,90.29,0.0,1.22,1.0,1.437,1.0,0.208947368421,0.791666666667,79.729375,1.0,254.561666667,1.0,213.484166667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,387.243,1.0,12.303,-9999,-9999,1.0,-9999,-9999,36.5,-9999,-9999,1.0,-9999,-9999,0.347917,1.0,33.4667,1.0,43.1691,34.2667,49.5105,2.29911,9.60527,1.0,12.39,9.83489,14.21,1.62102,-3.26596,1.0,0.456911,-3.56151,-3.33508,-3.26596,1.0,1.0,1.0,8.63001,8.48642,8.63001,8.8983,11.896,11.8429,11.9045,12.2826,6.32691,5.90612,6.3889,7.20263,11.1762,10.6335,10.8534,11.1762,-9999,-9999
20050506,7.183,1.0,433.985,132.183,1.0,305.091,0.0,1.962,1.0,90.334,0.0,0.244,1.0,1.493,1.0,0.192195121951,0.854166666667,60.7058333333,1.0,243.063541667,1.0,241.288958333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,385.954,1.0,11.611,-9999,-9999,1.0,-9999,-9999,36.0,-9999,-9999,1.0,-9999,-9999,-2.31208,1.0,30.4413,1.0,38.8166,31.1082,45.0348,2.05662,8.39083,1.0,10.6994,8.57467,12.4134,1.47014,-4.15214,1.0,0.455591,-4.26362,-4.15214,-4.12937,1.0,1.0,1.0,8.22374,8.14686,8.21302,8.24554,12.3759,12.2981,12.3759,12.5633,5.98985,5.9047,6.23885,6.93888,11.1369,10.6497,10.8142,11.1369,-9999,-9999
20050507,7.341,1.0,436.204,177.583,1.0,300.194,0.0,2.325,1.0,90.117,0.0,4.88,1.0,1.203,0.979167,0.167948717949,0.8125,108.03375,1.0,344.072291667,1.0,219.1825,1.0,-9999,0.0,-9999,0.0,-9999,0.0,387.072,1.0,11.485,-9999,-9999,1.0,-9999,-9999,35.708,-9999,-9999,1.0,-9999,-9999,3.47333,1.0,53.4775,1.0,68.1908,54.6492,79.1145,2.64017,17.2002,1.0,21.9325,17.577,25.4459,1.80021,-3.88464,1.0,0.45887,-4.16738,-3.9782,-3.88464,0.979167,1.0,1.0,8.32395,7.92693,8.08193,8.32395,12.2086,12.0461,12.2086,12.2829,5.25606,5.19442,5.66154,5.86525,10.691,10.3889,10.5825,10.691,-9999,-9999
20050508,5.109,1.0,438.384,245.571,1.0,271.98,0.0,2.699,1.0,89.958,0.0,1.22,1.0,1.728,0.979167,0.219761904762,0.875,136.573541667,1.0,468.827291667,1.0,268.058125,1.0,-9999,0.0,-9999,0.0,-9999,0.0,383.235,1.0,11.385,-9999,-9999,1.0,-9999,-9999,37.813,-9999,-9999,1.0,-9999,-9999,-1.16375,1.0,67.3601,1.0,85.8929,68.9704,99.6523,3.23541,35.8988,1.0,45.7756,36.7569,53.1085,2.02785,-5.82136,1.0,0.4711,-6.32447,-5.82136,-5.68824,1.0,1.0,1.0,7.28653,6.8251,7.20587,7.28653,13.1079,12.9673,13.1003,13.1079,3.40167,3.39532,3.40167,4.5269,12.2155,12.2136,12.4619,12.9111,-9999,-9999
20050509,4.164,1.0,440.523,149.039,1.0,291.99,0.0,1.684,1.0,90.108,0.0,0.244,1.0,1.14,0.9375,0.146666666667,0.75,66.7522916667,1.0,274.306041667,1.0,227.605208333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,392.467,1.0,10.654,-9999,-9999,1.0,-9999,-9999,36.521,-9999,-9999,1.0,-9999,-9999,-4.22896,1.0,34.4585,1.0,44.4485,38.8309,50.9778,2.29748,20.5694,1.0,26.5328,23.1794,30.4303,1.52271,-3.16284,1.0,0.42044,-3.49998,-3.16284,-3.04197,1.0,1.0,0.979167,6.93058,6.35781,6.93058,7.04387,10.0934,9.98535,10.0934,10.2149,3.95797,3.54457,3.95797,4.70199,8.92227,8.92227,9.10079,9.61323,-9999,-9999
20050510,4.671,1.0,442.621,144.136,1.0,308.888,0.0,1.48,1.0,90.306,0.0,1.952,1.0,1.437,1.0,0.185681818182,0.916666666667,85.929375,1.0,265.99875,1.0,247.847291667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,387.95,1.0,10.132,-9999,-9999,1.0,-9999,-9999,36.021,-9999,-9999,1.0,-9999,-9999,-1.92542,1.0,31.2638,1.0,40.741,38.8094,46.2515,2.29127,18.7375,1.0,24.4175,23.2598,27.7202,1.45653,-2.91408,1.0,0.464474,-3.2013,-3.1397,-2.93814,1.0,1.0,1.0,7.27191,6.92837,7.27191,7.3084,10.186,10.1589,10.186,10.4464,6.68622,6.25691,6.31125,6.68622,9.9796,9.87759,9.9796,10.1416,-9999,-9999
20050511,5.643,1.0,444.679,270.35,1.0,291.849,0.0,2.731,1.0,90.676,0.0,2.196,1.0,1.616,0.979167,0.199285714286,0.875,154.179791667,1.0,509.972916667,1.0,278.832083333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,381.95,1.0,11.074,-9999,-9999,1.0,-9999,-9999,37.0,-9999,-9999,1.0,-9999,-9999,5.24167,1.0,73.0708,1.0,97.3828,90.7067,108.101,2.98417,41.2211,1.0,54.9361,51.17,60.9823,1.94463,-6.09355,1.0,0.446682,-6.25616,-6.09355,-6.06601,1.0,1.0,1.0,7.80759,7.64481,7.72784,7.80759,13.9011,13.8077,13.8866,13.9011,7.96605,7.36338,7.87142,7.96605,13.9911,13.4033,13.7243,13.8832,-9999,-9999
20050512,7.44,1.0,446.694,324.193,1.0,264.701,0.0,5.078,1.0,90.837,0.0,0.0,1.0,1.143,0.958333,0.173888888889,0.75,139.69625,1.0,648.18375,1.0,111.876666667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,397.089,0.979167,11.017,-9999,-9999,1.0,-9999,-9999,35.104,-9999,-9999,1.0,-9999,-9999,3.91271,1.0,99.2116,1.0,132.221,111.8,146.773,3.48253,33.4017,1.0,44.5151,37.64,49.4144,2.10358,-4.42647,1.0,0.490192,-5.00646,-4.42647,-4.20841,1.0,1.0,1.0,8.87986,8.48318,8.87986,8.97567,13.3063,12.7326,13.1841,13.4632,7.80493,7.46585,7.80493,8.54761,15.4974,14.631,14.9082,15.3071,-9999,-9999
20050513,10.98,1.0,448.667,192.594,1.0,287.463,0.0,6.051,1.0,90.86,0.0,0.0,1.0,0.869,0.9375,0.168529411765,0.708333333333,83.3354166667,1.0,368.820625,1.0,297.889583333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,393.241,0.9375,11.416,-9999,-9999,1.0,-9999,-9999,33.792,-9999,-9999,1.0,-9999,-9999,5.94667,1.0,73.9043,1.0,96.3076,82.588,101.295,3.4098,4.29332,1.0,5.59479,4.79778,5.8845,1.71916,-4.76476,0.9375,0.443064,-4.84758,-4.78008,-4.76299,0.9375,0.9375,0.9375,10.357,9.65061,10.138,10.5915,15.1218,14.4136,15.1218,15.489,8.48244,8.27556,8.33129,9.42344,14.2812,13.2163,13.5019,14.036,-9999,-9999
20050514,12.039,1.0,450.596,170.543,1.0,307.276,0.0,5.605,1.0,90.625,0.0,0.732,1.0,1.185,0.979167,0.221764705882,0.708333333333,84.4483333333,1.0,323.807708333,1.0,290.840416667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,388.727,0.958333,11.601,-9999,-9999,1.0,-9999,-9999,32.563,-9999,-9999,1.0,-9999,-9999,7.96938,1.0,73.4044,1.0,94.6854,79.1382,97.9144,3.58761,-5.53705,1.0,-6.87344,-7.38588,-5.96956,1.72208,-4.63387,1.0,0.428412,-4.69703,-4.63387,-4.37053,1.0,1.0,1.0,10.5763,9.89448,10.5202,10.9824,15.2102,14.5915,14.9056,15.619,9.07611,8.37885,9.07611,9.17339,13.774,13.0429,13.4139,13.7505,-9999,-9999
20050515,10.986,1.0,452.483,227.954,1.0,298.752,0.0,4.004,1.0,90.615,0.0,2.196,1.0,1.369,0.979167,0.202972972973,0.770833333333,125.3475,1.0,439.948958333,1.0,272.747916667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,389.366,0.9375,12.176,-9999,-9999,1.0,-9999,-9999,31.896,-9999,-9999,1.0,-9999,-9999,8.27937,1.0,83.6239,1.0,103.807,89.2538,111.447,3.51792,10.6828,1.0,13.2612,11.4021,14.2372,2.05802,-6.28599,1.0,0.438894,-6.46569,-6.28599,-6.26065,1.0,1.0,1.0,9.77953,9.39817,9.77953,10.3083,16.0655,15.8639,16.0655,16.6612,8.74085,8.0522,8.37565,8.41583,15.2829,14.8771,15.2028,15.3936,-9999,-9999
20050516,11.485,1.0,454.325,112.425,1.0,325.413,0.0,3.839,1.0,90.449,0.0,0.488,1.0,1.165,0.916667,0.212972972973,0.770833333333,56.0760416667,1.0,214.391875,1.0,210.74375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,389.729,1.0,12.109,-9999,-9999,1.0,-9999,-9999,32.0,-9999,-9999,1.0,-9999,-9999,4.08729,1.0,46.4481,1.0,57.6586,49.5752,61.9023,2.96673,-8.51724,1.0,-9.59798,-11.3511,-9.09065,1.92929,-2.931,1.0,0.432883,-2.87464,-2.7658,-2.68858,1.0,1.0,1.0,9.72981,9.42332,9.72981,10.3947,12.6608,12.1749,12.6608,12.8051,8.30994,7.915,8.06002,8.14553,11.3207,11.0491,11.1246,11.3207,-9999,-9999
20050517,10.519,1.0,456.122,223.051,1.0,324.822,0.0,2.79,1.0,90.294,0.0,1.464,1.0,1.784,0.979167,0.216744186047,0.895833333333,138.147916667,1.0,431.661458333,1.0,246.640416667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,380.66,0.979167,12.539,-9999,-9999,1.0,-9999,-9999,31.417,-9999,-9999,1.0,-9999,-9999,9.82958,1.0,69.5277,1.0,86.3085,74.2086,92.6609,3.59582,26.7554,1.0,33.2129,28.5567,35.6574,2.05741,-5.03335,1.0,0.427328,-5.16921,-5.13699,-5.03335,1.0,1.0,1.0,9.10958,8.8589,9.21113,9.61002,14.1429,14.0281,14.1777,14.9375,7.7793,7.59235,7.691,7.71424,14.0625,13.7359,13.8812,14.0432,-9999,-9999
20050518,7.196,1.0,457.875,68.878,1.0,335.889,0.0,0.896,1.0,90.297,0.0,18.788,1.0,1.099,1.0,0.152,0.9375,49.1622916667,1.0,134.100416667,1.0,133.881666667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,381.011,1.0,11.494,-9999,-9999,1.0,-9999,-9999,43.938,-9999,-9999,1.0,-9999,-9999,-5.48667,1.0,8.4298,1.0,9.49945,8.99733,11.2247,1.41357,2.38994,1.0,2.6932,2.55085,3.18233,1.38095,-1.12348,1.0,0.428319,-1.08658,-1.05493,-0.969,1.0,1.0,1.0,7.47205,7.53581,7.63526,8.01767,8.59553,8.61548,8.68154,8.96332,7.00221,6.78879,7.00221,7.08414,8.08427,7.96203,8.08427,8.10035,-9999,-9999
20050519,7.979,1.0,459.583,248.492,1.0,283.47,0.0,3.102,1.0,91.042,0.0,0.0,1.0,1.408,0.979167,0.185238095238,0.875,130.803958333,1.0,483.460625,1.0,299.885416667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,386.013,0.833333,11.861,-9999,-9999,1.0,-9999,-9999,45.208,-9999,-9999,1.0,-9999,-9999,5.86146,1.0,79.0657,1.0,88.3559,84.3887,105.28,3.45073,32.7397,1.0,36.5866,34.9439,43.5945,2.1574,-7.51039,1.0,0.412733,-7.51039,-7.32764,-7.20665,1.0,1.0,1.0,7.88427,7.7977,8.12085,8.39004,15.3947,15.3301,15.3947,15.5229,7.36729,7.19226,7.36729,7.48493,15.3139,14.8626,15.0389,15.1071,-9999,-9999
20050520,11.378,1.0,461.245,284.738,0.791667,287.154,0.0,6.99,1.0,91.225,0.0,0.0,1.0,1.012,0.9375,0.14,0.770833333333,144.248125,1.0,639.541458333,1.0,130.077708333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,400.246,0.770833,12.034,-9999,-9999,1.0,-9999,-9999,41.604,-9999,-9999,1.0,-9999,-9999,8.71188,1.0,107.663,0.916667,120.313,116.0,143.359,3.50746,21.4635,0.9375,23.9854,23.1255,28.5797,2.02528,-5.64709,0.6875,0.421771,-5.77803,-5.65425,-5.64709,0.625,0.6875,0.6875,10.061,9.39232,10.3805,10.5104,15.7081,15.1029,15.7986,16.4543,8.63579,8.24822,8.69232,8.95807,16.0608,15.4145,15.4944,15.7416,-9999,-9999
20050521,15.177,1.0,462.861,279.62,1.0,305.87,0.0,9.011,1.0,91.046,0.0,0.0,1.0,1.263,1.0,0.206842105263,0.791666666667,133.360208333,1.0,571.405416667,1.0,166.350833333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,402.112,0.958333,12.905,-9999,-9999,1.0,-9999,-9999,38.521,-9999,-9999,1.0,-9999,-9999,13.1206,1.0,111.884,1.0,125.031,120.624,148.979,3.67262,-0.356326,1.0,-0.392156,-0.474465,-0.384159,2.16974,-5.77749,0.979167,0.43763,-5.84645,-5.77749,-4.93419,0.979167,0.979167,0.979167,12.4638,11.2056,12.8331,13.0719,18.2413,17.052,18.2413,18.7208,10.5015,9.30432,10.188,10.5015,16.7475,15.6854,16.0508,16.1868,-9999,-9999
20050522,15.273,1.0,464.429,264.016,1.0,319.3,0.0,7.327,1.0,90.788,0.0,0.0,1.0,1.432,0.645833,0.2640625,0.666666666667,134.137083333,1.0,505.110625,1.0,273.487291667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,397.079,0.9375,13.669,-9999,-9999,1.0,-9999,-9999,36.042,-9999,-9999,1.0,-9999,-9999,13.6323,1.0,106.531,1.0,117.993,114.852,141.851,3.4747,10.3563,1.0,11.4706,11.1653,13.7899,1.86514,-6.33671,1.0,0.411135,-6.32339,-6.15535,-5.88943,1.0,0.958333,1.0,12.9967,11.7575,13.303,14.0115,19.3334,18.0809,19.3789,19.8964,11.9798,9.90176,10.6584,11.6422,16.5486,15.3619,15.9527,16.5486,-9999,-9999
20050523,10.659,1.0,465.951,117.761,1.0,342.401,0.0,3.383,1.0,90.771,0.0,4.148,1.0,1.287,0.770833,0.226756756757,0.770833333333,63.5345833333,1.0,225.865208333,1.0,188.264791667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,413.617,0.979167,12.844,-9999,-9999,1.0,-9999,-9999,35.083,-9999,-9999,1.0,-9999,-9999,-1.94188,1.0,48.5812,1.0,53.8084,52.3759,64.6881,2.8851,-3.18238,1.0,-3.50238,-4.23749,-3.43096,1.44488,-2.05689,0.979167,0.398712,-2.18152,-2.05689,-1.9542,0.979167,0.979167,1.0,10.4877,10.1918,10.5015,12.5661,12.5446,12.3733,12.7069,14.4908,9.81218,8.25508,8.59138,9.44462,10.4254,9.81721,9.86038,10.4254,-9999,-9999
20050524,10.352,1.0,467.425,263.809,1.0,304.557,0.0,2.922,1.0,91.336,0.0,0.244,1.0,1.252,1.0,0.17975,0.833333333333,156.36125,1.0,510.685625,1.0,264.545208333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,420.76,1.0,13.068,-9999,-9999,1.0,-9999,-9999,35.542,-9999,-9999,1.0,-9999,-9999,5.87979,1.0,81.0272,1.0,89.7456,87.3563,103.372,3.52674,31.9852,1.0,35.4268,34.4837,40.8059,2.0109,-6.88647,1.0,0.423223,-7.10881,-6.88647,-6.70308,1.0,1.0,1.0,10.0385,9.85463,10.0385,12.0118,16.925,16.925,17.2056,18.6583,6.51176,6.34605,6.51176,6.90247,13.8446,13.714,13.8446,14.2738,-9999,-9999
20050525,12.787,1.0,468.851,329.534,1.0,300.948,0.0,6.349,1.0,91.649,0.0,0.0,1.0,1.34,1.0,0.213714285714,0.729166666667,160.657916667,1.0,672.056041667,1.0,109.589375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,410.055,1.0,13.18,-9999,-9999,1.0,-9999,-9999,34.0,-9999,-9999,1.0,-9999,-9999,7.91208,1.0,122.977,1.0,135.46,132.583,137.427,3.61774,18.0294,1.0,19.8595,19.4377,20.1479,2.30882,-6.0063,0.979167,0.400645,-6.0063,-5.98176,-5.62578,0.979167,1.0,0.979167,11.0945,10.531,11.0945,12.5386,17.1008,16.539,17.1008,18.1643,5.40031,5.40031,5.85586,6.8912,13.6472,13.3897,13.6472,14.236,-9999,-9999
20050526,15.949,1.0,470.229,317.928,1.0,311.847,0.0,9.249,1.0,91.541,0.0,0.0,1.0,1.194,0.979167,0.171904761905,0.875,158.471666667,1.0,659.495833333,1.0,96.0683333333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,395.98,0.979167,13.739,-9999,-9999,1.0,-9999,-9999,31.958,-9999,-9999,1.0,-9999,-9999,10.7217,1.0,132.614,1.0,146.075,142.973,148.67,3.79392,4.51732,1.0,4.97586,4.87017,5.06425,2.03425,-4.81505,0.958333,0.382415,-4.82222,-4.72986,-4.13258,0.875,0.854167,0.958333,12.3795,11.4138,12.3795,13.2726,17.1946,16.2896,17.1946,17.4051,6.26458,6.26458,6.3992,6.8756,12.3777,12.3203,12.3777,12.659,-9999,-9999
20050527,18.289,1.0,471.558,312.08,1.0,320.701,0.0,10.743,1.0,91.374,0.0,0.0,1.0,0.966,0.979167,0.154358974359,0.8125,160.380208333,1.0,643.55375,1.0,132.406458333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,395.87,0.979167,14.477,-9999,-9999,1.0,-9999,-9999,29.896,-9999,-9999,1.0,-9999,-9999,13.9187,1.0,133.213,1.0,146.735,143.618,149.342,3.93745,2.46799,1.0,2.71851,2.66077,2.76681,2.34383,-4.35418,1.0,0.375345,-4.45953,-4.35418,-4.237,1.0,1.0,1.0,13.1746,11.9582,13.1746,13.6114,17.5288,16.4874,17.6125,17.8484,7.4454,6.99045,7.21961,7.4454,12.2571,12.1899,12.2636,12.4888,-9999,-9999
20050528,19.808,1.0,472.837,326.623,1.0,322.574,0.0,12.694,1.0,91.363,0.0,0.0,1.0,1.184,0.9375,0.191944444444,0.75,174.835416667,1.0,668.441041667,1.0,133.186666667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,389.613,1.0,15.089,-9999,-9999,1.0,-9999,-9999,27.458,-9999,-9999,1.0,-9999,-9999,14.9165,1.0,152.763,1.0,169.2,164.901,194.891,4.04302,-7.45551,1.0,-8.25771,-9.51153,-8.04789,2.1262,-4.35049,1.0,0.373758,-4.35049,-4.3459,-4.25437,1.0,1.0,1.0,13.5133,12.1848,13.5133,13.72,17.8638,16.5307,17.8638,18.1441,8.96062,7.22475,8.28661,9.39684,13.8423,13.3546,13.8423,14.7519,-9999,-9999
20050529,19.594,1.0,474.067,280.755,1.0,331.298,0.0,12.06,1.0,91.327,0.0,0.0,1.0,0.969,0.958333,0.185483870968,0.645833333333,146.202708333,1.0,568.191875,1.0,181.572291667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,388.304,1.0,15.392,-9999,-9999,1.0,-9999,-9999,25.104,-9999,-9999,1.0,-9999,-9999,11.8148,1.0,123.884,1.0,138.114,134.197,158.048,4.13897,-2.55119,1.0,-2.84423,-3.25474,-2.76359,2.03593,-3.85849,1.0,0.373476,-4.19993,-3.85849,-3.73424,1.0,1.0,1.0,12.9793,11.8127,12.9451,13.1312,16.8378,15.8201,16.8378,17.4015,9.86083,7.95797,9.12739,10.3316,13.6451,13.0685,13.6451,14.6066,-9999,-9999
20050530,18.719,1.0,475.248,273.949,1.0,347.0,0.0,10.11,1.0,91.113,0.0,2.44,1.0,1.757,1.0,0.249545454545,0.916666666667,148.572916667,1.0,543.685208333,1.0,188.264791667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,381.686,1.0,15.388,-9999,-9999,1.0,-9999,-9999,23.042,-9999,-9999,1.0,-9999,-9999,10.2573,1.0,134.24,1.0,149.991,147.738,178.747,4.18969,-10.4492,1.0,-11.6752,-13.9135,-11.4999,2.15935,-4.01032,0.979167,0.387347,-4.20958,-3.97383,-3.93413,0.979167,0.979167,0.979167,12.1335,11.2356,12.1065,12.2074,16.1439,15.2625,16.1439,16.4573,10.341,9.4113,9.87836,10.5784,14.1283,13.9063,14.1283,14.715,-9999,-9999
20050531,12.069,1.0,476.377,225.107,1.0,326.83,0.0,4.273,1.0,91.189,0.0,0.244,1.0,1.864,0.979167,0.247954545455,0.916666666667,140.985625,1.0,424.8,1.0,231.495416667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,378.103,1.0,15.3,-9999,-9999,1.0,-9999,-9999,22.479,-9999,-9999,1.0,-9999,-9999,4.23375,1.0,86.6213,1.0,96.7851,95.3314,115.34,3.13656,20.5701,1.0,22.9838,22.6385,27.3901,1.92396,-2.71082,0.979167,0.392262,-2.71082,-2.708,-2.58757,0.979167,0.979167,0.979167,9.0242,8.96539,9.08,9.58673,11.735,11.712,11.788,12.1735,9.34388,8.77267,8.9832,9.12751,11.5987,11.5718,11.6308,11.9144,-9999,-9999
20050601,12.024,1.0,477.458,304.232,1.0,318.767,0.0,5.221,1.0,91.109,0.0,0.0,1.0,1.628,1.0,0.231590909091,0.916666666667,162.455833333,1.0,574.772916667,1.0,254.626041667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,396.428,1.0,14.853,-9999,-9999,1.0,-9999,-9999,21.021,-9999,-9999,1.0,-9999,-9999,3.7,1.0,113.034,1.0,126.297,124.4,144.206,3.52567,31.0917,1.0,34.7399,34.2181,39.6659,2.15246,-5.76464,1.0,0.373729,-5.821,-5.76464,-5.73659,1.0,1.0,1.0,9.38639,9.18999,9.38639,9.41113,15.151,15.1218,15.151,15.1643,9.30972,9.03555,9.14609,9.192,14.6746,14.6746,14.7492,15.0186,-9999,-9999
